term	stimulation	payoff	nu	lo	hi	sim_lo	sim_hi
memory	vertex	7.0	0.9827532073523705	0.8042028780805471	1.1801511786375958		
memory	vertex	7.176470588235294	1.0014269790496435	0.8292025052148293	1.1893093407061859		
memory	vertex	7.352941176470588	1.0197331743215177	0.8530417272230676	1.2010969858684473		
memory	vertex	7.529411764705882	1.0376580399633963	0.8770250330329902	1.2127947418722358		
memory	vertex	7.705882352941177	1.0551893196050526	0.8994213222998058	1.2258791171770822		
memory	vertex	7.882352941176471	1.0723162108574618	0.9213664754383594	1.2381767787536453		
memory	vertex	8.058823529411764	1.089029317862381	0.9416275406853692	1.2512711403576902		
memory	vertex	8.235294117647058	1.1053206003410843	0.9599286270868151	1.2636164217199586		
memory	vertex	8.411764705882353	1.1211833201190409	0.9781964199889763	1.2781604177383008		
memory	vertex	8.588235294117647	1.1366119859839734	0.9951319779476604	1.2912971015571428		
memory	vertex	8.764705882352942	1.1516022976207954	1.0108180535154707	1.3052750678808054		
memory	vertex	8.941176470588236	1.166151089257649	1.0254111806048218	1.3213944094086325		
memory	vertex	9.117647058823529	1.180256273557242	1.0398028564627164	1.335196627049832		
memory	vertex	9.294117647058824	1.1939167861959215	1.0533557426978282	1.3509309541919348		
memory	vertex	9.470588235294118	1.2071325314901686	1.0658390329371112	1.3656121500209926		
memory	vertex	9.647058823529413	1.2199043293572467	1.0775222990622608	1.3801621685196974		
memory	vertex	9.823529411764707	1.2322338638324803	1.0888106421995505	1.3946736550608076		
memory	vertex	10.0	1.2441236333098928	1.098908087858015	1.4099188462095853		
memory	vertex	10.176470588235293	1.2555769026254078	1.10925639888806	1.4242225444366763		
memory	vertex	10.352941176470589	1.266597657061303	1.1186620552533812	1.4373307930234729		
memory	vertex	10.529411764705882	1.2771905583167715	1.127204255201935	1.4510786799537525		
memory	vertex	10.705882352941178	1.2873609024616475	1.1356807362922983	1.4631570763648807		
memory	vertex	10.882352941176471	1.297114579867093	1.1429069399154328	1.4759920165306204		
memory	vertex	11.058823529411764	1.3064580370892993	1.150154992498208	1.4886952282318708		
memory	vertex	11.235294117647058	1.3153982406672167	1.1572482055426037	1.501703701638061		
memory	vertex	11.411764705882353	1.3239426427846817	1.164660220694	1.5133688598895436		
memory	vertex	11.588235294117649	1.3320991487387166	1.1718319560474133	1.5246316096915773		
memory	vertex	11.764705882352942	1.3398760861500794	1.1773116567931972	1.5358305892001811		
memory	vertex	11.941176470588236	1.3472821758482922	1.183893984452735	1.5459544775056306		
memory	vertex	12.117647058823529	1.3543265043608153	1.1891389626022433	1.5555045277049242		
memory	vertex	12.294117647058824	1.361018497935693	1.1946386961311026	1.5645883833267695		
memory	vertex	12.470588235294118	1.3673678980267407	1.2000633258762865	1.5727075903093242		
memory	vertex	12.647058823529413	1.3733847381717803	1.2051778205607007	1.5801958803712928		
memory	vertex	12.823529411764707	1.3790793221961297	1.2105763086453358	1.5876890110958297		
memory	vertex	13.0	1.384462203675923	1.2150688694417833	1.5946017481049255		
memory	vertex	13.176470588235293	1.3895441665985988	1.2194203649079536	1.6006029278878822		
memory	vertex	13.352941176470589	1.3943362071611078	1.2234062202028633	1.6065600404830498		
memory	vertex	13.529411764705884	1.398849516649381	1.227437866108164	1.6116137727996718		
memory	vertex	13.705882352941178	1.403095465346466	1.2308766259236925	1.6167933716404206		
