slope_vertex	slope_ips	rnp_vertex	rnp_ips	source	sim
2.5170184206300967	2.2221612616793562	0.5032131362215123	0.5626477314572599	Real data	-1
2.566510071556919	2.112358033820974	0.5149808820825745	0.5666645711813055	Real data	-1
2.2134990168464266	2.07561025301805	0.5498254164020924	0.6390634439518661	Real data	-1
2.151174770039177	2.265423601039946	0.5571041790818733	0.602291064108339	Real data	-1
2.6062131055437825	2.303994218880758	0.46421713241290696	0.5048613106640897	Real data	-1
2.3684598542482864	2.2945017338084797	0.5365513771620897	0.5817789780144069	Real data	-1
2.316787915160656	2.3389251228398598	0.5451811278558091	0.6073534478148903	Real data	-1
2.4059314967551892	1.848994144166034	0.4963710347771568	0.5427079499448634	Real data	-1
2.1608344616972777	2.066936666555354	0.5156759312947903	0.5492618819284176	Real data	-1
2.6258990553510637	2.292592308304214	0.5075236386874906	0.5435936652607669	Real data	-1
2.2892598564330364	2.000795863291623	0.4923260001779944	0.5797127320441354	Real data	-1
2.274365845699197	2.239212524142938	0.49893392167752915	0.548452863389043	Real data	-1
2.2872610604608656	2.133231409629746	0.5055780108504689	0.5359910365741555	Real data	-1
2.542345529392528	2.4458199166229915	0.5413813116632016	0.5737706742893603	Real data	-1
2.2451477651281744	2.109482395971569	0.5237851007152773	0.6014740476457431	Real data	-1
2.3990670084362518	2.149318619098708	0.542005617674316	0.5975630522581737	Real data	-1
2.5180896562499577	2.324688428007225	0.549353168066083	0.6300289418282139	Real data	-1
2.2833203128996673	2.3854805051067927	0.5455268955230393	0.5877843833456602	Real data	-1
2.4231720430788495	2.5471563904583725	0.5530507217670141	0.5949908240868768	Real data	-1
2.3146385637162465	1.9611832034270185	0.48946338718558074	0.531550819787815	Real data	-1
2.2167747298394884	2.011607055798015	0.4699224460882444	0.5187633224866126	Real data	-1
2.769456408352133	2.741102526577737	0.5959167486274018	0.658457136018986	Real data	-1
2.2666130043974833	1.898009069142954	0.4958013032145568	0.5439741456997381	Real data	-1
2.5407183701793308	2.184291918415477	0.5278535659216804	0.5718571368995119	Real data	-1
2.435375035988447	2.4170206047807383	0.49741887992078704	0.5583573641736658	Real data	-1
2.3833965294818706	2.1330364015913204	0.4972112416122759	0.5558440210591393	Real data	-1
2.406883750693382	2.086172448349449	0.5001478769351531	0.5719907132888437	Real data	-1
2.38182842060271	2.0133308469798528	0.5666824660103978	0.6281780609507113	Real data	-1
2.458129730992432	2.3903969546348205	0.5380168609051411	0.5891624602435476	Real data	-1
2.5092821610949567	2.215956784777297	0.5734583168547506	0.6349109778467487	Real data	-1
2.347048036483817	2.146993242328961	0.4836713110035711	0.5257864805958834	Real data	-1
2.3748603802840176	2.4139933614567584	0.4780992024806411	0.5163806980580776	Real data	-1
2.3337220771484666	2.33914318810466	0.49921089061159163	0.5683137007350852	Real data	-1
2.5003127266166794	2.0511844059169166	0.5576044092340868	0.6262390269173372	Real data	-1
2.4400610064817334	2.2127752349876864	0.5477057587288222	0.6201090363085484	Real data	-1
2.7786989886661217	2.317160980551715	0.577515600942417	0.6575361586702205	Real data	-1
2.0410467174183586	2.011905777426089	0.5161178853882715	0.5523556112776057	Real data	-1
2.1941509352175883	2.055522988419061	0.5041938073188094	0.5721686003763888	Real data	-1
2.6078159193655517	2.256442959564985	0.5547503562357188	0.6176726057432476	Real data	-1
2.3132105621146004	2.3840059948166226	0.5511786227132831	0.5814959431819176	Real data	-1
2.163615151493523	2.2528578927961656	0.4963998292500954	0.5686976874165515	Real data	-1
2.4058666810460902	2.0480651254726134	0.5395175067480688	0.5964264739202103	Real data	-1
2.514914361571228	2.412937682685884	0.4880189471579437	0.5448190736207561	Real data	-1
2.626080747022681	2.1442092778081747	0.5225436571191443	0.5770180911992921	Real data	-1
2.3615859644691164	2.4908158718037594	0.501650434815442	0.5943915704053558	Real data	-1
2.4928725167910653	1.9959371362334766	0.48880600712005096	0.5101408568037348	Real data	-1
2.5155642042286264	2.5081271766731676	0.5470321834569921	0.6378449732125948	Real data	-1
2.2814347841957328	2.068684230347959	0.5470673941073562	0.620688000935843	Real data	-1
2.5379548290044895	2.271792838079696	0.5287021679002544	0.5873262858509384	Real data	-1
2.6989025113419034	2.4383093345266316	0.5548033190131515	0.5965047811004455	Real data	-1
2.7381818720824156	2.463289618248095	0.5668161623385723	0.6507765341751506	Real data	-1
2.7520143722212076	2.529201691013556	0.5490329358299856	0.6300288849931819	Real data	-1
2.7177200425635566	2.3956276924680577	0.5607661015507945	0.6139709444436601	Real data	-1
2.6733193101794988	2.379842541753694	0.5544832254749388	0.6100417663400695	Real data	-1
2.5099814798450724	2.4381137637901693	0.523469222869008	0.6067136914671878	Real data	-1
2.842694954643455	2.425386875992681	0.5480442842957074	0.6105403527885502	Real data	-1
2.672864114418711	2.414353461237312	0.5292329888616228	0.5943717434771927	Real data	-1
2.6289071055860194	2.300889243655017	0.5474215567491396	0.618440087065768	Real data	-1
2.8317795553815097	2.317502866380091	0.5743157030444426	0.6239947294742731	Real data	-1
2.765428850642169	2.3508417928518535	0.5628919361240499	0.642253667227546	Real data	-1
2.275323298723283	2.2891716120073005	0.48445744315287	0.5431797811213569	Real data	-1
2.662982692281042	2.221254277290456	0.4952259522168239	0.5615666416368763	Real data	-1
2.6162268453008903	2.4357537231415924	0.5040079127778619	0.5832967366521221	Real data	-1
2.4902655287775652	2.0345576953612494	0.5326571648478177	0.6086535541671336	Real data	-1
2.462581197407098	2.3416042006710867	0.5360604273762178	0.5791060546247303	Real data	-1
2.768419510515922	2.356482107093705	0.5002045145317842	0.5733613296142007	Real data	-1
2.5279740156634487	2.5212809977190993	0.5451867470600724	0.5841924927390328	Real data	-1
2.6302925398821286	2.1192183524898742	0.5070994187289861	0.5622024621994904	Real data	-1
2.676252282437619	2.2456922231075653	0.5106863889278627	0.5673366775118062	Real data	-1
2.1311849414835646	2.106663112761797	0.5010427028712542	0.5728372096068013	Real data	-1
2.452054746283445	1.9577779467378753	0.5365161723258048	0.5928362511432186	Real data	-1
2.4354180185721406	2.2222114354234757	0.5356147329321214	0.6143952398326483	Real data	-1
2.5075356253399184	2.4008682073655914	0.5162884319787416	0.5645695922663219	Real data	-1
2.556071963649782	2.1599858205024627	0.5102431966553045	0.5782809874996911	Real data	-1
2.321067396367867	2.3740115308211873	0.5277330909370768	0.5858197867637149	Real data	-1
2.121524703333092	2.02873445133695	0.49625139700671406	0.5570030721470535	Real data	-1
2.5322000274056533	2.155815223115064	0.5637164103663254	0.6106745864533539	Real data	-1
2.5718000951195052	2.5173825904027076	0.5077821285579638	0.5733930023254359	Real data	-1
2.5147899732770354	2.1832487867758474	0.4775495874255185	0.5284087469498181	Real data	-1
2.396163256791472	2.2171781191925874	0.48789075958784134	0.5316240840290444	Real data	-1
2.2748773293609057	1.994666660304576	0.47956695272095307	0.526669235851774	Real data	-1
2.288289771712997	2.3083797363612883	0.529558262889155	0.6074118871673752	Real data	-1
2.487024654659305	2.120170959614022	0.5131907288879646	0.5526723352311405	Real data	-1
2.3259855243126992	2.2120609245630423	0.5003771745455727	0.5921726587764836	Real data	-1
2.3881599346014353	2.2569549139758323	0.5113974428208425	0.5516909527279032	Real data	-1
2.6413120129073473	2.1719962912642874	0.5362024642296087	0.6021415582580698	Real data	-1
2.4886423170169554	2.1075699507477474	0.5133894033115292	0.5552063518526691	Real data	-1
2.3117678403787463	2.031166578880318	0.536229461977308	0.5821193816123624	Real data	-1
2.522074139207005	2.231967978906916	0.4875505231804857	0.5426946868928239	Real data	-1
2.562569896146127	2.38580287925372	0.5633136664974823	0.6231659420452486	Real data	-1
2.4250158843268808	2.422716519924853	0.5374468869719282	0.5859354604537779	Real data	-1
2.6949015740050166	2.1368224821700554	0.5059917331218419	0.5708281794795931	Real data	-1
2.76960134534494	2.2097874842179874	0.5032063294336981	0.5343837173935385	Real data	-1
2.667089536189085	2.0920474150293487	0.49118935857832274	0.535314964441852	Real data	-1
2.723542301244322	2.4051678205260467	0.5131587215854695	0.5702916459607317	Real data	-1
2.5899904990570004	2.100035696907754	0.5085934239938592	0.5405206257137601	Real data	-1
2.676881799758586	2.659278903131566	0.5639916334826691	0.6030771580140717	Real data	-1
2.6225683644602533	2.5614417241553125	0.5792198522228644	0.6489868738778893	Real data	-1
2.6035720665521733	2.209766020788809	0.5356289089901716	0.584025563617698	Real data	-1
2.4074574461741403	2.3712503899065482	0.5530272329766747	0.6150111216976641	Real data	-1
2.536091785129438	2.5703881352964357	0.5043860113843697	0.5464284604323445	Real data	-1
2.4362488677299963	2.20738519461825	0.5252442847179853	0.5667448148899419	Real data	-1
2.7184095209729806	2.395964392524985	0.5124333727150954	0.5981705189857857	Real data	-1
2.3972677135363427	2.1589841096184954	0.5521668082220719	0.5941154160078387	Real data	-1
2.4972638724630967	2.153091959985641	0.461656612021909	0.5231834029772966	Real data	-1
2.3237125575713846	2.132008941659886	0.48125557166685784	0.5362077032219129	Real data	-1
2.4395333546548144	2.0754000197245066	0.498107474331412	0.574696473017085	Real data	-1
2.150645665132117	2.3085886917385015	0.5373656953720823	0.5893138180288067	Real data	-1
2.0240842809073962	1.7785539550202716	0.5163546844961956	0.5802592456664237	Real data	-1
2.321609619878258	2.0098296777560605	0.4848212479268414	0.5133969831675631	Real data	-1
2.41587338429996	2.426555727643333	0.5135580566103048	0.5926918024972708	Real data	-1
2.4152630996178557	1.9378082467903046	0.4759176622319927	0.50019785570106	Real data	-1
2.201344701287369	2.1379694272479983	0.4787579187269814	0.5474491481286469	Real data	-1
2.4079943297761663	1.9101928675925055	0.5041628897207834	0.5620818013563262	Real data	-1
2.3798255154065697	2.126050851629356	0.5276474532561669	0.5760622433684071	Real data	-1
2.332902137397591	2.113496780061924	0.5055367291555047	0.5599397336416463	Real data	-1
2.5026618877759903	2.3148088838358714	0.5345269523050014	0.5961420094527632	Real data	-1
2.3762063572657937	2.2880548928573314	0.4755918264288154	0.511492218548674	Real data	-1
2.7601684380077134	2.3197411615590005	0.4946311183984186	0.5268567438197684	Real data	-1
2.2587726752686477	2.3083221107460337	0.5185123246646942	0.5706970797980837	Real data	-1
2.320047293218271	2.5556629469157244	0.5163323890499764	0.556366114560588	Real data	-1
2.3584280894276866	2.35301959475042	0.554688277111031	0.5795963751671278	Real data	-1
2.4138762986191167	2.268674639904278	0.5253098004529412	0.6079779263302818	Real data	-1
2.404292661842941	2.3230843654086826	0.48345535233336284	0.5289347825970022	Real data	-1
2.435746751885875	2.234051190695076	0.5080299029004706	0.5513934497728029	Real data	-1
2.5800019637946163	2.1960634907189167	0.4896319827527101	0.5660517063882105	Real data	-1
2.503143191433639	2.1459548736701772	0.5017565184901436	0.5763268791570363	Real data	-1
2.383513377799306	2.477108215656153	0.5040509059917773	0.5462101241197382	Real data	-1
2.8185988850084005	2.408738775944232	0.541686612555824	0.5800356916061663	Real data	-1
2.167263261191313	2.008726246229735	0.46349376118187713	0.5342660525649807	Real data	-1
2.5304372776433794	2.3615129335508205	0.5581919071192432	0.5954475666404784	Real data	-1
2.1235929856424502	2.0326136493479177	0.49062167325230827	0.5753339628156297	Real data	-1
2.6957014025753336	2.6884135589153324	0.5687470840405823	0.6207131546277864	Real data	-1
2.58160837909012	2.313280041743349	0.5365498970928235	0.615409360322632	Real data	-1
2.7686440859414314	2.2433350598946924	0.5571689043453772	0.6179868074814622	Real data	-1
2.386743695847286	2.1942439251510457	0.48631402255285183	0.5365397924095221	Real data	-1
2.2698012879209646	1.9650425706117167	0.5617502293018846	0.6270554187547791	Real data	-1
2.428109328402057	2.3618679694333258	0.5377524895519544	0.5796374089260974	Real data	-1
2.3358560496127683	2.1557906368557362	0.5279373061847579	0.6071820304888358	Real data	-1
2.4381186513644586	2.260024208709775	0.5284383035436094	0.602977644173212	Real data	-1
2.6653052759034166	2.2732126080126847	0.4906837850178794	0.5226606833777685	Real data	-1
2.7002283794043582	2.4555426144596466	0.4739912236416236	0.5372005147554898	Real data	-1
2.489583256061506	2.237622801753471	0.5526987842185963	0.5776618089663461	Real data	-1
2.193818315079372	2.2550191678727525	0.5165662451378689	0.6138459375309185	Real data	-1
2.3058420383002125	2.1786763004137772	0.5792568871944401	0.6185153593335413	Real data	-1
2.54774113992284	2.2450857046097	0.543780563420398	0.5743836776449341	Real data	-1
2.2148295422505275	2.1772632499308715	0.5549195310707471	0.6018808857164315	Real data	-1
2.4257662566222202	2.356698838284805	0.5423167572564067	0.586455829906978	Real data	-1
2.4727287586514706	2.367714350712355	0.522702124243234	0.5741835052149771	Real data	-1
2.5396652548429133	2.4420212656908524	0.5220033331920034	0.5489314712511396	Real data	-1
2.7116403599258128	2.3221864540414154	0.5400003794155979	0.6152315604751256	Real data	-1
2.531077796569899	2.0843087729178658	0.5041334192968031	0.554472703607718	Real data	-1
2.499942619291035	2.3927845771367764	0.538097421481764	0.5939109573064311	Real data	-1
2.5109409220362635	2.390282474200219	0.5038687195434747	0.5473047456355549	Real data	-1
2.234848598370534	2.064890694984469	0.49219640114761487	0.5449312822390138	Real data	-1
2.302546036468006	2.1892547800466446	0.47984780800128574	0.5333492026101377	Real data	-1
2.5592200601333412	2.1438566561115167	0.4903799750406806	0.554920854736451	Real data	-1
2.3238492442707717	2.1612254669093254	0.5263442244277056	0.5582250791876011	Real data	-1
2.4644308876582146	2.301127574355138	0.5160001693175814	0.5692631704399532	Real data	-1
2.5247455405375328	2.3564512584428137	0.513494428218778	0.5876122011671823	Real data	-1
2.473211116318687	2.250807291138725	0.5157368316361965	0.560300155575622	Real data	-1
2.319374084452031	2.3454160844440346	0.5654410294945204	0.6122238314412722	Real data	-1
2.520839111523266	2.03479268917449	0.5401451026593517	0.6145901609882538	Real data	-1
2.4976871870576125	2.4080918113385077	0.5230335167850592	0.5882030125128666	Real data	-1
2.2420711236104416	2.390110938488316	0.5052531557418269	0.5697114592434133	Real data	-1
2.495090394330128	2.348061892801082	0.5280517168705348	0.5792652327684551	Real data	-1
2.7351983173841177	2.315293364041085	0.5618076269840863	0.6181151769939301	Real data	-1
2.885179107670616	2.661177226462362	0.5678294603168409	0.6493969304728336	Real data	-1
2.403686491291407	1.8468814294886924	0.5347204403771212	0.5969352377737143	Real data	-1
2.395727171894417	2.234944615400445	0.474838184223436	0.5425344443662062	Real data	-1
2.3895999323464228	2.1130235521989613	0.5444425662606501	0.592440871454224	Real data	-1
2.4745399373851447	2.2771571860468516	0.5387160726654296	0.6041250535096738	Real data	-1
2.2941731472321347	1.9748271925164942	0.5386900264095148	0.5904574119668012	Real data	-1
2.3418792853195356	2.3017483455752346	0.5165132794713664	0.5888181184782562	Real data	-1
2.46842221293072	2.0699389922289555	0.49892037722563415	0.5285705477513073	Real data	-1
2.6095501490281983	2.3474918499915485	0.5119735787191626	0.5475801060658468	Real data	-1
2.328500998894383	2.2374792603922242	0.4971365007757939	0.556652294117425	Real data	-1
2.5820248493463502	2.443166757630568	0.5374042727655567	0.5990045635921046	Real data	-1
2.2973579723556785	2.2379578822733133	0.49810932278158726	0.5830580338443024	Real data	-1
2.3180320949887983	2.241119100056739	0.5137928881564439	0.5480174804575859	Real data	-1
2.2897048281727757	2.344348662606911	0.5358622750054667	0.582848111797231	Real data	-1
2.4615977677232173	2.319479617650897	0.5545094256370774	0.6316131388277749	Real data	-1
2.4580523980306483	2.2192758534370256	0.5544383182381775	0.6114414291210466	Real data	-1
2.301968604995495	2.268867972626545	0.5014486338379277	0.5792413974434442	Real data	-1
2.371461959559277	1.8168703482197475	0.5243170014736235	0.570042251824703	Real data	-1
2.3610154847686906	2.22805803168567	0.5417321011245111	0.6081548363879595	Real data	-1
2.4179749982540066	2.207865734020182	0.5633505319511235	0.6316192956758269	Real data	-1
2.423676762250475	2.037775526735068	0.48143100454908805	0.5336202232960622	Real data	-1
2.344104926579092	2.057015297217829	0.531170316269444	0.584435959433468	Real data	-1
2.286311983326206	2.073048331653184	0.5331319371542564	0.5852707385596257	Real data	-1
2.208162213846512	1.7710825130419132	0.46976485763258763	0.5250990174841248	Real data	-1
2.254171105506015	1.9990020363309933	0.4653309640005832	0.526423998229868	Real data	-1
2.2645773934928943	1.7790639106054154	0.4477233205289628	0.49028547590735994	Real data	-1
2.591181306057966	2.3774647239128264	0.5355745964858206	0.6077580806403832	Real data	-1
2.5799470170574614	2.478027357353212	0.5244861544694631	0.5823830437145234	Real data	-1
2.3140164384734163	2.2613126087747895	0.49798603368610156	0.550410591262414	Real data	-1
2.236507731846916	1.9095430648834293	0.47904453997044166	0.5491623791065874	Real data	-1
2.1928990729502975	1.7396416667313868	0.4856692434698805	0.5335122223435033	Real data	-1
2.395438652810595	2.2618761312022078	0.5061318341842275	0.5390895962937121	Real data	-1
2.4266978320012176	2.3048141981766084	0.5027135549550399	0.5446282815064756	Real data	-1
2.19234540113285	2.062584702480046	0.50093395330926	0.5704845239941758	Real data	-1
2.5344978050669913	2.2705258333597453	0.5224469836625482	0.5675134176103036	Real data	-1
1.9238187568864935	2.1600292511246257	0.5474157016835999	0.5820625552243727	Real data	-1
2.116411116108651	2.145123682027906	0.5486688922094476	0.5666769528362317	Real data	-1
2.090904421330403	2.033804714368794	0.5485512219548433	0.5648367820622335	Real data	-1
2.7200149858286413	2.4166571538223653	0.5493945208870544	0.6329360398537031	Real data	-1
2.770913281443449	2.3432167633685275	0.5258887181227723	0.5647059066255112	Real data	-1
2.4832310439276153	2.1187675525692815	0.5079309432652815	0.6016437129352846	Real data	-1
2.2972126928246133	2.1344418491802424	0.534180288753771	0.5333513942414958	Real data	-1
2.314123409012083	2.2099162940943593	0.5408657786593422	0.5617936948151744	Real data	-1
2.4000909298284125	2.050607162168555	0.5327880957337408	0.5719946255690269	Real data	-1
2.3049689912340394	2.080410032912714	0.5140784030603586	0.5673360225606612	Real data	-1
2.5570824222216233	2.543469937556287	0.5612758889118067	0.6452434327987207	Real data	-1
2.601058533473935	2.4180319476653644	0.6010826140089336	0.6403322036451438	Real data	-1
2.5341916300839022	2.3557688791157796	0.5599654196546795	0.632227613975843	Real data	-1
2.4748533161611106	2.30001602993858	0.4666476556531052	0.5020720451533457	Real data	-1
2.7340886663367594	2.509348596403608	0.5707558563234231	0.6219789447325568	Real data	-1
2.3454872616773557	2.1306282400357315	0.49299338779444446	0.5253261138494241	Real data	-1
2.574584283046126	2.2329439325155844	0.5345558291304863	0.5739620919926807	Real data	-1
2.5523177665580468	2.133792942781781	0.500687952795969	0.540983201946132	Real data	-1
2.509171200886078	1.9224555927853735	0.4647507131678867	0.5041114903324356	Real data	-1
2.312874665979806	2.3483904682609293	0.5413202681595631	0.588823320111038	Real data	-1
2.222712175937717	1.732531202714021	0.4508821422424554	0.48067923356308534	Real data	-1
2.529574922954171	2.6948632117055746	0.599969813963329	0.6526767967110311	Real data	-1
2.454753676100363	2.1295905540807265	0.5249485118482922	0.5531379175172739	Real data	-1
2.3712824664635854	1.8494654508882888	0.5241018075676628	0.5689397161360219	Real data	-1
2.4565288572680366	2.1843151045944245	0.5167583194819886	0.5601618333695697	Real data	-1
2.339902079663345	2.1135139963871508	0.5281330040303835	0.5575502910933277	Real data	-1
2.577408321451774	2.334589746801184	0.5552593823833901	0.61047881533619	Real data	-1
2.430270647832614	1.8449601451813793	0.47567162057018597	0.5241042285830461	Real data	-1
2.3786132713855794	2.273084707208459	0.5006807921338285	0.5675707869718677	Real data	-1
2.6214287294338727	2.270624959238078	0.5502653076687047	0.5914773074266864	Real data	-1
2.5384606712222015	2.140691612485978	0.5452928767623573	0.6177305242250629	Real data	-1
2.4927162040796493	2.002619414753022	0.5444131805817729	0.6186177992321515	Real data	-1
2.321405646572843	2.13624094013919	0.5111245530288853	0.5555867555146478	Real data	-1
2.3058297985301714	2.4484392550338976	0.5192291604939955	0.5609413520875027	Real data	-1
2.387321759575284	2.063077759010662	0.46650135975374374	0.5100057260386786	Real data	-1
2.514346553845606	2.3678894468711476	0.505374781304518	0.5529931336736182	Real data	-1
2.6268953422411805	2.23831399393249	0.5184855893574039	0.5690953578459218	Real data	-1
2.137740022158941	1.8365225090361281	0.45828947058829544	0.5228715811230898	Real data	-1
2.2492209214510073	2.06179205066673	0.5485623981830268	0.6035020228736272	Real data	-1
2.3277312677638355	2.1850058841083717	0.5823739808515257	0.676082198030001	Real data	-1
2.312021102619142	2.0688799416433166	0.5128164561463953	0.5656591110417927	Real data	-1
2.4698091445773076	2.1718724165399266	0.4845708784091054	0.5495482202604015	Real data	-1
2.2651853767200145	2.0741829943618235	0.5235275671116892	0.5730561148608264	Real data	-1
2.3771295061007853	2.0855290385594376	0.5107203738588468	0.5791137042249773	Real data	-1
2.40777781353399	2.1630161519382565	0.5138625070114535	0.577458654419002	Real data	-1
2.302984515386757	2.272349694165223	0.4924882434608029	0.5363067392052902	Real data	-1
2.2904341453852766	2.125049843536234	0.4966118265319185	0.5448415677602928	Real data	-1
2.553395119146058	2.060814841230186	0.5494209030364727	0.613526528170491	Real data	-1
2.237137058281125	2.0173856140389828	0.5832735752630592	0.6495397825014712	Real data	-1
2.39232788948485	2.243400531862721	0.524477812877187	0.5759724799349389	Real data	-1
2.4155782580111413	2.0904181551040963	0.499335043205649	0.5395263376412086	Real data	-1
2.3658668701351835	2.48542043125589	0.49721936523841603	0.5487929165985178	Real data	-1
2.5912900799247884	2.0298045719452724	0.5465671180628903	0.6260619818537223	Real data	-1
2.5188543517963247	2.125980129283787	0.5342640820382063	0.6200812969526358	Real data	-1
2.1355985845835135	2.091673393153244	0.49541458374736735	0.5397193555005585	Real data	-1
2.381391523525039	2.3399487391630647	0.4934258287236797	0.5527150230505996	Real data	-1
2.5577606357918268	2.328270035851657	0.5559878098878176	0.635163169220825	Real data	-1
2.735044264668479	2.3057664822061716	0.5200034531904099	0.5590749476579173	Real data	-1
2.616243717509034	2.3827913777550918	0.5284369660644181	0.5844167054202558	Real data	-1
2.3732786374016897	2.0949923809950484	0.5102209145874257	0.5766447586189093	Real data	-1
2.4150771681849355	2.3089866055930193	0.5189523180826093	0.5746470764728276	Real data	-1
2.444283765731771	2.0600554209874367	0.5470688689434827	0.6013607613011336	Real data	-1
2.4879243384381327	2.395084392657792	0.5233488169941073	0.5970528790961316	Real data	-1
2.0232497554465843	1.8662632895065383	0.4694588805114122	0.5095682444361195	Real data	-1
2.348350070955162	2.195360241277079	0.5109560088428042	0.5989095485219844	Real data	-1
2.6380325397474116	2.36297068004253	0.52625187892272	0.5881088894741081	Real data	-1
2.4585541831245887	2.3641637077376663	0.5323618825862567	0.6115019866651009	Real data	-1
2.589984937873339	2.1040790795853788	0.5443547967448801	0.5944725695859204	Real data	-1
2.389711587127069	2.0350812114618844	0.5159223304776002	0.5831158046470997	Real data	-1
2.6309733064868173	2.476358065855511	0.4976072023265568	0.561528007013454	Real data	-1
2.471536410624899	2.306935271396121	0.4789608315876575	0.544418510374032	Real data	-1
2.907401240796815	2.605482436695058	0.535253149217559	0.5945148587477763	Real data	-1
2.7870147619236896	2.6527050348909036	0.5248618344931328	0.5960622718817319	Real data	-1
2.3747714544888514	2.2338561101203345	0.523974251503187	0.5951888388571778	Real data	-1
2.7317295871686063	2.6279637276802843	0.5482386186787511	0.5977760457277759	Real data	-1
2.1399717295840572	1.7254636507628547	0.48713669126130665	0.5489823245926062	Real data	-1
2.1933618556634866	2.068740407567215	0.4633883817626259	0.49242654718450224	Real data	-1
2.208491428884193	2.088831055701075	0.4783627560724054	0.5085913055478939	Real data	-1
2.6764531487708103	2.278243605328911	0.5063223464119387	0.5728651835344615	Real data	-1
2.1589278083642216	1.9020163144948317	0.5088866268045137	0.5625162034896318	Real data	-1
2.313646606194811	1.9817267009799475	0.4999938925498776	0.5362089595858912	Real data	-1
2.49306654309411	1.8894088994217402	0.518237302938003	0.5887669314511423	Real data	-1
2.127544908532364	2.0785497301527194	0.4956954716573185	0.5273685535276639	Real data	-1
2.189839796601064	2.0498525787738107	0.46243946951055237	0.5278366587372918	Real data	-1
