term	stimulation	payoff	nu	lo	hi
memory_noise_sd	ips	7.0	0.9059110800105129	0.7242288891368505	1.0764955894255492
memory_noise_sd	ips	7.882352941176471	0.931370500178978	0.7560865725630401	1.0968366788438284
memory_noise_sd	ips	8.764705882352942	0.9564599420512089	0.7871249386992601	1.1177338177996765
memory_noise_sd	ips	9.647058823529411	0.9811510472846952	0.8173415140500552	1.1379939375650436
memory_noise_sd	ips	10.529411764705882	1.0054185359829768	0.8468445346258345	1.1593697221973336
memory_noise_sd	ips	11.411764705882353	1.02924013818542	0.8750325660779554	1.1783009954343353
memory_noise_sd	ips	12.294117647058822	1.0525965076600232	0.902852638071846	1.1978057761671401
memory_noise_sd	ips	13.176470588235293	1.0754711218287962	0.9303447227538081	1.2161670706773184
memory_noise_sd	ips	14.058823529411764	1.0978501712564641	0.9560056299046455	1.2361097696918164
memory_noise_sd	ips	14.941176470588236	1.1197224417219271	0.9810926939160111	1.2560738773408278
memory_noise_sd	ips	15.823529411764707	1.1410791914856209	1.0064366984973383	1.2760289783734646
memory_noise_sd	ips	16.705882352941174	1.1619140259777043	1.0302235352371691	1.2945694924934512
memory_noise_sd	ips	17.588235294117645	1.1822227717699187	1.0533154278404464	1.3128074622804315
memory_noise_sd	ips	18.470588235294116	1.2020033513639028	1.075856944588743	1.3320687768782264
memory_noise_sd	ips	19.352941176470587	1.2212556600331945	1.0981244843500044	1.3507300823720167
memory_noise_sd	ips	20.235294117647058	1.2399814456960065	1.118541087413406	1.3684998956171734
memory_noise_sd	ips	21.11764705882353	1.258184192570121	1.1383458640581183	1.3856455154233203
memory_noise_sd	ips	22.0	1.2758690091682265	1.1572911930901086	1.4019609074557697
memory_noise_sd	ips	22.88235294117647	1.2930425210291043	1.175549395244824	1.4190171694046751
memory_noise_sd	ips	23.764705882352942	1.309712768444992	1.192574777487071	1.435827254466901
memory_noise_sd	ips	24.647058823529413	1.3258891093336502	1.2086255202355132	1.4512382608921908
memory_noise_sd	ips	25.52941176470588	1.3415821273145943	1.2243787675667375	1.4664042826081682
memory_noise_sd	ips	26.41176470588235	1.3568035449770612	1.2389934736223287	1.4818217634906288
memory_noise_sd	ips	27.294117647058822	1.3715661422721592	1.2541523422224832	1.4971943650804764
memory_noise_sd	ips	28.176470588235293	1.3858836799192762	1.2679139483049449	1.5124956273165804
memory_noise_sd	ips	29.058823529411764	1.3997708276859342	1.2810996189909356	1.527159573191538
memory_noise_sd	ips	29.941176470588236	1.413243097378649	1.2941847731103686	1.5413820359291341
memory_noise_sd	ips	30.823529411764707	1.426316780367864	1.3059336634667544	1.555436809312172
memory_noise_sd	ips	31.705882352941174	1.4390088894624817	1.3170600210856587	1.569682061867072
memory_noise_sd	ips	32.588235294117645	1.451337104945691	1.3284876039393878	1.583049334870924
memory_noise_sd	ips	33.470588235294116	1.4633197245848648	1.3388609483300589	1.5960014667452107
memory_noise_sd	ips	34.35294117647059	1.4749756174315005	1.3494375355206227	1.6094535642223025
memory_noise_sd	ips	35.23529411764706	1.4863241812327819	1.3594982066881087	1.6221469090227603
memory_noise_sd	ips	36.11764705882353	1.4973853032837936	1.3689533092375081	1.6355390353652575
memory_noise_sd	ips	37.0	1.5081793245571282	1.377238608212393	1.6472043014236843
memory_noise_sd	ips	37.88235294117647	1.518727006955742	1.3856299950891406	1.660108192494157
memory_noise_sd	ips	38.76470588235294	1.529049503543903	1.3938091341345211	1.6724578139436777
memory_noise_sd	ips	39.64705882352941	1.5391683316196607	1.401464445853535	1.6847341315124942
memory_noise_sd	ips	40.529411764705884	1.549105348501534	1.4089936224786137	1.6972717803282906
memory_noise_sd	ips	41.411764705882355	1.5588827299098815	1.4161938068377578	1.7109114433323165
memory_noise_sd	ips	42.294117647058826	1.568522950831198	1.423910333682071	1.7235903897895983
memory_noise_sd	ips	43.17647058823529	1.578048768760754	1.4308603842792063	1.7362535362041729
memory_noise_sd	ips	44.05882352941176	1.5874832092246831	1.437140062481742	1.748774804916563
memory_noise_sd	ips	44.94117647058823	1.5968495534880873	1.4438236342443715	1.7618358439525224
memory_noise_sd	ips	45.8235294117647	1.6061713283602606	1.4509514730535389	1.7750980975732142
memory_noise_sd	ips	46.705882352941174	1.615472298010715	1.456593758705362	1.787573938393499
memory_noise_sd	ips	47.588235294117645	1.6247764577129529	1.463218072316369	1.7992367277068122
memory_noise_sd	ips	48.470588235294116	1.6341080294335355	1.4698260133840773	1.8125974200458421
memory_noise_sd	ips	49.35294117647059	1.6434914591843643	1.477150053913219	1.8252162046536746
memory_noise_sd	ips	50.23529411764706	1.6529514160555612	1.4839794832964557	1.8387521016649997
memory_noise_sd	ips	51.11764705882353	1.6625127928443433	1.4907725827480887	1.851357702133927
memory_noise_sd	ips	52.0	1.6722007081924048	1.4980046720906395	1.8639453265854078
memory_noise_sd	ips	52.88235294117647	1.6820405101406342	1.5046645012067137	1.8765733736143266
memory_noise_sd	ips	53.76470588235294	1.692057781005277	1.5117640417329445	1.890209247783554
memory_noise_sd	ips	54.64705882352941	1.7022783434738373	1.5188166026888807	1.9035774604134157
memory_noise_sd	ips	55.529411764705884	1.7127282678124478	1.5257530715829808	1.917725080293007
memory_noise_sd	ips	56.41176470588235	1.7234338800695759	1.5330319497689915	1.9317455281440679
