term	stimulation	payoff	nu	lo	hi	sim_lo	sim_hi
perceptual	ips	7.0	0.8413184758253383	0.32586433499723544	1.3332861517891281		
perceptual	ips	7.882352941176471	0.9423418882228081	0.4625602756235245	1.3740925479008987		
perceptual	ips	8.764705882352942	1.0434295996133869	0.614222757256271	1.4290150955147736		
perceptual	ips	9.647058823529411	1.1419984506592638	0.7633166253773963	1.4986878712349518		
perceptual	ips	10.529411764705882	1.2360019793688375	0.9062290771933545	1.5795252941707647		
perceptual	ips	11.411764705882353	1.3240366206020455	1.0272084083248574	1.6672071017042267		
perceptual	ips	12.294117647058822	1.405315516856235	1.1217893423068916	1.7555088385351056		
perceptual	ips	13.176470588235293	1.4795714020413238	1.1947307757518215	1.8381113588773679		
perceptual	ips	14.058823529411764	1.5469417099405909	1.2580306854662069	1.9134038891053808		
perceptual	ips	14.941176470588236	1.6078649287695101	1.3169442505729028	1.9792278971451405		
perceptual	ips	15.823529411764707	1.6629978538170507	1.3712139817754334	2.0354342234357063		
perceptual	ips	16.705882352941174	1.7131534686683472	1.4242764202455862	2.0834819310543415		
perceptual	ips	17.588235294117645	1.7592558214711067	1.4744228158928274	2.1243532629807307		
perceptual	ips	18.470588235294116	1.8023079723204716	1.5234289455990564	2.1607692380697143		
perceptual	ips	19.352941176470587	1.843369824766689	1.5699114418933555	2.1932580083237045		
perceptual	ips	20.235294117647058	1.8835398445957405	1.6150781084494146	2.226213180020744		
perceptual	ips	21.11764705882353	1.9235673216730966	1.6585515816516885	2.2585059010656687		
perceptual	ips	22.0	1.9635079570182845	1.7012028171478348	2.29267902781786		
perceptual	ips	22.88235294117647	2.0033426558823564	1.7436067802137627	2.3278070532426103		
perceptual	ips	23.764705882352942	2.043053674041502	1.7832394469921513	2.3645923207139705		
perceptual	ips	24.647058823529413	2.08262454138308	1.821785883860697	2.4019303658481945		
perceptual	ips	25.52941176470588	2.1220399867069952	1.8608059192333744	2.4373149308887743		
perceptual	ips	26.41176470588235	2.161285864506443	1.8968008620150274	2.4754283333435265		
perceptual	ips	27.294117647058822	2.2003490842929883	1.934202755674667	2.515478164242491		
perceptual	ips	28.176470588235293	2.239217542867271	1.97041515019681	2.554922249985332		
perceptual	ips	29.058823529411764	2.277880059801237	2.0052439927373635	2.59643085038298		
perceptual	ips	29.941176470588236	2.3163263162883228	2.0391404396722534	2.638129090308803		
perceptual	ips	30.823529411764707	2.354546797431426	2.0727543443708645	2.679234381324138		
perceptual	ips	31.705882352941174	2.3925327379704897	2.1055661387716773	2.7209777584949797		
perceptual	ips	32.588235294117645	2.430276071398873	2.138036985103597	2.7615288206427695		
perceptual	ips	33.470588235294116	2.467769382378643	2.170812277393634	2.805524010543075		
perceptual	ips	34.35294117647059	2.505005862336362	2.2031857762216926	2.8479631433588217		
perceptual	ips	35.23529411764706	2.54197926810146	2.2343810138907223	2.890048787423823		
perceptual	ips	36.11764705882353	2.578683883435456	2.2638204571702323	2.929463083400074		
perceptual	ips	37.0	2.61511448329407	2.294664194501086	2.9693298963486403		
perceptual	ips	37.88235294117647	2.6512663006599215	2.3254538841078225	3.0112427362599195		
perceptual	ips	38.76470588235294	2.6871349957851964	2.355701030940659	3.0534117291886034		
perceptual	ips	39.64705882352941	2.722716627684492	2.386582751106607	3.092456060447458		
perceptual	ips	40.529411764705884	2.7580076277248677	2.4150667282744784	3.1345051099893033		
perceptual	ips	41.411764705882355	2.793004775163911	2.443950069095326	3.175729998770787		
perceptual	ips	42.294117647058826	2.827705174494946	2.472845480395036	3.216231315853487		
perceptual	ips	43.17647058823529	2.8621062344654393	2.500653096248761	3.255702076408033		
perceptual	ips	44.05882352941176	2.896205648641929	2.5284333423920415	3.2953094915705505		
perceptual	ips	44.94117647058823	2.9300013774036997	2.557484731284825	3.335812844234953		
perceptual	ips	45.8235294117647	2.9634916312537656	2.5847261757363515	3.3759223671148986		
perceptual	ips	46.705882352941174	2.996674855345101	2.6123296708198462	3.4156782617353563		
perceptual	ips	47.588235294117645	3.0295497151257864	2.6399761248110942	3.455031879864363		
perceptual	ips	48.470588235294116	3.0621150830151453	2.667377170056996	3.4927570843462883		
perceptual	ips	49.35294117647059	3.094370026028718	2.69442139533505	3.5317828482720697		
perceptual	ips	50.23529411764706	3.1263137942772836	2.722367324799997	3.5713375377169276		
perceptual	ips	51.11764705882353	3.157945810270133	2.7485737736766622	3.610042982830485		
perceptual	ips	52.0	3.189265658959268	2.7738856525416464	3.6470499255089983		
perceptual	ips	52.88235294117647	3.2202730784657883	2.7971074348856497	3.682694967793783		
perceptual	ips	53.76470588235294	3.250967951435389	2.820693913771217	3.72253493803304		
perceptual	ips	54.64705882352941	3.2813502969734096	2.8456515085280834	3.757735055423414		
perceptual	ips	55.529411764705884	3.3114202631146727	2.8688905342975617	3.7952101406745404		
perceptual	ips	56.41176470588235	3.341178119787446	2.892521569208144	3.830776523714532		
perceptual	ips	57.29411764705882	3.3706242522332364	2.914362346780787	3.867052962017928		
perceptual	ips	58.17647058823529	3.399759154848784	2.937393134234784	3.903472212395688		
perceptual	ips	59.05882352941176	3.4285834254185272	2.961829248161988	3.9387049932849676		
perceptual	ips	59.94117647058823	3.4570977597089048	2.984508743981307	3.972753634083761		
perceptual	ips	60.8235294117647	3.485302946398228	3.0064837667639566	4.008029704269492		
perceptual	ips	61.705882352941174	3.5131998623182876	3.027900164897368	4.0445624922598755		
perceptual	ips	62.588235294117645	3.54078946798553	3.0493387657056115	4.080551522126613		
perceptual	ips	63.470588235294116	3.568072803402006	3.069302312374031	4.114696493767643		
perceptual	ips	64.35294117647058	3.5950509841071647	3.0899903014418553	4.149876075194329		
perceptual	ips	65.23529411764706	3.621725197464127	3.1092323912211954	4.1856159604399386		
perceptual	ips	66.11764705882354	3.64809669916476	3.1304080129017406	4.219504034361735		
perceptual	ips	67.0	3.6741668099391003	3.149839191768692	4.254564983978284		
perceptual	ips	67.88235294117646	3.6999369124562804	3.1691375877171066	4.286391135111359		
perceptual	ips	68.76470588235294	3.725408448404798	3.1883816212735114	4.319653494207679		
perceptual	ips	69.64705882352942	3.750582915741081	3.206800864928746	4.3546859249446825		
perceptual	ips	70.52941176470588	3.775461866095827	3.224227107825562	4.388572259310479		
perceptual	ips	71.41176470588235	3.8000469023290893	3.24277760050169	4.421901686676784		
perceptual	ips	72.29411764705883	3.8243396762250716	3.2609736011064188	4.452763310631344		
perceptual	ips	73.17647058823529	3.8483418863183463	3.2781370074167357	4.48616335798763		
perceptual	ips	74.05882352941177	3.8720552758446063	3.29511604933649	4.516213905376131		
perceptual	ips	74.94117647058823	3.8954816308083124	3.309739142725631	4.549280284814711		
perceptual	ips	75.82352941176471	3.9186227781615406	3.325139379793834	4.582004820691721		
perceptual	ips	76.70588235294117	3.9414805840873415	3.3376285248636357	4.607289877157907		
perceptual	ips	77.58823529411765	3.964056952382892	3.3540675858169187	4.638729924643145		
perceptual	ips	78.47058823529412	3.986353822936806	3.3662541878230616	4.673924199778307		
perceptual	ips	79.35294117647058	4.008373170296413	3.380775580916237	4.7055049942114335		
perceptual	ips	80.23529411764706	4.030117002320435	3.396492541092989	4.7365955439228085		
perceptual	ips	81.11764705882352	4.051587358913501	3.4117763232887652	4.764288704335655		
perceptual	ips	82.0	4.072786310838837	3.4274400912897844	4.796397278579453		
perceptual	ips	82.88235294117646	4.093715958606051	3.444062515862863	4.829768454910259		
perceptual	ips	83.76470588235294	4.114378431431511	3.458688982799122	4.861403400120663		
perceptual	ips	84.6470588235294	4.134775886268623	3.4692516702868748	4.890755301186238		
perceptual	ips	85.52941176470588	4.154910506906205	3.4828956079766815	4.923595576630436		
perceptual	ips	86.41176470588235	4.174784503133674	3.493281321499204	4.953832183141699		
perceptual	ips	87.29411764705883	4.194400109971066	3.504207505824597	4.980747514059118		
perceptual	ips	88.17647058823529	4.213759586964039	3.518035621322881	5.008556464571185		
perceptual	ips	89.05882352941177	4.232865217543275	3.532081846682106	5.039526623417583		
perceptual	ips	89.94117647058823	4.251719308447769	3.5402375746504036	5.073945061802242		
perceptual	ips	90.82352941176471	4.270324189213893	3.5503227165334392	5.10651865429659		
perceptual	ips	91.70588235294117	4.2886822117302295	3.5595628238176475	5.1389912663844655		
perceptual	ips	92.58823529411764	4.306795749860806	3.566416218842056	5.170041248159193		
perceptual	ips	93.47058823529412	4.324667199138677	3.572441817845482	5.205602450703712		
perceptual	ips	94.35294117647058	4.342298976533192	3.5790410787771405	5.2405383510659025		
perceptual	ips	95.23529411764706	4.359693520294439	3.5815622626852117	5.274592542658368		
perceptual	ips	96.11764705882352	4.376853289879897	3.587370673633127	5.302997118420268		
perceptual	ips	97.0	4.393780765968796	3.59345517229171	5.343309478733973		
perceptual	ips	97.88235294117646	4.410478450570216	3.6002617430812363	5.374043936471319		
perceptual	ips	98.76470588235294	4.42694886723353	3.60415926761445	5.41203240430133		
perceptual	ips	99.6470588235294	4.443194561369006	3.6066189190576905	5.448167045373974		
perceptual	ips	100.52941176470588	4.4592181006903635	3.6067413064280314	5.486896107039146		
perceptual	ips	101.41176470588235	4.4750220757891235	3.609530692365581	5.5221225739671285		
perceptual	ips	102.29411764705883	4.490609100856642	3.6037655213012916	5.560331131853704		
perceptual	ips	103.17647058823529	4.50598181456802	3.6062230019497763	5.608761745516845		
perceptual	ips	104.05882352941177	4.521142881146147	3.6045808746615515	5.643017448706113		
perceptual	ips	104.94117647058823	4.5360949916268725	3.6008186873911403	5.681884986073975		
perceptual	ips	105.8235294117647	4.550840865348511	3.595977374256641	5.724490766739521		
perceptual	ips	106.70588235294117	4.565383251692059	3.589448370705599	5.771748185371053		
perceptual	ips	107.58823529411764	4.579724932103959	3.580222577963968	5.818079416899705		
perceptual	ips	108.47058823529412	4.593868722434988	3.5675759361027772	5.875245539166442		
perceptual	ips	109.35294117647058	4.607817475636689	3.560441930412157	5.916605284071136		
perceptual	ips	110.23529411764706	4.621574084859801	3.5477627955974262	5.9749576892605365		
perceptual	ips	111.11764705882352	4.635141487007772	3.531128196585731	6.028134406602517		
perceptual	ips	112.0	4.648522666804012	3.5162481399393712	6.083219714670107		
perceptual	vertex	7.0	0.3980075849972161	0.0722215294554147	0.8411919228566926		
perceptual	vertex	7.882352941176471	0.4916093825416193	0.1356098167075998	0.8960290358222874		
perceptual	vertex	8.764705882352942	0.5966132378235092	0.2313090821249997	0.9632032099609373		
perceptual	vertex	9.647058823529411	0.7095303729019276	0.3545600478574743	1.0366620915988651		
perceptual	vertex	10.529411764705882	0.8260730015212193	0.49501607338251025	1.1217735594862468		
perceptual	vertex	11.411764705882353	0.941968321879833	0.6387348042994672	1.2208502436984308		
perceptual	vertex	12.294117647058822	1.053648710755638	0.7683405163935967	1.3277969286087246		
perceptual	vertex	13.176470588235293	1.1586043585172965	0.8822945957976212	1.4361301766806018		
perceptual	vertex	14.058823529411764	1.255413350174924	0.9766558631698421	1.539304975461261		
perceptual	vertex	14.941176470588236	1.3435883890945723	1.0571357239724901	1.6381181337226636		
perceptual	vertex	15.823529411764707	1.4233694151971776	1.1306040547215515	1.7248763872211408		
perceptual	vertex	16.705882352941174	1.4955321680159686	1.1998505606929173	1.8036328354247866		
perceptual	vertex	17.588235294117645	1.5612360951826572	1.267165703054871	1.871303161451482		
perceptual	vertex	18.470588235294116	1.6219123164916622	1.3312340186245628	1.930225846909977		
perceptual	vertex	19.352941176470587	1.679184990921504	1.3912425371418229	1.9841467629278795		
perceptual	vertex	20.235294117647058	1.7348125551336273	1.4531801086403437	2.035391397790385		
perceptual	vertex	21.11764705882353	1.7900142585746053	1.5134313212463666	2.089251928756716		
perceptual	vertex	22.0	1.8448610914551715	1.5700321581863534	2.1444971208545485		
perceptual	vertex	22.88235294117647	1.8993018493001121	1.6255448515144697	2.1996328826525953		
perceptual	vertex	23.764705882352942	1.9532904405513463	1.6777336886029217	2.255725608822748		
perceptual	vertex	24.647058823529413	2.0067855824598713	1.7309779066904096	2.311556010769411		
perceptual	vertex	25.52941176470588	2.0597504910829016	1.7826964111344847	2.368741252176544		
perceptual	vertex	26.41176470588235	2.1121525724926076	1.8335416806956886	2.424918149062906		
perceptual	vertex	27.294117647058822	2.16396312056577	1.8814008966311027	2.480353260947309		
perceptual	vertex	28.176470588235293	2.2151570252662083	1.9280622189008858	2.5345634402419144		
perceptual	vertex	29.058823529411764	2.2657124941345788	1.972917135261639	2.5901655547493214		
perceptual	vertex	29.941176470588236	2.3156107887382893	2.0151359730584204	2.646619076095174		
perceptual	vertex	30.823529411764707	2.3648359770772154	2.0577503855357584	2.7039544740491706		
perceptual	vertex	31.705882352941174	2.413374702356744	2.0976729487056325	2.7626584540920502		
perceptual	vertex	32.588235294117645	2.461215968101516	2.1394016327954506	2.819487280124108		
perceptual	vertex	33.470588235294116	2.5083509392604393	2.1800177052806022	2.87492853549257		
perceptual	vertex	34.35294117647059	2.5547727587269424	2.2181630952875167	2.929194605818673		
perceptual	vertex	35.23529411764706	2.6004763785449767	2.2558638434472376	2.983951686170232		
perceptual	vertex	36.11764705882353	2.6454584049763508	2.2931307777372347	3.0374497640025835		
perceptual	vertex	37.0	2.6897169565530614	2.330339485220263	3.090438026392491		
perceptual	vertex	37.88235294117647	2.7332515342208166	2.3660443455396565	3.1425467291962033		
perceptual	vertex	38.76470588235294	2.7760629026855015	2.4019922345958293	3.194020523676194		
perceptual	vertex	39.64705882352941	2.8181529820973936	2.4365708902252954	3.250057679590834		
