term	stimulation	payoff	nu	lo	hi
n1_evidence_sd	ips	7.0	1.3205231212430724	1.0586107774750066	1.6334626596795023
n1_evidence_sd	ips	7.882352941176471	1.4852011283560242	1.2336510306574768	1.7714886849362326
n1_evidence_sd	ips	8.764705882352942	1.6412611884067245	1.3949113562281605	1.9099734930156251
n1_evidence_sd	ips	9.647058823529411	1.7868677645804907	1.5370287082847798	2.0452361690016185
n1_evidence_sd	ips	10.529411764705882	1.921048037303978	1.6641980040391047	2.1777979083597816
n1_evidence_sd	ips	11.411764705882353	2.04348916288074	1.7760143348115782	2.3055391155715252
n1_evidence_sd	ips	12.294117647058822	2.154366487367109	1.877350785017852	2.427696160982176
n1_evidence_sd	ips	13.176470588235293	2.2542100564932332	1.9671893828823004	2.536145615587643
n1_evidence_sd	ips	14.058823529411764	2.3438055155610593	2.04697254735116	2.6350445301142273
n1_evidence_sd	ips	14.941176470588236	2.4241222860029996	2.1187261625023073	2.722892951370785
n1_evidence_sd	ips	15.823529411764707	2.4962621233750175	2.1853009935703627	2.8017024432551265
n1_evidence_sd	ips	16.705882352941174	2.5614224660072753	2.2464993255797387	2.8711629206190126
n1_evidence_sd	ips	17.588235294117645	2.620870391456425	2.3016290821819196	2.9350873306429923
n1_evidence_sd	ips	18.470588235294116	2.6759241792142827	2.3545153496588664	2.993249273749553
n1_evidence_sd	ips	19.352941176470587	2.727940372743331	2.403660429387635	3.0473953398684914
n1_evidence_sd	ips	20.235294117647058	2.7783003813114937	2.450609368204549	3.0997752577910984
n1_evidence_sd	ips	21.11764705882353	2.827943947914046	2.497475279663188	3.1518576726277985
n1_evidence_sd	ips	22.0	2.876959355064999	2.5433595281514534	3.2025143682716015
n1_evidence_sd	ips	22.88235294117647	2.9253429812853358	2.5897605352676387	3.252915395337848
n1_evidence_sd	ips	23.764705882352942	2.973092335861669	2.6351710244973585	3.303213011724319
n1_evidence_sd	ips	24.647058823529413	3.020205968968484	2.680150649243481	3.351825584455122
n1_evidence_sd	ips	25.52941176470588	3.06668338871063	2.723690807714787	3.4005026015164788
n1_evidence_sd	ips	26.41176470588235	3.1125249846399696	2.7672996544086614	3.4483325407523906
n1_evidence_sd	ips	27.294117647058822	3.157731957308521	2.809463838197672	3.495403528272561
n1_evidence_sd	ips	28.176470588235293	3.2023062534338425	2.8514366076439672	3.5415528284643556
n1_evidence_sd	ips	29.058823529411764	3.246250506269696	2.8918081020379667	3.588300972354576
n1_evidence_sd	ips	29.941176470588236	3.289567980794752	2.9316494464377247	3.634278523573431
n1_evidence_sd	ips	30.823529411764707	3.3322625233515812	2.9721201216703887	3.678474990140541
n1_evidence_sd	ips	31.705882352941174	3.3743385153915857	3.0125287871789657	3.723754246298152
n1_evidence_sd	ips	32.588235294117645	3.4158008310016665	3.0513941368725357	3.7677694975798417
n1_evidence_sd	ips	33.470588235294116	3.456654797910817	3.0894329471628903	3.8109365038752268
n1_evidence_sd	ips	34.35294117647059	3.4969061616960584	3.126990920827867	3.854099938471175
n1_evidence_sd	ips	35.23529411764706	3.536561052926349	3.1638269129675414	3.896250264987216
n1_evidence_sd	ips	36.11764705882353	3.5756259570039917	3.199986254501444	3.9394162220412245
n1_evidence_sd	ips	37.0	3.614107686480098	3.23488503027442	3.9807280187305865
n1_evidence_sd	ips	37.88235294117647	3.6520133556392333	3.2701436842837253	4.021172799018982
n1_evidence_sd	ips	38.76470588235294	3.6893503571637005	3.304541510273055	4.061358891439782
n1_evidence_sd	ips	39.64705882352941	3.726126340703914	3.3381714981893844	4.100224692396067
n1_evidence_sd	ips	40.529411764705884	3.762349193194922	3.371392202969237	4.139618912232244
n1_evidence_sd	ips	41.411764705882355	3.798027020772941	3.4041738822627527	4.178091601792503
n1_evidence_sd	ips	42.294117647058826	3.8331681321569513	3.436250557708215	4.216245157749356
n1_evidence_sd	ips	43.17647058823529	3.8677810233735137	3.468283419526811	4.254508527886678
n1_evidence_sd	ips	44.05882352941176	3.9018743637104554	3.498911887586044	4.2914442414478104
n1_evidence_sd	ips	44.94117647058823	3.9354569827979287	3.5289910256123327	4.327834156296165
