term	payoff	pct	lo	hi	p_increase
memory_noise_sd	7.0	14.885259466402733	-10.457013973647326	46.84870285133498	0.8754
memory_noise_sd	7.882352941176471	12.341801659293052	-6.74814460036536	35.79499482211343	0.9018
memory_noise_sd	8.764705882352942	10.350985456834287	-3.6019499527453576	27.507602136267767	0.92875
memory_noise_sd	9.647058823529411	8.79387883087136	-1.3741805946985444	21.64270672323889	0.9533
memory_noise_sd	10.529411764705882	7.581004910329145	-0.400917883911604	17.711420635966633	0.96815
memory_noise_sd	11.411764705882353	6.644230830233285	-0.37898704053447413	15.504891147388857	0.96985
memory_noise_sd	12.294117647058822	5.930900402311054	-0.7682803862832756	14.238735496020013	0.95725
memory_noise_sd	13.176470588235293	5.399547848563289	-1.358909244472213	13.615214653233117	0.93855
memory_noise_sd	14.058823529411764	5.01673407938927	-1.8453542203563402	13.279506949269381	0.9199
memory_noise_sd	14.941176470588236	4.754685098391836	-2.100476193341853	12.999522790968149	0.90565
memory_noise_sd	15.823529411764707	4.58950923345247	-2.1366871497427526	12.642389104454494	0.90215
memory_noise_sd	16.705882352941174	4.499839770385848	-1.9794084021319	12.236543426842733	0.90745
memory_noise_sd	17.588235294117645	4.465800543881216	-1.6466525024433778	11.840823544822195	0.91845
memory_noise_sd	18.470588235294116	4.468229560771484	-1.237467005928269	11.315447249344464	0.93365
memory_noise_sd	19.352941176470587	4.4881233789537776	-0.8282953015726322	10.92131109410968	0.9486
memory_noise_sd	20.235294117647058	4.506347815903528	-0.4853481066729401	10.526211342845423	0.9598
memory_noise_sd	21.11764705882353	4.509934413213617	-0.2631808745670486	10.194775645360734	0.96695
memory_noise_sd	22.0	4.497822428397293	-0.11758069373412894	9.93744751698338	0.9716
memory_noise_sd	22.88235294117647	4.470278762193207	-0.018878818346604317	9.672984185350343	0.9742
memory_noise_sd	23.764705882352942	4.427596333856056	0.000973919723773246	9.43954651541426	0.975
memory_noise_sd	24.647058823529413	4.370092526540576	-0.04966664065883198	9.330553875581892	0.9736
memory_noise_sd	25.52941176470588	4.298107635305928	-0.16764437667552062	9.267689638335444	0.9708
memory_noise_sd	26.41176470588235	4.212003322246561	-0.2986658016574681	9.185856989856475	0.96565
memory_noise_sd	27.294117647058822	4.112161083161901	-0.4800941145527781	9.135741871286998	0.9595
memory_noise_sd	28.176470588235293	3.9989807300509033	-0.6971181332378729	9.166150045911273	0.95185
memory_noise_sd	29.058823529411764	3.8728788935673	-0.9267429052217518	9.134381357092074	0.9424
memory_noise_sd	29.941176470588236	3.7342875493982706	-1.1525260766885417	9.127423048156828	0.93125
memory_noise_sd	30.823529411764707	3.583652572337116	-1.447368712118827	9.070114427984807	0.9182
memory_noise_sd	31.705882352941174	3.4214323216098843	-1.7190187280115246	8.998148777253052	0.90155
memory_noise_sd	32.588235294117645	3.2480962607939428	-1.989786142950172	8.939616420105132	0.88355
memory_noise_sd	33.470588235294116	3.064123615432463	-2.2856296589738387	8.864137289869142	0.86535
memory_noise_sd	34.35294117647059	2.870002071206487	-2.5840931167722765	8.743985388504784	0.84565
memory_noise_sd	35.23529411764706	2.66622651527961	-2.840355888159809	8.622195931742313	0.82215
memory_noise_sd	36.11764705882353	2.4532978231793843	-3.158152911493979	8.483859333479447	0.79785
memory_noise_sd	37.0	2.2317216933296464	-3.4837448151147083	8.341820222123642	0.7721
memory_noise_sd	37.88235294117647	2.0020075310974237	-3.801460294094772	8.152054635165872	0.7473
memory_noise_sd	38.76470588235294	1.7646673839739921	-4.096086088799447	7.972872818045682	0.718
memory_noise_sd	39.64705882352941	1.5202149292679117	-4.4065234705359355	7.7413958679373325	0.68665
memory_noise_sd	40.529411764705884	1.2691645154551796	-4.70931374999508	7.548015606679249	0.654
memory_noise_sd	41.411764705882355	1.0120302581065765	-5.052102893491051	7.350544016255854	0.6208
memory_noise_sd	42.294117647058826	0.7493251910970301	-5.386391181050492	7.190875386670417	0.5877
memory_noise_sd	43.17647058823529	0.4815604735969562	-5.717802247314105	6.985976497637874	0.5535
memory_noise_sd	44.05882352941176	0.20924465315281396	-6.082637685230899	6.811160498932485	0.5192
memory_noise_sd	44.94117647058823	-0.06711701501650033	-6.472682875984125	6.607820867435041	0.485
memory_noise_sd	45.8235294117647	-0.34702319254877423	-6.866827295315211	6.436408543103374	0.45255
memory_noise_sd	46.705882352941174	-0.6299770264885062	-7.243783195154724	6.283059961035167	0.42115
