order	stake_bin	median	lo	hi	obs	obs_sem	stake
Risky first	0	0.0006206852757051906	-0.0565254746236612	0.03191332673420244	0.011795959213031306	0.029597452359253172	12.667230248654299
Risky first	1	0.002038426215781375	-0.05069841652769558	0.04165823905319699	-0.008979291876240124	0.03521516769099482	23.082450358562475
Risky first	2	0.028863692207345498	-0.019342339806736053	0.08668015850678384	0.016444006629765147	0.033777521973981664	42.217878391198916
Risky second	0	0.017572828174331978	-0.032731829573934834	0.056974796298104646	0.05994824724148031	0.03282724727628665	12.667230248654299
Risky second	1	0.004027087709086774	-0.039843318507626346	0.05536081099106305	0.061330860893001535	0.03509798859832722	23.082450358562475
Risky second	2	0.020440386680988243	-0.03196074602089638	0.060415215527997446	0.03700550076489926	0.03892267001359706	42.217878391198916
