parameter	level	mean	lo	hi	p_gt0
risky_prior_mu	group	10.725669000027107	8.779290878706135	12.352181110602334	1.0
risky_prior_mu	sub-01	10.701283727114442			
risky_prior_mu	sub-02	10.840577666526025			
risky_prior_mu	sub-03	10.809315783179336			
risky_prior_mu	sub-04	10.570723847217733			
risky_prior_mu	sub-05	10.911445613078065			
risky_prior_mu	sub-06	10.555694414499392			
risky_prior_mu	sub-07	10.914654158719253			
risky_prior_mu	sub-09	10.493918159295676			
risky_prior_mu	sub-10	11.043991359161506			
risky_prior_mu	sub-11	10.995382561606876			
risky_prior_mu	sub-18	10.966132575481446			
risky_prior_mu	sub-19	10.563898685872376			
risky_prior_mu	sub-21	10.897400446461667			
risky_prior_mu	sub-25	10.966717586539925			
risky_prior_mu	sub-26	10.953749796590923			
risky_prior_mu	sub-29	10.744611515492698			
risky_prior_mu	sub-30	10.920089091479458			
risky_prior_mu	sub-31	10.804389792490804			
risky_prior_mu	sub-34	10.73145602261999			
risky_prior_mu	sub-35	9.71355958248205			
risky_prior_mu	sub-36	10.635519112678905			
risky_prior_mu	sub-37	10.82705703315477			
risky_prior_mu	sub-45	10.358729559610568			
risky_prior_mu	sub-46	10.558457489110127			
risky_prior_mu	sub-47	10.87636623336389			
risky_prior_mu	sub-50	10.541440264310655			
risky_prior_mu	sub-53	10.628705304916958			
risky_prior_mu	sub-56	10.72468352330483			
risky_prior_mu	sub-59	10.226458471679367			
risky_prior_mu	sub-62	11.25979786656354			
risky_prior_mu	sub-63	10.80651098516822			
risky_prior_mu	sub-67	10.689539163404293			
risky_prior_mu	sub-69	10.926733268103877			
risky_prior_mu	sub-72	10.81871385560515			
risky_prior_mu	sub-74	10.355439259681136			
risky_prior_sd	group	1.064540551224873	0.5315970420626576	1.602512520938063	1.0
risky_prior_sd	sub-01	1.070769302569677			
risky_prior_sd	sub-02	1.0124809169322733			
risky_prior_sd	sub-03	1.102185864463332			
risky_prior_sd	sub-04	1.0703625100291327			
risky_prior_sd	sub-05	1.0531017593047565			
risky_prior_sd	sub-06	1.052287049312982			
risky_prior_sd	sub-07	1.0541004800694802			
risky_prior_sd	sub-09	1.0235651865743516			
risky_prior_sd	sub-10	1.049670671249558			
risky_prior_sd	sub-11	1.0903014864085891			
risky_prior_sd	sub-18	1.1068621266591274			
risky_prior_sd	sub-19	1.0310093667322129			
risky_prior_sd	sub-21	0.9851410031100395			
risky_prior_sd	sub-25	1.1333139242964443			
risky_prior_sd	sub-26	1.114868227031248			
risky_prior_sd	sub-29	0.9925157980631261			
risky_prior_sd	sub-30	1.0678582651936597			
risky_prior_sd	sub-31	1.0761650387222965			
risky_prior_sd	sub-34	1.0598218568761708			
risky_prior_sd	sub-35	1.0806609406270675			
risky_prior_sd	sub-36	1.1068379726392614			
risky_prior_sd	sub-37	1.0747244285329942			
risky_prior_sd	sub-45	1.0645098243838123			
risky_prior_sd	sub-46	1.0832069089550185			
risky_prior_sd	sub-47	1.0774541819876866			
risky_prior_sd	sub-50	1.0535994402458186			
risky_prior_sd	sub-53	1.0937109423502833			
risky_prior_sd	sub-56	1.0666096180415638			
risky_prior_sd	sub-59	1.041703102524614			
risky_prior_sd	sub-62	1.0233863453992091			
risky_prior_sd	sub-63	1.0848050505857754			
risky_prior_sd	sub-67	1.027250707101819			
risky_prior_sd	sub-69	1.0705331257681774			
risky_prior_sd	sub-72	1.0991950084365598			
risky_prior_sd	sub-74	1.0488171109806534			
safe_prior_mu	group	5.722290233475839	4.5370227776973255	6.70185085919531	1.0
safe_prior_mu	sub-01	5.860656747571184			
safe_prior_mu	sub-02	5.494946426274882			
safe_prior_mu	sub-03	5.789646401884597			
safe_prior_mu	sub-04	5.8942255102543095			
safe_prior_mu	sub-05	5.596308133850026			
safe_prior_mu	sub-06	5.864072411755464			
safe_prior_mu	sub-07	5.400462368716704			
safe_prior_mu	sub-09	5.862588404639563			
safe_prior_mu	sub-10	5.390689405418987			
safe_prior_mu	sub-11	5.566611077248658			
safe_prior_mu	sub-18	5.4444713809791905			
safe_prior_mu	sub-19	5.883579457266811			
safe_prior_mu	sub-21	5.4090587177668965			
safe_prior_mu	sub-25	5.565199142572615			
safe_prior_mu	sub-26	5.52653571544794			
safe_prior_mu	sub-29	5.543382219814048			
safe_prior_mu	sub-30	5.456973268216294			
safe_prior_mu	sub-31	5.632907023105409			
safe_prior_mu	sub-34	5.688926130810248			
safe_prior_mu	sub-35	6.7096920298353275			
safe_prior_mu	sub-36	5.873512450984961			
safe_prior_mu	sub-37	5.647457467174941			
safe_prior_mu	sub-45	6.1393057144194625			
safe_prior_mu	sub-46	5.8894628826736195			
safe_prior_mu	sub-47	5.533509518069309			
safe_prior_mu	sub-50	5.954142305161575			
safe_prior_mu	sub-53	5.802634937045723			
safe_prior_mu	sub-56	5.726511859020382			
