order	stake_bin	median	lo	hi	obs	obs_sem	stake
Risky first	0	-0.029962460263212115	-0.09190769130618759	0.020714831387100285	0.011795959213031306	0.029597452359253172	12.667230248654299
Risky first	1	-0.01838032501676895	-0.06319619394807363	0.029110527783681284	-0.008979291876240124	0.03521516769099482	23.082450358562475
Risky first	2	0.016405608495391744	-0.03754091110128266	0.06665281742681117	0.016444006629765147	0.033777521973981664	42.217878391198916
Risky second	0	0.02659929043387685	-0.024770041988087077	0.08589590860267543	0.05994824724148031	0.03282724727628665	12.667230248654299
Risky second	1	0.004637232883584141	-0.034989300345337426	0.055784125452413735	0.061330860893001535	0.03509798859832722	23.082450358562475
Risky second	2	-0.006618657032190944	-0.05742896201542824	0.044024672069784776	0.03700550076489926	0.03892267001359706	42.217878391198916
