subject	term	payoff	d_nu	lo	hi	p_pos
45	perceptual	7.0	-0.12539826469799728	-0.734071704782187	0.46479518369207745	0.3162
46	perceptual	7.0	0.22030540539375215	-0.15811783692493248	0.7495843918807021	0.85885
47	perceptual	7.0	-0.24094691891985304	-0.7941141239382057	0.2691389254676933	0.1601
50	perceptual	7.0	-0.21441114119059515	-0.9964504013939209	0.40370057982469504	0.27515
53	perceptual	7.0	0.1468552380134568	-0.2655264405040643	0.6215907004186138	0.76265
56	perceptual	7.0	0.020598960891056596	-0.46112289221930797	0.507719470603633	0.53315
59	perceptual	7.0	0.04872153774154108	-0.4479952310008369	0.6129711008308899	0.56595
62	perceptual	7.0	0.40520028958270676	-0.022502850554436404	0.932300681228376	0.96905
63	perceptual	7.0	0.06230545431790807	-0.40890495467175564	0.5455924878403788	0.61325
67	perceptual	7.0	0.3548233486341364	-0.030288618409016952	0.8829309598462484	0.96445
69	perceptual	7.0	0.1623775309889267	-0.23221014924524874	0.6023610202752644	0.7927
72	perceptual	7.0	0.23211622539473264	-0.1547017832177725	0.7219314743053351	0.87875
74	perceptual	7.0	0.23565716726386055	-0.1692864740359535	0.7161761789214321	0.8834
1	perceptual	10.0	0.23919950994452574	-0.031010981629200213	0.5805235763228963	0.9583
2	perceptual	10.0	0.10139371740021567	-0.14735353801617793	0.3943181306613711	0.78285
3	perceptual	10.0	0.1556209835775371	-0.10752089925380762	0.4531889033054819	0.88155
4	perceptual	10.0	0.005378023864703512	-0.2765415195712902	0.31675991239085954	0.49775
5	perceptual	10.0	0.07880044371781678	-0.21504652025659143	0.381869765067388	0.7088
6	perceptual	10.0	0.21023921190096997	-0.05593948577058567	0.5264723298329548	0.94075
7	perceptual	10.0	0.04965338270330169	-0.19193413486212135	0.31868120637138025	0.6496
9	perceptual	10.0	0.5040835174446131	0.20603036197038582	0.8946994637255565	0.99985
10	perceptual	10.0	0.1025297019212125	-0.13569759881769325	0.36342655230494053	0.8019
11	perceptual	10.0	-0.03724910370282802	-0.32101209468053044	0.24686094541775389	0.3875
18	perceptual	10.0	0.0569309456004435	-0.18137110400069487	0.33849645962255565	0.6685
19	perceptual	10.0	0.07097211918194682	-0.20306537126474083	0.3591448186892942	0.70445
21	perceptual	10.0	0.20827676740998258	-0.028655931639930667	0.4988786052254068	0.95585
25	perceptual	10.0	0.06245539494117206	-0.1932347561509846	0.3743124036434292	0.66215
26	perceptual	10.0	0.16294113027418014	-0.08022124877748003	0.4624883910234575	0.9041
29	perceptual	10.0	0.4303694835807617	0.16949776624298468	0.7760352544798553	0.9999
30	perceptual	10.0	0.42706097542537363	0.15919794158934894	0.8021281145359125	1.0
31	perceptual	10.0	0.19615746898521125	-0.056625974043238665	0.5162806789014344	0.93295
34	perceptual	10.0	0.16127485784131224	-0.09306146184547445	0.4506624707508206	0.901
35	perceptual	10.0	0.02850956662047919	-0.3284052880425379	0.41996136990733945	0.5576
36	perceptual	10.0	0.06916282428769631	-0.22176415181033968	0.41117335759896717	0.66915
37	perceptual	10.0	0.02157333343474836	-0.2525917387692524	0.3022810505275312	0.563
45	perceptual	10.0	-0.2132825947451222	-0.6296755643826301	0.21267218299434226	0.14555
46	perceptual	10.0	0.22481143061126185	-0.03937456658837487	0.5791933229317333	0.95245
47	perceptual	10.0	-0.048403114007415586	-0.3386281496424583	0.2712749319526116	0.35225
50	perceptual	10.0	-0.11189383645949633	-0.5264661544705292	0.274775224622762	0.28225
53	perceptual	10.0	0.18097819487481526	-0.06855844456111389	0.4904260250105803	0.92065
56	perceptual	10.0	0.0470224748077031	-0.25553802058315167	0.3944533089553442	0.5984
59	perceptual	10.0	0.24182114071470032	-0.07314909468764909	0.6567894544732863	0.92975
62	perceptual	10.0	0.2821382765153744	0.024811101469107782	0.5964889397001729	0.985
63	perceptual	10.0	0.10987527903484584	-0.15419075570714702	0.40465103753463144	0.7934
67	perceptual	10.0	0.4642838848346347	0.1872045856857765	0.8423524761013796	0.9999
69	perceptual	10.0	0.011421577062779915	-0.22475697562189953	0.2572848849635291	0.5336
72	perceptual	10.0	0.3593297418025977	0.10801650914018421	0.7012533344631489	0.9979
74	perceptual	10.0	0.08451290711229956	-0.18984814669415498	0.38505131461158526	0.73895
1	perceptual	14.0	0.1795723037759109	-0.09289075497146879	0.4740502241363272	0.9075
2	perceptual	14.0	0.06174605035325167	-0.18565209245063444	0.3209181422171519	0.69585
3	perceptual	14.0	0.148810805118165	-0.10829059370520577	0.42772691019642195	0.8723
4	perceptual	14.0	0.036782673046042755	-0.22108322661512309	0.32060939378078923	0.6056
5	perceptual	14.0	0.19446396693122356	-0.04431447666223803	0.47021303302696843	0.94345
6	perceptual	14.0	0.14164211938565457	-0.12435183571876061	0.43342114625530387	0.8553
7	perceptual	14.0	-0.025106310820260252	-0.2712546623014704	0.230227319913417	0.41
9	perceptual	14.0	0.550851230202535	0.25334831070359487	0.9078696419384763	0.9998
10	perceptual	14.0	-0.04113498327445424	-0.27107620281614364	0.17974249775875997	0.3578
11	perceptual	14.0	0.014093038660837137	-0.23755605370561392	0.2890118640700691	0.5337
18	perceptual	14.0	-0.11091464025614618	-0.4157436596134529	0.18431571576055059	0.2042
19	perceptual	14.0	-0.004688072476830545	-0.2574409882933511	0.2506748814253707	0.48515
21	perceptual	14.0	0.11995470105606017	-0.10835691118022206	0.3707513261478859	0.84925
25	perceptual	14.0	0.07768188319853334	-0.20487380753372678	0.42015471404547683	0.68925
26	perceptual	14.0	0.14995099982136634	-0.1182086053830553	0.45554584944752285	0.8687
29	perceptual	14.0	0.4025104460908521	0.15386065632697274	0.7203588319468437	0.9995
30	perceptual	14.0	0.5057667238851645	0.23305280183309643	0.8784822874572561	1.0
31	perceptual	14.0	0.204590425620302	-0.05960492412794304	0.53007386533644	0.93475
34	perceptual	14.0	0.049041346425732865	-0.1914292811798215	0.2887302091029059	0.6647
35	perceptual	14.0	-0.08803226405419985	-0.49542466818340075	0.3130531528501593	0.31475
36	perceptual	14.0	0.1732622985210483	-0.0876838621377462	0.5049987161343321	0.89845
37	perceptual	14.0	0.028438752968517417	-0.24253145735894416	0.32253559790868214	0.57475
45	perceptual	14.0	-0.2312052355624457	-0.6195079396043262	0.17747966454690872	0.1202
46	perceptual	14.0	0.2153768738271049	-0.043224924048637	0.5309653676333159	0.9509
47	perceptual	14.0	0.08235913551816151	-0.1844404586208648	0.3891704132987661	0.72185
50	perceptual	14.0	-0.0002039573263860593	-0.2894083205188311	0.32625616987699035	0.4782
53	perceptual	14.0	0.2173672041999316	-0.012862481257297213	0.5045477731712107	0.9674
56	perceptual	14.0	0.11859226199641307	-0.17974314194200555	0.4713028651936516	0.7644
59	perceptual	14.0	0.3940431734690919	0.10148555109893448	0.7803789317947666	0.9963
62	perceptual	14.0	0.20835555185116864	-0.034126952728384216	0.4848071051663155	0.9533
63	perceptual	14.0	0.15454261911879194	-0.08569493714777399	0.4265533884516451	0.89655
67	perceptual	14.0	0.5342708177658724	0.26792989363904335	0.8853567707165784	0.99995
69	perceptual	14.0	-0.08443305652322161	-0.33571183218457845	0.14973328683592702	0.2336
72	perceptual	14.0	0.4501287985448302	0.18785504874372336	0.7935145817629149	0.99985
74	perceptual	14.0	-0.05566834926693512	-0.3617156565785632	0.22046853356123788	0.35295
1	perceptual	20.0	0.13334206147791974	-0.179866255150716	0.4481549303110745	0.81325
2	perceptual	20.0	0.0017943566907714307	-0.2800097969336467	0.2751968575879951	0.50825
3	perceptual	20.0	0.18026741362496423	-0.11566228019659544	0.4976971299785039	0.8852
4	perceptual	20.0	0.05648056777920775	-0.22976850587139142	0.36268899116522374	0.6509
5	perceptual	20.0	0.22132718465498816	-0.039456974959895155	0.5113006804429244	0.9517
6	perceptual	20.0	0.16865309885561147	-0.11948212342978586	0.4745693002016307	0.8773
7	perceptual	20.0	0.0013488546430256267	-0.2707289957727859	0.2829291261587184	0.4998
9	perceptual	20.0	0.5061363015227102	0.19438917030151734	0.862185141893902	0.9992
10	perceptual	20.0	-0.10099022893732304	-0.3656546523112022	0.1497978163141661	0.2163
11	perceptual	20.0	0.06889426610705666	-0.21159358416077237	0.38084810893944027	0.67515
18	perceptual	20.0	-0.09194522975478589	-0.4252203543147784	0.24413310709830716	0.26885
19	perceptual	20.0	0.017182824893935154	-0.2483488176565968	0.28799047812314615	0.5514
21	perceptual	20.0	0.09360847513765581	-0.15566800460134983	0.35460341542874707	0.7742
25	perceptual	20.0	0.1538982253075479	-0.17249162463985013	0.552368432449824	0.8164
26	perceptual	20.0	0.18031556804154958	-0.11557968780076827	0.5132142334075617	0.8888
29	perceptual	20.0	0.35920269069419514	0.09280359675241366	0.672592967293567	0.99625
30	perceptual	20.0	0.505153779009471	0.22042695184367794	0.8679619795404294	0.9997
31	perceptual	20.0	0.2107031653559876	-0.08680211240457711	0.5504729161633641	0.9164
34	perceptual	20.0	0.036911485880329255	-0.22136419065649737	0.2969881302527012	0.61625
35	perceptual	20.0	-0.0469974394044307	-0.45305579282054714	0.3589955982953328	0.404
36	perceptual	20.0	0.20096744973650066	-0.0892028034602046	0.5462203157213626	0.91025
37	perceptual	20.0	0.08479532908060489	-0.22136224209935945	0.4182457977763941	0.7041
45	perceptual	20.0	-0.13078292574023673	-0.5107369939886557	0.28903505094579574	0.2523
46	perceptual	20.0	0.20241828027026632	-0.08170540408364622	0.5162002080630118	0.92375
47	perceptual	20.0	0.10636877295180966	-0.18242201858455098	0.4296765349039167	0.7634
50	perceptual	20.0	0.13238612635755057	-0.16077356692800543	0.4787447683726853	0.7932
53	perceptual	20.0	0.2616821536181855	0.008806510529174218	0.5573030720044504	0.979
56	perceptual	20.0	0.26191968026851997	-0.07718264021685381	0.6560374001292363	0.93405
59	perceptual	20.0	0.45481116171386055	0.14305342783599473	0.8333329065360137	0.9983
62	perceptual	20.0	0.23269813631969669	-0.03640144903281262	0.5355693903844639	0.9539
63	perceptual	20.0	0.19727394068804657	-0.07173662060710279	0.49715494395304843	0.92365
67	perceptual	20.0	0.5420616288947521	0.2571638133937578	0.8914792933845678	0.99995
69	perceptual	20.0	-0.07460323207243841	-0.3530284147505001	0.19566680070829703	0.28575
72	perceptual	20.0	0.47642758499393556	0.1798466388827346	0.8413053205727659	0.99905
74	perceptual	20.0	-0.14496974124453574	-0.49037687305130373	0.1520311987324181	0.1721
1	perceptual	28.0	0.10689938354664323	-0.2567890675419441	0.45189053015578506	0.7371
2	perceptual	28.0	-0.04964561227354161	-0.3977475806244461	0.2618818985942106	0.3886
3	perceptual	28.0	0.23422277426676325	-0.10799844596617765	0.5982226775254101	0.9106
4	perceptual	28.0	0.0833273824377485	-0.24130592274723928	0.41964835811246115	0.6927
5	perceptual	28.0	0.21887083986028238	-0.08307917268405289	0.5390852672063159	0.92205
6	perceptual	28.0	0.2406969439935866	-0.07816182848593099	0.5782630665545742	0.93235
7	perceptual	28.0	0.07883086542323525	-0.23978961381997177	0.4037981045109683	0.6893
9	perceptual	28.0	0.40869225122316755	0.05970549744841469	0.7684179774929231	0.9883
10	perceptual	28.0	-0.10631233907251107	-0.44052584810252476	0.20219928498448053	0.258
11	perceptual	28.0	0.1336321437550452	-0.19615595350086257	0.4917047357479794	0.785
18	perceptual	28.0	0.015505067184744186	-0.35421303472265403	0.4195212289453873	0.5243
19	perceptual	28.0	0.08854159243965803	-0.20450741761552751	0.384131258872455	0.72665
21	perceptual	28.0	0.10244146217599473	-0.18571239682493307	0.39530489769905913	0.76735
25	perceptual	28.0	0.2581158400300949	-0.11931624834400478	0.7337360517316671	0.90475
26	perceptual	28.0	0.2345462075512033	-0.10150434419012509	0.6034045132225277	0.9186
29	perceptual	28.0	0.3114065529096586	0.009193656982246312	0.6307923953061795	0.97845
30	perceptual	28.0	0.4633377320056221	0.1514549459894006	0.8077932955535339	0.9982
31	perceptual	28.0	0.21984942847122502	-0.12397311089741815	0.5769205119957954	0.8957
34	perceptual	28.0	0.07915245056473642	-0.21234996138420495	0.37222194102405165	0.7089
35	perceptual	28.0	0.07371931757726309	-0.3252065532723407	0.45834855871773594	0.65305
36	perceptual	28.0	0.20134725806033182	-0.1312078431150785	0.5671036089833084	0.8816
37	perceptual	28.0	0.16794570007657594	-0.17976505050290556	0.5511150586556997	0.82725
45	perceptual	28.0	0.027957018839169984	-0.35826251281532834	0.463882320640949	0.5339
46	perceptual	28.0	0.19544579323848663	-0.1251065639701703	0.5183967078140914	0.89315
47	perceptual	28.0	0.09451031865046898	-0.23493887702857294	0.4331507904018533	0.7191
50	perceptual	28.0	0.27730037476192065	-0.040010754580069086	0.6534660116643256	0.95245
53	perceptual	28.0	0.31143077046891887	0.02517949384549605	0.6335679848574438	0.9843
56	perceptual	28.0	0.4278313923303681	0.029460317278303668	0.8691959599446449	0.9835
59	perceptual	28.0	0.4719894405420341	0.13941926262353926	0.845123580442615	0.99755
62	perceptual	28.0	0.29962483919090666	-0.021093897858849412	0.6508942836016695	0.9671
63	perceptual	28.0	0.24482583536946959	-0.07186967527997266	0.5838065301622656	0.9357
67	perceptual	28.0	0.5177092551508384	0.19932906068219985	0.8695370969673721	0.9996
69	perceptual	28.0	-0.007569793452849111	-0.34351371188914553	0.32529010839898076	0.4826
72	perceptual	28.0	0.4698829330854937	0.12597989120844116	0.8634614495411657	0.99555
74	perceptual	28.0	-0.19009891881410626	-0.5818605016528003	0.14415585112761303	0.13955
1	perceptual	-1.0	0.18669812440607003	-0.2591690755740392	0.7452442980879983	0.77585
2	perceptual	-1.0	0.16992373053528217	-0.2941777861622302	0.7129536590573916	0.75635
3	perceptual	-1.0	-0.05157314142182363	-0.5362518243882162	0.4559398058606317	0.4028
4	perceptual	-1.0	-0.11513770857466052	-0.6160034183741974	0.38405268781979995	0.30505
5	perceptual	-1.0	-0.31551048671295384	-0.9083182346597434	0.198148578116833	0.11305
6	perceptual	-1.0	0.08573680556772567	-0.40376838798360826	0.6148033671811666	0.62935
7	perceptual	-1.0	0.09104508280136912	-0.37076370886302845	0.5943769805470004	0.6488
9	perceptual	-1.0	-0.002395271818250501	-0.4473057261408869	0.5412954463288338	0.4678
10	perceptual	-1.0	0.3978858254185867	-0.07847887761034553	0.9465814315516964	0.94915
11	perceptual	-1.0	-0.2237715607456784	-0.8620399758073695	0.3177863114953968	0.21675
18	perceptual	-1.0	0.2739412660431073	-0.2255468311965739	0.8748841875953266	0.85525
19	perceptual	-1.0	0.10988278913472413	-0.3626574287653237	0.6038676688508802	0.69355
21	perceptual	-1.0	0.22184344757719296	-0.2333421163331529	0.7425823577674305	0.8266
25	perceptual	-1.0	-0.17852752683073428	-0.7594013710196305	0.3635907805180459	0.2462
26	perceptual	-1.0	-0.03765250978883189	-0.5426769562479058	0.5003453390042562	0.4278
29	perceptual	-1.0	0.12362182527022374	-0.3090060994240381	0.6395911452112667	0.69025
30	perceptual	-1.0	-0.1601379145447957	-0.5885706046944646	0.3158162645269712	0.22415
31	perceptual	-1.0	-0.03868904770853693	-0.5077454622569721	0.45614382772444495	0.4228
34	perceptual	-1.0	0.23942112312268538	-0.2061849294538036	0.7597725413474179	0.85075
35	perceptual	-1.0	0.08961645342871846	-0.4737681054382447	0.6242959286101816	0.65485
36	perceptual	-1.0	-0.2762709185497824	-0.8130538286135145	0.21056533062559787	0.127
37	perceptual	-1.0	-0.12698157465187698	-0.723857533309128	0.4139541975282245	0.3206
45	perceptual	-1.0	-0.15335528353716724	-0.7367975337263907	0.33814635570171125	0.27455
46	perceptual	-1.0	0.024859612155265564	-0.38180504620838696	0.5459011027880635	0.5095
47	perceptual	-1.0	-0.33545723757032203	-0.9601065894655265	0.21748929549421112	0.11935
50	perceptual	-1.0	-0.4917115159525158	-1.2415011664897742	0.06397331498357395	0.0427
53	perceptual	-1.0	-0.16457553245546208	-0.606265404972035	0.2796750633463629	0.21395
56	perceptual	-1.0	-0.4072324314393115	-0.9643540241374043	0.075817612699912	0.0498
59	perceptual	-1.0	-0.4232679028004931	-0.9088761292358826	0.07464529663990443	0.04265
62	perceptual	-1.0	0.10557545039180015	-0.4025846707713417	0.6676562455017196	0.6481
63	perceptual	-1.0	-0.18252038105156151	-0.7007365241345893	0.32872265361191777	0.22005
67	perceptual	-1.0	-0.16288590651670198	-0.5790069205691142	0.28905944604098804	0.2095
69	perceptual	-1.0	0.16994732444177585	-0.30084598670505447	0.688905984850626	0.76145
72	perceptual	-1.0	-0.23776670769076108	-0.7295044602864293	0.2637739230103536	0.159
74	perceptual	-1.0	0.42575608607796683	-0.028514671363079835	1.0010427715722323	0.96585
1	memory	7.0	0.09884951506325794	-0.10426870189983849	0.3355277371745743	0.8462
2	memory	7.0	0.10222114197485498	-0.17836737679892592	0.38906618051591474	0.79665
3	memory	7.0	0.07745827284333195	-0.05423597743813257	0.24641688905161105	0.8773
4	memory	7.0	0.06543654027310797	-0.12497158821663827	0.2597433028428072	0.78705
5	memory	7.0	0.050219484613903874	-0.0864466804631541	0.18848653912694308	0.8079
6	memory	7.0	0.08115422135387855	-0.17837852027052	0.3432022437359191	0.7765
7	memory	7.0	0.035029329711319036	-0.2599478239466012	0.2715818330189046	0.65685
9	memory	7.0	0.06374408999758188	-0.21020204579694263	0.30875388709053425	0.7293
10	memory	7.0	0.08428881494142879	-0.04876896552179207	0.25632177790641336	0.8913
11	memory	7.0	0.07105479545266487	-0.1308354061543452	0.2753274263973758	0.7933
18	memory	7.0	0.08876416137583465	-0.12806481769174974	0.3226318328439471	0.81245
19	memory	7.0	0.05799590121691002	-0.1474778769591858	0.25406444704151754	0.76035
21	memory	7.0	0.09509653198988167	-0.14902163245192365	0.3429029033085041	0.8148
25	memory	7.0	0.11340664212274142	-0.1673048049564085	0.4139032230835214	0.8186
26	memory	7.0	0.09231151513588966	-0.1277200856084249	0.33140604731754275	0.8238
29	memory	7.0	0.10280920705906851	-0.14639485203515665	0.38038868227270545	0.80965
30	memory	7.0	0.05061608352745754	-0.24828358317625876	0.3057266483682597	0.68935
31	memory	7.0	0.08045182580942958	-0.09370939868542719	0.2702000013491351	0.83425
34	memory	7.0	0.11075348097935511	-0.11069955590512573	0.37077470354120357	0.84965
35	memory	7.0	0.04923394290815686	-0.18772542816624535	0.25157503340960674	0.73195
36	memory	7.0	0.03421342321931628	-0.15545816457336262	0.1933019459035733	0.7
37	memory	7.0	0.024101633864745665	-0.24316896913968686	0.23999487085320403	0.63085
45	memory	7.0	0.04424222671952883	-0.21721007835307188	0.25545431230770926	0.70375
46	memory	7.0	0.06323060058451119	-0.1237021133504138	0.25057092111503565	0.78295
47	memory	7.0	0.025078871818662335	-0.20674110097125198	0.19920662088690322	0.6567
50	memory	7.0	0.02925992244649891	-0.23333271178664236	0.21452190264634746	0.68135
53	memory	7.0	0.06977597184247589	-0.09980280581500198	0.2479476769360824	0.8163
56	memory	7.0	0.1323804797398829	-0.08928446362314997	0.40968856946383014	0.8859
59	memory	7.0	0.028967591135463534	-0.204376969325776	0.21105758782417824	0.6713
62	memory	7.0	0.10508415836267739	-0.10243882383250012	0.3523459682909275	0.84555
63	memory	7.0	0.09217218935516619	-0.07681814812388736	0.29332935679847855	0.86835
67	memory	7.0	0.06938935224346383	-0.06189590717412208	0.22790847275059498	0.8589
69	memory	7.0	0.07511503963567837	-0.033059100467037646	0.22364901449751826	0.9076
72	memory	7.0	0.015317313537775141	-0.25917416902570645	0.22158871446183212	0.60855
74	memory	7.0	0.06004611843906915	-0.10342495166473072	0.22682944950098483	0.8037
1	memory	10.0	0.0617919896246293	-0.034094583773722625	0.1769010751078014	0.9034
2	memory	10.0	0.06980593998598657	-0.04999403010872274	0.19319288243697327	0.9002
3	memory	10.0	0.06177367561805484	-0.017512605600322566	0.16169006422139973	0.94035
4	memory	10.0	0.04686121035223391	-0.053389648211173625	0.15015184690397904	0.8472
5	memory	10.0	0.05158350031980541	-0.03158049246593014	0.1386465056550613	0.91165
6	memory	10.0	0.04762151564182062	-0.07092508848126457	0.16771259094190044	0.81835
7	memory	10.0	0.0349182440896294	-0.09318384858231268	0.14189642368853908	0.7645
9	memory	10.0	0.047909542682514045	-0.0759729852359946	0.1647573942128909	0.8204
10	memory	10.0	0.06138287801600448	-0.016022899500790964	0.16186079222745486	0.93765
11	memory	10.0	0.05281159711082473	-0.04421712393831764	0.15716262143858115	0.87665
18	memory	10.0	0.05858185396370443	-0.04278681759099029	0.16887467333658843	0.88765
19	memory	10.0	0.0365890651186393	-0.07141742175195072	0.13722415702546237	0.7937
21	memory	10.0	0.05485671365028018	-0.05493043992417737	0.17120296028061066	0.8617
25	memory	10.0	0.07236574681677396	-0.04269890204080126	0.19994661367105135	0.907
26	memory	10.0	0.061353849117541576	-0.043069801761565	0.17810155658897553	0.89025
29	memory	10.0	0.06402731118300642	-0.04323967777189234	0.18546319448760595	0.88865
30	memory	10.0	0.03643372098897255	-0.09416166562805504	0.15286858705217438	0.76105
31	memory	10.0	0.05865990905506087	-0.0337305221722776	0.16132907619049175	0.9064
34	memory	10.0	0.06691076795829609	-0.03723198971094344	0.19354961332865678	0.90285
35	memory	10.0	0.038683192380069835	-0.07958087036771702	0.14600998361288905	0.79515
36	memory	10.0	0.035698646961059344	-0.07025849864777095	0.12868033943251042	0.79855
37	memory	10.0	0.022705150008826332	-0.10869657707787667	0.13151230502300718	0.6924
45	memory	10.0	0.03643684560005859	-0.08609781352556538	0.14130476394130254	0.78385
46	memory	10.0	0.04492966708908495	-0.05190750149189441	0.1447240134473019	0.85085
47	memory	10.0	0.026802034912726196	-0.09069458284938188	0.12039785056899849	0.7408
50	memory	10.0	0.03788443101108529	-0.08962298397714327	0.138290773771525	0.79775
53	memory	10.0	0.04735376525920748	-0.04640186535988225	0.14772987828968395	0.85845
56	memory	10.0	0.07714350548905484	-0.021795234604295916	0.20725691909045488	0.9378
59	memory	10.0	0.03413086771826409	-0.08597991703220276	0.1362176419279501	0.77215
62	memory	10.0	0.06975563506734084	-0.027047212729514287	0.18590227349162178	0.92715
63	memory	10.0	0.0676945811140682	-0.021593931508464594	0.17961398769265283	0.93325
67	memory	10.0	0.05812108088806784	-0.021848022614280878	0.15489017099502925	0.9296
69	memory	10.0	0.060908577327080674	-0.011769337466673307	0.1605837305832253	0.9472
72	memory	10.0	0.019170236554554857	-0.11797969345395855	0.12812668097523414	0.6734
74	memory	10.0	0.05055772622793871	-0.038446490674382494	0.14646164984632618	0.88835
1	memory	14.0	0.0331423360144893	-0.03565159896925553	0.1047669476953723	0.8393
2	memory	14.0	0.051600798048533396	-0.013747421194819216	0.1383726754756388	0.93535
3	memory	14.0	0.041249648928944414	-0.020511032084834527	0.11164437397885892	0.90975
4	memory	14.0	0.029233933776348055	-0.04315418430923879	0.1028542562107709	0.80285
5	memory	14.0	0.048738947573561606	-0.01142622650741321	0.1290996956469756	0.94095
6	memory	14.0	0.024230349405403324	-0.05801492062997829	0.10062832083967935	0.75165
7	memory	14.0	0.036821798311697955	-0.028478848615225184	0.11292118538336578	0.86435
9	memory	14.0	0.03737145617136769	-0.03465252787673842	0.11939715302150178	0.84905
10	memory	14.0	0.032867152997076925	-0.0316064486986593	0.09977303017843647	0.8555
11	memory	14.0	0.03967010713621929	-0.022213450029815354	0.11116043842107504	0.89425
18	memory	14.0	0.037798056217701256	-0.029082354466669808	0.11230784554326362	0.8739
19	memory	14.0	0.018620926828170254	-0.06633327664652086	0.09018502905335221	0.7186
21	memory	14.0	0.02790962831572726	-0.049434919935123396	0.10149209816484189	0.79165
25	memory	14.0	0.050197563105585985	-0.016285305233152587	0.13375897945500326	0.92685
26	memory	14.0	0.04011003185840614	-0.030922232962390005	0.11913869561309255	0.87685
29	memory	14.0	0.04049164942548515	-0.027146364623498113	0.11878686412709544	0.8833
30	memory	14.0	0.02816254766837318	-0.04575951160034207	0.10566294601566349	0.7917
31	memory	14.0	0.03944990945144833	-0.02651010022710598	0.1140170790764493	0.88105
34	memory	14.0	0.03560280462069859	-0.03940218532068753	0.1137416869626669	0.83945
35	memory	14.0	0.029096880574407534	-0.047167361821929765	0.10635231520559259	0.79685
36	memory	14.0	0.03617994504057122	-0.029271801699525774	0.11129640467021408	0.8626
37	memory	14.0	0.022364701778890283	-0.05438280708604443	0.09760481830438192	0.73735
45	memory	14.0	0.031153448755835655	-0.03962203947316721	0.10648159102424681	0.8221
46	memory	14.0	0.028661695517130954	-0.03925764971543469	0.09880112629740562	0.81185
47	memory	14.0	0.027992835058909822	-0.03919008035482903	0.09921757566880894	0.8026
50	memory	14.0	0.04564232682257959	-0.02046231992109724	0.12832006674367508	0.90715
53	memory	14.0	0.023315935676556803	-0.05164191148333923	0.09474204991658701	0.7562
56	memory	14.0	0.03869604386154995	-0.02914189834492744	0.11186040903220659	0.87815
59	memory	14.0	0.0386404283316125	-0.028815710990119165	0.11848365383349324	0.8658
62	memory	14.0	0.046477442088833726	-0.017423858508059366	0.12394591171200879	0.9215
63	memory	14.0	0.04442323239995368	-0.019384606691834897	0.11908909492813974	0.91465
67	memory	14.0	0.04032125175009779	-0.021067925831266116	0.11107166702738684	0.9034
69	memory	14.0	0.033639358429433774	-0.031502699302020806	0.10063671294402864	0.8574
72	memory	14.0	0.02295692566374139	-0.05122182352590227	0.0989871418221943	0.7406
74	memory	14.0	0.03841402164123789	-0.024025039865702726	0.11260113311476336	0.8901
1	memory	20.0	0.024949127050016374	-0.037108009143222084	0.08687345486053348	0.8075
2	memory	20.0	0.049054852374043854	-0.005622584039871478	0.1227913881539011	0.9593
3	memory	20.0	0.03692499431346425	-0.0176730284503256	0.09891740629438314	0.9156
4	memory	20.0	0.023024134345031092	-0.04367523100231488	0.08764147323749301	0.77695
5	memory	20.0	0.04868091498811628	-0.005096730084072329	0.12487921236646632	0.96135
6	memory	20.0	0.01752313185433165	-0.05538516952959842	0.08225570815121988	0.72405
