label	order	n_safe	ratio	n_risky	quantity	lo	mid	hi
log-spl3-percmem	Risky first	7.0	1.2	8.4	rel_risky	-1.0431931268143504	2.524102892924229	6.841866260524388
log-spl3-percmem	Risky first	7.0	1.2547336039483463	8.783135227638425	rel_risky	-0.74923289957801	2.356830632799082	6.33075779318708
log-spl3-percmem	Risky first	7.0	1.3119636807310047	9.183745765117033	rel_risky	-0.5307015059473168	2.2082653119016697	5.850368376981752
log-spl3-percmem	Risky first	7.0	1.3718040978107926	9.602628684675548	rel_risky	-0.4070197796106953	2.058846172136384	5.435571331854976
log-spl3-percmem	Risky first	7.0	1.4343739162977047	10.040617414083933	rel_risky	-0.24513391404357254	1.915213030939912	4.931247887207344
log-spl3-percmem	Risky first	7.0	1.4997976278381022	10.498583394866715	rel_risky	-0.12468924964726599	1.774040000993953	4.574876893738896
log-spl3-percmem	Risky first	7.0	1.5682054023087357	10.97743781616115	rel_risky	-0.06488990426860275	1.623496685581093	4.216579832647253
log-spl3-percmem	Risky first	7.0	1.6397333468084219	11.478133427658953	rel_risky	-0.00032206906361763695	1.4757279733045428	3.893950508958823
log-spl3-percmem	Risky first	7.0	1.714523776462679	12.001666435238754	rel_risky	0.005982412924781361	1.3167377560544664	3.5892728384521346
log-spl3-percmem	Risky first	7.0	1.792725497580122	12.549078483060853	rel_risky	-0.00945843390160084	1.1599216794838594	3.2777306085029756
log-spl3-percmem	Risky first	7.0	1.874494103723999	13.121458726067994	rel_risky	-0.051517380361385486	0.9996375778500671	3.002038320075882
log-spl3-percmem	Risky first	7.0	1.959992285287949	13.719945997015643	rel_risky	-0.13579349123068513	0.82878209019567	2.7202100630238895
log-spl3-percmem	Risky first	7.0	2.0493901531919194	14.345731072343437	rel_risky	-0.26582177580539124	0.6617987335692181	2.456004472983866
log-spl3-percmem	Risky first	7.0	2.142865577342292	15.000059041396046	rel_risky	-0.4136355273293466	0.5037831194037569	2.205450259219915
log-spl3-percmem	Risky first	7.0	2.2406045405296235	15.684231783707364	rel_risky	-0.5735636300418682	0.3512580300604527	1.9574598179512983
log-spl3-percmem	Risky first	7.0	2.342801508468136	16.399610559276955	rel_risky	-0.7943240583333301	0.20804373723987418	1.7123966439722755
log-spl3-percmem	Risky first	7.0	2.4496598167132055	17.14761871699244	rel_risky	-1.0367604815299483	0.07301160739966561	1.4363176852690742
log-spl3-percmem	Risky first	7.0	2.5613920752266717	17.929744526586703	rel_risky	-1.2926835207326506	-0.02210905990543857	1.2012634568046754
log-spl3-percmem	Risky first	7.0	2.678220591394913	18.747544139764393	rel_risky	-1.5618150788930172	-0.1326881484610189	0.9634593632034258
log-spl3-percmem	Risky first	7.0	2.8003778123413423	19.602644686389397	rel_risky	-1.9082582814709863	-0.2648903527202107	0.7551131053153465
log-spl3-percmem	Risky first	7.0	2.9281067874133657	20.49674751189356	rel_risky	-2.154238613168958	-0.39810466269182276	0.5798276835587476
log-spl3-percmem	Risky first	7.0	3.0616616517639894	21.431631562347924	rel_risky	-2.3749468660662885	-0.5433156669816133	0.4072067258305485
log-spl3-percmem	Risky first	7.0	3.2013081319902303	22.40915692393161	rel_risky	-2.6041165812485674	-0.6752772876317427	0.3330154503477694
log-spl3-percmem	Risky first	7.0	3.347324074834376	23.431268523840632	rel_risky	-2.8191089484065572	-0.7983845073360674	0.3313823156594569
log-spl3-percmem	Risky first	7.0	3.5000000000000004	24.500000000000004	rel_risky	-3.0033762334084906	-0.911161817188156	0.3643043706785861
log-spl3-percmem	Risky first	7.0	1.2	8.4	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	1.2547336039483463	8.783135227638425	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	1.3119636807310047	9.183745765117033	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	1.3718040978107926	9.602628684675548	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	1.4343739162977047	10.040617414083933	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	1.4997976278381022	10.498583394866715	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	1.5682054023087357	10.97743781616115	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	1.6397333468084219	11.478133427658953	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	1.714523776462679	12.001666435238754	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	1.792725497580122	12.549078483060853	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	1.874494103723999	13.121458726067994	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	1.959992285287949	13.719945997015643	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	2.0493901531919194	14.345731072343437	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	2.142865577342292	15.000059041396046	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	2.2406045405296235	15.684231783707364	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	2.342801508468136	16.399610559276955	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	2.4496598167132055	17.14761871699244	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	2.5613920752266717	17.929744526586703	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	2.678220591394913	18.747544139764393	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	2.8003778123413423	19.602644686389397	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	2.9281067874133657	20.49674751189356	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	3.0616616517639894	21.431631562347924	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	3.2013081319902303	22.40915692393161	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	3.347324074834376	23.431268523840632	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	3.5000000000000004	24.500000000000004	rel_safe	-0.4425755462251677	0.4462954270847679	2.5485028675910364
log-spl3-percmem	Risky first	7.0	1.2	8.4	ratio_shift	0.9869827274709928	1.0188128028284846	1.0605497255984648
log-spl3-percmem	Risky first	7.0	1.2547336039483463	8.783135227638425	ratio_shift	0.9882267092465845	1.0173809457093794	1.0553141314194738
log-spl3-percmem	Risky first	7.0	1.3119636807310047	9.183745765117033	ratio_shift	0.9896263561249264	1.0162258492590976	1.050398534271005
log-spl3-percmem	Risky first	7.0	1.3718040978107926	9.602628684675548	ratio_shift	0.9902371551147732	1.0147483140331188	1.046741012242319
log-spl3-percmem	Risky first	7.0	1.4343739162977047	10.040617414083933	ratio_shift	0.9904274036725675	1.0133762515073377	1.0430577546210047
log-spl3-percmem	Risky first	7.0	1.4997976278381022	10.498583394866715	ratio_shift	0.9909301435517635	1.0119877490741174	1.0394939675839758
log-spl3-percmem	Risky first	7.0	1.5682054023087357	10.97743781616115	ratio_shift	0.9903949522974036	1.0105607845419395	1.0367224174984273
log-spl3-percmem	Risky first	7.0	1.6397333468084219	11.478133427658953	ratio_shift	0.9892365241702886	1.0090572320700875	1.0329458978763626
log-spl3-percmem	Risky first	7.0	1.714523776462679	12.001666435238754	ratio_shift	0.9883113751530415	1.0077404387095728	1.030380784551379
log-spl3-percmem	Risky first	7.0	1.792725497580122	12.549078483060853	ratio_shift	0.9871302601388431	1.0062615750916266	1.0279666082338583
log-spl3-percmem	Risky first	7.0	1.874494103723999	13.121458726067994	ratio_shift	0.9853617043988382	1.0046827103725655	1.025924538606871
log-spl3-percmem	Risky first	7.0	1.959992285287949	13.719945997015643	ratio_shift	0.9835119810446632	1.0032278927663558	1.0237437846657291
log-spl3-percmem	Risky first	7.0	2.0493901531919194	14.345731072343437	ratio_shift	0.9817962666767064	1.0016997161065997	1.021872127577209
log-spl3-percmem	Risky first	7.0	2.142865577342292	15.000059041396046	ratio_shift	0.9798741237929919	1.0003329150068936	1.0194961356233914
log-spl3-percmem	Risky first	7.0	2.2406045405296235	15.684231783707364	ratio_shift	0.9784744111899288	0.9989377714244267	1.0173373499383598
log-spl3-percmem	Risky first	7.0	2.342801508468136	16.399610559276955	ratio_shift	0.9771527995654786	0.9974833791178721	1.014689885322552
log-spl3-percmem	Risky first	7.0	2.4496598167132055	17.14761871699244	ratio_shift	0.9753252212142194	0.9959764537428615	1.012949960048337
log-spl3-percmem	Risky first	7.0	2.5613920752266717	17.929744526586703	ratio_shift	0.9737795564886378	0.9944254533923005	1.010490806673592
log-spl3-percmem	Risky first	7.0	2.678220591394913	18.747544139764393	ratio_shift	0.9721320926463701	0.9927573104710443	1.0082732039972817
log-spl3-percmem	Risky first	7.0	2.8003778123413423	19.602644686389397	ratio_shift	0.9703686644496279	0.9911934587740271	1.006279697484369
log-spl3-percmem	Risky first	7.0	2.9281067874133657	20.49674751189356	ratio_shift	0.9680623243128172	0.9896196409391973	1.0043215607507356
