label	space	form	placement	memory_model	n_par	elpd_loo	se	p_loo	frac_k_gt_07	max_k
log-spl3-percmem	log	spl3	percmem	shared_perceptual_noise	10	-4161.076570322611	46.54058944299846	214.46321101570993	0.0	0.6780266379285176
