label	space	form	placement	memory_model	n_par	elpd_loo	se	p_loo	frac_k_gt_07	max_k
log-weber+affine-n1n2.mapjitter	log	weber+affine	n1n2	independent	7	-4169.365711194098	46.84801384578364	197.84520500264716	0.0	0.45686844505180285
