label	space	form	placement	memory_model	n_par	elpd_loo	se	p_loo	frac_k_gt_07	max_k
log-genweber-n1n2	log	genweber	n1n2	independent	8	-4175.166536825315	46.82205600986281	219.81577687315848	0.0	0.683575825454262
