label	space	form	placement	memory_model	n_par	elpd_loo	se	p_loo	frac_k_gt_07	max_k
chf-weber-n1	chf	weber	n1	independent	6	-4391.369493536663	47.07376995920438	186.96836688243184	0.002039592081583683	1.3306418762797934
