label	space	form	placement	memory_model	n_par	elpd_loo	se	p_loo	frac_k_gt_07	max_k
log-power-mem	log	power	mem	shared_perceptual_noise	8	-4211.609577772664	46.477993328833136	174.7926467030702	0.0	0.602482744946826
