label	space	form	placement	memory_model	n_par	elpd_loo	se	p_loo	frac_k_gt_07	max_k
log-spl5-null	log	spl5	null	shared_perceptual_noise	14	-4271.606810056817	46.031004461915416	175.83436964080738	0.0	0.5716443921031911
