label	parameter	order	stake	observed	model	lo	hi	ppp	n
log-power-pmusd	slope	Risky second	low	-0.7024646713461231	-0.3591997120498349	-0.7903824784153615	0.0578688844022704	0.05	200
log-power-pmusd	rnp	Risky second	low	0.048661017293143094	0.023960936006921618	-0.0024305727972578615	0.05025406839012215	0.96	200
log-power-pmusd	slope	Risky second	high	-0.14615290313619944	-0.10877906179927099	-0.4559170390500121	0.25183040425340925	0.425	200
log-power-pmusd	rnp	Risky second	high	0.05137914675857136	0.04303562270526501	-0.0044191520637748855	0.09440421491298538	0.65	200
log-power-pmusd	slope	Risky first	low	-0.23033198068514027	-0.21973072348743483	-0.584840106456121	0.1659649216489515	0.475	200
log-power-pmusd	rnp	Risky first	low	0.004560177114007691	0.02011014667315761	-0.004423142050801852	0.04806755962731552	0.145	200
log-power-pmusd	slope	Risky first	high	0.12198712391306055	-0.04065780677437736	-0.4545722480770843	0.28710035413338036	0.865	200
log-power-pmusd	rnp	Risky first	high	0.005324676133122819	0.014909574244558577	-0.014842932062319228	0.04102753290844225	0.3	200
