label	parameter	subject	mid	lo	hi	pct	p_gt0
log-power-n1n2	log_n1_power_sd112	1	-0.03269254133076202	-0.52024962957176	0.4117344536482177	-3.2163916557200003	0.44416666666666665
log-power-n1n2	log_n1_power_sd112	2	0.0005824015068466139	-0.6215194997312709	0.6407779070369907	0.05825711355332718	0.5009166666666667
log-power-n1n2	log_n1_power_sd112	3	0.3637874358648603	-0.2710654006136039	1.1186854051123072	43.876835110122165	0.8676666666666667
log-power-n1n2	log_n1_power_sd112	4	-0.1524787480513653	-0.8110753144515757	0.3262155381050229	-14.14228598002077	0.27366666666666667
log-power-n1n2	log_n1_power_sd112	5	-0.2417644535371481	-0.8710930782568339	0.2800811064499148	-21.475888346240126	0.19141666666666668
log-power-n1n2	log_n1_power_sd112	6	-0.22854690521971105	-0.7055950670422326	0.15569669007849785	-20.43110256369907	0.12708333333333333
log-power-n1n2	log_n1_power_sd112	7	0.03939346482676828	-0.6069142543177339	0.7120409480216668	4.0179677259753275	0.5495
log-power-n1n2	log_n1_power_sd112	9	-0.4551281342940833	-1.0016360775317663	0.0032512108187466174	-36.563332138619046	0.025583333333333333
log-power-n1n2	log_n1_power_sd112	10	-0.0834762139558238	-0.8132773182221338	0.5624613551434832	-8.008703249851052	0.39466666666666667
log-power-n1n2	log_n1_power_sd112	11	-0.14977800973311642	-0.8646539274133884	0.5275187782634946	-13.910093357227115	0.3284166666666667
log-power-n1n2	log_n1_power_sd112	18	-0.3087981212610065	-1.004655345746589	0.32858199345076	-26.56709995239057	0.166
log-power-n1n2	log_n1_power_sd112	19	0.06272255129215826	-0.6041290299669727	0.49962165927207086	6.4731389898856975	0.6083333333333333
log-power-n1n2	log_n1_power_sd112	21	0.022974474158045072	-0.4539488456764721	0.4511612751385226	2.324042014061257	0.5429166666666667
log-power-n1n2	log_n1_power_sd112	25	0.13338264912018039	-0.43881856629780336	0.7517551746542388	14.268716292277068	0.6728333333333333
log-power-n1n2	log_n1_power_sd112	26	0.4744947802473385	-0.12485884105731111	1.1647132795374413	60.72020021364955	0.9380833333333334
log-power-n1n2	log_n1_power_sd112	29	-0.4048281402259104	-0.8760096181304267	-0.03204870664611209	-33.290855280708335	0.016083333333333335
log-power-n1n2	log_n1_power_sd112	30	-0.5877061331448958	-1.142607028677087	-0.15378391811279665	-44.439970277778215	0.00325
log-power-n1n2	log_n1_power_sd112	31	-0.17307636104341367	-0.8313010631796489	0.39049264031614583	-15.892661284902276	0.2703333333333333
log-power-n1n2	log_n1_power_sd112	34	0.2292764493165556	-0.13254445912747637	0.5858492130523777	25.768967840732294	0.9014166666666666
log-power-n1n2	log_n1_power_sd112	35	0.5322065696754358	-0.01487442156434887	1.2520550839372593	70.26852601831801	0.9715
log-power-n1n2	log_n1_power_sd112	36	-0.359764254121212	-0.9571074990990196	0.11938465937291469	-30.21591802217748	0.07608333333333334
log-power-n1n2	log_n1_power_sd112	37	-0.03872840613097153	-0.7084523637784147	0.5771415794788509	-3.798804978336466	0.45108333333333334
log-power-n1n2	log_n1_power_sd112	45	0.36093090264140965	0.07301319088861298	0.6826052391361653	43.46643259382279	0.9874166666666667
log-power-n1n2	log_n1_power_sd112	46	-0.18122250060983264	-0.7047772574220041	0.33351316447407003	-16.575028302692203	0.23266666666666666
log-power-n1n2	log_n1_power_sd112	47	-0.09309757974943803	-0.7148043951878772	0.5287509499746577	-8.889540939934443	0.3784166666666667
log-power-n1n2	log_n1_power_sd112	50	0.2657723196281975	-0.020224554145762946	0.6119334681151091	30.44380299387533	0.9673333333333334
log-power-n1n2	log_n1_power_sd112	53	-0.429352340408085	-0.9427540302308155	-0.03272483095539255	-34.90694603601683	0.017
log-power-n1n2	log_n1_power_sd112	56	-0.22531620820594384	-0.8146576440291821	0.27552539867687814	-20.173623870490943	0.19741666666666666
log-power-n1n2	log_n1_power_sd112	59	-0.1699743364714255	-0.5794199704782605	0.17500580705296295	-15.631353170966007	0.16783333333333333
log-power-n1n2	log_n1_power_sd112	62	0.20297419790264787	-0.45633354169796797	0.9814345484000814	22.504085921620145	0.7285
log-power-n1n2	log_n1_power_sd112	63	0.24175007935173431	-0.29145392491040367	0.7758280322274645	27.347588512325842	0.8204166666666667
log-power-n1n2	log_n1_power_sd112	67	-0.7368809805462162	-1.269132827881704	-0.32691273076824695	-52.139563373063865	8.333333333333333e-05
log-power-n1n2	log_n1_power_sd112	69	-0.1557271437644513	-0.8903726061847711	0.4951261699341275	-14.420733311769535	0.31908333333333333
log-power-n1n2	log_n1_power_sd112	72	-0.1134170548698592	-0.7588285523662591	0.4978273233062128	-10.722175505212608	0.3585
log-power-n1n2	log_n1_power_sd112	74	-0.030762333390219332	-0.6044201425848246	0.4322638130055906	-3.0293987568470415	0.45108333333333334
log-power-n1n2	log_n1_power_sd112	GROUP	-0.07403179714489881	-0.2087501014014037	0.06334596784990974	-7.135783479765961	0.14125
log-power-n1n2	log_n1_power_sd7	1	-0.29250793255666874	-0.8801817159357643	0.2393994941781116	-25.36106757632132	0.14025
log-power-n1n2	log_n1_power_sd7	2	-0.17889133620103836	-0.7313077759080017	0.5050902082447549	-16.380324122312846	0.27066666666666667
log-power-n1n2	log_n1_power_sd7	3	-0.06783228158131845	-0.5685244787514971	0.39972601291897986	-6.558282059266173	0.3874166666666667
log-power-n1n2	log_n1_power_sd7	4	0.022797325106980657	-0.5005655395559966	0.538860836036201	2.3059170125781967	0.5389166666666667
log-power-n1n2	log_n1_power_sd7	5	0.00415715665124065	-0.4968381297435102	0.48563454882132157	0.41658096133701095	0.5073333333333333
log-power-n1n2	log_n1_power_sd7	6	-0.08032255913268427	-0.5503798046264433	0.3558923558221277	-7.718136520404386	0.35875
log-power-n1n2	log_n1_power_sd7	7	0.24748503328687485	-0.3047513039205821	0.8612776331710275	28.080019287121267	0.8163333333333334
log-power-n1n2	log_n1_power_sd7	9	0.14328846257018218	-0.36527892006259755	0.6741129227937507	15.406265753581652	0.7178333333333333
log-power-n1n2	log_n1_power_sd7	10	-0.22841253610654066	-1.0516015061139257	0.30144422531969645	-20.420410243171887	0.21408333333333332
log-power-n1n2	log_n1_power_sd7	11	-0.02913785985663203	-0.45763675219547084	0.40845442468572707	-2.8717445637290586	0.44208333333333333
log-power-n1n2	log_n1_power_sd7	18	0.2536659422400523	-0.14018897678958422	0.6308922904491607	28.87412183469712	0.9083333333333333
log-power-n1n2	log_n1_power_sd7	19	-0.21382724564826733	-0.8237630080145172	0.310248192418731	-19.251212998246846	0.19725
log-power-n1n2	log_n1_power_sd7	21	0.12073517715056067	-0.36381925285149785	0.59893886772398	12.832606627448609	0.6968333333333333
log-power-n1n2	log_n1_power_sd7	25	0.28715344703871093	-0.03942980603176765	0.637964492013781	33.26286857129689	0.956
log-power-n1n2	log_n1_power_sd7	26	0.06139901934766622	-0.31218171984307524	0.43241747165918054	6.33231160453154	0.6293333333333333
log-power-n1n2	log_n1_power_sd7	29	0.18082925148638263	-0.41229453992753157	0.7270198212074259	19.821056915157474	0.7268333333333333
log-power-n1n2	log_n1_power_sd7	30	0.1808226809909129	-0.41335703863589157	0.7199740461899472	19.82026963403225	0.7425833333333334
log-power-n1n2	log_n1_power_sd7	31	-0.21374839103292934	-0.883372026020344	0.3299106715769525	-19.244845332652204	0.23
log-power-n1n2	log_n1_power_sd7	34	-0.09862963231231353	-0.6381331517052833	0.3966178755470963	-9.392177201500113	0.3491666666666667
log-power-n1n2	log_n1_power_sd7	35	0.27470106530780936	-0.388836829042553	0.9965167860972107	31.61371769935838	0.7966666666666666
log-power-n1n2	log_n1_power_sd7	36	0.044650338850176795	-0.4677171236409676	0.5471553374471655	4.566216854223187	0.5703333333333334
log-power-n1n2	log_n1_power_sd7	37	-0.004100877794295212	-0.46773727736139636	0.43843188202095734	-0.4092480677391683	0.49316666666666664
log-power-n1n2	log_n1_power_sd7	45	0.1432292550742716	-0.2648544639164675	0.6104903769190879	15.399433039849923	0.7610833333333333
log-power-n1n2	log_n1_power_sd7	46	-0.03613559738306661	-0.5801834239850988	0.4477923221960525	-3.549050034842285	0.4419166666666667
log-power-n1n2	log_n1_power_sd7	47	-0.3868087710947208	-0.8855051996204608	0.059740386951362	-32.077903080923456	0.045083333333333336
log-power-n1n2	log_n1_power_sd7	50	0.6073271099248714	0.11193913829054489	1.2961991347216428	83.55186964433749	0.9934166666666666
log-power-n1n2	log_n1_power_sd7	53	0.12871811713876255	-0.3777701091436495	0.657946737281016	13.736947401334454	0.6883333333333334
log-power-n1n2	log_n1_power_sd7	56	-0.02419372937165497	-0.5840846064834346	0.6732305505026166	-2.3903407139857444	0.46608333333333335
log-power-n1n2	log_n1_power_sd7	59	0.5501155783814395	0.09565155283656979	1.0750921546381305	73.34533560229825	0.9925833333333334
log-power-n1n2	log_n1_power_sd7	62	0.4376873790765834	-0.13283764773667592	1.1257441523914662	54.912054421740095	0.9335
log-power-n1n2	log_n1_power_sd7	63	0.15159810353878672	-0.37200841317137	0.6865968163200985	16.369245855823745	0.72075
log-power-n1n2	log_n1_power_sd7	67	-0.1184673357546566	-0.5104029272115335	0.293937132244272	-11.171916979409561	0.27408333333333335
log-power-n1n2	log_n1_power_sd7	69	-0.06369252608652341	-0.6284797771444813	0.4067567503715158	-6.17065440570658	0.39766666666666667
log-power-n1n2	log_n1_power_sd7	72	0.49671210612404126	0.0011190232279176993	1.1290541043210272	64.33093519136948	0.97525
log-power-n1n2	log_n1_power_sd7	74	-0.2800022727972108	-0.8282751907345905	0.14479776958394788	-24.421797628550205	0.09975
log-power-n1n2	log_n1_power_sd7	GROUP	0.05647084032384726	-0.08052190098898879	0.20278508831351552	5.809576062066102	0.781
log-power-n1n2	log_n2_power_sd112	1	0.026811588070634898	-0.5292197077407897	0.7435947437660434	2.7174252647751076	0.53825
log-power-n1n2	log_n2_power_sd112	2	-0.03237958194579131	-0.6146442240897502	0.6296102680790919	-3.186097577016468	0.4545
log-power-n1n2	log_n2_power_sd112	3	0.04958301638478178	-0.6936150827602517	0.9029802132800339	5.083282493603788	0.5524166666666667
log-power-n1n2	log_n2_power_sd112	4	0.19154251063422562	-0.3481470556311799	0.8823763090332143	21.111631736844373	0.7619166666666667
log-power-n1n2	log_n2_power_sd112	5	0.0657293887032798	-0.6373489600128941	0.9172225428156033	6.793768205871629	0.5721666666666667
log-power-n1n2	log_n2_power_sd112	6	-0.1489648729667496	-0.5566471237407006	0.2547436811527061	-13.84006202025402	0.23191666666666666
log-power-n1n2	log_n2_power_sd112	7	-0.034408529418687564	-0.721951845022052	0.6492570934782418	-3.382328760978845	0.4593333333333333
log-power-n1n2	log_n2_power_sd112	9	-0.9085922893317436	-1.4679152501585402	-0.4935672598010428	-59.69087393038197	0.0
log-power-n1n2	log_n2_power_sd112	10	0.09302249623939816	-0.6882718420477948	0.984443594275244	9.748642430771316	0.594
log-power-n1n2	log_n2_power_sd112	11	-0.20238101416663817	-0.9872391966602044	0.5857171770968231	-18.321633749876064	0.29241666666666666
log-power-n1n2	log_n2_power_sd112	18	-0.29428544085339076	-1.015832222862	0.36403166265050224	-25.493621055607672	0.19158333333333333
log-power-n1n2	log_n2_power_sd112	19	0.15942552479683003	-0.25376910666830416	0.5629430809956838	17.28369117007605	0.7995833333333333
log-power-n1n2	log_n2_power_sd112	21	-0.1459031323428453	-0.6923429685494766	0.3019341372593882	-13.575858382876257	0.2619166666666667
log-power-n1n2	log_n2_power_sd112	25	-0.11084171855235697	-0.7812190732037896	0.544381580832693	-10.491958765918747	0.3650833333333333
log-power-n1n2	log_n2_power_sd112	26	-0.0861231292134693	-0.7895778233872363	0.6347676491779622	-8.251874448037581	0.40308333333333335
log-power-n1n2	log_n2_power_sd112	29	-0.5930969137054175	-1.2277960513475499	-0.10085866317157291	-44.738676353115636	0.00825
log-power-n1n2	log_n2_power_sd112	30	-0.5865507233654854	-1.1651310743710273	-0.08864889390136305	-44.375738576270415	0.01025
log-power-n1n2	log_n2_power_sd112	31	-0.16618938151338547	-0.9384462162853449	0.7184678615477219	-15.31141655194894	0.34475
log-power-n1n2	log_n2_power_sd112	34	0.021234393200405766	-0.3984997135452597	0.442108026418986	2.1461447197786643	0.5436666666666666
log-power-n1n2	log_n2_power_sd112	35	0.44935911959407615	-0.1499652516770696	1.220978418250447	56.73074069459481	0.9281666666666667
log-power-n1n2	log_n2_power_sd112	36	-0.17656589579223597	-0.8668407872530784	0.6691557166036824	-16.185645279762266	0.3109166666666667
