label	parameter	subject	mid	lo	hi	pct	p_gt0
log-power-n2psd	log_n2_power_sd112	1	-0.032369346992010085	-0.33756296225408794	0.350986890630943	-3.1851066861289365	0.41091666666666665
log-power-n2psd	log_n2_power_sd112	2	-0.0750039809388878	-0.43898667590767737	0.2524915443442658	-7.226020695421837	0.297875
log-power-n2psd	log_n2_power_sd112	3	-0.04195583896457425	-0.3899561297472987	0.37279081698715655	-4.108787381016063	0.3897083333333333
log-power-n2psd	log_n2_power_sd112	4	-0.009230933588290649	-0.28832718382132283	0.4021042108631606	-0.9188459313710046	0.47533333333333333
log-power-n2psd	log_n2_power_sd112	5	-0.031879313063469694	-0.36329274694218006	0.4098171376009866	-3.1376524774805876	0.41754166666666664
log-power-n2psd	log_n2_power_sd112	6	-0.04431396581662585	-0.3256450431681178	0.259493907487941	-4.334644619697522	0.36420833333333336
log-power-n2psd	log_n2_power_sd112	7	-0.06693839302328	-0.4335373463776038	0.2872565537521183	-6.47471823394605	0.322375
log-power-n2psd	log_n2_power_sd112	9	-0.14228432205452007	-0.6128575407096535	0.13931533225034268	-13.2625392306768	0.16541666666666666
log-power-n2psd	log_n2_power_sd112	10	-0.04049900865897836	-0.3878889110361495	0.37491561107249755	-3.9689883494246887	0.39329166666666665
log-power-n2psd	log_n2_power_sd112	11	-0.06709150169751661	-0.4654316703923173	0.30037757273186133	-6.489036669678529	0.32158333333333333
log-power-n2psd	log_n2_power_sd112	18	-0.07370054002531656	-0.4644437331856635	0.26215092259767747	-7.10501645127193	0.3075833333333333
log-power-n2psd	log_n2_power_sd112	19	-0.0012015211237204853	-0.25621146884184975	0.33662171261414225	-0.1200799586224892	0.4965
log-power-n2psd	log_n2_power_sd112	21	-0.08957083934963134	-0.4478351118446605	0.19248778862997737	-8.567650725146377	0.24808333333333332
log-power-n2psd	log_n2_power_sd112	25	-0.0552957831223897	-0.4163350602942955	0.3058714119529398	-5.37947649800718	0.34779166666666667
log-power-n2psd	log_n2_power_sd112	26	-0.07514254573187856	-0.47266582954361286	0.2856401436761189	-7.238875012060674	0.30683333333333335
log-power-n2psd	log_n2_power_sd112	29	-0.08254429179752683	-0.45935691484031627	0.19982434832478688	-7.922934563376767	0.268375
log-power-n2psd	log_n2_power_sd112	30	-0.06610250571288309	-0.3847723463210041	0.24569096537963914	-6.396508955198464	0.31266666666666665
log-power-n2psd	log_n2_power_sd112	31	-0.059212041388574256	-0.42727721564629495	0.33044239857874375	-5.7493102503969515	0.34141666666666665
log-power-n2psd	log_n2_power_sd112	34	-0.05703542285044492	-0.36435606024395545	0.24638647004835817	-5.543939025530588	0.336125
log-power-n2psd	log_n2_power_sd112	35	-0.0008264817689395943	-0.2877963521418203	0.47510395065217026	-0.08261403269540697	0.4977083333333333
log-power-n2psd	log_n2_power_sd112	36	-0.0688077003750397	-0.449541456072279	0.29782676099383054	-6.649382429333567	0.317125
log-power-n2psd	log_n2_power_sd112	37	-0.05444300631045364	-0.4145216072955329	0.3337368923596762	-5.298751894488514	0.35425
log-power-n2psd	log_n2_power_sd112	45	0.025147471197403837	-0.21969893802934518	0.40175738093699254	2.5466336122667457	0.5695416666666666
log-power-n2psd	log_n2_power_sd112	46	-0.020333054923104305	-0.3211335785737066	0.3530156789230689	-2.012773232849072	0.4462083333333333
log-power-n2psd	log_n2_power_sd112	47	-0.07037077367582761	-0.4612294603712557	0.26987411690814433	-6.795182309635428	0.3082916666666667
log-power-n2psd	log_n2_power_sd112	50	-0.18702334999367598	-0.5541071774037856	0.11191981065411019	-17.057563089448145	0.1105
log-power-n2psd	log_n2_power_sd112	53	-0.009563130081288753	-0.2889371635936283	0.37388971187734765	-0.9517548768540314	0.473
log-power-n2psd	log_n2_power_sd112	56	0.01714023505328255	-0.27672971067939856	0.5370425822597285	1.7287971755704588	0.54225
log-power-n2psd	log_n2_power_sd112	59	-0.1524865756266012	-0.5921490164823036	0.11687357517414121	-14.14295803510656	0.13854166666666667
log-power-n2psd	log_n2_power_sd112	62	-0.06705433661339474	-0.4530127253025874	0.3060100423523567	-6.4855612622785355	0.3245
log-power-n2psd	log_n2_power_sd112	63	-0.09198591100815189	-0.5063798020834117	0.2248904686021986	-8.788199972236631	0.258625
log-power-n2psd	log_n2_power_sd112	67	-0.09023348303287759	-0.45621820741726526	0.19716879778952964	-8.628217724451744	0.2539166666666667
log-power-n2psd	log_n2_power_sd112	69	-0.04301495749472484	-0.39372159273927293	0.3688807017752514	-4.21029377803785	0.3863333333333333
log-power-n2psd	log_n2_power_sd112	72	-0.08504252800575875	-0.47949070708526254	0.24510206468628543	-8.15267772636499	0.28025
log-power-n2psd	log_n2_power_sd112	74	-0.014204303462606715	-0.29914161133254674	0.3828650601963867	-1.4103898301491586	0.46245833333333336
log-power-n2psd	log_n2_power_sd112	GROUP	-0.05823828054234447	-0.2098628781987416	0.10305816167675995	-5.657487919749013	0.2365
log-power-n2psd	log_n2_power_sd7	1	0.16571837270973472	-0.5087891741635608	0.7031533140995114	18.024066693322936	0.7177916666666667
log-power-n2psd	log_n2_power_sd7	2	0.24489612379266273	-0.5282901978626876	0.6737914584371753	27.748860564115617	0.8002083333333333
log-power-n2psd	log_n2_power_sd7	3	0.3443949694877537	-0.1575524745970628	1.0136007543661436	41.1135881069034	0.924625
log-power-n2psd	log_n2_power_sd7	4	0.25897563346086394	-0.32424292325950504	0.8436784375205852	29.560223510086107	0.8352916666666667
log-power-n2psd	log_n2_power_sd7	5	0.2781036490088674	-0.27539213287740866	0.8844887289096457	32.062307138797316	0.863375
log-power-n2psd	log_n2_power_sd7	6	0.3376208121691817	-0.1576960004040333	1.0029988567937391	40.16089295788642	0.9206666666666666
log-power-n2psd	log_n2_power_sd7	7	0.12962053336352425	-0.472940762586073	0.5664384519210761	13.839631793086399	0.6825416666666667
log-power-n2psd	log_n2_power_sd7	9	0.3069647183895595	-0.19653246069247515	0.8451186161731881	35.92930091795278	0.9034166666666666
log-power-n2psd	log_n2_power_sd7	10	0.2991951053179712	-0.201043325730111	0.9196997559507153	34.87727505396959	0.892625
log-power-n2psd	log_n2_power_sd7	11	0.21417679920185353	-0.3198169483734148	0.6393154308190926	23.88416616497657	0.8155416666666667
log-power-n2psd	log_n2_power_sd7	18	0.20100530409487105	-0.2980147694930462	0.6133089710152467	22.263125675830693	0.797375
log-power-n2psd	log_n2_power_sd7	19	0.25296003920148524	-0.30318685694803277	0.7946917891905977	28.78318130187687	0.8347916666666667
log-power-n2psd	log_n2_power_sd7	21	0.3701548209100849	-0.07982424090631966	0.9999573830776431	44.79587716055712	0.953375
log-power-n2psd	log_n2_power_sd7	25	0.3927333662848691	-0.45694251617836734	0.806500477452905	48.10234458954116	0.8463333333333334
log-power-n2psd	log_n2_power_sd7	26	0.16040454436807994	-0.41736845530902794	0.6501123140315785	17.39857042446339	0.7205416666666666
log-power-n2psd	log_n2_power_sd7	29	0.18549029347592197	-0.33421854611625135	0.623536290703772	20.380851492208944	0.7794166666666666
log-power-n2psd	log_n2_power_sd7	30	0.2693689368324047	-0.1925595289422495	0.7639677909003658	30.91380412032641	0.8853333333333333
log-power-n2psd	log_n2_power_sd7	31	0.2261330934829581	-0.42521573554327263	0.8176227007854153	25.374251913296437	0.7850416666666666
log-power-n2psd	log_n2_power_sd7	34	0.22828445399087977	-0.3618772783464379	0.7630629591907371	25.644267473835747	0.8018333333333333
log-power-n2psd	log_n2_power_sd7	35	0.2839801654337525	-0.22408666081775158	0.7840453111308426	32.8406582123132	0.8829166666666667
log-power-n2psd	log_n2_power_sd7	36	0.2129853306465177	-0.4229316755034611	0.7716826321946844	23.736649974389376	0.7784166666666666
log-power-n2psd	log_n2_power_sd7	37	0.25524827872711925	-0.30710672889694246	0.8458661678535633	29.078205481833653	0.836375
log-power-n2psd	log_n2_power_sd7	45	0.26677389045624067	-0.2857514751855856	0.8340884040028457	30.574517150468942	0.8572916666666667
log-power-n2psd	log_n2_power_sd7	46	0.23575936819377263	-0.30350559955503403	0.7267370427085593	26.58696650107528	0.8303333333333334
log-power-n2psd	log_n2_power_sd7	47	0.04044117505847328	-0.6239994134392629	0.498458682817239	4.127005525077671	0.553625
log-power-n2psd	log_n2_power_sd7	50	0.43645081654624507	0.007526177341587199	1.109087989326212	54.720614367937145	0.9766666666666667
log-power-n2psd	log_n2_power_sd7	53	0.39225392905089546	-0.06368134185702078	1.0934488835277578	48.031355829793235	0.956
log-power-n2psd	log_n2_power_sd7	56	0.4568486628482971	-0.06870790572730066	1.2083223108422485	57.90898911992164	0.96
log-power-n2psd	log_n2_power_sd7	59	0.3315700597540725	-0.14159603797468834	0.9308923869121745	39.315374686824775	0.924625
log-power-n2psd	log_n2_power_sd7	62	0.28834962833759786	-0.21481646919016947	0.8540895264669186	33.422370500111484	0.88475
log-power-n2psd	log_n2_power_sd7	63	0.34085528812235494	-0.16503477864663174	0.9984941599534655	40.6149739568934	0.921
log-power-n2psd	log_n2_power_sd7	67	0.2944391223184605	-0.21691591867122922	0.876177412836265	34.23732403115894	0.8853333333333333
log-power-n2psd	log_n2_power_sd7	69	0.32879195153396723	-0.14142135621887666	0.9200219663058471	38.92887861175951	0.923625
log-power-n2psd	log_n2_power_sd7	72	0.3593189109924696	-0.10504337994141763	0.9860959155079227	43.23535220244775	0.9410833333333334
log-power-n2psd	log_n2_power_sd7	74	-0.0023473347324524567	-0.7330747344604153	0.45243057908297146	-0.23445818966430065	0.4972916666666667
log-power-n2psd	log_n2_power_sd7	GROUP	0.27103013914211593	0.02061453379521389	0.486111801169739	31.131459168585344	0.983125
log-power-n2psd	log_risky_prior_sd	1	0.08500627078211517	-0.29990577184216133	0.3975730639161959	8.872389382731473	0.7003333333333334
log-power-n2psd	log_risky_prior_sd	2	-0.1912340939454984	-0.6774733516679763	0.22446457286906604	-17.406078185161476	0.18595833333333334
log-power-n2psd	log_risky_prior_sd	3	-0.17571145434316976	-0.716003944207537	0.29651593451631747	-16.114000217165835	0.22704166666666667
log-power-n2psd	log_risky_prior_sd	4	-0.10833959408613916	-0.3979620918128503	0.18064365001553748	-10.267718083965995	0.224375
log-power-n2psd	log_risky_prior_sd	5	0.15616251685427118	-0.29747658733848653	0.6172573651378366	16.901617248378102	0.757875
log-power-n2psd	log_risky_prior_sd	6	0.1134090149940559	-0.12828397523419682	0.3632161239591612	12.008997286319664	0.8240416666666667
log-power-n2psd	log_risky_prior_sd	7	-0.2329057417008781	-0.7493512887124182	0.1831303129951006	-20.777175590809723	0.14129166666666668
log-power-n2psd	log_risky_prior_sd	9	0.5088671645287581	0.22031049668695274	0.8691311395101478	66.34057621545111	0.9998333333333334
log-power-n2psd	log_risky_prior_sd	10	-0.36774302705440154	-0.8251685567638951	0.035045350662807354	-30.77049400664223	0.03625
log-power-n2psd	log_risky_prior_sd	11	0.19526646578463602	-0.14421873537125926	0.5245831813273798	21.56348684351345	0.8815416666666667
log-power-n2psd	log_risky_prior_sd	18	-0.16950412647121202	-0.771545368529036	0.2125614792938046	-15.591672861214386	0.22666666666666666
log-power-n2psd	log_risky_prior_sd	19	-0.08786742972270756	-0.35195683318051707	0.1317370404131323	-8.411771255576493	0.21995833333333334
log-power-n2psd	log_risky_prior_sd	21	-0.16590392399599546	-0.5069330250079301	0.14888977570188427	-15.287238108371525	0.15329166666666666
log-power-n2psd	log_risky_prior_sd	25	0.08924469269676391	-0.5507261171441256	0.3468430907617743	9.334815790641397	0.7354166666666667
log-power-n2psd	log_risky_prior_sd	26	-0.18816567305475682	-0.7380688712437319	0.2744193932562876	-17.15225605259846	0.211875
log-power-n2psd	log_risky_prior_sd	29	0.2805723817842698	-0.038310346384325476	0.5862433587568924	32.38873645240968	0.958
log-power-n2psd	log_risky_prior_sd	30	0.3037121730884551	-0.11157043828920687	0.7615133744838254	35.487902931573856	0.924875
log-power-n2psd	log_risky_prior_sd	31	-0.024999135761819696	-0.5740177406136789	0.4657662539395049	-2.4689245071239494	0.46075
log-power-n2psd	log_risky_prior_sd	34	-0.14160788254365034	-0.40806091431626285	0.08947139280853042	-13.20384673641686	0.11816666666666667
log-power-n2psd	log_risky_prior_sd	35	-0.4581375370179254	-0.9774989879104626	-0.012239464876426237	-36.75395165037143	0.023291666666666665
log-power-n2psd	log_risky_prior_sd	36	0.03091127903906242	-0.4249694403699998	0.4848327000222964	3.139399356092676	0.5564583333333334
log-power-n2psd	log_risky_prior_sd	37	-0.16863100865051353	-0.6506120604754315	0.24988234934502668	-15.517942263508722	0.21645833333333334
log-power-n2psd	log_risky_prior_sd	45	-0.4765663961437499	-0.8555240757491023	-0.2246326098465994	-37.90882993598586	0.0006666666666666666
log-power-n2psd	log_risky_prior_sd	46	0.11784517570703096	-0.2782539114556341	0.4930722398156422	12.5069909729053	0.7428333333333333
log-power-n2psd	log_risky_prior_sd	47	0.28485109652153606	-0.12374143805686062	0.7237116283924472	32.956403667113086	0.9135833333333333
log-power-n2psd	log_risky_prior_sd	50	-0.1819066654179956	-0.420363726461373	0.477738353326147	-16.63208521205916	0.19283333333333333
log-power-n2psd	log_risky_prior_sd	53	0.1650119271852699	-0.14078083407806424	0.49035912270118975	17.94071856355128	0.8580833333333333
log-power-n2psd	log_risky_prior_sd	56	0.06285359806641187	-0.4109554976656209	0.5195448471305539	6.487092865580209	0.60875
log-power-n2psd	log_risky_prior_sd	59	0.10071255795658007	-0.12532791914419686	0.4148942452592986	10.595869704245658	0.795375
log-power-n2psd	log_risky_prior_sd	62	-0.4599680374612277	-0.8599613283493815	-0.11527358600571973	-36.869617674261384	0.00475
log-power-n2psd	log_risky_prior_sd	63	-0.07808230866553226	-0.4750474822260217	0.30007070569718514	-7.511170291097444	0.3460416666666667
log-power-n2psd	log_risky_prior_sd	67	0.6602768269277124	0.3488911403689434	0.9977862980427368	93.53280111611804	0.999625
log-power-n2psd	log_risky_prior_sd	69	-0.12475211755143506	-0.5067303065953133	0.228187574153723	-11.728431480727693	0.24345833333333333
log-power-n2psd	log_risky_prior_sd	72	0.18591862016082836	-0.22988436495270645	0.6212579238740294	20.432424867592776	0.817
log-power-n2psd	log_risky_prior_sd	74	-0.1317380192973417	-0.47681118321731875	0.15934550823979426	-12.342939041499603	0.18925
log-power-n2psd	log_risky_prior_sd	GROUP	-0.020241665773930356	-0.11581731499994777	0.0743936239480293	-2.00381785435893	0.337
log-power-n2psd	log_safe_prior_sd	1	0.052224990545517505	-0.5965387918403342	0.6437920507078202	5.361276875964011	0.5705
log-power-n2psd	log_safe_prior_sd	2	-0.06880091743905553	-0.6922122984556226	0.4570678091491466	-6.6487492359230504	0.39641666666666664
log-power-n2psd	log_safe_prior_sd	3	-0.0018221627981441797	-0.5637490859578675	0.549730731723586	-0.18205036674011513	0.4969166666666667
log-power-n2psd	log_safe_prior_sd	4	-0.09098681837171504	-0.656108177249584	0.42665101715428294	-8.697025396133034	0.35241666666666666
log-power-n2psd	log_safe_prior_sd	5	-0.14530440739160624	-0.7877556098697684	0.33185141199322926	-13.524098599509982	0.270875
log-power-n2psd	log_safe_prior_sd	6	-0.09305464244661982	-0.7277848948570801	0.4739462907160181	-8.885628818576507	0.3609583333333333
log-power-n2psd	log_safe_prior_sd	7	-0.051539895145497644	-0.4672602504055126	0.38200671055541363	-5.023424183675545	0.39629166666666665
log-power-n2psd	log_safe_prior_sd	9	-0.18685551705797468	-0.8255701071237895	0.3470199041219337	-17.043641448544975	0.237
log-power-n2psd	log_safe_prior_sd	10	0.24105335722292592	-0.2679302441123126	0.8321533575484495	27.258893530824956	0.8141666666666667
log-power-n2psd	log_safe_prior_sd	11	-0.08105497314481468	-0.7074533015569092	0.41674468453486735	-7.785700304930825	0.37075
log-power-n2psd	log_safe_prior_sd	18	0.12967095697463948	-0.1586703217410773	0.5300762727066319	13.845372143132806	0.79075
log-power-n2psd	log_safe_prior_sd	19	-0.021012963854891067	-0.653699416655541	0.5926063008295724	-2.079372980081951	0.4704583333333333
log-power-n2psd	log_safe_prior_sd	21	-0.16582363740853961	-0.7666171630826051	0.4082162875448817	-15.280436536771456	0.2615416666666667
log-power-n2psd	log_safe_prior_sd	25	-0.10716910109343865	-0.5937466262161296	0.3116395555040245	-10.162625583745234	0.28025
log-power-n2psd	log_safe_prior_sd	26	-0.2376706527482973	-0.5185210250140075	0.01482159128337195	-21.153767376341968	0.032625
log-power-n2psd	log_safe_prior_sd	29	-0.35831488072229123	-0.9873647067435753	0.17405330519266526	-30.114701497540203	0.078
log-power-n2psd	log_safe_prior_sd	30	-0.4089166534652524	-0.9709233939037788	0.008170356052999348	-33.56303970810941	0.02808333333333333
log-power-n2psd	log_safe_prior_sd	31	-0.278185596637249	-0.7873633196215402	0.1512251541822875	-24.284371718697827	0.097875
log-power-n2psd	log_safe_prior_sd	34	-0.1857855331966528	-0.8541583990196455	0.42362130492017985	-16.954831979824665	0.2532083333333333
log-power-n2psd	log_safe_prior_sd	35	0.025911987456184032	-0.4350629517506358	0.648616401375219	2.6250621570753028	0.544875
log-power-n2psd	log_safe_prior_sd	36	-0.21948328982026227	-0.7908042587225922	0.24418034551174392	-19.706642525471885	0.17033333333333334
log-power-n2psd	log_safe_prior_sd	37	-0.006052745652304884	-0.42632654780679524	0.3879820524972922	-0.6034464689275247	0.48675
log-power-n2psd	log_safe_prior_sd	45	-0.11758008130575838	-0.6997399255033169	0.4020621501663374	-11.093068893577541	0.3162083333333333
log-power-n2psd	log_safe_prior_sd	46	-0.13528196496397205	-0.7122395356610663	0.3258016990299138	-12.65304108587305	0.28075
log-power-n2psd	log_safe_prior_sd	47	-0.15293946903908653	-0.7015939939589357	0.2794140975121492	-14.181833319983236	0.24170833333333333
log-power-n2psd	log_safe_prior_sd	50	-0.315729593980926	-0.9357156059415562	0.20852280429548004	-27.074338111218516	0.10591666666666667
