label	order	n_safe	ratio	quantity	lo	mid	hi
log-power-n1psd	Risky first	7.0	1.2	p_vertex	0.183722044221696	0.23784828130346616	0.2937938847013096
log-power-n1psd	Risky first	7.0	1.233392832614218	p_vertex	0.19983878196833846	0.2534491112890527	0.30832982052204777
log-power-n1psd	Risky first	7.0	1.267714899620104	p_vertex	0.2168563751705621	0.27013783814631864	0.3239800172677115
log-power-n1psd	Risky first	7.0	1.3029920591580744	p_vertex	0.23539984917478168	0.2880324266825598	0.3410186096799301
log-power-n1psd	Risky first	7.0	1.339250888932342	p_vertex	0.2554087647173387	0.3072034278870619	0.3587788819640512
log-power-n1psd	Risky first	7.0	1.3765187062344757	p_vertex	0.27678826183091615	0.3277060756097151	0.3779328852355157
log-power-n1psd	Risky first	7.0	1.4148235885241658	p_vertex	0.29951060167287014	0.34899031284420556	0.3980790099427663
log-power-n1psd	Risky first	7.0	1.454194394582695	p_vertex	0.3233313628353958	0.37145021271326184	0.41883840302266356
log-power-n1psd	Risky first	7.0	1.4946607862550567	p_vertex	0.34812417874448465	0.3951472028627864	0.4407083299066039
log-power-n1psd	Risky first	7.0	1.5362532507970992	p_vertex	0.3741290447297806	0.4195507070962617	0.46363654281386496
log-power-n1psd	Risky first	7.0	1.579003123844529	p_vertex	0.4008558657726515	0.44470549744546106	0.4871212389881457
log-power-n1psd	Risky first	7.0	1.6229426130210856	p_vertex	0.4283699553527621	0.4703982481105112	0.510723018908967
log-power-n1psd	Risky first	7.0	1.6681048222036647	p_vertex	0.45589985888911083	0.49637913653771215	0.5344568657724811
log-power-n1psd	Risky first	7.0	1.714523776462679	p_vertex	0.484262344252673	0.5226144764897572	0.5589990970786021
log-power-n1psd	Risky first	7.0	1.7622344476964418	p_vertex	0.5117180647507328	0.5487038666387516	0.5838504525988321
log-power-n1psd	Risky first	7.0	1.8112727809788889	p_vertex	0.5393806980422859	0.5744788095077036	0.6076773127295486
log-power-n1psd	Risky first	7.0	1.861675721640487	p_vertex	0.5661472261524861	0.5996295745868514	0.6312365963136434
log-power-n1psd	Risky first	7.0	1.9134812431027324	p_vertex	0.5924907676233656	0.6241059562951363	0.6542718711748567
log-power-n1psd	Risky first	7.0	1.9667283754872122	p_vertex	0.6170010955463584	0.647714450630539	0.6764908309741382
log-power-n1psd	Risky first	7.0	2.021457235020777	p_vertex	0.640884399726883	0.6703321351875038	0.6975534391222622
log-power-n1psd	Risky first	7.0	2.0777090542589844	p_vertex	0.6631916504054974	0.6917657041891359	0.7177831447280348
log-power-n1psd	Risky first	7.0	2.1355262131505808	p_vertex	0.6848455877219534	0.712132289074959	0.7372508984187637
log-power-n1psd	Risky first	7.0	2.1949522709664246	p_vertex	0.7048652211171345	0.7312619139638141	0.7554782729317902
log-power-n1psd	Risky first	7.0	2.256031999116908	p_vertex	0.7237723572067927	0.7492371362629382	0.7725847275719996
log-power-n1psd	Risky first	7.0	2.3188114148826	p_vertex	0.741914693995504	0.7661483120899804	0.7888463538031718
log-power-n1psd	Risky first	7.0	2.3833378160835275	p_vertex	0.7586660345488242	0.7821274693805522	0.8038727520640923
log-power-n1psd	Risky first	7.0	2.4496598167132055	p_vertex	0.7738769772855745	0.7969670071299519	0.8179761270256755
log-power-n1psd	Risky first	7.0	2.5178273835642724	p_vertex	0.7885481654670247	0.8107450069999531	0.8312153134556911
log-power-n1psd	Risky first	7.0	2.58789187387332	p_vertex	0.8019443934006592	0.8235971006836049	0.8435998051083885
log-power-n1psd	Risky first	7.0	2.659906074013276	p_vertex	0.8147208165386969	0.8356171604525617	0.8547945547972216
log-power-n1psd	Risky first	7.0	2.7339242392624983	p_vertex	0.82622914196271	0.8466762005317343	0.8651690040399984
log-power-n1psd	Risky first	7.0	2.8100021346805373	p_vertex	0.8371736226104901	0.8570018191210081	0.874787197000849
log-power-n1psd	Risky first	7.0	2.8881970771213568	p_vertex	0.8472715920850891	0.8666026224025134	0.8837716145024004
log-power-n1psd	Risky first	7.0	2.9685679784156793	p_vertex	0.8565229304084472	0.8754471698570464	0.8919300118011022
log-power-n1psd	Risky first	7.0	3.051175389754982	p_vertex	0.865342822511504	0.8836929556506616	0.8995913339175915
log-power-n1psd	Risky first	7.0	3.1360815473105736	p_vertex	0.8733387716215639	0.8914004515817382	0.9065707354559331
log-power-n1psd	Risky first	7.0	3.2233504191221405	p_vertex	0.8809111587059163	0.8984765399778649	0.9131601536139474
log-power-n1psd	Risky first	7.0	3.31304775329107	p_vertex	0.8881571082777888	0.905083279558779	0.919240836497121
log-power-n1psd	Risky first	7.0	3.40524112751487	p_vertex	0.8949253739696417	0.9112634867140978	0.9249740376635122
log-power-n1psd	Risky first	7.0	3.5000000000000004	p_vertex	0.9010794694131599	0.917024610764266	0.9304410562761463
log-power-n1psd	Risky first	7.0	1.2	p_full	0.1935577054534235	0.2489462500871899	0.3107344670703235
log-power-n1psd	Risky first	7.0	1.233392832614218	p_full	0.2113899044224174	0.26609085358992823	0.3271119743917815
log-power-n1psd	Risky first	7.0	1.267714899620104	p_full	0.2302912314798597	0.28432816027013946	0.34381700865418374
log-power-n1psd	Risky first	7.0	1.3029920591580744	p_full	0.25030402595147416	0.30349062232072777	0.3609351557939084
log-power-n1psd	Risky first	7.0	1.339250888932342	p_full	0.27151949278484	0.3233992210055286	0.3788032685949602
log-power-n1psd	Risky first	7.0	1.3765187062344757	p_full	0.293707683370622	0.34447664646168435	0.3975751489218992
log-power-n1psd	Risky first	7.0	1.4148235885241658	p_full	0.3171595705558443	0.3661347056785102	0.4169008364552614
log-power-n1psd	Risky first	7.0	1.454194394582695	p_full	0.34114560349834633	0.3885345883391941	0.4371602786980159
log-power-n1psd	Risky first	7.0	1.4946607862550567	p_full	0.36534829684307096	0.41133010987139207	0.45803428640132743
log-power-n1psd	Risky first	7.0	1.5362532507970992	p_full	0.3905782860922762	0.43462330136844457	0.47911902340798873
log-power-n1psd	Risky first	7.0	1.579003123844529	p_full	0.4164608732746869	0.45825604995921415	0.5009275892561467
log-power-n1psd	Risky first	7.0	1.6229426130210856	p_full	0.44214451903563534	0.4822170006566123	0.522867295120865
log-power-n1psd	Risky first	7.0	1.6681048222036647	p_full	0.4681921803304446	0.5063615417426068	0.5444996423417904
log-power-n1psd	Risky first	7.0	1.714523776462679	p_full	0.49385277250733484	0.5303612048362163	0.5665043421977909
log-power-n1psd	Risky first	7.0	1.7622344476964418	p_full	0.519281128916935	0.5540879726301857	0.5887331502416147
log-power-n1psd	Risky first	7.0	1.8112727809788889	p_full	0.5439260049444642	0.5778024395645805	0.6106574430219172
log-power-n1psd	Risky first	7.0	1.861675721640487	p_full	0.568440819345341	0.6009698088563729	0.6322705170497921
log-power-n1psd	Risky first	7.0	1.9134812431027324	p_full	0.592232163315651	0.6235609999815541	0.6532847513529884
log-power-n1psd	Risky first	7.0	1.9667283754872122	p_full	0.615440795616596	0.6456515142672297	0.6739246621974417
log-power-n1psd	Risky first	7.0	2.021457235020777	p_full	0.6376418261519264	0.666970478575873	0.6941892331852836
log-power-n1psd	Risky first	7.0	2.0777090542589844	p_full	0.6589167094390446	0.6876058565786655	0.713370343030743
log-power-n1psd	Risky first	7.0	2.1355262131505808	p_full	0.6792047059532681	0.707235552445121	0.7319286637143096
log-power-n1psd	Risky first	7.0	2.1949522709664246	p_full	0.6986947113163683	0.7260409580126439	0.7498787549732996
log-power-n1psd	Risky first	7.0	2.256031999116908	p_full	0.7172210455464064	0.7439004639342217	0.7672766113233335
log-power-n1psd	Risky first	7.0	2.3188114148826	p_full	0.7349474788611282	0.7608481072606506	0.7837311574325008
log-power-n1psd	Risky first	7.0	2.3833378160835275	p_full	0.7516244298944184	0.7768777869627763	0.7990366146963014
log-power-n1psd	Risky first	7.0	2.4496598167132055	p_full	0.7674965777130417	0.7919513259461923	0.8136599183648973
log-power-n1psd	Risky first	7.0	2.5178273835642724	p_full	0.7825058325069315	0.8060220691668007	0.8269691775697751
log-power-n1psd	Risky first	7.0	2.58789187387332	p_full	0.7966301360102865	0.8192561087579278	0.8394042228848897
log-power-n1psd	Risky first	7.0	2.659906074013276	p_full	0.8096420563688463	0.8316504257878785	0.8510831533259692
log-power-n1psd	Risky first	7.0	2.7339242392624983	p_full	0.8220223589632946	0.8431871915647458	0.8618722023095352
log-power-n1psd	Risky first	7.0	2.8100021346805373	p_full	0.8336961737258779	0.8538924190694125	0.8718945322911322
log-power-n1psd	Risky first	7.0	2.8881970771213568	p_full	0.8444327165029466	0.8639103219158063	0.8810169485657257
log-power-n1psd	Risky first	7.0	2.9685679784156793	p_full	0.8545219584796576	0.8732223121808365	0.8895656980260735
