label	order	n_safe	ratio	quantity	lo	mid	hi
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.2	p_vertex	0.15678985698540696	0.2061585805712624	0.25823161919266835
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.233392832614218	p_vertex	0.1743982011165588	0.2232280979114568	0.2751217513177741
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.267714899620104	p_vertex	0.19276114750724813	0.2415352940409104	0.29319245485827194
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.3029920591580744	p_vertex	0.2125673704589243	0.2611677751052073	0.31243188588159704
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.339250888932342	p_vertex	0.2340349608199486	0.2821728865824088	0.3326652274328517
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.3765187062344757	p_vertex	0.2569961685997983	0.304382113460809	0.3544267391046026
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.4148235885241658	p_vertex	0.2814928116379517	0.32782026959915844	0.37760356297336045
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.454194394582695	p_vertex	0.30655263535848226	0.3522970595836131	0.40125740128510207
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.4946607862550567	p_vertex	0.3330941700083063	0.37782184099546745	0.4256945665073306
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.5362532507970992	p_vertex	0.3606352197100156	0.4040256553126831	0.45031940333667375
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.579003123844529	p_vertex	0.3884217042135055	0.431051087501248	0.47546570850762776
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.6229426130210856	p_vertex	0.4168654550995198	0.4582218437764448	0.501231283378532
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.6681048222036647	p_vertex	0.4461266590640043	0.48571569282690596	0.527318076313335
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.714523776462679	p_vertex	0.47506051226563595	0.5133687274079961	0.5533096423684617
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.7622344476964418	p_vertex	0.5037514660048323	0.5407509215682849	0.5791183140520649
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.8112727809788889	p_vertex	0.5320936519815699	0.5678759724781182	0.6045080020556719
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.861675721640487	p_vertex	0.5594856312207066	0.594305442587612	0.6297742375697498
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.9134812431027324	p_vertex	0.5861990756052115	0.6200575142554783	0.6538394128527444
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.9667283754872122	p_vertex	0.6121227096028863	0.6448644771115359	0.6774396784388375
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.021457235020777	p_vertex	0.6369175024311405	0.668846848463267	0.6999737613273521
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.0777090542589844	p_vertex	0.6605934265743898	0.6917338179354091	0.7214050948325893
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.1355262131505808	p_vertex	0.6831210029741845	0.7132610594381212	0.7418723461975401
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.1949522709664246	p_vertex	0.7046400721389473	0.7337816137873092	0.7610656438135508
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.256031999116908	p_vertex	0.7249460332433546	0.7530666879983756	0.7794539007998699
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.3188114148826	p_vertex	0.7437314174883721	0.7711209613173227	0.7962366156042395
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.3833378160835275	p_vertex	0.7613062919318768	0.7879004244719334	0.8123263443634061
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.4496598167132055	p_vertex	0.7778214713359133	0.803713359149818	0.8271670335857342
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.5178273835642724	p_vertex	0.7932652482691942	0.8183780308710603	0.8408063155744359
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.58789187387332	p_vertex	0.8077462598767093	0.831988892255006	0.8535548421911262
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.659906074013276	p_vertex	0.8214297613316786	0.8445209541992522	0.8654901637654999
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.7339242392624983	p_vertex	0.8340994110809079	0.8562092136874568	0.876065107720776
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.8100021346805373	p_vertex	0.8456041901798679	0.8669269948210301	0.8859010619176422
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.8881970771213568	p_vertex	0.8562647641397183	0.8768055980216771	0.8946790720154698
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.9685679784156793	p_vertex	0.8662184125662282	0.8858719894899847	0.9030374575529762
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	3.051175389754982	p_vertex	0.8751307807525877	0.8941705503142348	0.9105824973698302
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	3.1360815473105736	p_vertex	0.8836189695930562	0.9017641437543986	0.9174100741921338
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	3.2233504191221405	p_vertex	0.8913055344055112	0.9087936612439504	0.923790974693649
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	3.31304775329107	p_vertex	0.8982962028360167	0.9152286917725163	0.9295584961903216
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	3.40524112751487	p_vertex	0.9048223698081903	0.9210756066064238	0.9348034594033816
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	3.5000000000000004	p_vertex	0.9109067278710206	0.9264774952039636	0.9396919626050901
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.2	p_full	0.15812766304580533	0.2066212605109078	0.2605069519979764
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.233392832614218	p_full	0.17536444423833636	0.22418388663595365	0.2778313103012969
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.267714899620104	p_full	0.19401211816812675	0.24279886030549963	0.29594418757111596
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.3029920591580744	p_full	0.21356751299566037	0.2623844040336327	0.3152250180228284
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.339250888932342	p_full	0.23455867787156273	0.2830593766916727	0.3349996035622161
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.3765187062344757	p_full	0.25674010393487845	0.3046777363122486	0.3555211001635196
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.4148235885241658	p_full	0.28011508392104467	0.3271921214435468	0.37702994374038634
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.454194394582695	p_full	0.3045573238036472	0.3504893305641652	0.3987783599119484
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.4946607862550567	p_full	0.3294620391107289	0.3744564447857686	0.4214734437463372
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.5362532507970992	p_full	0.3546431266092821	0.39901633568687433	0.44441504982749264
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.579003123844529	p_full	0.38066607127187146	0.42407274346560087	0.46788379942387065
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.6229426130210856	p_full	0.40733613920353595	0.4492958842188549	0.49122883792166516
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.6681048222036647	p_full	0.4346335462841131	0.47456729986548163	0.5154275730352026
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.714523776462679	p_full	0.4614697072368996	0.49995464713449045	0.5389533312126629
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.7622344476964418	p_full	0.4883025970554336	0.5253704536468653	0.5625085590143387
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.8112727809788889	p_full	0.5147639237151528	0.5504886960464705	0.5861266500318941
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.861675721640487	p_full	0.5406031216268177	0.5750795962350345	0.6095121182649436
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.9134812431027324	p_full	0.5655094970581582	0.5992148984011775	0.6321532420416283
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.9667283754872122	p_full	0.5902827509591171	0.6227369016195552	0.6543856289787293
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.021457235020777	p_full	0.614065594225544	0.645542442010538	0.6759712002554479
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.0777090542589844	p_full	0.63681368842828	0.6675572030088952	0.6971847198018041
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.1355262131505808	p_full	0.658596003667356	0.6885068177844831	0.7172924277986177
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.1949522709664246	p_full	0.6794922248479284	0.7086993246656763	0.7365820343706496
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.256031999116908	p_full	0.699612508729338	0.727969912955566	0.754886569174074
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.3188114148826	p_full	0.7188562559030524	0.7461649910716462	0.772122612763611
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.3833378160835275	p_full	0.7367849653350329	0.7634706526171089	0.7884691346400736
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.4496598167132055	p_full	0.7537962279562773	0.7797551329703558	0.804110207008487
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.5178273835642724	p_full	0.7699562267402699	0.7950912900558198	0.818373591487392
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.58789187387332	p_full	0.7848377880926672	0.8094278878791243	0.8320206068320719
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.659906074013276	p_full	0.7989621122545226	0.8228502320728919	0.8443612460638377
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.7339242392624983	p_full	0.8121343727009416	0.8353234081172897	0.8561356751837261
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.8100021346805373	p_full	0.8244352402076621	0.8469133461468976	0.8669351489027705
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.8881970771213568	p_full	0.8360714081255624	0.857793002239255	0.8769052649271576
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	2.9685679784156793	p_full	0.8467019294892522	0.867839521743575	0.8861684752612725
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	3.051175389754982	p_full	0.8566379699673053	0.8771041380196831	0.8946322659201172
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	3.1360815473105736	p_full	0.8658131033901535	0.8857056171551123	0.9025223910237581
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	3.2233504191221405	p_full	0.8744523131746855	0.8936702301681123	0.9097295724594869
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	3.31304775329107	p_full	0.8824684103485373	0.9009644117109916	0.9164279891492167
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	3.40524112751487	p_full	0.8900428314372367	0.9077081541806615	0.9224760231684342
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	3.5000000000000004	p_full	0.8970597242338276	0.9139179687598569	0.9281229705604523
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.2	p_bias_only	0.14998772420414364	0.19525285319074592	0.24715861196248348
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.233392832614218	p_bias_only	0.1664913201184449	0.2122918532614087	0.26369246154897036
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.267714899620104	p_bias_only	0.1842678511293534	0.23065648074036127	0.28194871250019343
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.3029920591580744	p_bias_only	0.20337556892210296	0.25003602774702016	0.30143947673929733
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.339250888932342	p_bias_only	0.22373050251811316	0.270736952025277	0.32193514074302915
log-power-n1n2psd.pathfinder.klw	Risky first	7.0	1.3765187062344757	p_bias_only	0.2455469593269891	0.2925001828222037	0.34338272782645707
