label	order	n_safe	ratio	quantity	lo	mid	hi
log-power-percx.pathfinder.klw	Risky first	7.0	1.2	p_vertex	0.1363170301498429	0.17936701651441336	0.2267484931408273
log-power-percx.pathfinder.klw	Risky first	7.0	1.233392832614218	p_vertex	0.15278260511378125	0.19652756428731752	0.24355534056200176
log-power-percx.pathfinder.klw	Risky first	7.0	1.267714899620104	p_vertex	0.17054328047563258	0.21506858085387165	0.26146302247549413
log-power-percx.pathfinder.klw	Risky first	7.0	1.3029920591580744	p_vertex	0.19035323526987488	0.23499098354906195	0.2815102663932682
log-power-percx.pathfinder.klw	Risky first	7.0	1.339250888932342	p_vertex	0.21168989309974282	0.25636448217192054	0.3023744100611764
log-power-percx.pathfinder.klw	Risky first	7.0	1.3765187062344757	p_vertex	0.23400109558639975	0.27907781903732487	0.3244555387364174
log-power-percx.pathfinder.klw	Risky first	7.0	1.4148235885241658	p_vertex	0.25855320764842216	0.303075668644304	0.3482454370696589
log-power-percx.pathfinder.klw	Risky first	7.0	1.454194394582695	p_vertex	0.28430109009033333	0.32827399849573274	0.3724415439598385
log-power-percx.pathfinder.klw	Risky first	7.0	1.4946607862550567	p_vertex	0.311496064674666	0.35456972846990653	0.3976746364384847
log-power-percx.pathfinder.klw	Risky first	7.0	1.5362532507970992	p_vertex	0.3399551596592909	0.3817598605619865	0.4241052658425221
log-power-percx.pathfinder.klw	Risky first	7.0	1.579003123844529	p_vertex	0.3694796170401742	0.4095745036295805	0.45045748365127564
log-power-percx.pathfinder.klw	Risky first	7.0	1.6229426130210856	p_vertex	0.39879327222919797	0.437839368436312	0.4769598913806465
log-power-percx.pathfinder.klw	Risky first	7.0	1.6681048222036647	p_vertex	0.4283315540509828	0.46657357008496714	0.5044511841928939
log-power-percx.pathfinder.klw	Risky first	7.0	1.714523776462679	p_vertex	0.45753028069552065	0.4952105822011047	0.532699834997251
log-power-percx.pathfinder.klw	Risky first	7.0	1.7622344476964418	p_vertex	0.4870086362642959	0.5237077023242408	0.5604593111298705
log-power-percx.pathfinder.klw	Risky first	7.0	1.8112727809788889	p_vertex	0.5155201000171024	0.5517690653818499	0.5874614330508369
log-power-percx.pathfinder.klw	Risky first	7.0	1.861675721640487	p_vertex	0.5432212435577803	0.5791679900320221	0.6147932242579477
log-power-percx.pathfinder.klw	Risky first	7.0	1.9134812431027324	p_vertex	0.56969424452941	0.6057106929296714	0.641529550287031
log-power-percx.pathfinder.klw	Risky first	7.0	1.9667283754872122	p_vertex	0.5951964254410115	0.6313830628838053	0.6671619998654325
log-power-percx.pathfinder.klw	Risky first	7.0	2.021457235020777	p_vertex	0.6191350911476706	0.6557140356704546	0.6911769218548792
log-power-percx.pathfinder.klw	Risky first	7.0	2.0777090542589844	p_vertex	0.6422916785222812	0.6789256639294274	0.7144117881703849
log-power-percx.pathfinder.klw	Risky first	7.0	2.1355262131505808	p_vertex	0.6642017080189679	0.7010107937670401	0.7363465203153725
log-power-percx.pathfinder.klw	Risky first	7.0	2.1949522709664246	p_vertex	0.6853093652866059	0.7215935461823401	0.7570541831759501
log-power-percx.pathfinder.klw	Risky first	7.0	2.256031999116908	p_vertex	0.7044571409102485	0.7407657716958997	0.7759459965746897
log-power-percx.pathfinder.klw	Risky first	7.0	2.3188114148826	p_vertex	0.7227979075585781	0.7586737870875861	0.7938969061806682
log-power-percx.pathfinder.klw	Risky first	7.0	2.3833378160835275	p_vertex	0.7401289363102499	0.7753611146647398	0.8102796554199355
log-power-percx.pathfinder.klw	Risky first	7.0	2.4496598167132055	p_vertex	0.7561121267090746	0.7910047802403524	0.8254462884710023
log-power-percx.pathfinder.klw	Risky first	7.0	2.5178273835642724	p_vertex	0.7709657713984237	0.8054853473918471	0.8393154699572919
log-power-percx.pathfinder.klw	Risky first	7.0	2.58789187387332	p_vertex	0.7848457836495084	0.8187925426792457	0.8520224554139857
log-power-percx.pathfinder.klw	Risky first	7.0	2.659906074013276	p_vertex	0.7978220839834095	0.8311458716680051	0.8635822958934196
log-power-percx.pathfinder.klw	Risky first	7.0	2.7339242392624983	p_vertex	0.8096216294619152	0.8425605198444206	0.8742714439125687
log-power-percx.pathfinder.klw	Risky first	7.0	2.8100021346805373	p_vertex	0.8205627392040684	0.853055901444828	0.8841744874102905
log-power-percx.pathfinder.klw	Risky first	7.0	2.8881970771213568	p_vertex	0.830868939855989	0.8627442410463815	0.8929564903113832
log-power-percx.pathfinder.klw	Risky first	7.0	2.9685679784156793	p_vertex	0.8405219852999039	0.8716644730300867	0.9010743742571152
log-power-percx.pathfinder.klw	Risky first	7.0	3.051175389754982	p_vertex	0.84955217453916	0.8798699993037921	0.9083048614503534
log-power-percx.pathfinder.klw	Risky first	7.0	3.1360815473105736	p_vertex	0.8577507082412078	0.8874543139357617	0.9151527687944411
log-power-percx.pathfinder.klw	Risky first	7.0	3.2233504191221405	p_vertex	0.8652540377865413	0.8945237688750123	0.921187402401247
log-power-percx.pathfinder.klw	Risky first	7.0	3.31304775329107	p_vertex	0.8723304070877755	0.9009560586137473	0.9267507363814546
log-power-percx.pathfinder.klw	Risky first	7.0	3.40524112751487	p_vertex	0.8789525841105006	0.906911754965716	0.9319431151715319
log-power-percx.pathfinder.klw	Risky first	7.0	3.5000000000000004	p_vertex	0.8851749726163075	0.9124545730890892	0.936517051895605
log-power-percx.pathfinder.klw	Risky first	7.0	1.2	p_full	0.19221910308915446	0.2425584378381635	0.29656891764481846
log-power-percx.pathfinder.klw	Risky first	7.0	1.233392832614218	p_full	0.20968843480623117	0.2590813007561574	0.31233798697396414
log-power-percx.pathfinder.klw	Risky first	7.0	1.267714899620104	p_full	0.2278120804793299	0.2766481983183212	0.32915020651174937
log-power-percx.pathfinder.klw	Risky first	7.0	1.3029920591580744	p_full	0.24693983227001343	0.29509351568667036	0.34664138156148344
log-power-percx.pathfinder.klw	Risky first	7.0	1.339250888932342	p_full	0.26694182301335173	0.3143107283319282	0.36474555059961
log-power-percx.pathfinder.klw	Risky first	7.0	1.3765187062344757	p_full	0.28791602950688083	0.33453113047764893	0.38336838770367165
log-power-percx.pathfinder.klw	Risky first	7.0	1.4148235885241658	p_full	0.3098868263234454	0.35548576813331817	0.4026008512554161
log-power-percx.pathfinder.klw	Risky first	7.0	1.454194394582695	p_full	0.33230120379273187	0.3769328284599156	0.4229044748894184
log-power-percx.pathfinder.klw	Risky first	7.0	1.4946607862550567	p_full	0.35585219639047194	0.39882533802363584	0.44334707447561017
log-power-percx.pathfinder.klw	Risky first	7.0	1.5362532507970992	p_full	0.37949370669954835	0.4209703817630114	0.46398277478419475
log-power-percx.pathfinder.klw	Risky first	7.0	1.579003123844529	p_full	0.40342265059066157	0.44359567048117177	0.4846738288506439
log-power-percx.pathfinder.klw	Risky first	7.0	1.6229426130210856	p_full	0.42748539756263587	0.46644541980235227	0.5060122877532623
log-power-percx.pathfinder.klw	Risky first	7.0	1.6681048222036647	p_full	0.451553918511497	0.4893788989037915	0.5273487205151509
log-power-percx.pathfinder.klw	Risky first	7.0	1.714523776462679	p_full	0.4753950559187875	0.5123071276699994	0.5492127473181376
log-power-percx.pathfinder.klw	Risky first	7.0	1.7622344476964418	p_full	0.4989480122312643	0.5348828622397286	0.5708108345953095
log-power-percx.pathfinder.klw	Risky first	7.0	1.8112727809788889	p_full	0.5222929943869107	0.557290821764405	0.5925414268075592
log-power-percx.pathfinder.klw	Risky first	7.0	1.861675721640487	p_full	0.5453687297734643	0.5793331196760678	0.6144169936897486
log-power-percx.pathfinder.klw	Risky first	7.0	1.9134812431027324	p_full	0.5671121472344899	0.6007755652959577	0.6354282052083482
log-power-percx.pathfinder.klw	Risky first	7.0	1.9667283754872122	p_full	0.5882444570022549	0.6219209642074061	0.6556349550888645
log-power-percx.pathfinder.klw	Risky first	7.0	2.021457235020777	p_full	0.6085608275756474	0.6422887013860523	0.6757684536032957
log-power-percx.pathfinder.klw	Risky first	7.0	2.0777090542589844	p_full	0.6279917333978992	0.6619514580147237	0.6952768767402717
log-power-percx.pathfinder.klw	Risky first	7.0	2.1355262131505808	p_full	0.6469790522850841	0.6808005974735127	0.7142625405327597
log-power-percx.pathfinder.klw	Risky first	7.0	2.1949522709664246	p_full	0.6652689071736299	0.6988794598823524	0.732894998878077
log-power-percx.pathfinder.klw	Risky first	7.0	2.256031999116908	p_full	0.6826670692730128	0.7162115083938863	0.7502254274737967
log-power-percx.pathfinder.klw	Risky first	7.0	2.3188114148826	p_full	0.6990539080155201	0.7327059223280722	0.7661537030337449
log-power-percx.pathfinder.klw	Risky first	7.0	2.3833378160835275	p_full	0.7146165158158074	0.7484610382478514	0.7816708294246122
log-power-percx.pathfinder.klw	Risky first	7.0	2.4496598167132055	p_full	0.7295616291142126	0.7633600195542155	0.7964877346993053
log-power-percx.pathfinder.klw	Risky first	7.0	2.5178273835642724	p_full	0.7436972853824177	0.7774842478808093	0.8101391997614379
log-power-percx.pathfinder.klw	Risky first	7.0	2.58789187387332	p_full	0.7569963732455467	0.790819089583348	0.8231598343153023
log-power-percx.pathfinder.klw	Risky first	7.0	2.659906074013276	p_full	0.7697983240989577	0.8033939011028118	0.8353141317609463
log-power-percx.pathfinder.klw	Risky first	7.0	2.7339242392624983	p_full	0.7818822022508927	0.8151951720281182	0.846601461218513
log-power-percx.pathfinder.klw	Risky first	7.0	2.8100021346805373	p_full	0.7934534505503821	0.8262977215247636	0.8571121010112909
log-power-percx.pathfinder.klw	Risky first	7.0	2.8881970771213568	p_full	0.8041889741066417	0.8367431198080804	0.8667392078883953
log-power-percx.pathfinder.klw	Risky first	7.0	2.9685679784156793	p_full	0.8142834492029242	0.8466027769181383	0.8759378471962955
log-power-percx.pathfinder.klw	Risky first	7.0	3.051175389754982	p_full	0.8238404464126567	0.8557267178388408	0.8843444089282874
log-power-percx.pathfinder.klw	Risky first	7.0	3.1360815473105736	p_full	0.832995959348388	0.8642824189608119	0.8923278533893141
log-power-percx.pathfinder.klw	Risky first	7.0	3.2233504191221405	p_full	0.8414410291713951	0.8722030371807402	0.8997492370825706
log-power-percx.pathfinder.klw	Risky first	7.0	3.31304775329107	p_full	0.8497298910593051	0.8796728623414947	0.9065388294490856
log-power-percx.pathfinder.klw	Risky first	7.0	3.40524112751487	p_full	0.8574678099478636	0.8866350710239371	0.9127731479207556
log-power-percx.pathfinder.klw	Risky first	7.0	3.5000000000000004	p_full	0.8647023570741278	0.8931864380716656	0.9185464722207735
log-power-percx.pathfinder.klw	Risky first	7.0	1.2	p_bias_only	0.1814313997763638	0.23160282663995432	0.28749303949502997
log-power-percx.pathfinder.klw	Risky first	7.0	1.233392832614218	p_bias_only	0.19838392495587787	0.24862023620257984	0.3037009415249699
log-power-percx.pathfinder.klw	Risky first	7.0	1.267714899620104	p_bias_only	0.21668792845733578	0.2667489580118073	0.3211493301393444
log-power-percx.pathfinder.klw	Risky first	7.0	1.3029920591580744	p_bias_only	0.23659952466665488	0.2858359457894062	0.3399206253368286
log-power-percx.pathfinder.klw	Risky first	7.0	1.339250888932342	p_bias_only	0.2574736752903613	0.3058981229942248	0.35889657471154657
