label	order	n_safe	ratio	quantity	lo	mid	hi
log-power-percpsd.pathfinder.klw	Risky first	7.0	1.2	p_vertex	0.15032483915905848	0.19458126824225708	0.24462256172981275
log-power-percpsd.pathfinder.klw	Risky first	7.0	1.233392832614218	p_vertex	0.1665299239503727	0.21109690388177632	0.26057647798104744
log-power-percpsd.pathfinder.klw	Risky first	7.0	1.267714899620104	p_vertex	0.1844990427476308	0.22893740128210305	0.2782094738026691
log-power-percpsd.pathfinder.klw	Risky first	7.0	1.3029920591580744	p_vertex	0.2037104284659529	0.24791772933946365	0.2962317165573891
log-power-percpsd.pathfinder.klw	Risky first	7.0	1.339250888932342	p_vertex	0.22436054128335153	0.2682730092551908	0.3161167092844992
log-power-percpsd.pathfinder.klw	Risky first	7.0	1.3765187062344757	p_vertex	0.24632669232021695	0.2899078865001674	0.3374174266945165
log-power-percpsd.pathfinder.klw	Risky first	7.0	1.4148235885241658	p_vertex	0.26968526730839737	0.31285562900411723	0.35961287284446253
log-power-percpsd.pathfinder.klw	Risky first	7.0	1.454194394582695	p_vertex	0.2944423690764964	0.3367640600946656	0.382727867167495
log-power-percpsd.pathfinder.klw	Risky first	7.0	1.4946607862550567	p_vertex	0.3199604166930797	0.3616658256934023	0.40668056613203085
log-power-percpsd.pathfinder.klw	Risky first	7.0	1.5362532507970992	p_vertex	0.346837125428749	0.38739285470901647	0.4312510461466587
log-power-percpsd.pathfinder.klw	Risky first	7.0	1.579003123844529	p_vertex	0.3746162757573251	0.4141920511812873	0.45694568824128756
log-power-percpsd.pathfinder.klw	Risky first	7.0	1.6229426130210856	p_vertex	0.4028840433235464	0.4413804098170344	0.48265659629160773
log-power-percpsd.pathfinder.klw	Risky first	7.0	1.6681048222036647	p_vertex	0.43129157056261286	0.46907424326388236	0.5089480090997063
log-power-percpsd.pathfinder.klw	Risky first	7.0	1.714523776462679	p_vertex	0.4603878759146954	0.49693798041759935	0.5354065063319469
log-power-percpsd.pathfinder.klw	Risky first	7.0	1.7622344476964418	p_vertex	0.48890722571578954	0.5247612069155463	0.5619949562120905
log-power-percpsd.pathfinder.klw	Risky first	7.0	1.8112727809788889	p_vertex	0.517848846361564	0.5522975572469332	0.5880933832724485
log-power-percpsd.pathfinder.klw	Risky first	7.0	1.861675721640487	p_vertex	0.5461480211341988	0.5795046041897689	0.6141201739613978
log-power-percpsd.pathfinder.klw	Risky first	7.0	1.9134812431027324	p_vertex	0.574007676414672	0.606106748787705	0.6391460878684839
log-power-percpsd.pathfinder.klw	Risky first	7.0	1.9667283754872122	p_vertex	0.6007626810373549	0.6316609789836813	0.6628545795899888
log-power-percpsd.pathfinder.klw	Risky first	7.0	2.021457235020777	p_vertex	0.626150352283469	0.6562248673948317	0.68608664846905
log-power-percpsd.pathfinder.klw	Risky first	7.0	2.0777090542589844	p_vertex	0.6505958138107445	0.6796974481853126	0.7086088475601359
log-power-percpsd.pathfinder.klw	Risky first	7.0	2.1355262131505808	p_vertex	0.6738312816068461	0.7019376642506413	0.7297554039519061
log-power-percpsd.pathfinder.klw	Risky first	7.0	2.1949522709664246	p_vertex	0.6957262436993271	0.7229933457107438	0.7499970399254047
log-power-percpsd.pathfinder.klw	Risky first	7.0	2.256031999116908	p_vertex	0.7162832456114856	0.7429591084716252	0.7688009468950759
log-power-percpsd.pathfinder.klw	Risky first	7.0	2.3188114148826	p_vertex	0.7358796405484156	0.7616149273025719	0.7864758745126968
log-power-percpsd.pathfinder.klw	Risky first	7.0	2.3833378160835275	p_vertex	0.7540760990567046	0.7789324858451517	0.8029564661520886
log-power-percpsd.pathfinder.klw	Risky first	7.0	2.4496598167132055	p_vertex	0.7709126620844388	0.7950575522595945	0.8180781747907409
log-power-percpsd.pathfinder.klw	Risky first	7.0	2.5178273835642724	p_vertex	0.7863517289826943	0.8101136084697966	0.8320022544123838
log-power-percpsd.pathfinder.klw	Risky first	7.0	2.58789187387332	p_vertex	0.8009688007987598	0.8240179666367452	0.844932104307167
log-power-percpsd.pathfinder.klw	Risky first	7.0	2.659906074013276	p_vertex	0.814776331864984	0.8368386624364372	0.8570268481149961
log-power-percpsd.pathfinder.klw	Risky first	7.0	2.7339242392624983	p_vertex	0.8274551939138444	0.8486865188282523	0.8681693856168446
log-power-percpsd.pathfinder.klw	Risky first	7.0	2.8100021346805373	p_vertex	0.8391097889947751	0.859626349021385	0.8784639005456408
log-power-percpsd.pathfinder.klw	Risky first	7.0	2.8881970771213568	p_vertex	0.8497360899375584	0.869629549243558	0.8877238413048602
