label	subject	order	stake2	stimulation_condition	parameter	median	lo	hi
log-spl3-n1n2	21	Risky first	0	ips	rnp	0.9689360754467472	0.7716227693420317	1.2012395663350826
log-spl3-n1n2	25	Risky first	0	ips	rnp	0.891863674187621	0.7948352568446092	1.020934385590228
log-spl3-n1n2	26	Risky first	0	ips	rnp	0.8082046319937395	0.7099272366661551	0.9135377894401301
log-spl3-n1n2	29	Risky first	0	ips	rnp	1.3469277835735394	1.1111849580563546	1.8955642264250514
log-spl3-n1n2	30	Risky first	0	ips	rnp	0.9583582078101953	0.7360691699180258	1.1450199015958715
log-spl3-n1n2	31	Risky first	0	ips	rnp	0.9395605198157362	0.793437807495218	1.0296800597371558
log-spl3-n1n2	34	Risky first	0	ips	rnp	1.1704881214019518	0.9501893398731706	1.404842021916155
log-spl3-n1n2	35	Risky first	0	ips	rnp	2.499348473231156	2.1177596895749464	3.64856196639198
log-spl3-n1n2	36	Risky first	0	ips	rnp	1.0132244160021626	0.9020981069737328	1.1169040232521497
log-spl3-n1n2	37	Risky first	0	ips	rnp	0.9362467731953451	0.828955366681516	1.0403140050782431
log-spl3-n1n2	45	Risky first	0	ips	rnp	1.7069043722685948	1.4055133797778943	2.0122854901350853
log-spl3-n1n2	46	Risky first	0	ips	rnp	1.1680814644165618	1.022881892557827	1.33733095393064
log-spl3-n1n2	47	Risky first	0	ips	rnp	0.843902934441421	0.7196585106923821	0.9343206823525837
log-spl3-n1n2	50	Risky first	0	ips	rnp	1.3696908713466622	0.7629725544954692	1.7027187392701892
log-spl3-n1n2	53	Risky first	0	ips	rnp	1.0946534066791647	0.9159533685561723	1.2957750156584604
log-spl3-n1n2	56	Risky first	0	ips	rnp	0.9769099099979208	0.823296104245841	1.122891927674099
log-spl3-n1n2	59	Risky first	0	ips	rnp	1.8503606617823336	1.486074958268969	2.748595897161243
log-spl3-n1n2	62	Risky first	0	ips	rnp	0.6326895970396599	0.41074938134425026	0.7988960039118069
log-spl3-n1n2	63	Risky first	0	ips	rnp	0.9353024905939687	0.7368025764225835	1.081029711111245
log-spl3-n1n2	67	Risky first	0	ips	rnp	1.0761074107833517	0.8880835779970028	1.2119073821179938
log-spl3-n1n2	69	Risky first	0	ips	rnp	0.6504651594800324	0.3896828335834895	0.8011343306766479
log-spl3-n1n2	72	Risky first	0	ips	rnp	0.999269181839259	0.8967225499319046	1.111549371009636
log-spl3-n1n2	74	Risky first	0	ips	rnp	1.4305975323183202	1.1972881775686948	1.867542639003665
log-spl3-n1n2	1	Risky first	0	ips	logfrac_star	0.7219692898479178	0.6229780061881274	0.8331786282539998
log-spl3-n1n2	2	Risky first	0	ips	logfrac_star	0.7186633547849173	0.4709904526882746	0.9786201760070471
log-spl3-n1n2	3	Risky first	0	ips	logfrac_star	0.5179932371159193	0.37166038898446885	0.6060576799890129
log-spl3-n1n2	4	Risky first	0	ips	logfrac_star	0.7964875946092709	0.6360856827744888	1.0297221104486585
log-spl3-n1n2	5	Risky first	0	ips	logfrac_star	0.2871258362356292	-0.351071429629326	0.5464978250655674
log-spl3-n1n2	6	Risky first	0	ips	logfrac_star	0.832810887448451	0.6920527526919393	1.0366029233314729
log-spl3-n1n2	7	Risky first	0	ips	logfrac_star	0.3421584202764496	0.016432390256214666	0.5261087144056759
log-spl3-n1n2	9	Risky first	0	ips	logfrac_star	1.0141212571602252	0.83696428204835	1.313741593935373
log-spl3-n1n2	10	Risky first	0	ips	logfrac_star	0.14351003978201918	-0.509088931686779	0.3939909251432335
log-spl3-n1n2	11	Risky first	0	ips	logfrac_star	0.3615204437987364	0.20321292910249883	0.47186667207035904
log-spl3-n1n2	18	Risky first	0	ips	logfrac_star	0.3620438124462213	0.25081056330959306	0.4801154579593503
log-spl3-n1n2	19	Risky first	0	ips	logfrac_star	0.8253530280035516	0.31569641780129265	1.036230198945681
log-spl3-n1n2	21	Risky first	0	ips	logfrac_star	0.5662803616149827	0.33857751139137515	0.7811909963463298
log-spl3-n1n2	25	Risky first	0	ips	logfrac_star	0.48339501103992477	0.3682165907920686	0.6185552730250662
log-spl3-n1n2	26	Risky first	0	ips	logfrac_star	0.3848970056479985	0.25524420295294864	0.5074064644363057
log-spl3-n1n2	29	Risky first	0	ips	logfrac_star	0.8956632837040777	0.70326397571712	1.237353539751683
log-spl3-n1n2	30	Risky first	0	ips	logfrac_star	0.5553033416570182	0.2914058141369785	0.7332590181906369
log-spl3-n1n2	31	Risky first	0	ips	logfrac_star	0.5354939555905587	0.3664568798923905	0.627085133127495
log-spl3-n1n2	34	Risky first	0	ips	logfrac_star	0.7552578601680631	0.5467429868041916	0.937761857092337
log-spl3-n1n2	35	Risky first	0	ips	logfrac_star	1.5138670877597529	1.3481957804470395	1.8921701065940142
log-spl3-n1n2	36	Risky first	0	ips	logfrac_star	0.6109747374925187	0.4948050018026535	0.7083975934706634
log-spl3-n1n2	37	Risky first	0	ips	logfrac_star	0.5319608100750066	0.410248035463325	0.6373595954794775
log-spl3-n1n2	45	Risky first	0	ips	logfrac_star	1.132518421948431	0.9382396313750172	1.297108135637754
log-spl3-n1n2	46	Risky first	0	ips	logfrac_star	0.7531996296200314	0.6204610290085547	0.8885127938188576
log-spl3-n1n2	47	Risky first	0	ips	logfrac_star	0.42811920316699575	0.2688585305608659	0.5299014438355624
log-spl3-n1n2	50	Risky first	0	ips	logfrac_star	0.9124220737391487	0.3273037804575959	1.130063231935798
log-spl3-n1n2	53	Risky first	0	ips	logfrac_star	0.6882747903384552	0.5100471766347705	0.8569459841363928
log-spl3-n1n2	56	Risky first	0	ips	logfrac_star	0.5744761587042176	0.40339764390816696	0.7137444364975103
log-spl3-n1n2	59	Risky first	0	ips	logfrac_star	1.2132175731573258	0.9939753887570587	1.6089271988791978
log-spl3-n1n2	62	Risky first	0	ips	logfrac_star	0.14006165561310008	-0.2919350276394006	0.37331250114225917
log-spl3-n1n2	63	Risky first	0	ips	logfrac_star	0.5309517180849297	0.2924017023809614	0.6757510238709515
log-spl3-n1n2	67	Risky first	0	ips	logfrac_star	0.6711872816597046	0.47914757964747257	0.7900324677782449
log-spl3-n1n2	69	Risky first	0	ips	logfrac_star	0.16776945847792246	-0.34458511973435385	0.3761103584575815
log-spl3-n1n2	72	Risky first	0	ips	logfrac_star	0.5971059154116298	0.48882822710311086	0.7035918724383611
log-spl3-n1n2	74	Risky first	0	ips	logfrac_star	0.9559292123995051	0.7778961479391182	1.222460470482823
log-spl3-n1n2	1	Risky first	0	vertex	slope	1.8419819539404996	0.9544646781252176	3.019676732562245
log-spl3-n1n2	2	Risky first	0	vertex	slope	1.5328689805564584	0.601048955016845	2.9585037475760876
log-spl3-n1n2	3	Risky first	0	vertex	slope	5.359952624387487	3.1365868947321514	8.870497147926232
log-spl3-n1n2	4	Risky first	0	vertex	slope	1.8866980455443079	0.5950197978087928	3.76029751160649
log-spl3-n1n2	5	Risky first	0	vertex	slope	1.8763277940262455	0.6397541074962597	4.578756395319058
log-spl3-n1n2	6	Risky first	0	vertex	slope	2.6016213544709696	1.2216888060651834	4.392640148876868
log-spl3-n1n2	7	Risky first	0	vertex	slope	2.4862145034367447	1.3394644958238562	3.8508671335440834
log-spl3-n1n2	9	Risky first	0	vertex	slope	2.498746903436145	0.9490480112067721	4.419573796295129
log-spl3-n1n2	10	Risky first	0	vertex	slope	1.4754805588000555	0.4187296134068947	3.4171190982737496
log-spl3-n1n2	11	Risky first	0	vertex	slope	3.151242401905756	2.030799760928447	4.575693038285397
log-spl3-n1n2	18	Risky first	0	vertex	slope	4.157860534998186	2.733444720048713	5.955532905519693
log-spl3-n1n2	19	Risky first	0	vertex	slope	1.7031830635024603	0.47349795851611876	3.7634045963539142
log-spl3-n1n2	21	Risky first	0	vertex	slope	1.5047831209391698	0.7590309033025923	2.484096754527941
log-spl3-n1n2	25	Risky first	0	vertex	slope	4.724741616161174	3.338893287175058	6.401549029381597
log-spl3-n1n2	26	Risky first	0	vertex	slope	3.7909672979148157	2.8198575685039313	4.857202157996244
log-spl3-n1n2	29	Risky first	0	vertex	slope	2.116625115475075	0.9074143008877809	3.833543043054678
log-spl3-n1n2	30	Risky first	0	vertex	slope	2.444829905341661	0.7227077978125934	4.103042350406247
log-spl3-n1n2	31	Risky first	0	vertex	slope	2.5636508829304576	0.8611357697572309	4.615090789255639
log-spl3-n1n2	34	Risky first	0	vertex	slope	2.2859163552699666	1.0891680003437771	3.879236605752537
log-spl3-n1n2	35	Risky first	0	vertex	slope	4.370663693736159	2.6089782343538426	6.7450604485606
log-spl3-n1n2	36	Risky first	0	vertex	slope	3.1604140805581316	1.4903067077037149	5.533915109491697
log-spl3-n1n2	37	Risky first	0	vertex	slope	2.655102925815693	1.6116384303899627	3.8220743370421215
log-spl3-n1n2	45	Risky first	0	vertex	slope	3.7562447648131525	2.6038200780588125	4.960324916805654
log-spl3-n1n2	46	Risky first	0	vertex	slope	2.18433503331538	1.0874281433280424	3.504013981737382
log-spl3-n1n2	47	Risky first	0	vertex	slope	2.5608346325128615	1.4433999986124844	4.079709589581577
log-spl3-n1n2	50	Risky first	0	vertex	slope	4.595265374255428	2.428170362071266	7.6267499073642435
log-spl3-n1n2	53	Risky first	0	vertex	slope	1.8525169504601586	0.7013215538983661	3.663682570327926
log-spl3-n1n2	56	Risky first	0	vertex	slope	4.420193507862221	2.3767665198145016	7.5195158616394915
log-spl3-n1n2	59	Risky first	0	vertex	slope	3.2159777286715565	1.6682878264268395	5.085358475834165
log-spl3-n1n2	62	Risky first	0	vertex	slope	4.628573523393746	2.5887460360799714	7.934444740233564
log-spl3-n1n2	63	Risky first	0	vertex	slope	2.98643726672715	1.4446926780465634	5.407332835162354
log-spl3-n1n2	67	Risky first	0	vertex	slope	1.8462342781793573	0.638524731277172	3.7668483072528525
log-spl3-n1n2	69	Risky first	0	vertex	slope	1.9270143645687936	0.8001170234395414	3.4168230614682384
log-spl3-n1n2	72	Risky first	0	vertex	slope	4.9282724198579615	3.1919498212763027	7.433581485794742
log-spl3-n1n2	74	Risky first	0	vertex	slope	1.1422078921931977	0.38903137992346604	2.4550170236671267
log-spl3-n1n2	1	Risky first	0	vertex	rnp	1.211251049616218	0.9888463008020293	1.512310478355739
log-spl3-n1n2	2	Risky first	0	vertex	rnp	0.9224944111875363	0.4768660673236907	1.3735319296663708
log-spl3-n1n2	3	Risky first	0	vertex	rnp	0.958497130903978	0.851853027982164	1.0058848329641166
log-spl3-n1n2	4	Risky first	0	vertex	rnp	1.1969831254818515	0.9843440687010112	1.6624548234227294
log-spl3-n1n2	5	Risky first	0	vertex	rnp	0.5765571296954919	0.12425305726236446	0.9458039937245926
log-spl3-n1n2	6	Risky first	0	vertex	rnp	1.299199371169682	1.099627778276229	1.8070142476521551
log-spl3-n1n2	7	Risky first	0	vertex	rnp	0.8447995058402126	0.6534310405545783	0.9835918258986767
log-spl3-n1n2	9	Risky first	0	vertex	rnp	1.677336261391471	1.3497085563230875	2.665728279109099
log-spl3-n1n2	10	Risky first	0	vertex	rnp	0.466952971923152	0.0641374989923095	0.7866272818501368
log-spl3-n1n2	11	Risky first	0	vertex	rnp	0.7544636042039891	0.5897639040930663	0.8804365588816558
log-spl3-n1n2	18	Risky first	0	vertex	rnp	0.8393349171777034	0.752243754294422	0.9230591773589062
log-spl3-n1n2	19	Risky first	0	vertex	rnp	1.2554514029791908	0.6918826326438489	1.625852671148683
log-spl3-n1n2	21	Risky first	0	vertex	rnp	1.0519642543527516	0.7983185735500604	1.3804911462491045
log-spl3-n1n2	25	Risky first	0	vertex	rnp	0.8915106911634622	0.7785359485864626	0.9793559094381673
log-spl3-n1n2	26	Risky first	0	vertex	rnp	0.8712720747539213	0.7847519053220843	0.9576715689613424
log-spl3-n1n2	29	Risky first	0	vertex	rnp	1.320352887137278	1.0758254692476708	1.9293413279614509
log-spl3-n1n2	30	Risky first	0	vertex	rnp	1.0379738413822155	0.7690696395320091	1.2618004578256041
log-spl3-n1n2	31	Risky first	0	vertex	rnp	0.9354038509868969	0.6363662876550469	1.0500086291313049
log-spl3-n1n2	34	Risky first	0	vertex	rnp	1.1613007922195717	0.9544185571445646	1.398723796465599
log-spl3-n1n2	35	Risky first	0	vertex	rnp	2.042623309145723	1.768840412054437	2.62293500142842
log-spl3-n1n2	36	Risky first	0	vertex	rnp	1.0010218242879745	0.8402571109661952	1.1039317203852086
log-spl3-n1n2	37	Risky first	0	vertex	rnp	0.9502984479304755	0.8277023923075694	1.079021823449973
log-spl3-n1n2	45	Risky first	0	vertex	rnp	1.309894107744077	1.1423940506853545	1.4643628407439497
log-spl3-n1n2	46	Risky first	0	vertex	rnp	1.1421188263480797	0.9368468119394036	1.3741263096478105
log-spl3-n1n2	47	Risky first	0	vertex	rnp	0.8140846460426694	0.5963149512752648	0.9432431472562929
log-spl3-n1n2	50	Risky first	0	vertex	rnp	1.1138698592995084	0.8693315544507616	1.2827842865459993
log-spl3-n1n2	53	Risky first	0	vertex	rnp	1.0926645517041425	0.835243476896021	1.3759459232150368
log-spl3-n1n2	56	Risky first	0	vertex	rnp	0.9825603314935811	0.8441515181356537	1.0419428473823928
log-spl3-n1n2	59	Risky first	0	vertex	rnp	1.4500350652567844	1.2328962623670343	1.9124623490323447
log-spl3-n1n2	62	Risky first	0	vertex	rnp	0.8199743474304064	0.6104130196218301	0.929207664892598
log-spl3-n1n2	63	Risky first	0	vertex	rnp	0.953355957379804	0.7705892786620843	1.0549205998901439
log-spl3-n1n2	67	Risky first	0	vertex	rnp	1.0537729365772468	0.6089763717183828	1.2863624789456798
log-spl3-n1n2	69	Risky first	0	vertex	rnp	0.5878833144099047	0.267833315381687	0.7840131539516789
log-spl3-n1n2	72	Risky first	0	vertex	rnp	1.0058188908654813	0.9551098250755055	1.0912320382829361
log-spl3-n1n2	74	Risky first	0	vertex	rnp	1.8094816057329908	1.258697988696798	3.82087228249884
log-spl3-n1n2	1	Risky first	0	vertex	logfrac_star	0.7894907514047758	0.5866206310613948	1.0114756000822396
log-spl3-n1n2	2	Risky first	0	vertex	logfrac_star	0.5171630392354717	-0.14268260868615493	0.9152224729511129
log-spl3-n1n2	3	Risky first	0	vertex	logfrac_star	0.5554482909359375	0.437495731353301	0.6037045857248602
log-spl3-n1n2	4	Risky first	0	vertex	logfrac_star	0.7776413298735727	0.5820572210139494	1.106132316926737
log-spl3-n1n2	5	Risky first	0	vertex	logfrac_star	0.04715614463254493	-1.4875980078831634	0.5421170745402497
log-spl3-n1n2	6	Risky first	0	vertex	logfrac_star	0.8595852068970598	0.6928087388206614	1.1895128965988908
log-spl3-n1n2	7	Risky first	0	vertex	logfrac_star	0.4291810494795299	0.17231872473101634	0.5812927215639958
log-spl3-n1n2	9	Risky first	0	vertex	logfrac_star	1.1150439771308203	0.8977256834153748	1.5783142964248287
log-spl3-n1n2	10	Risky first	0	vertex	logfrac_star	-0.163689728469367	-2.148889083903396	0.357836264364184
log-spl3-n1n2	11	Risky first	0	vertex	logfrac_star	0.3160887599848693	0.06980401601935143	0.4704995957454982
log-spl3-n1n2	18	Risky first	0	vertex	logfrac_star	0.42269153472568005	0.31314213446302985	0.517775068355551
log-spl3-n1n2	19	Risky first	0	vertex	logfrac_star	0.8253321897573768	0.22949797184281293	1.083869399013141
log-spl3-n1n2	21	Risky first	0	vertex	logfrac_star	0.6484961356804287	0.3725894544584665	0.9202763386252526
log-spl3-n1n2	25	Risky first	0	vertex	logfrac_star	0.4829991513114543	0.3474968881617718	0.5769768420562942
log-spl3-n1n2	26	Risky first	0	vertex	logfrac_star	0.46003602039096125	0.35544934530627487	0.5545866110696975
log-spl3-n1n2	29	Risky first	0	vertex	logfrac_star	0.8757360403452046	0.6709252460057605	1.255015663312251
log-spl3-n1n2	30	Risky first	0	vertex	logfrac_star	0.6351075835911804	0.3352632417125137	0.8303766362169867
log-spl3-n1n2	31	Risky first	0	vertex	logfrac_star	0.5310600839925409	0.1458557964911427	0.6466353830752901
log-spl3-n1n2	34	Risky first	0	vertex	logfrac_star	0.7473777501759495	0.5511840357306858	0.9333972476790716
log-spl3-n1n2	35	Risky first	0	vertex	logfrac_star	1.3120719182937322	1.1681611974376684	1.5621309105971921
log-spl3-n1n2	36	Risky first	0	vertex	logfrac_star	0.5988583033364339	0.42378965125888635	0.6967150991498557
log-spl3-n1n2	37	Risky first	0	vertex	logfrac_star	0.5468578127452289	0.4087353812790847	0.6738919123768035
log-spl3-n1n2	45	Risky first	0	vertex	logfrac_star	0.8677833009159369	0.7309631053070839	0.9792572268894187
log-spl3-n1n2	46	Risky first	0	vertex	logfrac_star	0.7307221574983445	0.5326014884807192	0.9156551183692956
log-spl3-n1n2	47	Risky first	0	vertex	logfrac_star	0.3921460699831668	0.08085069099350112	0.5394058154182861
log-spl3-n1n2	50	Risky first	0	vertex	logfrac_star	0.7056773125325937	0.45780630975994624	0.8468699397323827
log-spl3-n1n2	53	Risky first	0	vertex	logfrac_star	0.6864562564465468	0.4178049928377363	0.9169784390524722
log-spl3-n1n2	56	Risky first	0	vertex	logfrac_star	0.5802434696876757	0.428413724108835	0.6389240936150108
log-spl3-n1n2	59	Risky first	0	vertex	logfrac_star	0.9694247398313833	0.8072030870519898	1.2462286004976495
log-spl3-n1n2	62	Risky first	0	vertex	logfrac_star	0.39935477787180573	0.10421753115151303	0.5244139715490477
log-spl3-n1n2	63	Risky first	0	vertex	logfrac_star	0.5500700681545789	0.3372372408657652	0.6513025038089651
log-spl3-n1n2	67	Risky first	0	vertex	logfrac_star	0.6502139972521297	0.10186119023146373	0.8496554522807636
log-spl3-n1n2	69	Risky first	0	vertex	logfrac_star	0.06661020498678749	-0.7195534500075815	0.3545075194612305
log-spl3-n1n2	72	Risky first	0	vertex	logfrac_star	0.60363902725864	0.5519080557002705	0.6851443685601827
log-spl3-n1n2	74	Risky first	0	vertex	logfrac_star	1.19087739566953	0.8279148445069547	1.9383157409680212
log-spl3-n1n2	1	Risky first	1	ips	slope	3.5025976937672763	2.5019782622586284	5.024936377756444
log-spl3-n1n2	2	Risky first	1	ips	slope	1.921230818107445	1.2589935741167528	2.8011906730137635
log-spl3-n1n2	3	Risky first	1	ips	slope	3.7439660752924087	2.688916025768012	5.280374321980174
log-spl3-n1n2	4	Risky first	1	ips	slope	1.7351553910311521	0.9670057512469348	2.5311244647989644
log-spl3-n1n2	5	Risky first	1	ips	slope	2.5993798489272555	1.5924294253758264	3.746018265902498
log-spl3-n1n2	6	Risky first	1	ips	slope	2.1958770167423127	1.418642183137083	3.1142549407569975
log-spl3-n1n2	7	Risky first	1	ips	slope	1.8635067235583431	1.100576877240001	2.7990799652024
log-spl3-n1n2	9	Risky first	1	ips	slope	1.8522929959903909	0.995212492492544	2.8046960319452214
log-spl3-n1n2	10	Risky first	1	ips	slope	2.301321773575969	1.3803899963788746	3.3557693619345628
log-spl3-n1n2	11	Risky first	1	ips	slope	2.796790953759324	1.9779374665195304	3.8339456256418045
log-spl3-n1n2	18	Risky first	1	ips	slope	2.7530658593672026	1.7016060194984277	3.95423255009606
log-spl3-n1n2	19	Risky first	1	ips	slope	1.3487277194630076	0.6063028097239812	2.2833829409568827
log-spl3-n1n2	21	Risky first	1	ips	slope	1.9522830559890836	1.2810816078607135	2.759320419010528
log-spl3-n1n2	25	Risky first	1	ips	slope	3.1863096856456012	1.8592097626353201	4.5222915300027
log-spl3-n1n2	26	Risky first	1	ips	slope	3.250202606798129	2.374997457811633	4.278897747175506
log-spl3-n1n2	29	Risky first	1	ips	slope	2.2455035580721607	1.4703975415847066	3.089897325832181
log-spl3-n1n2	30	Risky first	1	ips	slope	2.302763888102856	1.4244399939981582	3.3410887785126553
log-spl3-n1n2	31	Risky first	1	ips	slope	3.1356213322947877	2.066820052908116	4.424742825314271
log-spl3-n1n2	34	Risky first	1	ips	slope	2.0307616452645476	1.2478465528291631	2.884903422762474
log-spl3-n1n2	35	Risky first	1	ips	slope	3.160492679607403	2.078795926232042	4.311452171384635
log-spl3-n1n2	36	Risky first	1	ips	slope	2.9407965259460527	2.057783199098427	3.985076831413877
log-spl3-n1n2	37	Risky first	1	ips	slope	2.7363500291673377	1.791938303009721	3.840284297278743
log-spl3-n1n2	45	Risky first	1	ips	slope	2.8073763186684726	1.87554360762638	3.871133890635128
log-spl3-n1n2	46	Risky first	1	ips	slope	2.756103270984954	1.899985028857655	3.748522945032126
log-spl3-n1n2	47	Risky first	1	ips	slope	3.003455673339655	2.171798289857654	4.040536479397357
log-spl3-n1n2	50	Risky first	1	ips	slope	1.5912356028285966	0.7537171135313204	2.5495178865200434
log-spl3-n1n2	53	Risky first	1	ips	slope	1.9252680428831452	1.1997528805442517	2.7187637900685577
log-spl3-n1n2	56	Risky first	1	ips	slope	2.8987519890218363	1.8744657374797178	4.133200304552465
log-spl3-n1n2	59	Risky first	1	ips	slope	2.1559373808757165	1.3923442289418957	2.9456006729004423
log-spl3-n1n2	62	Risky first	1	ips	slope	2.7145096106733586	1.732684580641193	4.151746790287771
log-spl3-n1n2	63	Risky first	1	ips	slope	2.4447109428125025	1.5673355933684416	3.465228941937401
log-spl3-n1n2	67	Risky first	1	ips	slope	2.879229986661227	2.0622389109485564	3.8016093595126677
log-spl3-n1n2	69	Risky first	1	ips	slope	2.0050178556234663	1.0615379281254247	3.021712642860839
log-spl3-n1n2	72	Risky first	1	ips	slope	3.167793211398849	2.1705229471041054	4.5151527114171826
log-spl3-n1n2	74	Risky first	1	ips	slope	2.098779476475208	1.3920107382766571	2.8614110420795322
log-spl3-n1n2	1	Risky first	1	ips	rnp	1.2181875313395194	1.101643143357979	1.3850095353093448
log-spl3-n1n2	2	Risky first	1	ips	rnp	1.1405279846065595	0.9532447744379698	1.4251343609334925
log-spl3-n1n2	3	Risky first	1	ips	rnp	1.0050591073439956	0.9312430705452629	1.0934752702969606
log-spl3-n1n2	4	Risky first	1	ips	rnp	2.1387910607445377	1.6072602265521065	3.978748164732335
log-spl3-n1n2	5	Risky first	1	ips	rnp	0.9944541825770671	0.8195561896882336	1.1297240186843238
log-spl3-n1n2	6	Risky first	1	ips	rnp	2.1867420872028696	1.7039163977108025	3.31821170559362
log-spl3-n1n2	7	Risky first	1	ips	rnp	0.7737038679729182	0.5464942789818835	0.9632191069064606
log-spl3-n1n2	9	Risky first	1	ips	rnp	4.086532969433092	2.617605308140462	12.764498179948616
log-spl3-n1n2	10	Risky first	1	ips	rnp	0.9296782194638913	0.7795169499019552	1.0633343534819162
log-spl3-n1n2	11	Risky first	1	ips	rnp	0.8795510483791016	0.7798608432823605	0.9700661434909889
log-spl3-n1n2	18	Risky first	1	ips	rnp	0.6453207122685368	0.48468128629673235	0.7822117687286687
log-spl3-n1n2	19	Risky first	1	ips	rnp	3.9170491304538304	2.4190054498293208	14.413855401543081
