curve	payoff	median	lo	hi	p_gt0
n1 (first)	7.0	0.016465745567199184	-0.03546511776497891	0.07060675612121245	0.678
n1 (first)	7.515760138376831	0.015775420481495876	-0.033877368663170634	0.06502563074879367	0.683
n1 (first)	8.069521493944878	0.014973229734240395	-0.03177631184615013	0.05917656887745039	0.6865
n1 (first)	8.664083997137995	0.014216270565888076	-0.030217951009396022	0.054440569835750345	0.688
n1 (first)	9.302453877319765	0.013363129627955495	-0.029158134682108983	0.050411374721751286	0.687
n1 (first)	9.987858862892699	0.012430027335893965	-0.028232805410273388	0.04650796441994322	0.687
n1 (first)	10.723764501351814	0.011291918880186672	-0.027446308925765463	0.041896955345573424	0.6855
n1 (first)	11.513891681800072	0.01032570171639851	-0.026762483452160903	0.038760665641324535	0.6815
n1 (first)	12.36223544852308	0.009225493880138467	-0.026211029437104117	0.035574154691317326	0.6765
n1 (first)	13.2730852007484	0.0082035145380022	-0.02611611766897561	0.032508335882666335	0.665
n1 (first)	14.251046380723466	0.007032889570735673	-0.026416223730984314	0.029494477776831753	0.6545
n1 (first)	15.30106375977155	0.005875407174502028	-0.026511947029379253	0.027344400332009168	0.6435
n1 (first)	16.42844644006477	0.004660801070865027	-0.026609794030631347	0.025033345725168712	0.6255
n1 (first)	17.638894698528226	0.0034804033502731707	-0.02702896640714608	0.023109953523350005	0.605
n1 (first)	18.93852880860355	0.002465622555762076	-0.027075875995305095	0.021272977724024478	0.574
n1 (first)	20.33391998560055	0.0014543979999121761	-0.02747611552435857	0.019933191541217525	0.5475
n1 (first)	21.832123612102944	0.00053708434996062	-0.027086428860806196	0.018602761915321675	0.5145
n1 (first)	23.4407149114227	-0.0005347961052541077	-0.02761341675207026	0.01755779529713385	0.477
n1 (first)	25.167827249475163	-0.0015434604956541466	-0.02822493381646704	0.01643213088786262	0.4405
n1 (first)	27.02219325873709	-0.0023990258816502163	-0.028975737845443966	0.015440338683978809	0.407
n1 (first)	29.013188992218765	-0.003216341836766488	-0.029120341643022195	0.014535394214901447	0.373
n1 (first)	31.15088133070163	-0.003932941870495599	-0.02931042622721159	0.01372123071291327	0.3425
n1 (first)	33.44607888294205	-0.0046107606413220495	-0.029964827400837103	0.012867521873598972	0.3125
n1 (first)	35.91038663620328	-0.005360438793953922	-0.030609750008633318	0.01185465738493265	0.2825
n1 (first)	38.55626463343955	-0.005952583326887976	-0.03131175770051498	0.011115192574793051	0.256
n1 (first)	41.39709097381619	-0.006583389777017834	-0.03167243857549388	0.01060946577058937	0.234
n1 (first)	44.44722945510958	-0.00724879465868016	-0.03195817954091255	0.010045528503263006	0.222
n1 (first)	47.722102200000165	-0.007852904342777	-0.03226584425897211	0.009445767838819018	0.2035
n1 (first)	51.23826763347237	-0.008289543921434564	-0.03276999080630163	0.008951584062562596	0.193
n1 (first)	55.01350420559077	-0.00885915156596169	-0.033473070220234075	0.008512740737660784	0.185
n1 (first)	59.066900282972185	-0.00929606849059931	-0.034193935661900335	0.008217361103472206	0.173
n1 (first)	63.41895066346308	-0.009682751919267447	-0.03453515745710282	0.007852543451035336	0.16
n1 (first)	68.09166020202039	-0.010048129962155983	-0.03508332825546853	0.007481964381448844	0.153
n1 (first)	73.10865507174928	-0.010542728515506427	-0.03553847012522567	0.00722086737528091	0.147
n1 (first)	78.49530222265635	-0.010797578698166608	-0.035756178509913014	0.007022076693499362	0.1425
n1 (first)	84.27883764212612	-0.011166844627253099	-0.036021945119249235	0.006907492668895857	0.136
n1 (first)	90.48850406563214	-0.011474009747300484	-0.03642214240046509	0.006881069058327545	0.131
n1 (first)	97.15569883397542	-0.011742388436760363	-0.0367952593118628	0.006988892018575042	0.1255
