curve	stim	payoff	median	lo	hi
n1 (first)	ips	7.0	0.24615571405924586	0.2159900260815399	0.28664432214625013
n1 (first)	ips	7.515760138376831	0.24663614822022809	0.21703243713557502	0.2872103535831543
n1 (first)	ips	8.069521493944878	0.24753857426869952	0.21805173524914348	0.28772099838934845
n1 (first)	ips	8.664083997137995	0.24828020732816902	0.21889368462347766	0.28831744129273135
n1 (first)	ips	9.302453877319765	0.24904079184324884	0.21982229998311784	0.28858828981938023
n1 (first)	ips	9.987858862892699	0.24986260041074732	0.2207425857061002	0.2891547228458029
n1 (first)	ips	10.723764501351813	0.25060960576962443	0.22218293694946334	0.28963449745355163
n1 (first)	ips	11.513891681800072	0.2511693841185665	0.22299845699592882	0.29036716105219784
n1 (first)	ips	12.362235448523078	0.2521025782901558	0.2237989532886828	0.2916202209049546
n1 (first)	ips	13.2730852007484	0.2530356887707913	0.2242330751882771	0.29234938887092704
n1 (first)	ips	14.251046380723466	0.25380353262061794	0.22475511510306528	0.2933564813445688
n1 (first)	ips	15.30106375977155	0.25467101142757187	0.22559983883600043	0.2939116958578408
n1 (first)	ips	16.42844644006477	0.2553294156250767	0.22605968535597645	0.2944433085666321
n1 (first)	ips	17.638894698528226	0.2560767281500167	0.22636156575430297	0.29541820361104626
n1 (first)	ips	18.93852880860355	0.2567384929953005	0.22681299228772722	0.2961817400211243
n1 (first)	ips	20.33391998560055	0.25745610842201794	0.2272636889933987	0.296979377765717
n1 (first)	ips	21.83212361210294	0.25819000087674526	0.22762439155281228	0.29833686618671007
n1 (first)	ips	23.440714911422702	0.2588585355232082	0.22768710624276933	0.3004493443868783
n1 (first)	ips	25.16782724947516	0.25963087404248303	0.22786256572103644	0.30179536523047273
n1 (first)	ips	27.02219325873709	0.26033275996423116	0.22802325893275732	0.3035381838954531
n1 (first)	ips	29.013188992218765	0.2610785426637836	0.2282372900665811	0.3051873035492503
n1 (first)	ips	31.15088133070163	0.2619960714230456	0.2284240912186562	0.30696030966644877
n1 (first)	ips	33.44607888294205	0.2627976464806554	0.2288073171171952	0.30857444963543534
n1 (first)	ips	35.91038663620328	0.26376548513813863	0.22881108263526964	0.31098034239669514
n1 (first)	ips	38.55626463343955	0.26471829334431474	0.2290053331850551	0.31278832621388225
n1 (first)	ips	41.39709097381619	0.26571202077450795	0.2291897898789742	0.3151110224034702
n1 (first)	ips	44.44722945510958	0.2667295870664255	0.22872969026388063	0.3176807397992923
n1 (first)	ips	47.722102200000165	0.2678728974423472	0.22850090725037867	0.3192976117946563
n1 (first)	ips	51.23826763347236	0.2687894290748336	0.22807838157691487	0.3213636022874288
n1 (first)	ips	55.01350420559077	0.26956423559799003	0.22766735835886157	0.32388281992222323
n1 (first)	ips	59.066900282972185	0.2707165103777025	0.2275778985204727	0.3266728218607917
n1 (first)	ips	63.41895066346308	0.2715640842798581	0.227169217182266	0.329631836498238
n1 (first)	ips	68.09166020202038	0.27256409947793314	0.22709592857967395	0.33282704519790424
n1 (first)	ips	73.10865507174927	0.27351651920907094	0.2268260739748811	0.33587300953805493
n1 (first)	ips	78.49530222265635	0.27448507420280843	0.22668557698915978	0.3394729549109403
n1 (first)	ips	84.27883764212612	0.2752819989061698	0.22665174009898173	0.3414896916097481
n1 (first)	ips	90.48850406563214	0.2760467157226234	0.22672897974889816	0.34379141751418496
n1 (first)	ips	97.15569883397542	0.2769562519566439	0.22673174560408013	0.346407226157535
n1 (first)	ips	104.31413264464813	0.2778638313835021	0.22663142922145946	0.34905844708526307
n1 (first)	ips	112.0	0.278771835937622	0.22648663802677554	0.35172578288871953
n1 (first)	vertex	7.0	0.24615571405924586	0.2159900260815399	0.28664432214625013
n1 (first)	vertex	7.515760138376831	0.24663614822022809	0.21703243713557502	0.2872103535831543
n1 (first)	vertex	8.069521493944878	0.24753857426869952	0.21805173524914348	0.28772099838934845
n1 (first)	vertex	8.664083997137995	0.24828020732816902	0.21889368462347766	0.28831744129273135
n1 (first)	vertex	9.302453877319765	0.24904079184324884	0.21982229998311784	0.28858828981938023
