curve	payoff	median	lo	hi	p_gt0
n1 (first)	7.0	0.03825542026397789	0.013689537806740988	0.07168465069915032	0.999
n1 (first)	7.515760138376831	0.035582677786285544	0.014935102212350112	0.06389370247438805	0.999
n1 (first)	8.069521493944878	0.03281343961966231	0.015250910505569874	0.05780314184377696	1.0
n1 (first)	8.664083997137995	0.03022855666936989	0.015205551974702584	0.051602432711546554	1.0
n1 (first)	9.302453877319765	0.027736730621571254	0.015005881516865292	0.04602301937269207	1.0
n1 (first)	9.987858862892699	0.02538849127814423	0.01410915279823358	0.0409323623075972	1.0
n1 (first)	10.723764501351814	0.023190365351110714	0.012891957595931338	0.036668438992658134	1.0
n1 (first)	11.513891681800072	0.02118773361176527	0.011855886866153286	0.03322369656600713	1.0
n1 (first)	12.36223544852308	0.019360730349238013	0.010703179969519737	0.030445896028111583	1.0
n1 (first)	13.2730852007484	0.017812360949125892	0.009409686694239104	0.028082467678540328	1.0
n1 (first)	14.251046380723466	0.016462117407873456	0.008565181913296513	0.026187043326111686	1.0
n1 (first)	15.30106375977155	0.015384476306821803	0.0077583221291581345	0.024545460072457708	1.0
n1 (first)	16.42844644006477	0.014380478296933036	0.007275808111385316	0.023058858159716516	1.0
n1 (first)	17.638894698528226	0.013622990608885088	0.006836640433815319	0.021720685284582455	1.0
n1 (first)	18.93852880860355	0.012913959286132953	0.006600537319681067	0.020423158949682305	1.0
n1 (first)	20.33391998560055	0.0123303896040128	0.006471641143609254	0.01931385530231981	1.0
n1 (first)	21.832123612102944	0.011719107137715163	0.006204285246990474	0.018246477116555426	1.0
n1 (first)	23.4407149114227	0.011179260894182717	0.00592596421890578	0.01732234911989907	1.0
n1 (first)	25.167827249475163	0.010647230101654772	0.00561498800131375	0.016350097874231553	1.0
n1 (first)	27.02219325873709	0.01012202751251953	0.005241459969477707	0.01552944239156315	1.0
n1 (first)	29.013188992218765	0.009565470188567772	0.004931837936816238	0.0147377772775953	1.0
n1 (first)	31.15088133070163	0.009037070858348466	0.004491428322131542	0.013919728517600137	1.0
n1 (first)	33.44607888294205	0.008512304937969475	0.00407029862212029	0.013183951538841873	1.0
n1 (first)	35.91038663620328	0.007997593612940154	0.003789187099014135	0.012475254586559304	1.0
n1 (first)	38.55626463343955	0.0074883989284220635	0.003468244094625182	0.011736786058007638	1.0
n1 (first)	41.39709097381619	0.006993206778417774	0.0030920670050641266	0.011021262318046935	1.0
n1 (first)	44.44722945510958	0.006531209951131342	0.002703011062777212	0.010336253447966555	1.0
n1 (first)	47.722102200000165	0.0060579946640222666	0.00240635465648438	0.00969144823199453	0.9995
