curve	payoff	median	lo	hi	p_gt0
n1 (first)	7.0	-0.011273804704164336	-0.051879539144162795	0.028917646040169265	0.294
n1 (first)	7.515760138376831	-0.011265351078128285	-0.05045878660366601	0.02765914300984938	0.2865
n1 (first)	8.069521493944878	-0.011259587678362446	-0.04890839454976154	0.026271668058959842	0.2785
n1 (first)	8.664083997137995	-0.01121013233430098	-0.04763953098613357	0.02489071225554561	0.268
n1 (first)	9.302453877319765	-0.011212800061051572	-0.04632865522680791	0.023366875755670855	0.254
n1 (first)	9.987858862892699	-0.011458827848122917	-0.045530467306174265	0.022336201333514487	0.2445
n1 (first)	10.723764501351813	-0.011547392081216188	-0.04446250467881342	0.020552076383462632	0.231
n1 (first)	11.513891681800072	-0.011707215052316387	-0.04316418190306562	0.019238460663875027	0.223
n1 (first)	12.362235448523078	-0.012044477966555018	-0.042034492957962855	0.018096050890867067	0.211
n1 (first)	13.2730852007484	-0.012386679974815183	-0.04154688716571694	0.016597892268448315	0.1955
n1 (first)	14.251046380723466	-0.012629935490748846	-0.04060315148396693	0.01498214627855701	0.1775
n1 (first)	15.30106375977155	-0.012972778000101711	-0.03986596708022976	0.013849687565152488	0.1615
n1 (first)	16.42844644006477	-0.013497915146066356	-0.03983526915066753	0.012765941630782388	0.149
n1 (first)	17.638894698528226	-0.013976364606453474	-0.040086248223701784	0.011318037493978852	0.137
n1 (first)	18.93852880860355	-0.01436394169954535	-0.03958990124061111	0.009987424444787566	0.121
n1 (first)	20.33391998560055	-0.015028452056739305	-0.03951289484235364	0.008728381186472713	0.1065
n1 (first)	21.83212361210294	-0.015739227274574025	-0.039715334876264025	0.007379921631439025	0.094
n1 (first)	23.440714911422702	-0.01639371832363678	-0.04029509491937405	0.005869243874486139	0.075
n1 (first)	25.16782724947516	-0.017128342627243588	-0.04165874644030385	0.004953047507263601	0.0645
n1 (first)	27.02219325873709	-0.017946809117683142	-0.04220409394479373	0.00403558892058997	0.054
n1 (first)	29.013188992218765	-0.018856581119711308	-0.04303698472587065	0.0032392332325816334	0.0445
n1 (first)	31.15088133070163	-0.01979815090469928	-0.044005466538663295	0.0027867788488674375	0.04
n1 (first)	33.44607888294205	-0.020612000517566897	-0.04497698005653942	0.0020769835905704863	0.0355
n1 (first)	35.91038663620328	-0.021489310241825176	-0.04642595428815871	0.001023829152229543	0.032
n1 (first)	38.55626463343955	-0.022494329315614008	-0.04824564812636736	0.0006711167888423773	0.029
n1 (first)	41.39709097381619	-0.02331063348255021	-0.050237464405486626	0.00026222053336654626	0.027
n1 (first)	44.44722945510958	-0.024331813705254134	-0.052551197514730634	9.72817442747298e-06	0.0255
n1 (first)	47.722102200000165	-0.025445948203441815	-0.05475332930009559	-0.00022285096811357406	0.0245
n1 (first)	51.23826763347236	-0.026628947079184926	-0.057318953401430006	9.245723592688144e-05	0.026
n1 (first)	55.01350420559077	-0.02791656021178723	-0.05980645108885028	-0.00041346649207390547	0.024
