curve	stim	payoff	median	lo	hi
n1 (first)	ips	7.0	0.24954445581375978	0.21561972856052414	0.28952824473487854
n1 (first)	ips	7.515760138376831	0.24653288432026332	0.2155465817392448	0.2828938836053424
n1 (first)	ips	8.069521493944878	0.24399724842440434	0.21561647594829333	0.27711264389727225
n1 (first)	ips	8.664083997137995	0.24219808356967817	0.21641548610025502	0.2718125002234891
n1 (first)	ips	9.302453877319765	0.24069053579716215	0.21718053192951703	0.2674083774468126
n1 (first)	ips	9.987858862892699	0.2393739040602325	0.21766553370625025	0.2638458245258006
n1 (first)	ips	10.723764501351813	0.23843573345323787	0.21845594931711834	0.26064533927139105
n1 (first)	ips	11.513891681800072	0.2377511544432645	0.2191429679985929	0.2580306961484841
n1 (first)	ips	12.362235448523078	0.2371645318115172	0.22008978513100746	0.256110781611994
n1 (first)	ips	13.2730852007484	0.23688454216843857	0.22048348857093622	0.2545723938028196
n1 (first)	ips	14.251046380723466	0.2366154216826235	0.22105991107786307	0.2534367370226844
n1 (first)	ips	15.30106375977155	0.2364813366923616	0.221318139532328	0.25310456687266664
n1 (first)	ips	16.42844644006477	0.23629161261125242	0.22168601779739797	0.2526696642818857
n1 (first)	ips	17.638894698528226	0.23619233685908758	0.22177432920252557	0.2525971730096817
n1 (first)	ips	18.93852880860355	0.23623663268987494	0.22211155901325974	0.25262424405781403
n1 (first)	ips	20.33391998560055	0.23626745147012906	0.2220842827581731	0.2530233689363785
n1 (first)	ips	21.83212361210294	0.23646209171372967	0.2220999386030493	0.2533134151871193
n1 (first)	ips	23.440714911422702	0.23658908204207083	0.221919023160432	0.25351647714293296
n1 (first)	ips	25.16782724947516	0.23674606682121968	0.22181591418136895	0.2537937679216807
n1 (first)	ips	27.02219325873709	0.23695142791015794	0.2216831133504922	0.25450930796784327
n1 (first)	ips	29.013188992218765	0.23712706117555593	0.2215236389730368	0.25513864956761334
n1 (first)	ips	31.15088133070163	0.2373274774860054	0.22154490485971803	0.2558259004693726
n1 (first)	ips	33.44607888294205	0.23760214432500384	0.22167603597330243	0.25644536106827537
n1 (first)	ips	35.91038663620328	0.2377711043083932	0.22153414317515488	0.2569180336785927
n1 (first)	ips	38.55626463343955	0.23791643849910124	0.22145241799815843	0.25746225050428173
n1 (first)	ips	41.39709097381619	0.23811704678696538	0.221317225219614	0.25787652477184947
n1 (first)	ips	44.44722945510958	0.2383546062362688	0.22122526622542923	0.25823312376271507
n1 (first)	ips	47.722102200000165	0.23850702324087078	0.2212409264243827	0.2587323951789799
n1 (first)	ips	51.23826763347236	0.2387652982045368	0.22114797529515204	0.25908304104560276
n1 (first)	ips	55.01350420559077	0.2389761365879511	0.2211238688395412	0.2595777290933548
n1 (first)	ips	59.066900282972185	0.23919571647716392	0.22103658710426563	0.2600476660095164
n1 (first)	ips	63.41895066346308	0.2393469163098925	0.22094550978942767	0.26051281287445205
n1 (first)	ips	68.09166020202038	0.2395333576434377	0.22094536368677561	0.2609944587401997
n1 (first)	ips	73.10865507174927	0.2396396252516057	0.22098638377235297	0.26138124922324946
n1 (first)	ips	78.49530222265635	0.23979266170805594	0.22101533352602573	0.2617092019954573
n1 (first)	ips	84.27883764212612	0.23990278846872826	0.22096638419568126	0.2620225675157578
n1 (first)	ips	90.48850406563214	0.24002797048276733	0.22092250731872767	0.26234913614166977
n1 (first)	ips	97.15569883397542	0.24015495571215567	0.22077132231663993	0.2627122331325171
n1 (first)	ips	104.31413264464813	0.2402796924917781	0.220849550836513	0.262964779716152
n1 (first)	ips	112.0	0.24036551418094876	0.22091018030343082	0.26321604407442456
n1 (first)	vertex	7.0	0.23175330825396717	0.2027186728317776	0.2731703730591514
n1 (first)	vertex	7.515760138376831	0.23130446530030518	0.20506733797585147	0.268766592649849
n1 (first)	vertex	8.069521493944878	0.23137135084063806	0.20708607833737355	0.26558126489652334
n1 (first)	vertex	8.664083997137995	0.23169727853252509	0.2092752223993279	0.2625995614293212
n1 (first)	vertex	9.302453877319765	0.23218641909964866	0.21133269480369601	0.2602537079427035
n1 (first)	vertex	9.987858862892699	0.23261924698019457	0.21319745610748173	0.25881336524340853
n1 (first)	vertex	10.723764501351813	0.23356588892920274	0.21513223347246893	0.25816326204537815
n1 (first)	vertex	11.513891681800072	0.2345127078189424	0.21686179460173224	0.2576544918930538
n1 (first)	vertex	12.362235448523078	0.23548334998631948	0.21863204037477751	0.25795829126494
n1 (first)	vertex	13.2730852007484	0.23657597769660016	0.2200550397937188	0.2580207988310366
n1 (first)	vertex	14.251046380723466	0.2377632026109844	0.22121533431846824	0.25829271670668513
n1 (first)	vertex	15.30106375977155	0.23897796766632778	0.2226949147361196	0.258941405064815
n1 (first)	vertex	16.42844644006477	0.24007044429511654	0.2238988358718566	0.2598555916058406
n1 (first)	vertex	17.638894698528226	0.24117503157544923	0.2251498991318041	0.26095027685749084
n1 (first)	vertex	18.93852880860355	0.24241263382861183	0.2258942969302916	0.2624108879483905
n1 (first)	vertex	20.33391998560055	0.24361817859567647	0.22683514736054045	0.2640291390727298
n1 (first)	vertex	21.83212361210294	0.24464346060128542	0.22757429826345266	0.26584520486621854
n1 (first)	vertex	23.440714911422702	0.2456483553476293	0.22813795400568468	0.2669041522273519
n1 (first)	vertex	25.16782724947516	0.24660026059654608	0.22862639262337944	0.2681745169616811
n1 (first)	vertex	27.02219325873709	0.24755807347236394	0.2290769989547325	0.26980910976643413
n1 (first)	vertex	29.013188992218765	0.24843014223743184	0.22966173609770746	0.2708815953063583
n1 (first)	vertex	31.15088133070163	0.2492625655226373	0.23015814254633304	0.2720615223394362
n1 (first)	vertex	33.44607888294205	0.2500954456583848	0.23052934249143894	0.2731488886513048
n1 (first)	vertex	35.91038663620328	0.2509469490034275	0.23104650347062014	0.2741069831109756
n1 (first)	vertex	38.55626463343955	0.2517198738885391	0.23151859712064354	0.2750314621097811
n1 (first)	vertex	41.39709097381619	0.25243926148502827	0.23177790744794605	0.2760900815260597
n1 (first)	vertex	44.44722945510958	0.25311960977347026	0.23208983454819235	0.27695182094077364
n1 (first)	vertex	47.722102200000165	0.25373330407115274	0.2324632884062455	0.2778993318474976
n1 (first)	vertex	51.23826763347236	0.2543420346546156	0.23280213894963375	0.2788254558002105
n1 (first)	vertex	55.01350420559077	0.25476340708394724	0.23307401844175826	0.2797728367193077
n1 (first)	vertex	59.066900282972185	0.25524019607080156	0.23341877993251078	0.2806044714937963
n1 (first)	vertex	63.41895066346308	0.2557947104044822	0.2336544965128343	0.28148604398
n1 (first)	vertex	68.09166020202038	0.25627580773010555	0.23383738698421241	0.2823893504058694
n1 (first)	vertex	73.10865507174927	0.2567352111996166	0.2339528017417344	0.28323599341625405
n1 (first)	vertex	78.49530222265635	0.25711825092020013	0.2341046503473965	0.28400520189486655
n1 (first)	vertex	84.27883764212612	0.2574835040955193	0.2343088051967681	0.28447412771598507
n1 (first)	vertex	90.48850406563214	0.25782524720818495	0.2345033582362184	0.28503544113398915
n1 (first)	vertex	97.15569883397542	0.2582064672074341	0.23468345870212443	0.28566797014401624
n1 (first)	vertex	104.31413264464813	0.2585176556068996	0.23490129151963485	0.28612756256008876
n1 (first)	vertex	112.0	0.25884595128055593	0.23501295434727573	0.28653205616283023
n2 (second)	ips	7.0	0.15986471983703093	0.13786582985355614	0.1832641321198443
n2 (second)	ips	7.515760138376831	0.16032226511863212	0.13996873088165218	0.18119929832139464
n2 (second)	ips	8.069521493944878	0.16093226410415565	0.14213008644041875	0.18012311647536047
n2 (second)	ips	8.664083997137995	0.1617034318351126	0.14432569895167568	0.1792813346461371
n2 (second)	ips	9.302453877319765	0.16284472287688084	0.14672467180975218	0.17901122883852358
n2 (second)	ips	9.987858862892699	0.16402014859529282	0.1489183952716102	0.17911609034434153
n2 (second)	ips	10.723764501351813	0.16531844288860897	0.15119885304353495	0.17925611176793163
n2 (second)	ips	11.513891681800072	0.16663984699458245	0.1534682107509962	0.1798564889802552
n2 (second)	ips	12.362235448523078	0.16793394140558832	0.15570936527250573	0.1802487261302962
n2 (second)	ips	13.2730852007484	0.16926247613763512	0.15752578548986018	0.18085914154395322
n2 (second)	ips	14.251046380723466	0.1706216151034532	0.15930310985419913	0.18166908967571896
n2 (second)	ips	15.30106375977155	0.17202306613580665	0.1611638789667403	0.18281365044250228
n2 (second)	ips	16.42844644006477	0.17337251853899294	0.1629584422080454	0.18398761222708163
n2 (second)	ips	17.638894698528226	0.17461532862349086	0.16453378285936188	0.18524165438495302
n2 (second)	ips	18.93852880860355	0.17584217497025798	0.16593435747367138	0.1866400713026626
n2 (second)	ips	20.33391998560055	0.17700981733454366	0.1670009022814432	0.18782892690616484
n2 (second)	ips	21.83212361210294	0.17826179365939798	0.16828805124095356	0.18931954141418567
n2 (second)	ips	23.440714911422702	0.17938601924409076	0.1693915168269613	0.19057346787459545
n2 (second)	ips	25.16782724947516	0.18046811130863982	0.17039119565475935	0.19174507577865474
n2 (second)	ips	27.02219325873709	0.18157052404283153	0.17134032560366938	0.1930086097499058
n2 (second)	ips	29.013188992218765	0.1825956638630063	0.172109572615933	0.19437283051945392
n2 (second)	ips	31.15088133070163	0.18356722257484143	0.1729186119263356	0.19555684315673633
n2 (second)	ips	33.44607888294205	0.18449573089233617	0.17356614189831826	0.19670809419589017
n2 (second)	ips	35.91038663620328	0.1853615987223849	0.1741899981940695	0.19796702580165293
n2 (second)	ips	38.55626463343955	0.18617127287366914	0.1747924901661381	0.19909805326695623
n2 (second)	ips	41.39709097381619	0.18699380206796967	0.17536573854174473	0.20027696441364934
n2 (second)	ips	44.44722945510958	0.18771823927427586	0.17588343269589188	0.20139085071644164
n2 (second)	ips	47.722102200000165	0.18846744040085525	0.17641172846890096	0.20238948189683229
n2 (second)	ips	51.23826763347236	0.1891024410090787	0.17685797210781773	0.2032637583746687
n2 (second)	ips	55.01350420559077	0.1897135073921764	0.17732987013015908	0.20420233880891409
n2 (second)	ips	59.066900282972185	0.19026422877444907	0.17775693456880434	0.20509568771621703
n2 (second)	ips	63.41895066346308	0.19078966073845638	0.17810621472833146	0.20583246978773398
n2 (second)	ips	68.09166020202038	0.19126589118496962	0.1783796949185906	0.20655671542934473
n2 (second)	ips	73.10865507174927	0.1917394719765502	0.17867868656881283	0.20723131834966702
n2 (second)	ips	78.49530222265635	0.1921910429068132	0.17889916044973012	0.20788706623802602
n2 (second)	ips	84.27883764212612	0.1925875459423326	0.1791427151793452	0.20856068289515112
n2 (second)	ips	90.48850406563214	0.1929710201037515	0.1793737011643537	0.20919320498203806
n2 (second)	ips	97.15569883397542	0.19331668878698188	0.17948632479181076	0.2097588122507315
n2 (second)	ips	104.31413264464813	0.19367364272844872	0.17965154184168367	0.2102151457776993
n2 (second)	ips	112.0	0.19402034009956057	0.17986175531169446	0.2106418227918471
n2 (second)	vertex	7.0	0.15986471983703093	0.13786582985355614	0.1832641321198443
n2 (second)	vertex	7.515760138376831	0.16032226511863212	0.13996873088165218	0.18119929832139464
n2 (second)	vertex	8.069521493944878	0.16093226410415565	0.14213008644041875	0.18012311647536047
n2 (second)	vertex	8.664083997137995	0.1617034318351126	0.14432569895167568	0.1792813346461371
n2 (second)	vertex	9.302453877319765	0.16284472287688084	0.14672467180975218	0.17901122883852358
n2 (second)	vertex	9.987858862892699	0.16402014859529282	0.1489183952716102	0.17911609034434153
n2 (second)	vertex	10.723764501351813	0.16531844288860897	0.15119885304353495	0.17925611176793163
n2 (second)	vertex	11.513891681800072	0.16663984699458245	0.1534682107509962	0.1798564889802552
n2 (second)	vertex	12.362235448523078	0.16793394140558832	0.15570936527250573	0.1802487261302962
n2 (second)	vertex	13.2730852007484	0.16926247613763512	0.15752578548986018	0.18085914154395322
n2 (second)	vertex	14.251046380723466	0.1706216151034532	0.15930310985419913	0.18166908967571896
n2 (second)	vertex	15.30106375977155	0.17202306613580665	0.1611638789667403	0.18281365044250228
n2 (second)	vertex	16.42844644006477	0.17337251853899294	0.1629584422080454	0.18398761222708163
n2 (second)	vertex	17.638894698528226	0.17461532862349086	0.16453378285936188	0.18524165438495302
n2 (second)	vertex	18.93852880860355	0.17584217497025798	0.16593435747367138	0.1866400713026626
n2 (second)	vertex	20.33391998560055	0.17700981733454366	0.1670009022814432	0.18782892690616484
n2 (second)	vertex	21.83212361210294	0.17826179365939798	0.16828805124095356	0.18931954141418567
