curve	payoff	median	lo	hi	p_gt0
n2 (second)	13.2730852007484	0.026610914827537566	-0.002634642497530819	0.06499881602482611	0.9605
n2 (second)	14.251046380723466	0.025106433623651142	-0.004481024170176467	0.06301841193747833	0.9505
n2 (second)	15.30106375977155	0.0235434208340324	-0.0066067078052601	0.061306760210442436	0.936
n2 (second)	16.42844644006477	0.0217015090943207	-0.008535619365171368	0.05915278904271033	0.9255
n2 (second)	17.638894698528226	0.019916394735780576	-0.012121516178385687	0.0560319345901775	0.9025
n2 (second)	18.93852880860355	0.01811733082271242	-0.016036695730682962	0.05431432592595327	0.873
n2 (second)	20.33391998560055	0.016278972118182793	-0.02088952113751196	0.05147532567141523	0.834
n2 (second)	21.83212361210294	0.014177585950278394	-0.026236115053094325	0.048658939301689186	0.7995
n2 (second)	23.440714911422702	0.012301629593160422	-0.0348806837460004	0.04682521758945699	0.75
n2 (second)	25.16782724947516	0.010106801209597433	-0.04567267653755801	0.044522024634890675	0.71
n2 (second)	27.02219325873709	0.007942177028497081	-0.05977417865635382	0.04224797963435194	0.655
n2 (second)	29.013188992218765	0.0054105787506933106	-0.07359238390194509	0.04102458198628562	0.6025
n2 (second)	31.15088133070163	0.0029474396064426514	-0.09134240036011991	0.03944156226087827	0.5545
n2 (second)	33.44607888294205	0.000708956322306214	-0.11156996450971106	0.03785930296412662	0.512
n2 (second)	35.91038663620328	-0.001993926609350323	-0.13709895564343616	0.037146055488427095	0.4665
n2 (second)	38.55626463343955	-0.00465616378474714	-0.16888886931455485	0.035917291107731425	0.421
n2 (second)	41.39709097381619	-0.007511738146581949	-0.20633829676300977	0.03518527551041952	0.3725
n2 (second)	44.44722945510958	-0.010320103608920687	-0.249683863693465	0.035865805642415885	0.326
n2 (second)	47.722102200000165	-0.013483971587849208	-0.298685779422942	0.03581655706673389	0.2935
n2 (second)	51.23826763347236	-0.016895685451751602	-0.35581770793922796	0.035749370191173156	0.2695
n2 (second)	55.01350420559077	-0.01997808327825968	-0.42567387491012204	0.03578807087162876	0.246
n2 (second)	59.066900282972185	-0.02354229534951937	-0.5039894945229275	0.03549673776332395	0.2265
n2 (second)	63.41895066346308	-0.02724096286744325	-0.6017555489408907	0.03542648276223641	0.1985
n2 (second)	68.09166020202038	-0.03099532128889809	-0.7202965675032833	0.03576750728994548	0.1795
n2 (second)	73.10865507174927	-0.03502099242121039	-0.8583048466823995	0.03585350667041346	0.163
n2 (second)	78.49530222265635	-0.038972158777155444	-1.0078414800941726	0.03555994208560549	0.15
n2 (second)	84.27883764212612	-0.043145401526150956	-1.190849264483879	0.0351698416514364	0.1425
n2 (second)	90.48850406563214	-0.04739771717331406	-1.4067522358054343	0.03498103880232913	0.133
n2 (second)	97.15569883397542	-0.05248598957403684	-1.6511597518793486	0.03630152548251298	0.124
n2 (second)	104.31413264464813	-0.05724955379636159	-1.9563757887688882	0.03519825134444484	0.1135
n2 (second)	112.0	-0.06288845055197706	-2.3426561552908125	0.03598231830536955	0.1065
