curve	stim	payoff	median	lo	hi
n1 (first)	ips	7.0	0.26550787980312973	0.22687661896196104	0.308844815650178
n1 (first)	ips	7.515760138376831	0.2649640383207158	0.22754392060176779	0.30687998232666625
n1 (first)	ips	8.069521493944878	0.2642108008808717	0.22815652172701015	0.30475545759193867
n1 (first)	ips	8.664083997137995	0.26381274604318594	0.2290780170500219	0.3023216188501689
n1 (first)	ips	9.302453877319765	0.2633405907809394	0.22954726238910067	0.3001110590372026
n1 (first)	ips	9.987858862892699	0.2629197904872993	0.23029405795111973	0.29785450813689923
n1 (first)	ips	10.723764501351813	0.26259294604663375	0.23084935605611015	0.29652141767785195
n1 (first)	ips	11.513891681800072	0.2622891724248964	0.231650732836717	0.2949328426221747
n1 (first)	ips	12.362235448523078	0.26200098877894473	0.23244654885094915	0.29380059785635876
n1 (first)	ips	13.2730852007484	0.2618898911392237	0.23298677424858374	0.2922612733114444
n1 (first)	ips	14.251046380723466	0.26165583541287285	0.23344581272163795	0.29100343950405844
n1 (first)	ips	15.30106375977155	0.2616228750681294	0.2341540235944448	0.28976261976209566
n1 (first)	ips	16.42844644006477	0.26170629727288713	0.2348727997018076	0.2886397521670538
n1 (first)	ips	17.638894698528226	0.26199768394731693	0.235271409674615	0.28847543202254666
n1 (first)	ips	18.93852880860355	0.26227745879292896	0.23606889687683308	0.2883629655077846
n1 (first)	ips	20.33391998560055	0.2625825278117173	0.2367963781640023	0.2881983939822631
n1 (first)	ips	21.83212361210294	0.2629446638997388	0.23689087795203084	0.28924386075768926
n1 (first)	ips	23.440714911422702	0.2631208501499843	0.2381051358116785	0.2886081374356758
n1 (first)	ips	25.16782724947516	0.2635213526588571	0.2386496343224134	0.28869294664595185
n1 (first)	ips	27.02219325873709	0.263987915110951	0.23901206022282206	0.28946896993906457
n1 (first)	ips	29.013188992218765	0.26424390568596196	0.23941011807070584	0.29020596697091944
n1 (first)	ips	31.15088133070163	0.2646247311425439	0.2397068817584317	0.2907806293733365
