curve	payoff	median	lo	hi	p_gt0
n2 (second)	16.42844644006477	0.0	0.0	0.0	0.0
n2 (second)	17.638894698528226	0.0	0.0	0.0	0.0
n2 (second)	18.93852880860355	0.0	0.0	0.0	0.0
n2 (second)	20.33391998560055	0.0	0.0	0.0	0.0
n2 (second)	21.83212361210294	0.0	0.0	0.0	0.0
n2 (second)	23.440714911422702	0.0	0.0	0.0	0.0
n2 (second)	25.16782724947516	0.0	0.0	0.0	0.0
n2 (second)	27.02219325873709	0.0	0.0	0.0	0.0
n2 (second)	29.013188992218765	0.0	0.0	0.0	0.0
n2 (second)	31.15088133070163	0.0	0.0	0.0	0.0
n2 (second)	33.44607888294205	0.0	0.0	0.0	0.0
n2 (second)	35.91038663620328	0.0	0.0	0.0	0.0
n2 (second)	38.55626463343955	0.0	0.0	0.0	0.0
n2 (second)	41.39709097381619	0.0	0.0	0.0	0.0
n2 (second)	44.44722945510958	0.0	0.0	0.0	0.0
n2 (second)	47.722102200000165	0.0	0.0	0.0	0.0
n2 (second)	51.23826763347236	0.0	0.0	0.0	0.0
n2 (second)	55.01350420559077	0.0	0.0	0.0	0.0
n2 (second)	59.066900282972185	0.0	0.0	0.0	0.0
n2 (second)	63.41895066346308	0.0	0.0	0.0	0.0
n2 (second)	68.09166020202038	0.0	0.0	0.0	0.0
n2 (second)	73.10865507174927	0.0	0.0	0.0	0.0
n2 (second)	78.49530222265635	0.0	0.0	0.0	0.0
n2 (second)	84.27883764212612	0.0	0.0	0.0	0.0
n2 (second)	90.48850406563214	0.0	0.0	0.0	0.0
n2 (second)	97.15569883397542	0.0	0.0	0.0	0.0
n2 (second)	104.31413264464813	0.0	0.0	0.0	0.0
n2 (second)	112.0	0.0	0.0	0.0	0.0
memory	7.0	0.18585682145584614	-0.1870978415976964	0.510717158533947	0.7285
memory	7.515760138376831	0.17145593583131236	-0.17495960175603506	0.48071545860204956	0.726
memory	8.069521493944878	0.1544169535696363	-0.1635767364946715	0.4476322743856775	0.719
memory	8.664083997137995	0.1382026400082657	-0.1522342584828482	0.42217243738256505	0.711
memory	9.302453877319765	0.12098944769409284	-0.14441301160706743	0.3930100110512001	0.7025
memory	9.987858862892699	0.1063674683422001	-0.13605006487218377	0.36717753550723936	0.694
memory	10.723764501351813	0.09040531349890762	-0.1312249838736584	0.33865897819196905	0.682
memory	11.513891681800072	0.07324778110476263	-0.12816645011173738	0.31327736715198534	0.66
memory	12.362235448523078	0.05732618814070382	-0.12421192758767859	0.28965346850883933	0.643
memory	13.2730852007484	0.04174671263069002	-0.12592764415810168	0.26528879680431433	0.619
memory	14.251046380723466	0.02710982938189803	-0.1300594933276632	0.2436172520864693	0.5895
memory	15.30106375977155	0.01384332176349036	-0.1336066685561826	0.22624558382730775	0.5465
memory	16.42844644006477	0.003025635236073008	-0.14933785745636577	0.20467848889370407	0.5135
memory	17.638894698528226	-0.00645478646128503	-0.16356730289430507	0.18431034503061475	0.466
memory	18.93852880860355	-0.014312583383151382	-0.17599782970239447	0.1650595985033842	0.427
memory	20.33391998560055	-0.02132783519630303	-0.18970387440793263	0.14636990127757643	0.392
memory	21.83212361210294	-0.026255552828470176	-0.20216048825857943	0.1272712236965234	0.344
memory	23.440714911422702	-0.03136514680901005	-0.22126862708109002	0.11298489991961679	0.3125
memory	25.16782724947516	-0.03909069716169979	-0.23807052406962523	0.09835022838601551	0.278
memory	27.02219325873709	-0.046407987734887815	-0.25511799865981494	0.08330496379172248	0.2515
memory	29.013188992218765	-0.056038762331749016	-0.27066306031621196	0.07290351720996119	0.229
memory	31.15088133070163	-0.0642019104617366	-0.2899530238274236	0.06389661150496295	0.209
memory	33.44607888294205	-0.07446409773931681	-0.3092274296288147	0.06207942512513448	0.191
memory	35.91038663620328	-0.08565275446421253	-0.32604032999171106	0.06233502455538481	0.175
memory	38.55626463343955	-0.09625761372136095	-0.343499614930152	0.06129758231816931	0.1655
memory	41.39709097381619	-0.10558664380495592	-0.3645178702489355	0.06369336166580067	0.164
memory	44.44722945510958	-0.11525876897375245	-0.38184157844408967	0.06534287091641536	0.156
memory	47.722102200000165	-0.12679661010718807	-0.39699837658645626	0.06773592863843837	0.1565
memory	51.23826763347236	-0.1391083953998885	-0.41446461091848863	0.0698893586960344	0.1555
memory	55.01350420559077	-0.15154884804532986	-0.43348488524735224	0.07217761478712056	0.1525
memory	59.066900282972185	-0.16320032117153183	-0.4539553350868993	0.0745160616922896	0.154
memory	63.41895066346308	-0.17354613245696182	-0.47183835323885737	0.07735673910690213	0.156
memory	68.09166020202038	-0.18399744688613462	-0.49270824438372285	0.07854681259518864	0.157
memory	73.10865507174927	-0.1941963409047906	-0.5134526688215036	0.0809655277758115	0.1565
memory	78.49530222265635	-0.20488016669190734	-0.5370150403849354	0.08271492375037756	0.1585
memory	84.27883764212612	-0.21472718371743438	-0.5567521664405793	0.08576601570367226	0.163
memory	90.48850406563214	-0.22351620125806737	-0.5739199055739288	0.08875774725159746	0.1645
memory	97.15569883397542	-0.2320079774897511	-0.5922074711762055	0.09092146878721548	0.1675
memory	104.31413264464813	-0.24089708324043171	-0.6114723729901824	0.09177904310644795	0.168
memory	112.0	-0.25028093529727174	-0.6258084987206066	0.09284791382049229	0.1705
perceptual	7.0	0.0	0.0	0.0	0.0
perceptual	7.515760138376831	0.0	0.0	0.0	0.0
perceptual	8.069521493944878	0.0	0.0	0.0	0.0
perceptual	8.664083997137995	0.0	0.0	0.0	0.0
perceptual	9.302453877319765	0.0	0.0	0.0	0.0
perceptual	9.987858862892699	0.0	0.0	0.0	0.0
perceptual	10.723764501351813	0.0	0.0	0.0	0.0
perceptual	11.513891681800072	0.0	0.0	0.0	0.0
perceptual	12.362235448523078	0.0	0.0	0.0	0.0
perceptual	13.2730852007484	0.0	0.0	0.0	0.0
perceptual	14.251046380723466	0.0	0.0	0.0	0.0
perceptual	15.30106375977155	0.0	0.0	0.0	0.0
perceptual	16.42844644006477	0.0	0.0	0.0	0.0
perceptual	17.638894698528226	0.0	0.0	0.0	0.0
perceptual	18.93852880860355	0.0	0.0	0.0	0.0
perceptual	20.33391998560055	0.0	0.0	0.0	0.0
perceptual	21.83212361210294	0.0	0.0	0.0	0.0
perceptual	23.440714911422702	0.0	0.0	0.0	0.0
perceptual	25.16782724947516	0.0	0.0	0.0	0.0
perceptual	27.02219325873709	0.0	0.0	0.0	0.0
perceptual	29.013188992218765	0.0	0.0	0.0	0.0
perceptual	31.15088133070163	0.0	0.0	0.0	0.0
perceptual	33.44607888294205	0.0	0.0	0.0	0.0
perceptual	35.91038663620328	0.0	0.0	0.0	0.0
perceptual	38.55626463343955	0.0	0.0	0.0	0.0
perceptual	41.39709097381619	0.0	0.0	0.0	0.0
perceptual	44.44722945510958	0.0	0.0	0.0	0.0
perceptual	47.722102200000165	0.0	0.0	0.0	0.0
perceptual	51.23826763347236	0.0	0.0	0.0	0.0
perceptual	55.01350420559077	0.0	0.0	0.0	0.0
perceptual	59.066900282972185	0.0	0.0	0.0	0.0
perceptual	63.41895066346308	0.0	0.0	0.0	0.0
perceptual	68.09166020202038	0.0	0.0	0.0	0.0
perceptual	73.10865507174927	0.0	0.0	0.0	0.0
perceptual	78.49530222265635	0.0	0.0	0.0	0.0
perceptual	84.27883764212612	0.0	0.0	0.0	0.0
perceptual	90.48850406563214	0.0	0.0	0.0	0.0
perceptual	97.15569883397542	0.0	0.0	0.0	0.0
perceptual	104.31413264464813	0.0	0.0	0.0	0.0
perceptual	112.0	0.0	0.0	0.0	0.0
