order	n_safe	ratio	p_vertex	cause	leverage	effect	noise_vertex	noise_ips	ratio_vertex	ratio_ips
Risky first	25.26086956521739	1.0	0.9524083382541759	1.0121430689912116	0.12293161368852158	-0.0006443303427001723	0.6662542265158077	0.6387653830207313	0.8277429826638123	0.8377943228092903
Risky first	26.173913043478258	1.0	0.9525481798357263	1.0121613668361584	0.12305776163822955	-0.0009287163272612142	0.6602408598206966	0.6324145423756997	0.8289100237553176	0.8389907026283749
Risky first	27.08695652173913	1.0	0.9525643606926343	1.0122364793189327	0.1233234557086286	-0.0012483611366426173	0.6543307738841752	0.6262047905458138	0.8300488382215825	0.840205713664185
Risky first	28.0	1.0	0.9524677799955811	1.012365374811634	0.12371683367157671	-0.001599881128076297	0.6485291869113172	0.6201374484676837	0.8311560572299865	0.8414336134045952
Risky first	7.0	1.1304347826086956	0.8979182042445623	1.0455967993099173	0.20446024615667285	-0.05896928442414584	0.7622605897939273	0.7726605076787493	0.813549181813844	0.8506444205857572
Risky first	7.913043478260869	1.1304347826086956	0.8869180281598475	1.0378785207493657	0.21783683950897018	-0.051059959902689744	0.7721231947426153	0.7730946911763615	0.828236357947729	0.859608726017631
Risky first	8.826086956521738	1.1304347826086956	0.8807262781927326	1.0317692327459727	0.2243521349560324	-0.04277022754272186	0.7759371688031536	0.76988837727764	0.8376682945465289	0.8642803735598995
Risky first	9.73913043478261	1.1304347826086956	0.8794452398248543	1.0270642788418134	0.2254195654434062	-0.03524086418486949	0.7752316291514675	0.7641995756629779	0.8432460270511453	0.8660678726595087
Risky first	10.652173913043478	1.1304347826086956	0.8816830913218995	1.0234450281102363	0.22298685439670893	-0.028716562654871325	0.7714411175065671	0.7569475637602668	0.8462262188816636	0.8660660163709633
Risky first	11.565217391304348	1.1304347826086956	0.8858308013507676	1.020619998232395	0.21858540030376378	-0.023089808593940053	0.7656992235104372	0.7487966055724152	0.8475846922157192	0.8650618870710124
Risky first	12.478260869565217	1.1304347826086956	0.8906342639719257	1.0183673681941299	0.2133015466371151	-0.01820660736870372	0.7588170311050751	0.7401982503187213	0.8480165316733643	0.863592363545318
Risky first	13.391304347826086	1.1304347826086956	0.8953072930084385	1.0165314837694162	0.20787347457739574	-0.013959153618882891	0.7513401207407087	0.7314461590666931	0.8479901623705741	0.8620086979764279
Risky first	14.304347826086957	1.1304347826086956	0.8994538154304451	1.015006744660685	0.20276694364417036	-0.01028755584164287	0.7436195010257323	0.7227237312963065	0.8478076762717286	0.860530509590907
Risky first	15.217391304347826	1.1304347826086956	0.902942829436284	1.0137223402478446	0.19823882990077304	-0.007158657898855392	0.7358716094778317	0.7141398705951454	0.8476540414200041	0.8592858385888299
Risky first	16.130434782608695	1.1304347826086956	0.905796603749783	1.012631150793708	0.19439557019542583	-0.0045475802528790465	0.7282225457400887	0.7057540670501089	0.8476326072167124	0.8583391824961305
Risky first	17.043478260869563	1.1304347826086956	0.9081106494122173	1.011702549910693	0.1912427046986994	-0.0024277377669553735	0.7207386810733997	0.6975933729983	0.8477892480687604	0.857710544058034
Risky first	17.956521739130434	1.1304347826086956	0.9100051727236582	1.0109180368607151	0.1887210859818191	-0.0007678470863623499	0.7134471621677626	0.6896636622219615	0.8481282911249995	0.8573881870701177
Risky first	18.869565217391305	1.1304347826086956	0.9116008607472166	1.0102686944303805	0.18672905206698934	0.0004670812353650966	0.7063493923124083	0.6819570007831667	0.8486229060837756	0.8573371553929713
Risky first	19.782608695652172	1.1304347826086956	0.9130108172061112	1.0097537108131165	0.1851329109636072	0.001313148193308633	0.6994297886277754	0.6744564279920078	0.8492219664010322	0.8575050318774541
Risky first	20.695652173913043	1.1304347826086956	0.9143417485744361	1.0093794204132556	0.18376927678295477	0.0018047531293180485	0.6926614272147188	0.6671390428930103	0.8498548316495592	0.857825977405837
Risky first	21.608695652173914	1.1304347826086956	0.9156846738139434	1.0091549016013597	0.18246475919975205	0.001976151271520843	0.6860126659559693	0.6599802988683146	0.8504447392916479	0.858230477197257
Risky first	22.52173913043478	1.1304347826086956	0.9170117283037592	1.0090640732855445	0.18120107827149262	0.001889582901477671	0.6794710303389725	0.6529716640156624	0.8509844715086107	0.858697857123225
Risky first	23.434782608695652	1.1304347826086956	0.9182298634467679	1.0090764537154353	0.18005219329826158	0.001622263165645066	0.6730324791773556	0.6461116291129876	0.8515062921632973	0.8592349496125193
Risky first	24.34782608695652	1.1304347826086956	0.9192512098997855	1.0091628366464336	0.1790936768876172	0.0012446947226086857	0.6666918487724249	0.639397704110936	0.85204194278535	0.8598490639230021
Risky first	25.26086956521739	1.1304347826086956	0.9200589179827807	1.0093111859876163	0.17834359158171523	0.0007876155641164395	0.6604532705088463	0.6328312869641052	0.8525973837676128	0.8605360765804281
Risky first	26.173913043478258	1.1304347826086956	0.9206682972784839	1.0095178525214763	0.17779484470014686	0.0002622876292487364	0.6543243417619377	0.6264149798398936	0.8531666627466188	0.8612869772188811
Risky first	27.08695652173913	1.1304347826086956	0.92109318923818	1.009779427084447	0.17744388181830711	-0.0003218557856468074	0.6483109922133538	0.6201502736716427	0.8537446274840628	0.8620937608172815
Risky first	28.0	1.1304347826086956	0.921345890909603	1.0100926776664512	0.17728969824590368	-0.0009567160367331962	0.6424176918053429	0.6140377109155069	0.8543268777774222	0.8629493235766154
Risky first	7.0	1.2608695652173914	0.8169602481405664	1.0342519186211128	0.3055245129979248	-0.06412502801720044	0.7669828035705984	0.7733922105806723	0.8684723183688251	0.8982191615422833
Risky first	7.913043478260869	1.2608695652173914	0.8081190194249049	1.0285154396565164	0.3086746496829109	-0.05377761546531823	0.7743270002973881	0.7719926477400338	0.8770307760357124	0.9020396942066665
Risky first	8.826086956521738	1.2608695652173914	0.8075733404079475	1.0242474050224986	0.3059348869150942	-0.04470287369876247	0.7758881251113051	0.7673342450086591	0.8808412737770137	0.9021993889028186
Risky first	9.73913043478261	1.2608695652173914	0.812772985745693	1.0210257956660655	0.3000887908500847	-0.037064130967862985	0.773448092722188	0.7606093866181425	0.8817416733769405	0.9002809936316188
Risky first	10.652173913043478	1.2608695652173914	0.8209062750088931	1.0184976138202606	0.29271615686702346	-0.03049181736966511	0.7684533737305053	0.752678318489012	0.8810620891528231	0.8973596354296441
Risky first	11.565217391304348	1.2608695652173914	0.8298550289340394	1.016422754654559	0.2847775696018794	-0.024656652645739685	0.7619426123221495	0.744120402082561	0.8796745099096713	0.8941211885617872
Risky first	12.478260869565217	1.2608695652173914	0.8383123302101733	1.0146529677203218	0.2769430352555082	-0.019382397742723323	0.7546113859061748	0.7353081025404024	0.8781134220970027	0.8909803897257714
Risky first	13.391304347826086	1.2608695652173914	0.845627237735758	1.0131015017765495	0.269677462916281	-0.014610901894475337	0.7469042170304634	0.7264711462229779	0.8766849887420236	0.8881708786795015
Risky first	14.304347826086957	1.2608695652173914	0.8515984779311864	1.0117202597053887	0.2632615411307418	-0.010344715369230317	0.7390930896257784	0.7177439364145699	0.8755451212464941	0.885806737451289
Risky first	15.217391304347826	1.2608695652173914	0.8562966317520034	1.0104857350341552	0.25781507758762884	-0.006605363193283309	0.7313348619396042	0.7091982587774576	0.8747500904025074	0.8839224880715714
Risky first	16.130434782608695	1.2608695652173914	0.8599372936404145	1.009391247172216	0.25332662736411776	-0.003412396872800927	0.7237106090190264	0.7008651114791149	0.8742878529548248	0.8824985062815897
Risky first	17.043478260869563	1.2608695652173914	0.8628032377137277	1.0084429861892679	0.2496804141302622	-0.0007778741685223745	0.7162517802626536	0.6927490433148672	0.8740970947126538	0.8814770844113919
Risky first	17.956521739130434	1.2608695652173914	0.8652041048109033	1.0076580747419381	0.24667527704494907	0.0012907400897301802	0.7089573448709002	0.6848375009691118	0.8740789761016489	0.880772738230992
Risky first	18.869565217391305	1.2608695652173914	0.867459906225616	1.0070634228988284	0.2440348035205671	0.002784945897494562	0.7018049952951628	0.6771069337931741	0.8741050436312194	0.8802792172123856
Risky first	19.782608695652172	1.2608695652173914	0.8698082895409153	1.006678484241708	0.2415125030108666	0.0037136680597356087	0.6947715432393149	0.6695367719240061	0.8740682252762466	0.8799056761449316
Risky first	20.695652173913043	1.2608695652173914	0.87224020234655	1.0064834502676592	0.23909497113109549	0.004146992596494425	0.687859736402323	0.6621283855680801	0.873971227068534	0.879637576054598
Risky first	21.608695652173914	1.2608695652173914	0.8746796400811644	1.0064500773565728	0.23681714923080951	0.0041717247478775255	0.6810721964830623	0.6548839913994243	0.8738397373144312	0.8794760712173565
Risky first	22.52173913043478	1.2608695652173914	0.8770305926252288	1.0065486840894033	0.2347227252710384	0.003878225134796076	0.6744072157867674	0.6478031124203942	0.8737031710291773	0.8794247770841573
Risky first	23.434782608695652	1.2608695652173914	0.8791866624547664	1.0067484780815033	0.23286509508692116	0.0033568126397768294	0.6678597321979359	0.640883168364598	0.873593980521062	0.8794894103507416
Risky first	24.34782608695652	1.2608695652173914	0.8810487998006974	1.0070200743323001	0.2313011734170789	0.002689815561490727	0.6614234887808769	0.6341205892224238	0.8735434314847942	0.8796757713063099
Risky first	25.26086956521739	1.2608695652173914	0.8825976997045203	1.0073512351483325	0.23004824977105304	0.0019166456030172974	0.6551016292908064	0.6275157880713695	0.8735561287196886	0.8799778452371739
Risky first	26.173913043478258	1.2608695652173914	0.8838497802981664	1.007738121483456	0.22910393536840493	0.0010555684305164625	0.6489008382601726	0.6210704587507226	0.8736243495492748	0.8803845608969924
Risky first	27.08695652173913	1.2608695652173914	0.8848197212025701	1.0081771676853761	0.22846485187275964	0.00012236252226016653	0.6428261730098019	0.6147852414550196	0.8737411190758952	0.880885846720187
Risky first	28.0	1.2608695652173914	0.8855206904328438	1.0086650111469067	0.22812436950266154	-0.0008694419009676047	0.6368812747613619	0.608659884072563	0.8739001937941874	0.8814725487146978
Risky first	7.0	1.391304347826087	0.7217923404467019	1.0255429657068822	0.3861775973371968	-0.059770130060550763	0.7693549425823881	0.7726513068396484	0.915542861168047	0.9389285410740431
Risky first	7.913043478260869	1.391304347826087	0.7216208057300534	1.0216576312973595	0.3775381564421806	-0.05043091206050643	0.7743897169769827	0.7697592088191917	0.917997810279178	0.9378794683859878
Risky first	8.826086956521738	1.391304347826087	0.7299877258092575	1.0188636361653607	0.36768450105765116	-0.04279401922941939	0.7742184673855127	0.7640740806187579	0.9168209798249155	0.9341155572171023
Risky first	9.73913043478261	1.391304347826087	0.7426772128144572	1.0166895743017346	0.35779186636630256	-0.036232331119180894	0.7706352212697666	0.7567144279318545	0.9139385505257733	0.9291917958719927
Risky first	10.652173913043478	1.391304347826087	0.7565432221743877	1.0148468133173059	0.3481136122642056	-0.030210535394598614	0.7649604304843294	0.7484344126478284	0.9105257002639381	0.9240441053563659
Risky first	11.565217391304348	1.391304347826087	0.7696374314839036	1.0131839005610215	0.3388452686907817	-0.024476539278496467	0.7580907120014823	0.7397191338687591	0.907237074309982	0.919197997682957
Risky first	12.478260869565217	1.391304347826087	0.7809664288442089	1.0116320609252982	0.3302319587030859	-0.018991366117898312	0.7506053542895617	0.7308685776758389	0.9043997084816067	0.9149197409914867
Risky first	13.391304347826086	1.391304347826087	0.7902051205613786	1.0101690564073016	0.3224873529405635	-0.013826060313136823	0.7428627711752006	0.7220592707622342	0.9021394044466993	0.9113133109377672
Risky first	14.304347826086957	1.391304347826087	0.797454408578948	1.0087997579480699	0.3157259601741348	-0.009087055145577283	0.7350725203083034	0.7133865522787803	0.9004555857225233	0.908379376919869
Risky first	15.217391304347826	1.391304347826087	0.8030666005099998	1.0075470743097297	0.3099375896401592	-0.004878687040589025	0.7273452552185067	0.7048927167336666	0.8992636604058288	0.9060504700749511
Risky first	16.130434782608695	1.391304347826087	0.8075355281487505	1.0064482653845068	0.3049857059084032	-0.001293484386643784	0.7197262830198217	0.6965855274735013	0.8984187958991926	0.9042120387215796
Risky first	17.043478260869563	1.391304347826087	0.811435527726748	1.0055534844044272	0.30061103502749387	0.0015827622949015074	0.7122178357512468	0.6884503797434728	0.897730068847318	0.9027155987840468
Risky first	17.956521739130434	1.391304347826087	0.8152689482437839	1.0049068192140833	0.29653559693767506	0.0036926721657106754	0.7048080743863411	0.6804691811377065	0.8970213597467992	0.901422881390248
Risky first	18.869565217391305	1.391304347826087	0.8191410275097254	1.0044985962635382	0.292744785577131	0.005083171235425676	0.6975141923226502	0.672650401126971	0.8962689557823177	0.9003009079579254
Risky first	19.782608695652172	1.391304347826087	0.82303283850454	1.0043045560883377	0.2892730243486099	0.005836085215288667	0.6903514550996708	0.6650032263100969	0.8954883565337389	0.8993430363908917
Risky first	20.695652173913043	1.391304347826087	0.8268881631335244	1.0042980259436232	0.28614226040481866	0.006043134686692819	0.6833270031929424	0.6575320272000676	0.894700260741983	0.8985457056744185
Risky first	21.608695652173914	1.391304347826087	0.8306234577439382	1.0044505379660538	0.28336825905098034	0.0058014010540407	0.6764421496563126	0.6502376739798934	0.8939294962781791	0.8979079634403405
Risky first	22.52173913043478	1.391304347826087	0.8341373769181302	1.0047322465765163	0.28096710395150115	0.005209797276915951	0.6696938886834811	0.6431184149063046	0.8932042694102814	0.897431132256328
Risky first	23.434782608695652	1.391304347826087	0.8373193239217822	1.0051122330251294	0.27896009591033805	0.004366107666831098	0.6630758938135857	0.6361704735814412	0.8925555880629382	0.8971185402169973
Risky first	24.34782608695652	1.391304347826087	0.8400670542765922	1.0055610018475984	0.2773714433715783	0.0033594767267868253	0.6565807031538163	0.6293891696253181	0.8920130517907284	0.8969735380198186
Risky first	25.26086956521739	1.391304347826087	0.8423626148366363	1.0060661786139466	0.2761939686275368	0.0022351222268341964	0.6502103961318303	0.6227739223839456	0.891578964743008	0.8969874419915767
Risky first	26.173913043478258	1.391304347826087	0.8442264529677219	1.0066237898876456	0.2753980427069831	0.0010154962993101924	0.6439706966823018	0.616325525894927	0.891243054435089	0.8971464611664904
Risky first	27.08695652173913	1.391304347826087	0.8456784554708702	1.0072301541840885	0.2749439685283694	-0.0002814370059806004	0.6378657673858	0.6100437927801577	0.8909958457611676	0.8974378831034031
Risky first	28.0	1.391304347826087	0.8467385836352047	1.0078818063494692	0.2747805983604235	-0.001642300817569109	0.6318984183006526	0.6039277103440122	0.8908286602198666	0.8978499992102768
Risky first	7.0	1.5217391304347827	0.624908196304243	1.0189257682821729	0.4349814935824415	-0.04974251820599973	0.7698948620850925	0.7709145405153219	0.9558321946374821	0.9739220532698319
Risky first	7.913043478260869	1.5217391304347827	0.6362720053230491	1.0165854358528823	0.4201254747485914	-0.043811594225329875	0.7730710823809902	0.7669132111983374	0.9527363881786948	0.9685379364295392
Risky first	8.826086956521738	1.5217391304347827	0.653793379618337	1.0148738609131815	0.4078430027072188	-0.03867929671090653	0.771707411639827	0.7605673508705472	0.9474255042912804	0.9615173794677097
Risky first	9.73913043478261	1.5217391304347827	0.673093310016488	1.0133840099919715	0.39730729414307026	-0.03363631999049199	0.7674512813371125	0.7528667510722334	0.941642063219748	0.9542450100027418
Risky first	10.652173913043478	1.5217391304347827	0.6914727155065542	1.0119313015987745	0.387777765380697	-0.02835902703224802	0.7614494822794652	0.7444509039750965	0.9362813005471006	0.9474523551252209
Risky first	11.565217391304348	1.5217391304347827	0.7075194858452205	1.0104572287707954	0.3789700130045223	-0.022840425085022042	0.7544608456344729	0.7357196192095226	0.9317351582867618	0.9414785259907598
Risky first	12.478260869565217	1.5217391304347827	0.720732518765585	1.0089672456346315	0.37086812481250475	-0.01725220342598821	0.7469668522747641	0.7269126012904422	0.9281076316412067	0.9364302007495094
Risky first	13.391304347826086	1.5217391304347827	0.7312205499848864	1.0074999761929704	0.36352083884330527	-0.01183223563155611	0.7392574749920886	0.7181634549059203	0.9253335173049265	0.9322734966552709
Risky first	14.304347826086957	1.5217391304347827	0.7394827074014824	1.0061146101704292	0.3569225105456333	-0.006820731261261037	0.7314926482951062	0.7095357086601849	0.923240229918763	0.9288854840183737
Risky first	15.217391304347826	1.5217391304347827	0.7462643639392534	1.004886816867752	0.3509582464398181	-0.002438995836386959	0.723744768514039	0.7010467485316731	0.9215798016079457	0.926083393327423
Risky first	16.130434782608695	1.5217391304347827	0.7524265598904016	1.0039020009483384	0.345399830890039	0.0011173833014490597	0.7160320307149498	0.6926871156571951	0.9200633308001827	0.9236534187894962
Risky first	17.043478260869563	1.5217391304347827	0.7583919612283782	1.0031900301930874	0.3402026449830666	0.003793988074181298	0.708386366901769	0.6844675576139231	0.9185597439058117	0.9214899772230258
Risky first	17.956521739130434	1.5217391304347827	0.7642172545063574	1.0027349670716659	0.3354735114902281	0.005647508054309358	0.7008493626414286	0.6764115274432899	0.9170661211700524	0.9195742668139928
Risky first	18.869565217391305	1.5217391304347827	0.7699087862851919	1.0025155119698668	0.3312810456062628	0.006757054237531035	0.693446375363458	0.6685333136383053	0.9155901165621456	0.9178932944598495
Risky first	19.782608695652172	1.5217391304347827	0.7754360422734967	1.0025071370260998	0.3276537185683628	0.007213789475181254	0.6861911379685806	0.6608405002476684	0.9141455765197837	0.9164374647419219
Risky first	20.695652173913043	1.5217391304347827	0.7807390028668907	1.0026829870561569	0.32458858535774293	0.0071152238190085315	0.6790892739493789	0.65333595129636	0.9127511378267222	0.9152000373150039
Risky first	21.608695652173914	1.5217391304347827	0.7857355623741574	1.0030144657924134	0.3220622325048849	0.0065614567758681686	0.6721406275697285	0.646019135881127	0.9114293119213842	0.9141767844043741
Risky first	22.52173913043478	1.5217391304347827	0.7903289485659514	1.0034716304297644	0.32004107199704396	0.005652417114693664	0.6653407929277418	0.6388870093587884	0.9102058496193169	0.9133657479442049
Risky first	23.434782608695652	1.5217391304347827	0.7944147573920535	1.004023479692353	0.318489276747487	0.0044855251368075555	0.6586821237773627	0.631934608920496	0.9091092492839192	0.9127670318865435
Risky first	24.34782608695652	1.5217391304347827	0.7978980024809879	1.004640434753019	0.31736917648226387	0.0031485642052514473	0.652155933534429	0.6251561737753218	0.9081665441478484	0.9123808317408412
Risky first	25.26086956521739	1.5217391304347827	0.8007714095482046	1.0053100099011796	0.316610570813264	0.0016839868398283997	0.6457632380866439	0.6185501701054825	0.9073770349922342	0.9121952160321459
Risky first	26.173913043478258	1.5217391304347827	0.803069464355088	1.0060281160754658	0.3161162529879897	0.00010874063953092428	0.6395088175875303	0.6121165403373415	0.9067273261622468	0.9121931837331496
Risky first	27.08695652173913	1.5217391304347827	0.8048288063994842	1.0067909634697656	0.31577599598318734	-0.0015678807615763235	0.6333959705091055	0.6058543236045655	0.9062049460604702	0.9123589507452877
Risky first	28.0	1.5217391304347827	0.8060889555919352	1.0075949819195764	0.31547125656626407	-0.0033442512904641175	0.6274267161185454	0.5997618038795893	0.9057983471028466	0.912677869171875
Risky first	7.0	1.6521739130434783	0.5345766235849341	1.0138801544780653	0.45388144167176636	-0.03781194342401584	0.7691523696847931	0.7685746259552918	0.9905230104502615	1.0042716228493895
Risky first	7.913043478260869	1.6521739130434783	0.5568756281930137	1.0127362616161584	0.43956394260743803	-0.03597859789912272	0.770966578516381	0.7638096492973757	0.9826634018139992	0.9951788599801266
Risky first	8.826086956521738	1.6521739130434783	0.5819791502802553	1.0117699808472618	0.42893807285160845	-0.03347596430462274	0.7688551430206775	0.7570813763009945	0.9740712217048387	0.9855360213281735
Risky first	9.73913043478261	1.6521739130434783	0.6061784340973535	1.010692149847471	0.4202838064584552	-0.029929564001697107	0.764253476184016	0.7492366599647718	0.9661433088289385	0.976473457861069
Risky first	10.652173913043478	1.6521739130434783	0.6275436585794344	1.0094288840331216	0.41254072084172894	-0.02537557906609378	0.758138324405237	0.7408099620601378	0.9594412302175751	0.968487690313892
Risky first	11.565217391304348	1.6521739130434783	0.6453417662034595	1.0080092407613392	0.4052841992510047	-0.020103200637136442	0.7511516740342784	0.7321293722020558	0.9540782998524538	0.9617197426611414
Risky first	12.478260869565217	1.6521739130434783	0.6596616579094532	1.0065097705147545	0.39840826755424125	-0.01452031915423091	0.7436962485532594	0.7233852783136135	0.949924149913012	0.9561079381353691
Risky first	13.391304347826086	1.6521739130434783	0.6711514659069636	1.0050328777621256	0.391897285697036	-0.009058196515453587	0.7360064658726361	0.7146756579383323	0.9467041775417613	0.9514688239442226
Risky first	14.304347826086957	1.6521739130434783	0.6808382766464623	1.0037004907888745	0.3856975957297186	-0.004125314994838147	0.728199967136459	0.7060365326696736	0.9440470352102057	0.9475404725682653
Risky first	15.217391304347826	1.6521739130434783	0.6897889573078557	1.0026272832301804	0.3797189143544618	-4.430632083629593e-05	0.7203338735413304	0.6974775200995238	0.9415855813885441	0.9440593933963057
Risky first	16.130434782608695	1.6521739130434783	0.6983064583209168	1.001835060796995	0.37410611986651526	0.0031214672533473875	0.7124894265202327	0.6890394968734356	0.9392208003538952	0.9409443276243469
Risky first	17.043478260869563	1.6521739130434783	0.7064462527419487	1.0013133383786972	0.36904351117442885	0.005411355176701216	0.7047315717923327	0.680758286162937	0.936938496898617	0.9381690141850728
Risky first	17.956521739130434	1.6521739130434783	0.7142277463503786	1.0010450615296698	0.3646527025245893	0.006894572500445895	0.6971007400494351	0.6726558981100088	0.9347355114197244	0.9357123675431254
Risky first	18.869565217391305	1.6521739130434783	0.7216416377012095	1.0010086884811513	0.36098577529533765	0.007655661149953641	0.68962052402073	0.6647448239972918	0.9326165416816307	0.9335572612445562
Risky first	19.782608695652172	1.6521739130434783	0.7286546700178321	1.0011795347224337	0.3580319812419643	0.007785924402390676	0.6823029452100801	0.6570309847802948	0.9305921639660735	0.9316898297358961
Risky first	20.695652173913043	1.6521739130434783	0.7352136659846151	1.0015306389175953	0.3557310699529425	0.00737862817772994	0.6751520001143735	0.6495157207095402	0.9286775926839257	0.9300990627491864
Risky first	21.608695652173914	1.6521739130434783	0.7412498837911021	1.0020333249860696	0.3539888417502486	0.00652623889154802	0.66816600795965	0.6421971146629353	0.9268918802334701	0.9287765526529339
Risky first	22.52173913043478	1.6521739130434783	0.7466839530854639	1.0026575797863864	0.352692058268322	0.005318555030652816	0.661339147660123	0.6350708670769575	0.9252573623711464	0.9277163076345892
Risky first	23.434782608695652	1.6521739130434783	0.751431152086754	1.0033723292095744	0.3517207727807835	0.0038410472230165915	0.6546624688988192	0.6281308825879863	0.9237992208379838	0.9269145759341979
Risky first	24.34782608695652	1.6521739130434783	0.7554177844220125	1.0041479082297788	0.35095309379629624	0.002168025914071614	0.6481260977039677	0.6213703835540051	0.9225412484043424	0.9263678648409092
Risky first	25.26086956521739	1.6521739130434783	0.7586616162632009	1.0049717159701292	0.3502405223627465	0.00032611860757725264	0.6417300323558729	0.6147869484761516	0.921479219567471	0.9260605525195368
Risky first	26.173913043478258	1.6521739130434783	0.7612258413986034	1.0058395381181702	0.3494223929303186	-0.0016862966546813407	0.6354781611265157	0.6083797338719774	0.9205961871844514	0.925972043710957
Risky first	27.08695652173913	1.6521739130434783	0.7631778486330405	1.006747456920311	0.3483521911757338	-0.0038800039868829295	0.6293729754746656	0.6021470706154503	0.9198763076513095	0.9260831334092013
Risky first	28.0	1.6521739130434783	0.7645881987380014	1.007691768009183	0.3469142455849991	-0.006272832758568492	0.6234157635039274	0.5960866024449702	0.9193048292417438	0.9263759087179929
Risky first	7.0	1.7826086956521738	0.45452179236247625	1.009972681956339	0.45011439996401476	-0.026291824686279608	0.7675948778486562	0.7659210621058694	1.020720792831782	1.0309001166649157
Risky first	7.913043478260869	1.7826086956521738	0.48535107039293685	1.0097058055226076	0.4411420401439731	-0.028115745769685063	0.7684845105039758	0.7606705507508641	1.0089255931828747	1.0187180287770892
Risky first	8.826086956521738	1.7826086956521738	0.5158110659337678	1.0092212652371335	0.4347225011577365	-0.027870938104385123	0.7659512765680074	0.7537561001929008	0.997806245822613	1.0070072818706117
Risky first	9.73913043478261	1.7826086956521738	0.5430699596733882	1.0083629710113442	0.4293784027332722	-0.02558471910802429	0.7612126651494227	0.7458891631652482	0.9883352720457501	0.9966006912753577
Risky first	10.652173913043478	1.7826086956521738	0.5660292061110692	1.0071629517645229	0.4242649050682813	-0.021652093283550666	0.7550978875733239	0.7375141899941068	0.9807207878204959	0.987745643518119
