label	space	form	placement	channel	parameter	subject	sigma_ips	sigma_vertex
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	2	0.38514240492277535	0.3920830150843385
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	3	0.21454736276043077	0.16676126421205464
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	4	0.39374753230158177	0.28129855589723624
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	5	0.1740558912367322	0.188293697818312
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	6	0.4638884223307245	0.6152402161584707
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	7	0.31706816154840206	0.23177329981096395
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	9	0.6803947484636599	4.181681624259052
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	10	0.21493646671090297	0.1445127966044538
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	11	0.22628067331431653	0.2499209632264575
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	18	0.4438254376255612	0.42445787530047285
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	19	1.4358084944995817	1.1518885022511482
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	21	0.5843120623060948	0.6262232269259949
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	25	0.2734812247742735	0.31690789006605863
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	26	0.20270482468415024	0.18703097788566433
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	29	0.7668548404231087	1.67787566009309
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	30	0.1669914460759944	0.2539193288199963
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	31	0.10013338494817559	0.08980362499276379
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	34	0.5497777793329998	0.49687523916504245
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	35	0.1467095469875335	0.06587285522114769
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	36	0.1333981406544719	0.13819853839423188
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	37	0.20496651058907833	0.18967539210734902
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	45	0.8460516265364149	0.2995981545393345
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	46	0.3019792849512686	0.2639869177336147
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	47	0.17311355256130548	0.19771080587362128
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	50	1.0125242614018708	1.173975790091973
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	53	0.26371741799370374	0.22488533112715026
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	56	0.14768079508404536	0.08789216270570567
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	59	1.1764319080494203	2.9033328280218047
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	62	0.19934626200009414	0.2231434049998596
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	63	0.2645340272371618	0.358919696422533
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	67	0.6461273703790827	2.223617326268116
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	69	0.1643430921000452	0.12639556989341935
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	72	0.277867206227482	0.36155096825515304
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	n2	log_n2_power_sd112	74	0.9004442096662171	0.6803621082463318
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	1	0.18938139417919542	0.25741906728508646
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	2	0.2928355915949095	0.28107927155105117
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	3	0.08776036862899678	0.07986716152502234
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	4	0.1936044956454985	0.17759526041160859
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	5	0.12891508495151258	0.10495773684013
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	6	0.14508344171768786	0.14789753447952486
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	7	0.26389583853133897	0.2287328304873096
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	9	0.20878010120002327	0.2708747314246959
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	10	0.09946017477560876	0.09717685088209244
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	11	0.17349222441452167	0.182563834660803
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	18	0.39961222044063194	0.40373687968237026
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	19	0.19010962876989523	0.2048881258663573
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	21	0.3077719465731194	0.23017740841378037
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	25	0.3139328823568734	0.25714015941872226
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	26	0.30559931583802535	0.3059885700144581
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	29	0.22306594290744508	0.2978225275387383
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	30	0.15414518461333976	0.1572893913005432
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	31	0.14199455148596138	0.16864134213207607
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	34	0.12337303654931649	0.142534691731078
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	35	4.832589014730286	5.617167424838186
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	36	0.1945840211489935	0.16669681163863928
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	37	0.21131281763289833	0.19082734856306646
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	45	0.4283414978663473	0.2889843243304381
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	46	0.33291678291106497	0.3159419292702058
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	47	0.2324908223062068	0.29226618655507525
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	50	0.19273389572648078	0.08884280325542132
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	53	0.1828051837255016	0.13435663545609722
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	56	0.2078332175274809	0.1545651748514291
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	59	0.5797963680139651	0.3430403127629551
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	62	0.09813878357387328	0.08624545327757575
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	63	0.11635291573601923	0.08641063170315955
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	67	0.15319459223091517	0.1530339196936566
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	69	0.1377617587763338	0.12150339669586416
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	72	0.1431747252116005	0.08738908378925307
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd7	74	0.43747832125752034	0.7130292307808708
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	1	0.2676029670009797	0.2627334667448515
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	2	0.3399110018822271	0.31825458652198096
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	3	0.15179671530517833	0.0818021933016022
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	4	0.4645102429672441	0.3070001313425799
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	5	0.16793560641371189	0.22230859225716543
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	6	0.4975166888670377	0.6638817962421789
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	7	0.28176600236299126	0.17834839040756167
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	9	0.7631287678398551	6.424907130045053
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	10	0.20676529282449352	0.12863110828848856
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	11	0.186443842941323	0.1902469972922101
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	18	0.4203412434372204	0.38114072791339326
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	19	1.7056796229291082	1.2003207750631206
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	21	0.5522938600921296	0.5572153199160673
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	25	0.317446202813526	0.32468343645864595
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	26	0.24912703278218193	0.15478716206099002
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	29	0.6630610013112009	1.8045508303766347
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	30	0.1538648046286147	0.3896343292274337
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	31	0.08628380893901734	0.10573923476294274
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	34	0.7113214049989279	0.5028585391313022
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	35	0.1592323917195204	0.0425455916123182
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	36	0.12739665823975313	0.19221840666463605
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	37	0.2473025203399883	0.23348369096665084
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	45	0.7510649093282753	0.2644746724733265
log-power-percmem.mapjitter.klw.objective	log	power	percmem	perc	log_perc_power_sd112	46	0.23723782776543803	0.2631913926654993
