trial_nr	E	post_spread	subject	session	mask	stimulation_condition	run	n1	n2	n_risky	n_safe	risky_first	chose_risky	rt	abs_err	log_abs_err	n1_low
29	26.560760857483007	22.247016991429835	1	1	NPC12r	baseline	2	39.0	20.0	39.0	20.0	True	True	1.2849403999998685	12.439239142516993	0.38412667518914034	False
30	48.84995170780135	9.939359511830581	1	1	NPC12r	baseline	2	30.0	10.0	30.0	10.0	True	True	0.9399378999996486	18.849951707801353	0.4875560082448036	False
31	57.51375203105416	23.70175478899482	1	1	NPC12r	baseline	2	7.0	17.0	17.0	7.0	False	False	1.4888140000003034	50.51375203105416	2.1061139359098844	True
32	25.476573244376954	9.513870482529773	1	1	NPC12r	baseline	2	14.0	31.0	31.0	14.0	False	False	1.1858028999999988	11.476573244376954	0.5987020039900952	True
33	46.10674712214952	23.211935872285746	1	1	NPC12r	baseline	2	14.0	38.0	38.0	14.0	False	True	0.9369449999999233	32.10674712214952	1.1919019680760363	True
34	55.11818875197262	23.32731810526298	1	1	NPC12r	baseline	2	7.0	12.0	12.0	7.0	False	False	1.164571799999976	48.11818875197262	2.0635696170226057	True
35	29.468662441311988	14.508768019297726	1	1	NPC12r	baseline	2	7.0	15.0	15.0	7.0	False	True	1.3492482000001473	22.468662441311988	1.4374172595353858	True
36	69.8299714669669	27.347660430077145	1	1	NPC12r	baseline	2	14.0	27.0	27.0	14.0	False	True	0.9459090000000003	55.829971466966896	1.6070059786355118	True
37	24.350857987676196	17.19989425249268	1	1	NPC12r	baseline	2	10.0	17.0	17.0	10.0	False	False	1.0829396000003726	14.350857987676196	0.889981991547312	True
38	83.06015642866826	26.768029141042323	1	1	NPC12r	baseline	2	28.0	55.0	55.0	28.0	False	False	1.6609642000003078	55.060156428668265	1.0873606113469436	False
39	51.45564883626601	17.76207941847696	1	1	NPC12r	baseline	2	28.0	49.0	49.0	28.0	False	False	0.9803790000000845	23.455648836266008	0.6085157388140505	False
40	62.65102672354118	23.172846932216768	1	1	NPC12r	baseline	2	28.0	62.0	62.0	28.0	False	True	1.4971465999997235	34.65102672354118	0.8053755592774592	False
41	67.76066862769972	32.4106077786934	1	1	NPC12r	baseline	3	7.0	15.0	15.0	7.0	False	True	1.2567877000001317	60.760668627699715	2.2700717688268686	True
42	39.798958803087764	26.525540196985148	1	1	NPC12r	baseline	3	14.0	31.0	31.0	14.0	False	False	1.1488595000000714	25.798958803087764	1.044783421606498	True
43	65.8387247360493	30.48312723058881	1	1	NPC12r	baseline	3	20.0	61.0	61.0	20.0	False	True	1.0381277999999838	45.8387247360493	1.1914759134906858	True
44	68.3520012854803	7.545850043059341	1	1	NPC12r	baseline	3	7.0	19.0	19.0	7.0	False	True	1.2945359999998942	61.3520012854803	2.2787606936491303	True
45	54.97384797200576	34.73055419388217	1	1	NPC12r	baseline	3	28.0	86.0	86.0	28.0	False	True	1.431923099999949	26.973847972005757	0.6746530705572975	False
46	48.9667177913773	32.34306808391718	1	1	NPC12r	baseline	3	10.0	19.0	19.0	10.0	False	False	1.2314066000003692	38.9667177913773	1.5885557455888253	True
47	69.01765035978093	23.620345679538495	1	1	NPC12r	baseline	3	20.0	55.0	55.0	20.0	False	True	1.4058221999998892	49.01765035978093	1.2386300006471003	True
48	28.131889787909383	15.523138040515478	1	1	NPC12r	baseline	3	7.0	12.0	12.0	7.0	False	False	1.1286064999999326	21.131889787909383	1.3909936517057397	True
49	34.34262782817867	16.13484246469596	1	1	NPC12r	baseline	3	10.0	27.0	27.0	10.0	False	True	1.7935793999999987	24.34262782817867	1.233802283373305	True
50	47.52954039501753	22.775624709785685	1	1	NPC12r	baseline	3	20.0	55.0	55.0	20.0	False	False	1.2837455999996905	27.529540395017527	0.8656191472380406	True
51	35.647955071527875	29.52231207984796	1	1	NPC12r	baseline	3	24.0	10.0	24.0	10.0	True	False	1.644761800000225	11.647955071527875	0.395637953619675	False
52	37.661510512487546	27.254498824711114	1	1	NPC12r	baseline	3	43.0	14.0	43.0	14.0	True	True	1.8571308000000784	5.3384894875124544	0.13256148406849588	False
53	63.34101803828136	30.12425551011167	1	1	NPC12r	baseline	3	17.0	10.0	17.0	10.0	True	False	0.8578349000003982	46.34101803828136	1.3153197695219152	True
54	60.890651466343975	33.606270887672295	1	1	NPC12r	baseline	3	69.0	28.0	69.0	28.0	True	False	1.6700151000000005	8.109348533656025	0.1250268479644765	False
55	70.1691681914461	29.264671400880896	1	1	NPC12r	baseline	3	12.0	7.0	12.0	7.0	True	False	0.7937000000001717	58.169168191446104	1.7660023652153432	True
56	44.409061992500824	22.4868208919965	1	1	NPC12r	baseline	3	77.0	28.0	77.0	28.0	True	True	1.115988900000076	32.590938007499176	0.5503618743106595	False
57	67.03986029331536	14.348934760535016	1	1	NPC12r	baseline	3	15.0	7.0	15.0	7.0	True	True	1.2260559999999714	52.03986029331536	1.497237171139186	True
58	42.008398898105106	24.442043581013916	1	1	NPC12r	baseline	3	24.0	14.0	24.0	14.0	True	False	0.632501300000115	18.008398898105106	0.5598157417077418	False
59	56.58300448927206	31.01201421168607	1	1	NPC12r	baseline	3	38.0	14.0	38.0	14.0	True	False	1.498700799999824	18.583004489272057	0.3981225063503455	False
60	42.22965161701227	23.394491013577024	1	1	NPC12r	baseline	3	39.0	20.0	39.0	20.0	True	False	1.1434008000000517	3.229651617012273	0.07956097312582555	False
61	66.2914358406114	30.84492146669827	1	1	NPC12r	baseline	4	7.0	13.0	13.0	7.0	False	False	1.5405873999998256	59.2914358406114	2.2481505669515167	True
62	63.20402249337276	29.313447008419782	1	1	NPC12r	baseline	4	14.0	38.0	38.0	14.0	False	False	1.1175403999996263	49.20402249337276	1.5073106165592036	True
63	69.87178963928908	26.487828916890507	1	1	NPC12r	baseline	4	20.0	49.0	49.0	20.0	False	True	0.9059815000000881	49.87178963928908	1.2509297125264651	True
64	70.11626681730463	26.29607366303519	1	1	NPC12r	baseline	4	20.0	35.0	35.0	20.0	False	False	0.8854956000004677	50.116266817304634	1.2544225451688082	True
65	68.42257797168838	31.777263115600086	1	1	NPC12r	baseline	4	28.0	49.0	49.0	28.0	False	False	1.2680006999999023	40.42257797168838	0.8934983472918581	False
66	26.35225468861982	22.500286993740644	1	1	NPC12r	baseline	4	10.0	22.0	22.0	10.0	False	False	1.0700047999998787	16.35225468861982	0.9689687452632278	True
67	59.591448584953184	22.131291905278403	1	1	NPC12r	baseline	4	14.0	43.0	43.0	14.0	False	True	0.7330830000000645	45.591448584953184	1.4484547540435533	True
68	64.95782964864941	29.920817306997858	1	1	NPC12r	baseline	4	14.0	34.0	34.0	14.0	False	True	1.1891693999996278	50.95782964864941	1.534680955098882	True
69	52.35296191068798	30.989125068979728	1	1	NPC12r	baseline	4	20.0	61.0	61.0	20.0	False	False	1.421872799999619	32.35296191068798	0.962276241162749	True
70	50.37299994429114	32.70200626903387	1	1	NPC12r	baseline	4	7.0	17.0	17.0	7.0	False	True	0.9220224999999118	43.37299994429114	1.9735451670842015	True
71	50.11445532470986	31.10328264454389	1	1	NPC12r	baseline	4	19.0	10.0	19.0	10.0	True	False	1.0248952000001168	31.11445532470986	0.9698705167430925	True
72	66.2739684238773	30.22652038443129	1	1	NPC12r	baseline	4	77.0	28.0	77.0	28.0	True	False	1.4990506000003734	10.726031576122693	0.15000823488645665	False
73	56.12933227292666	27.745750941642008	1	1	NPC12r	baseline	4	44.0	20.0	44.0	20.0	True	False	0.8444517000007181	12.12933227292666	0.24346889888325363	False
74	62.494459296253915	30.0247235222625	1	1	NPC12r	baseline	4	27.0	14.0	27.0	14.0	True	False	0.6370032999993782	35.494459296253915	0.8392410355483344	False
75	42.31180957022002	30.60753529951218	1	1	NPC12r	baseline	4	21.0	7.0	21.0	7.0	True	True	1.0489846000000398	21.31180957022002	0.7005437954208449	False
76	36.42451532240938	24.310865788835656	1	1	NPC12r	baseline	4	17.0	10.0	17.0	10.0	True	False	0.9429570000002059	19.424515322409377	0.7620287017569605	True
77	53.85136503537313	32.220456689490014	1	1	NPC12r	baseline	4	55.0	20.0	55.0	20.0	True	True	1.6739204000004975	1.148634964626872	0.02110543310505264	False
78	50.10313401059884	31.577807527676836	1	1	NPC12r	baseline	4	62.0	28.0	62.0	28.0	True	True	1.929826800000228	11.896865989401157	0.2130508238089881	False
79	59.575233237733215	25.124947718207927	1	1	NPC12r	baseline	4	24.0	10.0	24.0	10.0	True	True	1.5193694999998115	35.575233237733215	0.9091861076561911	False
80	28.094036099885823	21.083500901262877	1	1	NPC12r	baseline	4	24.0	14.0	24.0	14.0	True	False	0.6122523999993064	4.094036099885823	0.15750348502776257	False
81	26.6469009910709	12.387190516092353	1	1	NPC12r	baseline	5	20.0	39.0	39.0	20.0	False	False	0.8582253000004201	6.6469009910709005	0.286940584782891	True
82	41.366174632783654	17.951540607054802	1	1	NPC12r	baseline	5	14.0	34.0	34.0	14.0	False	False	1.2806566999997813	27.366174632783654	1.0834061794031982	True
83	69.11214336737655	28.557808468591105	1	1	NPC12r	baseline	5	14.0	24.0	24.0	14.0	False	False	1.10169550000046	55.11214336737655	1.596673121860063	True
84	78.20577643717573	15.795245525504539	1	1	NPC12r	baseline	5	20.0	44.0	44.0	20.0	False	True	1.0444444000004296	58.20577643717573	1.3636112387522723	True
85	38.91621752709115	15.543575631849343	1	1	NPC12r	baseline	5	10.0	17.0	17.0	10.0	False	False	0.9491213000001153	28.91621752709115	1.3588259737604962	True
86	31.69234059966934	11.52026135814684	1	1	NPC12r	baseline	5	28.0	62.0	62.0	28.0	False	True	1.0291398999998052	3.6923405996693397	0.12387052005132793	False
87	64.8259831917743	31.09897452645076	1	1	NPC12r	baseline	5	10.0	22.0	22.0	10.0	False	False	1.0489096999999816	54.8259831917743	1.8691214051768208	True
88	15.847238660430746	6.257801899944382	1	1	NPC12r	baseline	5	20.0	49.0	49.0	20.0	False	False	1.1589641000000626	4.152761339569254	0.2327370054157707	True
89	48.21534404132791	37.76913789438915	1	1	NPC12r	baseline	5	28.0	77.0	77.0	28.0	False	True	0.7969038000001092	20.21534404132791	0.5434728013279599	False
90	42.48888060631285	26.46200277468807	1	1	NPC12r	baseline	5	28.0	55.0	55.0	28.0	False	False	0.9275652000005721	14.488880606312847	0.4170378987306984	False
91	46.01310466153263	20.28711684847332	1	1	NPC12r	baseline	5	17.0	7.0	17.0	7.0	True	False	1.2536823000000368	29.01310466153263	0.9957128958075141	True
92	44.31165585273785	26.14592980243175	1	1	NPC12r	baseline	5	15.0	7.0	15.0	7.0	True	False	1.3003577999998015	29.31165585273785	1.0831975531409919	True
93	24.83504604197897	7.7486861282084885	1	1	NPC12r	baseline	5	27.0	10.0	27.0	10.0	True	False	0.9442181000003984	2.16495395802103	0.083581063531736	False
94	19.67245051871948	4.8235468700104915	1	1	NPC12r	baseline	5	49.0	20.0	49.0	20.0	True	False	1.6617353999999978	29.32754948128052	0.912601091938054	False
95	78.70815656365313	12.34499993722945	1	1	NPC12r	baseline	5	38.0	14.0	38.0	14.0	True	True	1.0133358000002772	40.708156563653134	0.728160631542007	False
96	23.637184610293524	4.977439749213839	1	1	NPC12r	baseline	5	35.0	20.0	35.0	20.0	True	False	0.7564656000003822	11.362815389706476	0.3925269703630323	False
97	30.763450062719365	11.146104435908232	1	1	NPC12r	baseline	5	55.0	28.0	55.0	28.0	True	False	0.9706935000003796	24.236549937280635	0.5810058861979823	False
98	57.711445350509436	26.7227462827239	1	1	NPC12r	baseline	5	61.0	20.0	61.0	20.0	True	True	1.0264384000001883	3.288554649490564	0.05541835070238044	False
99	25.383309852382173	11.947441875379983	1	1	NPC12r	baseline	5	19.0	7.0	19.0	7.0	True	False	1.3175640999997995	6.3833098523821725	0.289652886452306	True
100	43.79935801524927	19.882923529587902	1	1	NPC12r	baseline	5	62.0	28.0	62.0	28.0	True	True	1.4344095000005836	18.20064198475073	0.3475152249561986	False
101	98.52294021530261	10.646884281559558	1	1	NPC12r	baseline	6	43.0	14.0	43.0	14.0	True	False	1.5728804999998829	55.52294021530261	0.8290893009553426	False
102	30.01221257878226	18.92433404675929	1	1	NPC12r	baseline	6	61.0	20.0	61.0	20.0	True	True	0.9674393000004784	30.98778742121774	0.7092694793887562	False
103	28.72774927734	10.81448794061791	1	1	NPC12r	baseline	6	27.0	14.0	27.0	14.0	True	False	0.8825154000005568	1.7277492773399992	0.0620266634147848	False
104	28.158607961198197	15.065776028917915	1	1	NPC12r	baseline	6	55.0	20.0	55.0	20.0	True	False	1.4594284000004336	26.841392038801803	0.6694800883605772	False
105	43.67644811877665	22.277291976671485	1	1	NPC12r	baseline	6	34.0	14.0	34.0	14.0	True	False	0.7308499000000666	9.676448118776648	0.2504484875520929	False
106	51.96641259076022	25.33686362247045	1	1	NPC12r	baseline	6	31.0	14.0	31.0	14.0	True	True	1.7910979999996783	20.96641259076022	0.5166103936892901	False
107	45.91053053323337	32.86018416307416	1	1	NPC12r	baseline	6	55.0	28.0	55.0	28.0	True	False	1.1007270000000062	9.08946946676663	0.18063867109750076	False
108	53.74431723197548	11.963687952430076	1	1	NPC12r	baseline	6	49.0	20.0	49.0	20.0	True	True	1.2171350999997372	4.744317231975479	0.0924176373910317	False
109	71.95198737212344	16.563057180052823	1	1	NPC12r	baseline	6	22.0	10.0	22.0	10.0	True	True	1.5815117000001635	49.95198737212344	1.184956601165843	False
110	35.60217161381197	14.269829073026964	1	1	NPC12r	baseline	6	13.0	7.0	13.0	7.0	True	False	1.2865277999999307	22.60217161381197	1.0074572789239769	True
111	63.09920254334359	27.325002286409912	1	1	NPC12r	baseline	6	28.0	77.0	77.0	28.0	False	False	1.5591803999996046	35.09920254334359	0.8125036213102272	False
112	15.644128680307514	10.113945004294465	1	1	NPC12r	baseline	6	10.0	30.0	30.0	10.0	False	True	1.4646200999995926	5.644128680307514	0.44751058940281974	True
113	57.229739540361	16.096894555151998	1	1	NPC12r	baseline	6	7.0	19.0	19.0	7.0	False	False	1.803752899999381	50.229739540361	2.1011635362520913	True
114	53.10465146610994	28.972940764395098	1	1	NPC12r	baseline	6	14.0	27.0	27.0	14.0	False	False	0.8974066999999195	39.10465146610994	1.3332071930279592	True
115	66.18902330007643	33.83596433856199	1	1	NPC12r	baseline	6	20.0	35.0	35.0	20.0	False	False	1.1236734000003992	46.18902330007643	1.1967823644636852	True
116	26.159268475288812	1.7199585342074561	1	1	NPC12r	baseline	6	10.0	30.0	30.0	10.0	False	True	1.2923725000000559	16.159268475288812	0.961618469721123	True
117	50.58128925198226	14.087360169546972	1	1	NPC12r	baseline	6	10.0	24.0	24.0	10.0	False	False	1.0624800000005052	40.58128925198226	1.620996637285959	True
118	18.380584610662925	11.550626803462784	1	1	NPC12r	baseline	6	14.0	43.0	43.0	14.0	False	True	1.0282579000003693	4.380584610662925	0.27223759369779943	True
119	77.00454979762863	16.70390570002346	1	1	NPC12r	baseline	6	7.0	13.0	13.0	7.0	False	True	1.5962395000005927	70.00454979762863	2.3979543593336183	True
120	55.18936791144094	25.70472941893748	1	1	NPC12r	baseline	6	28.0	69.0	69.0	28.0	False	False	1.5834457000000839	27.18936791144094	0.6785658142561171	False
1	34.20948485138057	19.30449838953014	1	1	NPCr2cm-cluster	baseline	1	28.0	86.0	86.0	28.0	False	True	1.5687717999999222	6.209484851380573	0.2002984302788482	False
2	57.30856900548557	29.971043349712716	1	1	NPCr2cm-cluster	baseline	1	7.0	21.0	21.0	7.0	False	True	1.1916524999997051	50.30856900548557	2.102540009827994	True
3	39.059641892435664	24.69492115924882	1	1	NPCr2cm-cluster	baseline	1	7.0	21.0	21.0	7.0	False	True	0.7473368000000846	32.059641892435664	1.7191796082107842	True
4	35.641298320632615	24.902749067643086	1	1	NPCr2cm-cluster	baseline	1	10.0	24.0	24.0	10.0	False	False	1.6115740000000471	25.641298320632615	1.270919937694564	True
5	62.42555335334408	19.173028995211453	1	1	NPCr2cm-cluster	baseline	1	20.0	44.0	44.0	20.0	False	True	1.318757199999709	42.42555335334408	1.1382424268632128	True
6	76.97058294367118	20.95522357625706	1	1	NPCr2cm-cluster	baseline	1	10.0	27.0	27.0	10.0	False	False	1.6590519999999458	66.97058294367118	2.0408382161713003	True
7	65.16330252124956	30.466451287968276	1	1	NPCr2cm-cluster	baseline	1	28.0	69.0	69.0	28.0	False	True	1.5515305999997508	37.16330252124956	0.8446919555347168	False
8	38.52619359690292	21.947996152954577	1	1	NPCr2cm-cluster	baseline	1	10.0	19.0	19.0	10.0	False	False	1.1543341999999797	28.52619359690292	1.3487532701307074	True
9	38.263112867518835	24.60634641027838	1	1	NPCr2cm-cluster	baseline	1	20.0	39.0	39.0	20.0	False	False	1.038518099999692	18.263112867518835	0.6487540480350336	True
10	57.68417977976762	19.44780412392285	1	1	NPCr2cm-cluster	baseline	1	14.0	24.0	24.0	14.0	False	False	0.9046868999998878	43.68417977976762	1.4159256257111426	True
11	73.99330621539399	17.40830476196163	1	1	NPCr2cm-cluster	baseline	1	49.0	28.0	49.0	28.0	True	False	0.6029906999997365	24.993306215393986	0.41215433445337313	False
12	76.62931273988909	15.978760380138045	1	1	NPCr2cm-cluster	baseline	1	17.0	7.0	17.0	7.0	True	True	0.950464499999697	59.62931273988909	1.5057663323342556	True
13	65.67092116132063	2.3996585579596896	1	1	NPCr2cm-cluster	baseline	1	13.0	7.0	13.0	7.0	True	True	1.6617621000000327	52.670921161320635	1.6197068697682986	True
14	37.88898530431166	20.482216960887037	1	1	NPCr2cm-cluster	baseline	1	49.0	28.0	49.0	28.0	True	False	1.2322877000001142	11.11101469568834	0.2571598534779893	False
15	20.91003674570658	17.54248065393877	1	1	NPCr2cm-cluster	baseline	1	31.0	14.0	31.0	14.0	True	True	1.4277822999997625	10.08996325429342	0.39375793371919565	False
16	14.865877722972996	7.507666264044313	1	1	NPCr2cm-cluster	baseline	1	44.0	20.0	44.0	20.0	True	True	1.292725799999971	29.134122277027004	1.085121132929964	False
17	71.24550052355664	14.138427890076542	1	1	NPCr2cm-cluster	baseline	1	19.0	7.0	19.0	7.0	True	True	1.1388455000001159	52.24550052355664	1.3216926874416668	True
18	70.84556885355187	16.1196304553593	1	1	NPCr2cm-cluster	baseline	1	35.0	20.0	35.0	20.0	True	False	0.6442594000000099	35.84556885355187	0.7051543600456989	False
19	67.69864263294124	29.81387135558947	1	1	NPCr2cm-cluster	baseline	1	12.0	7.0	12.0	7.0	True	False	0.8527466000000459	55.698642632941244	1.7301594801942417	True
20	32.766935189337644	20.52711365028307	1	1	NPCr2cm-cluster	baseline	1	21.0	7.0	21.0	7.0	True	True	1.329657700000098	11.766935189337644	0.44489749572305426	False
21	85.43190877192659	21.00745966235647	1	1	NPCr2cm-cluster	baseline	2	69.0	28.0	69.0	28.0	True	True	1.2158414999998968	16.431908771926587	0.21361316542712405	False
22	41.409784720061495	28.452587857243806	1	1	NPCr2cm-cluster	baseline	2	86.0	28.0	86.0	28.0	True	True	0.9160643000000164	44.590215279938505	0.7308300974523245	False
23	58.41508468528622	11.842872578348294	1	1	NPCr2cm-cluster	baseline	2	27.0	10.0	27.0	10.0	True	True	1.4254554999997708	31.415084685286217	0.7717372898818899	False
24	62.039773890700886	30.244749058804164	1	1	NPCr2cm-cluster	baseline	2	30.0	10.0	30.0	10.0	True	True	1.4537962999997802	32.039773890700886	0.7265783120666991	False
25	70.94862656656224	24.4943861431777	1	1	NPCr2cm-cluster	baseline	2	86.0	28.0	86.0	28.0	True	True	1.052283500000172	15.05137343343776	0.1923912505999752	False
26	57.2147814499375	21.82247894067018	1	1	NPCr2cm-cluster	baseline	2	22.0	10.0	22.0	10.0	True	False	1.3585635999998118	35.2147814499375	0.9557698286004745	False
27	50.28596753749725	17.975938817493656	1	1	NPCr2cm-cluster	baseline	2	19.0	10.0	19.0	10.0	True	False	1.780603700000043	31.28596753749725	0.973287083620709	True
28	45.44467159450114	24.08213556190907	1	1	NPCr2cm-cluster	baseline	2	34.0	14.0	34.0	14.0	True	True	1.0898019999999633	11.444671594501138	0.29013505248993443	False
29	32.164751435212494	20.497229219447636	1	1	NPCr2cm-cluster	baseline	2	39.0	20.0	39.0	20.0	True	True	1.2849403999998685	6.835248564787506	0.19269046909966692	False
30	50.21687204539273	10.4749632034856	1	1	NPCr2cm-cluster	baseline	2	30.0	10.0	30.0	10.0	True	True	0.9399378999996486	20.216872045392734	0.5151536850895115	False
31	63.336017996237935	21.266763497872656	1	1	NPCr2cm-cluster	baseline	2	7.0	17.0	17.0	7.0	False	False	1.4888140000003034	56.336017996237935	2.2025440229529405	True
32	11.510828579938904	8.703861619960993	1	1	NPCr2cm-cluster	baseline	2	14.0	31.0	31.0	14.0	False	False	1.1858028999999988	2.489171420061096	0.19576912164111082	True
33	48.85710833831156	18.16940738048281	1	1	NPCr2cm-cluster	baseline	2	14.0	38.0	38.0	14.0	False	True	0.9369449999999233	34.85710833831156	1.249842551865997	True
34	61.43600586292346	18.10612943920661	1	1	NPCr2cm-cluster	baseline	2	7.0	12.0	12.0	7.0	False	False	1.164571799999976	54.43600586292346	2.172085928929463	True
35	35.88800502204382	24.138113218110153	1	1	NPCr2cm-cluster	baseline	2	7.0	15.0	15.0	7.0	False	True	1.3492482000001473	28.88800502204382	1.634492968659105	True
36	67.39003582563883	26.921621930856336	1	1	NPCr2cm-cluster	baseline	2	14.0	27.0	27.0	14.0	False	True	0.9459090000000003	53.39003582563883	1.5714398409592687	True
37	24.871874256735694	13.501844934460632	1	1	NPCr2cm-cluster	baseline	2	10.0	17.0	17.0	10.0	False	False	1.0829396000003726	14.871874256735694	0.9111525241343044	True
38	69.41263797755904	34.475695024051	1	1	NPCr2cm-cluster	baseline	2	28.0	55.0	55.0	28.0	False	False	1.6609642000003078	41.412637977559044	0.9078644441817807	False
39	52.05544181734376	10.972536232737887	1	1	NPCr2cm-cluster	baseline	2	28.0	49.0	49.0	28.0	False	False	0.9803790000000845	24.055441817343763	0.6201048292256996	False
40	59.118114681255605	25.559428946395283	1	1	NPCr2cm-cluster	baseline	2	28.0	62.0	62.0	28.0	False	True	1.4971465999997235	31.118114681255605	0.7473328762616611	False
41	42.70445311260739	31.455907639513523	1	1	NPCr2cm-cluster	baseline	3	7.0	15.0	15.0	7.0	False	True	1.2567877000001317	35.70445311260739	1.8083930540930748	True
42	45.367821568517165	25.246898731583265	1	1	NPCr2cm-cluster	baseline	3	14.0	31.0	31.0	14.0	False	False	1.1488595000000714	31.367821568517165	1.1757457481077163	True
43	50.04506017453665	29.672614893128422	1	1	NPCr2cm-cluster	baseline	3	20.0	61.0	61.0	20.0	False	True	1.0381277999999838	30.04506017453665	0.9171915295248336	True
44	69.31827223889044	6.013253510465047	1	1	NPCr2cm-cluster	baseline	3	7.0	19.0	19.0	7.0	False	True	1.2945359999998942	62.318272238890444	2.2927983910569267	True
45	58.098308446947904	34.44281641859444	1	1	NPCr2cm-cluster	baseline	3	28.0	86.0	86.0	28.0	False	True	1.431923099999949	30.098308446947904	0.7299320387484634	False
46	77.89868945476805	28.00429687756049	1	1	NPCr2cm-cluster	baseline	3	10.0	19.0	19.0	10.0	False	False	1.2314066000003692	67.89868945476805	2.0528240363106924	True
