label	space	form	placement	channel	parameter	subject	sigma_ips	sigma_vertex
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n1	log_n1_cspl5_sd112	36	0.32378594481686784	0.4375046727630334
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n1	log_n1_cspl5_sd112	37	0.3403588406415531	0.36681699692661845
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n1	log_n1_cspl5_sd112	45	0.25016608494955744	0.21089504657225788
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n1	log_n1_cspl5_sd112	46	0.2938954595909168	0.31369864729234986
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n1	log_n1_cspl5_sd112	47	0.31184122324131985	0.36122890027903776
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n1	log_n1_cspl5_sd112	50	0.39716398698915495	0.33636171287894234
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n1	log_n1_cspl5_sd112	53	0.36630313174678747	0.6076151209568316
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n1	log_n1_cspl5_sd112	56	0.3395647931512276	0.658706529026482
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n1	log_n1_cspl5_sd112	59	0.34068834512865265	0.4332024541691854
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n1	log_n1_cspl5_sd112	62	0.2973867687266373	0.31177787980557176
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n1	log_n1_cspl5_sd112	63	0.33035991455414	0.29350205074333346
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n1	log_n1_cspl5_sd112	67	0.3240070868003712	0.6500968754541173
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n1	log_n1_cspl5_sd112	69	0.3925701957014283	0.44271661769307624
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n1	log_n1_cspl5_sd112	72	0.2840117949951586	0.31757693114200186
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n1	log_n1_cspl5_sd112	74	0.3276428331599668	0.25971124300880155
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	1	0.1722744428323039	0.146692854986858
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	2	0.23782318941262118	0.21290834081939058
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	3	0.16536575569146397	0.13340730243259144
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	4	0.213753175484647	0.1861142994626051
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	5	0.1771989601001853	0.13737738110549608
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	6	0.25603727763317424	0.2702676524342506
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	7	0.2165803425078638	0.18923613229854722
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	9	0.19007821793129484	0.17196790172340734
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	10	0.17797656196364026	0.15511027096732052
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	11	0.15426743494672687	0.1220162310678175
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	18	0.16349259214542783	0.11506036098010937
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	19	0.20357733099079695	0.19482363809203251
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	21	0.3676356696108928	0.2786359161257557
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	25	0.1564277154350334	0.1373927045384235
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	26	0.25340018922995583	0.21950626328218414
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	29	0.22221494555501745	0.21354573157109913
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	30	0.19599975015994023	0.1558472671427565
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	31	0.20345347347962972	0.18468118339965978
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	34	0.18130627347520786	0.15242352470166168
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	35	0.28269222359181345	0.28149456059272354
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	36	0.1741808664410204	0.14121770054772048
log-cspl5-n1n2.mapjitter.klw	log	cspl5	n1n2	n2	log_n2_cspl5_sd7	37	0.18180731574053338	0.14786691222211143
