label	space	form	placement	memory_model	channel	condition	x	lo	mid	hi	p_gt0
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	6.999999999999999	0.21714361332704799	0.2670103181513856	0.32683112320824015	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	7.515760138376834	0.221662834703119	0.27082303268719066	0.32964611980906827	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	8.069521493944878	0.22594294483582977	0.27470202947129196	0.33259272022502334	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	8.664083997137997	0.23022352898551948	0.2786415619404955	0.3355063373271912	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	9.302453877319767	0.23454846376568247	0.2827240794877869	0.3387330884887775	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	9.987858862892702	0.23886666529411785	0.2867896704427629	0.34209447085825817	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	10.723764501351818	0.24317288325838113	0.2908986164076176	0.3457102024493344	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	11.513891681800072	0.2473911427455159	0.29507315544457996	0.3494275029709239	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	12.36223544852308	0.25156982844508147	0.2993259106005553	0.3534928379334195	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	13.273085200748401	0.25587172913186385	0.30366746063464384	0.3575813973244008	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	14.25104638072347	0.26006393668231687	0.30809266029511195	0.3615632807717353	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	15.301063759771553	0.26415859427775185	0.3124922493245076	0.36603074773349	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	16.428446440064768	0.2682177695122497	0.3169669533110533	0.37092989197639	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	17.638894698528226	0.272217025972701	0.32147811967688955	0.37594330942255433	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	18.93852880860355	0.2758632865565293	0.32598176584335387	0.3817167147018176	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	20.33391998560055	0.2792712638804507	0.3306681870676374	0.38753267122162455	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	21.832123612102944	0.28275679973036427	0.3353331794626683	0.39398307621891293	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	23.440714911422706	0.28616986643788694	0.3402951066581971	0.40038961986306615	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	25.16782724947517	0.28940200451045783	0.34518091439550647	0.4073321171703571	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	27.0221932587371	0.2925333417879662	0.3501316642136303	0.4143055612659995	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	29.01318899221878	0.2956579475413154	0.35515570755873566	0.42170472872811476	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	31.150881330701633	0.2986712970942404	0.36017077051515467	0.42923105607201806	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	33.44607888294205	0.3015939990857745	0.365284610528526	0.4373710233363404	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	35.910386636203285	0.30448215840471954	0.37046431353498965	0.44574005213167384	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	38.55626463343953	0.30703952462841394	0.37580428865016274	0.4543971680847689	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	41.397090973816184	0.3096417202382321	0.3813121215306826	0.4630074657397579	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	44.44722945510957	0.3121335601981753	0.38680014823119613	0.47231319384798526	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	47.722102200000165	0.31442577563117363	0.3923901622821489	0.4820009074391652	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	51.23826763347237	0.31710173499122385	0.3979082745389122	0.49162038158660903	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	55.01350420559078	0.31955603363464496	0.4036355406253452	0.5020643015407324	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	59.0669002829722	0.3215970911584263	0.40948458006537425	0.5126872303039115	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	63.4189506634631	0.32389974201376376	0.4153281085163243	0.5234151048298065	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	68.0916602020204	0.3262711279635228	0.42129389730658034	0.5349609992347714	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	73.10865507174931	0.32869802133390535	0.4273224051883583	0.5465317090670139	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	78.49530222265639	0.330787929114051	0.43348599128003584	0.5584524572409906	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	84.27883764212618	0.3329869261177809	0.4396900257989257	0.5711025906302948	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	90.48850406563211	0.33490676420757504	0.4459429380574523	0.5839752265920658	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	97.15569883397539	0.33695142960447527	0.4522024746051649	0.5970317091816233	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	104.31413264464811	0.3393339827230643	0.4586536180849877	0.6099450609218728	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	ips	111.99999999999996	0.34160956568933887	0.4652509061548041	0.6240055611338615	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	6.999999999999999	0.23177090868325034	0.28972299830072945	0.3596883283415085	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	7.515760138376834	0.23575187050271176	0.2933569777156094	0.36181728488275117	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	8.069521493944878	0.2397718971870027	0.2970989533790967	0.36472231573241914	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	8.664083997137997	0.24391004340525724	0.3007604692658965	0.36739126023568175	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	9.302453877319767	0.24797178576701484	0.30430345532283587	0.3700821530933556	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	9.987858862892702	0.252384161249195	0.30817841261049617	0.37340401100765397	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	10.723764501351818	0.25640078196045935	0.3120289906522887	0.3767336374933993	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	11.513891681800072	0.2604326377212377	0.3159425300532199	0.3802205391729142	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	12.36223544852308	0.2644155615239421	0.31991624488299164	0.3838434750548135	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	13.273085200748401	0.2682774519392656	0.3238736180838291	0.38801158640095484	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	14.25104638072347	0.2719414042715801	0.32793848397688147	0.39225326339163497	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	15.301063759771553	0.2752749727439094	0.33203185028196125	0.39705607378967417	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	16.428446440064768	0.2788400683454577	0.33618730016139936	0.4018565508709317	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	17.638894698528226	0.28196531473257164	0.3403457505116152	0.4068490060964514	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	18.93852880860355	0.2849489726350362	0.34443191636320725	0.41263950311224884	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	20.33391998560055	0.2879611740243606	0.3487284121839517	0.4184443140311105	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	21.832123612102944	0.29120324813848014	0.35311403677391096	0.4246706577713555	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	23.440714911422706	0.2939294705937913	0.3574516014786411	0.43133181321833625	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	25.16782724947517	0.29653755713747443	0.3618993995075601	0.4379694746536331	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	27.0221932587371	0.2990543787589842	0.36641954952829425	0.44532051549054663	
log-power-n1n2.mapjitter.klw.objective	log	power	n1n2	independent	n1	vertex	29.01318899221878	0.30164249534001103	0.3709465154980809	0.4524456229648842	
