order	bin	stim	mean	lo	hi	frac	observed	observed_sem
Risky first	20%	ips	0.2802775659250089	0.2643546367134363	0.29759444402326746	1.5665678719620628	0.2584724799010513	0.036567045304318806
Risky first	20%	vertex	0.28020952637567664	0.26422549210236035	0.2968836861435234	1.5665678719620628	0.2836734693877551	0.041133372494283886
Risky first	32%	ips	0.37076431755789385	0.35382682196943854	0.38596404238165105	1.7917489421720731	0.3686784643927501	0.03642217926503582
Risky first	32%	vertex	0.3725107631079193	0.3556334379240323	0.3877750083241877	1.7917489421720731	0.354472273757988	0.035641642081146646
Risky first	44%	ips	0.49717374029736905	0.48229798770326177	0.5114987850291477	2.073052865213882	0.5121933621933622	0.03579653297619387
Risky first	44%	vertex	0.49733715385404464	0.48285999726643636	0.5114330781649057	2.073052865213882	0.46737373737373733	0.04396740572766986
Risky first	56%	ips	0.5980377468918284	0.5849989467057979	0.6130612002789143	2.4073398299813396	0.61	0.038936578735248216
Risky first	56%	vertex	0.5981760079886204	0.5850570709289552	0.6129823614750273	2.4073398299813396	0.5798015873015873	0.04537523747575878
Risky first	68%	ips	0.7037752342045981	0.6882980170944635	0.7170245768595805	2.725272161741835	0.7213935574229692	0.040313220872796485
Risky first	68%	vertex	0.7028288036203487	0.6872276572906683	0.7161023006060144	2.725272161741835	0.7172385620915033	0.03806850840115315
Risky first	80%	ips	0.7749097744418839	0.7589290058572676	0.7910490868908948	3.1846923879040663	0.7862698412698413	0.03232222778649627
Risky first	80%	vertex	0.7744834307041465	0.7586625824179055	0.7902253824525329	3.1846923879040663	0.7965079365079365	0.03339170559287082
Risky second	20%	ips	0.3241716019262802	0.3064624862891213	0.34384654426443073	1.5660812943962115	0.3364378478664193	0.03826142357915323
Risky second	20%	vertex	0.32385798392332843	0.3063861546597718	0.3433269239509417	1.5660812943962115	0.2806698063840921	0.03961877840403598
Risky second	32%	ips	0.4287257342677293	0.4128448571769599	0.446323042143275	1.7942493946731235	0.48956154956154957	0.043604041586397545
Risky second	32%	vertex	0.42783638136829255	0.41216404140018764	0.4452706441556662	1.7942493946731235	0.3544671201814059	0.03531455769956919
Risky second	44%	ips	0.5645354673975503	0.5499239944387858	0.5815251586326681	2.069324784612302	0.5996536796536797	0.04155058653802237
Risky second	44%	vertex	0.5653789930408881	0.5506667091209947	0.5823579742371423	2.069324784612302	0.5420596946912736	0.0368859701710249
Risky second	56%	ips	0.6644926959234205	0.651462748547757	0.6779123206945331	2.407020408163265	0.6647222222222222	0.03658367974968331
Risky second	56%	vertex	0.6635770077057334	0.6506259786000702	0.6772037876447409	2.407020408163265	0.6701443001443002	0.039312021683299676
Risky second	68%	ips	0.7676124134485371	0.7530389714804198	0.7808777573737302	2.733065057008719	0.7888167388167389	0.034928820775869736
Risky second	68%	vertex	0.7677962416191528	0.7529943957023012	0.7808936304246468	2.733065057008719	0.7550653594771242	0.03306912991990606
Risky second	80%	ips	0.8258128894301682	0.8078321578745867	0.8409119822301342	3.1878139151914366	0.8418253968253968	0.02722916288954559
Risky second	80%	vertex	0.8259084469108439	0.8078892766531722	0.8410785622897334	3.1878139151914366	0.8135714285714286	0.02718097721217697
