term	stimulation	payoff	nu	lo	hi
memory_noise_sd	ips	7.0	0.5728872364335493	0.46314622373219616	0.6615040202747315
memory_noise_sd	ips	7.882352941176471	0.6027420512909717	0.5134654431336164	0.6740456804776752
memory_noise_sd	ips	8.764705882352942	0.6296452162461799	0.5592378028505148	0.6861103336005628
memory_noise_sd	ips	9.647058823529411	0.6534451297873235	0.6002348484236082	0.6981129259740442
memory_noise_sd	ips	10.529411764705882	0.6740908442797301	0.6337341720426966	0.7103769629684865
memory_noise_sd	ips	11.411764705882353	0.6916209366355603	0.6604529536204202	0.7232253268019895
memory_noise_sd	ips	12.294117647058822	0.7061509455409126	0.6788893058723455	0.7367897872942635
memory_noise_sd	ips	13.176470588235293	0.717860583317585	0.6909879413298246	0.7495155567927012
memory_noise_sd	ips	14.058823529411764	0.7269815036617882	0.6994059564741267	0.760692292827127
memory_noise_sd	ips	14.941176470588236	0.7337860818581555	0.7054910747540756	0.7695730722077667
memory_noise_sd	ips	15.823529411764707	0.7385774449186325	0.709959207293969	0.7753833772787282
memory_noise_sd	ips	16.705882352941174	0.7416808563037857	0.7133502088989245	0.7783527865448984
memory_noise_sd	ips	17.588235294117645	0.7434364886362665	0.7158870150641161	0.7796620689654762
memory_noise_sd	ips	18.470588235294116	0.7441935857832431	0.7178279643490993	0.7790022757917495
memory_noise_sd	ips	19.352941176470587	0.7443060057876999	0.7191078572139797	0.7773778907186354
memory_noise_sd	ips	20.235294117647058	0.7441280159887036	0.7199270021010823	0.7756940550141622
memory_noise_sd	ips	21.11764705882353	0.743898138585421	0.7205675992663606	0.7740188133850967
memory_noise_sd	ips	22.0	0.7436401343759866	0.7208387555765715	0.7728943652258833
memory_noise_sd	ips	22.88235294117647	0.7433544772313884	0.7210183319574426	0.7718003352191289
memory_noise_sd	ips	23.764705882352942	0.7430416723348618	0.720848072543699	0.771006889017203
memory_noise_sd	ips	24.647058823529413	0.7427022542287386	0.7203960347496111	0.7702940230507339
memory_noise_sd	ips	25.52941176470588	0.7423367849107911	0.7198822016409611	0.7698560546769934
memory_noise_sd	ips	26.41176470588235	0.741945851980445	0.7194100350110143	0.7693066795918422
memory_noise_sd	ips	27.294117647058822	0.7415300668351715	0.7188333858260322	0.7689885365712303
memory_noise_sd	ips	28.176470588235293	0.7410900629172171	0.7182339918970285	0.7687363453766295
memory_noise_sd	ips	29.058823529411764	0.7406264940108	0.7174192752216251	0.76848635476205
memory_noise_sd	ips	29.941176470588236	0.7401400325899568	0.7165939642190999	0.7682596839945768
memory_noise_sd	ips	30.823529411764707	0.7396313682169645	0.7159047758790371	0.7679265939037562
memory_noise_sd	ips	31.705882352941174	0.7391012059914704	0.7149658918950638	0.7675088857248186
memory_noise_sd	ips	32.588235294117645	0.7385502650502412	0.7140712762059611	0.7671599930192524
memory_noise_sd	ips	33.470588235294116	0.7379792771175807	0.7130900312137638	0.766736509618564
memory_noise_sd	ips	34.35294117647059	0.7373889851062899	0.7122333836878653	0.7664277543411937
memory_noise_sd	ips	35.23529411764706	0.7367801417692488	0.7114344821707417	0.7660814003357767
memory_noise_sd	ips	36.11764705882353	0.736153508401443	0.7107013570356553	0.7655256509049737
memory_noise_sd	ips	37.0	0.73550985359256	0.7098550104977056	0.7648592373857844
memory_noise_sd	ips	37.88235294117647	0.7348499520299138	0.7088839224883773	0.7645320445997844
memory_noise_sd	ips	38.76470588235294	0.7341745833518584	0.707890066551621	0.7641115594368656
memory_noise_sd	ips	39.64705882352941	0.7334845310515444	0.7069498668888369	0.7635909352322315
memory_noise_sd	ips	40.529411764705884	0.7327805814310394	0.705887588389922	0.7632178329807557
memory_noise_sd	ips	41.411764705882355	0.7320635226058195	0.7048571488555682	0.7627973235684431
memory_noise_sd	ips	42.294117647058826	0.7313341435596227	0.7038389283610821	0.7622956283869631
memory_noise_sd	ips	43.17647058823529	0.730593233249673	0.7028187194696932	0.7616670263829002
memory_noise_sd	ips	44.05882352941176	0.7298415797622966	0.7017280692697812	0.7611464752755693
memory_noise_sd	ips	44.94117647058823	0.7290799695189577	0.7003718320771304	0.7607503219751555
memory_noise_sd	ips	45.8235294117647	0.7283091865327703	0.6991445019040632	0.7602980974576098
memory_noise_sd	ips	46.705882352941174	0.727530011715524	0.6978160587504486	0.7599884884633386
memory_noise_sd	ips	47.588235294117645	0.7267432222352143	0.6964144330113695	0.7596671933227503
memory_noise_sd	ips	48.470588235294116	0.725949590924235	0.6950239321089348	0.759279145764136
memory_noise_sd	ips	49.35294117647059	0.7251498857382263	0.6934481293106295	0.7591981951615263
memory_noise_sd	ips	50.23529411764706	0.7243448692655886	0.6919078869425994	0.7591619674945268
memory_noise_sd	ips	51.11764705882353	0.7235352982878415	0.6905008174858249	0.7590162664621055
memory_noise_sd	ips	52.0	0.7227219233908108	0.6889922052041444	0.759031733458237
memory_noise_sd	ips	52.88235294117647	0.7219054886266226	0.6872848930608126	0.7590849563854647
memory_noise_sd	ips	53.76470588235294	0.7210867312267668	0.6856444657950431	0.7592546075430573
memory_noise_sd	ips	54.64705882352941	0.720266381366023	0.6838745040249267	0.7595549908056186
memory_noise_sd	ips	55.529411764705884	0.7194451619775275	0.6820186650587982	0.7598722713042225
memory_noise_sd	ips	56.41176470588235	0.7186237886188015	0.6799410824609119	0.7601622550521981
memory_noise_sd	ips	57.29411764705882	0.7178029693889617	0.6780342016067101	0.7605306799888888
memory_noise_sd	ips	58.17647058823529	0.7169834048969838	0.6761096586574163	0.7607087481955791
memory_noise_sd	ips	59.05882352941176	0.7161657882811473	0.6739833788434234	0.7610110289207593
memory_noise_sd	ips	59.94117647058823	0.7153508052795801	0.6719967922239148	0.7614779568170468
memory_noise_sd	ips	60.8235294117647	0.7145391343519372	0.6700235254572785	0.7619110526617243
memory_noise_sd	ips	61.705882352941174	0.7137314468522534	0.6679730206294412	0.7623501551391529
memory_noise_sd	ips	62.588235294117645	0.7129284072528652	0.6659885287111003	0.7629086997575218
memory_noise_sd	ips	63.470588235294116	0.7121306734194324	0.6638544387500439	0.763396501297759
memory_noise_sd	ips	64.35294117647058	0.7113388969370218	0.6620329210030795	0.7636467165686976
memory_noise_sd	ips	65.23529411764706	0.7105537234872376	0.6599162167912673	0.7640692998869775
memory_noise_sd	ips	66.11764705882354	0.7097757932763211	0.6578244821425825	0.7643721242835024
memory_noise_sd	ips	67.0	0.7090057415141681	0.6557909772365297	0.7649177428266456
memory_noise_sd	ips	67.88235294117646	0.7082441989443083	0.6536904166956167	0.7653532022554693
memory_noise_sd	ips	68.76470588235294	0.7074917924246874	0.6516129104381505	0.7659681099578904
memory_noise_sd	ips	69.64705882352942	0.7067491455592927	0.6496107868283216	0.7662488557582949
memory_noise_sd	ips	70.52941176470588	0.7060168793804783	0.6477377136879772	0.7664364564066026
memory_noise_sd	ips	71.41176470588235	0.7052956130820719	0.6458916681810364	0.7671974692101847
memory_noise_sd	ips	72.29411764705883	0.7045859648031284	0.6440038508275308	0.7676598400604329
memory_noise_sd	ips	73.17647058823529	0.7038885524622716	0.6422048110169641	0.7682614459569512
memory_noise_sd	ips	74.05882352941177	0.70320399464271	0.6404591369511161	0.7685801215764881
memory_noise_sd	ips	74.94117647058823	0.7025329115277904	0.6387286526760025	0.7689586940360188
memory_noise_sd	ips	75.82352941176471	0.7018759258870423	0.6368111907876244	0.7693926391425776
memory_noise_sd	ips	76.70588235294117	0.7012336641128726	0.6351743253320921	0.7695329270964788
memory_noise_sd	ips	77.58823529411765	0.7006067573076684	0.6337903147080697	0.769928744482435
memory_noise_sd	ips	78.47058823529412	0.6999958424214947	0.6324539073969687	0.7703901916703167
memory_noise_sd	ips	79.35294117647058	0.6994015634402508	0.6311574721288739	0.7707280824519166
memory_noise_sd	ips	80.23529411764706	0.6988245726244123	0.6295661385855681	0.7712028017792185
memory_noise_sd	ips	81.11764705882352	0.6982655317982245	0.6279635979474097	0.7716899611338425
memory_noise_sd	ips	82.0	0.6977251136895178	0.6267449871731491	0.7720672668954047
memory_noise_sd	ips	82.88235294117646	0.697204003319987	0.6255439353681483	0.7725467162608894
memory_noise_sd	ips	83.76470588235294	0.696702899446091	0.6246015427316203	0.7728634878560885
memory_noise_sd	ips	84.6470588235294	0.696222516050365	0.6233993546590283	0.7731381622571212
memory_noise_sd	ips	85.52941176470588	0.6957635838833734	0.6222541266654908	0.7734110162386663
memory_noise_sd	ips	86.41176470588235	0.6953268520560154	0.6211264015253021	0.7737187244611287
memory_noise_sd	ips	87.29411764705883	0.6949130896822218	0.6203106735480945	0.7741664177334272
memory_noise_sd	ips	88.17647058823529	0.6945230875719697	0.6191876460016037	0.7746379768617284
memory_noise_sd	ips	89.05882352941177	0.6941576599743212	0.6182477796422646	0.7753339959673589
memory_noise_sd	ips	89.94117647058823	0.6938176463704548	0.6171231027763776	0.7758596430035704
memory_noise_sd	ips	90.82352941176471	0.6935039133162736	0.616281748397315	0.7767515098807539
memory_noise_sd	ips	91.70588235294117	0.6932173563342277	0.6154398704491109	0.7770965725770292
memory_noise_sd	ips	92.58823529411764	0.6929589018540842	0.6144098304572448	0.7778209441797066
memory_noise_sd	ips	93.47058823529412	0.6927295092018411	0.6133680602735431	0.7786118062906737
memory_noise_sd	ips	94.35294117647058	0.6925301726363187	0.6125439718415451	0.7795893575393308
memory_noise_sd	ips	95.23529411764706	0.6923619234324659	0.611494936477896	0.7806746862155923
memory_noise_sd	ips	96.11764705882352	0.69222583201048	0.6109439401110034	0.7821063167535308
memory_noise_sd	ips	97.0	0.6921230101095339	0.6100732636473128	0.7839225697291241
memory_noise_sd	ips	97.88235294117646	0.6920546130047074	0.6086582852107066	0.7853135533636252
memory_noise_sd	ips	98.76470588235294	0.6920218417656577	0.6076485927399023	0.787669899148798
memory_noise_sd	ips	99.6470588235294	0.6920259455549247	0.6064544772898528	0.7901153537533798
memory_noise_sd	ips	100.52941176470588	0.6920682239638954	0.6051151420548883	0.7925285863298174
memory_noise_sd	ips	101.41176470588235	0.6921500293839483	0.6034324896541244	0.7950111422713739
memory_noise_sd	ips	102.29411764705883	0.6922727694098273	0.6019419727655235	0.7979282471300082
memory_noise_sd	ips	103.17647058823529	0.6924379092721885	0.5998991814244737	0.8011536324880404
memory_noise_sd	ips	104.05882352941177	0.692646974295645	0.5978026088592596	0.8047635280644079
memory_noise_sd	ips	104.94117647058823	0.6929015523781317	0.5955684855264196	0.8088390451657674
memory_noise_sd	ips	105.8235294117647	0.6932032964873247	0.5931279685443964	0.8128468660590757
memory_noise_sd	ips	106.70588235294117	0.6935539271687706	0.5903229882165298	0.8171875922090384
memory_noise_sd	ips	107.58823529411764	0.6939552350601622	0.5868203314766834	0.8228958984496509
memory_noise_sd	ips	108.47058823529412	0.6944090834057781	0.5836739081389436	0.8278672881984864
memory_noise_sd	ips	109.35294117647058	0.6949174105639119	0.5796676515421134	0.8341308440002182
memory_noise_sd	ips	110.23529411764706	0.6954822325002057	0.5756695058772958	0.8405060431458405
memory_noise_sd	ips	111.11764705882352	0.6961056452583524	0.571166421808824	0.8468339709646925
memory_noise_sd	ips	112.0	0.6967898273997359	0.5675683285807905	0.8535085375583131
memory_noise_sd	vertex	7.0	0.5728872364335493	0.46314622373219616	0.6615040202747315
memory_noise_sd	vertex	7.882352941176471	0.6027420512909717	0.5134654431336164	0.6740456804776752
memory_noise_sd	vertex	8.764705882352942	0.6296452162461799	0.5592378028505148	0.6861103336005628
memory_noise_sd	vertex	9.647058823529411	0.6534451297873235	0.6002348484236082	0.6981129259740442
memory_noise_sd	vertex	10.529411764705882	0.6740908442797301	0.6337341720426966	0.7103769629684865
memory_noise_sd	vertex	11.411764705882353	0.6916209366355603	0.6604529536204202	0.7232253268019895
memory_noise_sd	vertex	12.294117647058822	0.7061509455409126	0.6788893058723455	0.7367897872942635
memory_noise_sd	vertex	13.176470588235293	0.717860583317585	0.6909879413298246	0.7495155567927012
memory_noise_sd	vertex	14.058823529411764	0.7269815036617882	0.6994059564741267	0.760692292827127
memory_noise_sd	vertex	14.941176470588236	0.7337860818581555	0.7054910747540756	0.7695730722077667
memory_noise_sd	vertex	15.823529411764707	0.7385774449186325	0.709959207293969	0.7753833772787282
memory_noise_sd	vertex	16.705882352941174	0.7416808563037857	0.7133502088989245	0.7783527865448984
memory_noise_sd	vertex	17.588235294117645	0.7434364886362665	0.7158870150641161	0.7796620689654762
memory_noise_sd	vertex	18.470588235294116	0.7441935857832431	0.7178279643490993	0.7790022757917495
memory_noise_sd	vertex	19.352941176470587	0.7443060057876999	0.7191078572139797	0.7773778907186354
memory_noise_sd	vertex	20.235294117647058	0.7441280159887036	0.7199270021010823	0.7756940550141622
memory_noise_sd	vertex	21.11764705882353	0.743898138585421	0.7205675992663606	0.7740188133850967
memory_noise_sd	vertex	22.0	0.7436401343759866	0.7208387555765715	0.7728943652258833
memory_noise_sd	vertex	22.88235294117647	0.7433544772313884	0.7210183319574426	0.7718003352191289
memory_noise_sd	vertex	23.764705882352942	0.7430416723348618	0.720848072543699	0.771006889017203
memory_noise_sd	vertex	24.647058823529413	0.7427022542287386	0.7203960347496111	0.7702940230507339
memory_noise_sd	vertex	25.52941176470588	0.7423367849107911	0.7198822016409611	0.7698560546769934
memory_noise_sd	vertex	26.41176470588235	0.741945851980445	0.7194100350110143	0.7693066795918422
memory_noise_sd	vertex	27.294117647058822	0.7415300668351715	0.7188333858260322	0.7689885365712303
memory_noise_sd	vertex	28.176470588235293	0.7410900629172171	0.7182339918970285	0.7687363453766295
memory_noise_sd	vertex	29.058823529411764	0.7406264940108	0.7174192752216251	0.76848635476205
memory_noise_sd	vertex	29.941176470588236	0.7401400325899568	0.7165939642190999	0.7682596839945768
memory_noise_sd	vertex	30.823529411764707	0.7396313682169645	0.7159047758790371	0.7679265939037562
memory_noise_sd	vertex	31.705882352941174	0.7391012059914704	0.7149658918950638	0.7675088857248186
memory_noise_sd	vertex	32.588235294117645	0.7385502650502412	0.7140712762059611	0.7671599930192524
memory_noise_sd	vertex	33.470588235294116	0.7379792771175807	0.7130900312137638	0.766736509618564
memory_noise_sd	vertex	34.35294117647059	0.7373889851062899	0.7122333836878653	0.7664277543411937
memory_noise_sd	vertex	35.23529411764706	0.7367801417692488	0.7114344821707417	0.7660814003357767
memory_noise_sd	vertex	36.11764705882353	0.736153508401443	0.7107013570356553	0.7655256509049737
memory_noise_sd	vertex	37.0	0.73550985359256	0.7098550104977056	0.7648592373857844
memory_noise_sd	vertex	37.88235294117647	0.7348499520299138	0.7088839224883773	0.7645320445997844
memory_noise_sd	vertex	38.76470588235294	0.7341745833518584	0.707890066551621	0.7641115594368656
memory_noise_sd	vertex	39.64705882352941	0.7334845310515444	0.7069498668888369	0.7635909352322315
memory_noise_sd	vertex	40.529411764705884	0.7327805814310394	0.705887588389922	0.7632178329807557
memory_noise_sd	vertex	41.411764705882355	0.7320635226058195	0.7048571488555682	0.7627973235684431
memory_noise_sd	vertex	42.294117647058826	0.7313341435596227	0.7038389283610821	0.7622956283869631
memory_noise_sd	vertex	43.17647058823529	0.730593233249673	0.7028187194696932	0.7616670263829002
memory_noise_sd	vertex	44.05882352941176	0.7298415797622966	0.7017280692697812	0.7611464752755693
memory_noise_sd	vertex	44.94117647058823	0.7290799695189577	0.7003718320771304	0.7607503219751555
memory_noise_sd	vertex	45.8235294117647	0.7283091865327703	0.6991445019040632	0.7602980974576098
memory_noise_sd	vertex	46.705882352941174	0.727530011715524	0.6978160587504486	0.7599884884633386
memory_noise_sd	vertex	47.588235294117645	0.7267432222352143	0.6964144330113695	0.7596671933227503
memory_noise_sd	vertex	48.470588235294116	0.725949590924235	0.6950239321089348	0.759279145764136
memory_noise_sd	vertex	49.35294117647059	0.7251498857382263	0.6934481293106295	0.7591981951615263
memory_noise_sd	vertex	50.23529411764706	0.7243448692655886	0.6919078869425994	0.7591619674945268
memory_noise_sd	vertex	51.11764705882353	0.7235352982878415	0.6905008174858249	0.7590162664621055
memory_noise_sd	vertex	52.0	0.7227219233908108	0.6889922052041444	0.759031733458237
memory_noise_sd	vertex	52.88235294117647	0.7219054886266226	0.6872848930608126	0.7590849563854647
memory_noise_sd	vertex	53.76470588235294	0.7210867312267668	0.6856444657950431	0.7592546075430573
memory_noise_sd	vertex	54.64705882352941	0.720266381366023	0.6838745040249267	0.7595549908056186
memory_noise_sd	vertex	55.529411764705884	0.7194451619775275	0.6820186650587982	0.7598722713042225
memory_noise_sd	vertex	56.41176470588235	0.7186237886188015	0.6799410824609119	0.7601622550521981
memory_noise_sd	vertex	57.29411764705882	0.7178029693889617	0.6780342016067101	0.7605306799888888
memory_noise_sd	vertex	58.17647058823529	0.7169834048969838	0.6761096586574163	0.7607087481955791
memory_noise_sd	vertex	59.05882352941176	0.7161657882811473	0.6739833788434234	0.7610110289207593
memory_noise_sd	vertex	59.94117647058823	0.7153508052795801	0.6719967922239148	0.7614779568170468
memory_noise_sd	vertex	60.8235294117647	0.7145391343519372	0.6700235254572785	0.7619110526617243
memory_noise_sd	vertex	61.705882352941174	0.7137314468522534	0.6679730206294412	0.7623501551391529
memory_noise_sd	vertex	62.588235294117645	0.7129284072528652	0.6659885287111003	0.7629086997575218
memory_noise_sd	vertex	63.470588235294116	0.7121306734194324	0.6638544387500439	0.763396501297759
memory_noise_sd	vertex	64.35294117647058	0.7113388969370218	0.6620329210030795	0.7636467165686976
memory_noise_sd	vertex	65.23529411764706	0.7105537234872376	0.6599162167912673	0.7640692998869775
memory_noise_sd	vertex	66.11764705882354	0.7097757932763211	0.6578244821425825	0.7643721242835024
memory_noise_sd	vertex	67.0	0.7090057415141681	0.6557909772365297	0.7649177428266456
memory_noise_sd	vertex	67.88235294117646	0.7082441989443083	0.6536904166956167	0.7653532022554693
memory_noise_sd	vertex	68.76470588235294	0.7074917924246874	0.6516129104381505	0.7659681099578904
memory_noise_sd	vertex	69.64705882352942	0.7067491455592927	0.6496107868283216	0.7662488557582949
memory_noise_sd	vertex	70.52941176470588	0.7060168793804783	0.6477377136879772	0.7664364564066026
memory_noise_sd	vertex	71.41176470588235	0.7052956130820719	0.6458916681810364	0.7671974692101847
memory_noise_sd	vertex	72.29411764705883	0.7045859648031284	0.6440038508275308	0.7676598400604329
memory_noise_sd	vertex	73.17647058823529	0.7038885524622716	0.6422048110169641	0.7682614459569512
memory_noise_sd	vertex	74.05882352941177	0.70320399464271	0.6404591369511161	0.7685801215764881
memory_noise_sd	vertex	74.94117647058823	0.7025329115277904	0.6387286526760025	0.7689586940360188
memory_noise_sd	vertex	75.82352941176471	0.7018759258870423	0.6368111907876244	0.7693926391425776
memory_noise_sd	vertex	76.70588235294117	0.7012336641128726	0.6351743253320921	0.7695329270964788
memory_noise_sd	vertex	77.58823529411765	0.7006067573076684	0.6337903147080697	0.769928744482435
memory_noise_sd	vertex	78.47058823529412	0.6999958424214947	0.6324539073969687	0.7703901916703167
memory_noise_sd	vertex	79.35294117647058	0.6994015634402508	0.6311574721288739	0.7707280824519166
