order	stake_bin	median	lo	hi	obs	obs_sem	stake
Risky first	0	-0.002153981209708722	-0.04927019611672412	0.03820902523688896	0.011795959213031306	0.029597452359253172	12.667230248654299
Risky first	1	-0.002076246766649248	-0.052405102391833935	0.03873362423119164	-0.008979291876240124	0.03521516769099482	23.082450358562475
Risky first	2	-0.00596687797926182	-0.04189421861248471	0.03508914889719833	0.016444006629765147	0.033777521973981664	42.217878391198916
Risky second	0	0.0046580195076435515	-0.03384738903535911	0.048299645216938525	0.05994824724148031	0.03282724727628665	12.667230248654299
Risky second	1	0.006853931365209565	-0.049742901945467155	0.04852732161445117	0.061330860893001535	0.03509798859832722	23.082450358562475
Risky second	2	-0.001177510876758936	-0.04457984788811853	0.041970619188664404	0.03700550076489926	0.03892267001359706	42.217878391198916
