label	order	n_safe	n_sub	risky	risky_sem	risky_sd	risky_lo	risky_hi	safe	safe_sem	safe_sd	safe_lo	safe_hi	ratio	ratio_sem	ratio_sd	ratio_lo	ratio_hi	noise	noise_sem	noise_sd	noise_lo	noise_hi
log-power-perc.mapjitter.klw	Risky first	7.0	35	0.3473795397311879	0.8711432864254763	5.153753185004719	-1.285159294684862	1.9366094559191802	-0.17113776954378299	0.8532299309177006	5.047776344637691	-1.979508015127108	1.5219375096314243	0.9659082761114373	1.3245037116349656	7.835869631044024	-0.5736176961436209	3.009713114539163	9.597796723096625	2.555900311520509	15.120910160604492	2.818492051520619	15.935127173381282
log-power-perc.mapjitter.klw	Risky first	10.0	35	-0.13146586664591947	0.9430395955948221	5.579097486160965	-1.5206535243448425	1.159773060327147	-0.8605933244869721	0.7101938872101059	4.2015636982046365	-2.457319865930376	0.5448963061067348	1.111508501337023	1.3990672436563099	8.276993435391999	-0.22271336123742125	2.645932571992686	7.773652399490741	2.2684149678824297	13.420123931169806	2.271481275811992	13.378635248846086
log-power-perc.mapjitter.klw	Risky first	14.0	35	0.329044719905852	1.4190613597983923	8.39528022168112	-1.4642547265883497	2.0544605912484903	-1.2780856411797075	0.6278930354236568	3.7146652928189474	-2.9202302944409326	0.3004753705558394	1.9665064181697338	1.7748223802565284	10.499990802428387	0.577293116362605	3.4493625974003406	6.222902771898977	2.0430087853467715	12.086602971684938	1.5847003623447096	11.073357300737158
log-power-perc.mapjitter.klw	Risky first	20.0	35	2.110267602850533	2.3445434841908557	13.870506307419456	-0.4866245703105203	5.007761084363234	-1.305506136877815	0.6047226461067265	3.5775874210145084	-3.347894833963319	0.766563180342981	3.73499710731739	2.523847436928146	14.931282797238389	1.7452663799973946	6.0327635183350665	4.879033043205999	1.9048646680839902	11.269331352392456	0.67878266743501	9.321401329596737
log-power-perc.mapjitter.klw	Risky first	28.0	35	5.423450809911217	3.6308035185020175	21.48012329221674	1.2472495704117674	10.230586278688797	-0.6571945397019991	0.7837442007423515	4.636693221133393	-3.346777193857696	2.2070637459110127	6.203293006678578	3.473647079116502	20.55037325838417	3.009050797373634	9.730551877017126	3.9756247912611076	1.8879003658994213	11.168969187203935	0.07632282314255488	8.610350610183547
log-power-perc.mapjitter.klw	Risky second	7.0	35	0.24399042959343076	0.8455047919314063	5.00207380605924	-1.3547704773972882	1.8423456385507264	-0.013617854102697485	0.9384220587454667	5.551779769758776	-2.067764845461377	1.8579058486804736	0.770706997748927	1.3598910347085684	8.04522385765778	-0.8143329694855953	2.7806650849451398	9.167013568561472	2.444579395186285	14.462326738043467	2.770711561137894	15.696558623268322
log-power-perc.mapjitter.klw	Risky second	10.0	35	-0.07159464117205927	0.9799555476216485	5.797495203620747	-1.5843411486470504	1.2856206364272895	-0.86912933211524	0.7623071124054414	4.509869696214878	-2.5929694872416236	0.6224836319407209	1.2290501600394157	1.4674029997041205	8.68127322020928	-0.17616864734899332	2.959958451558879	7.330411464379767	2.2050666822444884	13.045350419213163	1.8951492587222611	12.77769152411659
log-power-perc.mapjitter.klw	Risky second	14.0	35	0.6213771469898581	1.603097988888756	9.484055602392422	-1.203197959459422	2.5449948137538163	-1.3564495716819718	0.6619382065708483	3.9160792415550136	-3.040541636981705	0.25023740825604135	2.370615942941251	1.9464735763453065	11.515492973354075	0.8455137902417685	3.967077060774638	5.7630769179979335	2.017586912974662	11.936205146495764	1.1009093993782506	10.449143472758012
log-power-perc.mapjitter.klw	Risky second	20.0	35	2.939942068959522	2.8522359860862436	16.874055653914024	0.09227009065743062	6.056058587954149	-1.397501407371447	0.633818475686047	3.7497206701612384	-3.460691502728735	0.6800298455740119	4.666103419665884	2.9854290939796004	17.662036706770117	2.454173104872583	7.2153651056494015	4.451264037043911	1.9158035508038809	11.334046655301298	0.3035091172128661	8.76833299049259
log-power-perc.mapjitter.klw	Risky second	28.0	35	7.253776393402115	4.686233843015967	27.724133297543982	2.8228947985975634	12.903098700755274	-0.7555881572482576	0.7966014502462082	4.712757734989427	-3.501448285112304	1.903441399262235	8.057648848011873	4.441353316221922	26.27540056370295	4.410282903573544	12.58625696473633	3.649222964427918	1.9166922251538592	11.339304123656964	-0.2654723935921032	8.240139378047353
