parameter	level	mean	lo	hi	p_gt0
risky_prior_mu	group	18.582002217206057	15.163929863227079	22.334076099977583	1.0
risky_prior_mu	sub-01	14.424820928249892			
risky_prior_mu	sub-02	17.305722563254637			
risky_prior_mu	sub-03	26.95474984255883			
risky_prior_mu	sub-04	14.675063349232516			
risky_prior_mu	sub-05	29.91339526229234			
risky_prior_mu	sub-06	11.366416312371005			
risky_prior_mu	sub-07	17.55860239944766			
risky_prior_mu	sub-09	8.732714752425464			
risky_prior_mu	sub-10	30.511121257128828			
risky_prior_mu	sub-11	31.848263087740204			
risky_prior_mu	sub-18	23.376851350672617			
risky_prior_mu	sub-19	15.859179161376115			
risky_prior_mu	sub-21	16.549436004112785			
risky_prior_mu	sub-25	23.6050570100936			
risky_prior_mu	sub-26	23.42110882185291			
risky_prior_mu	sub-29	10.878729866535132			
risky_prior_mu	sub-30	14.662214115392056			
risky_prior_mu	sub-31	19.951536172748405			
risky_prior_mu	sub-34	14.24366485810401			
risky_prior_mu	sub-35	13.223340171957647			
risky_prior_mu	sub-36	18.24279005605115			
risky_prior_mu	sub-37	18.64112347691999			
risky_prior_mu	sub-45	5.690794594134456			
risky_prior_mu	sub-46	13.719933601188584			
risky_prior_mu	sub-47	24.392324827506275			
risky_prior_mu	sub-50	15.392236839352309			
risky_prior_mu	sub-53	16.81933565928384			
risky_prior_mu	sub-56	20.949421037062454			
risky_prior_mu	sub-59	6.952499935579867			
risky_prior_mu	sub-62	31.48049541876528			
risky_prior_mu	sub-63	22.051949420850583			
risky_prior_mu	sub-67	16.493229665628988			
risky_prior_mu	sub-69	30.810647184692645			
risky_prior_mu	sub-72	16.135242554898678			
risky_prior_mu	sub-74	11.853806895434522			
risky_prior_sd	group	3.150730690507279	2.397808627682922	3.957965074381911	1.0
risky_prior_sd	sub-01	3.9629332000547017			
risky_prior_sd	sub-02	2.76050774107775			
risky_prior_sd	sub-03	4.121253466365003			
risky_prior_sd	sub-04	2.7607565887373826			
risky_prior_sd	sub-05	3.4428306118899354			
risky_prior_sd	sub-06	2.779076833035572			
risky_prior_sd	sub-07	2.7692638973970976			
risky_prior_sd	sub-09	2.215116067599351			
risky_prior_sd	sub-10	2.954947996626557			
risky_prior_sd	sub-11	3.540473116915422			
risky_prior_sd	sub-18	3.8124965124914576			
risky_prior_sd	sub-19	1.944480509082754			
risky_prior_sd	sub-21	2.3207390491344353			
risky_prior_sd	sub-25	4.051872532870678			
risky_prior_sd	sub-26	4.162692280862959			
risky_prior_sd	sub-29	2.4233181886478707			
risky_prior_sd	sub-30	3.158431285240053			
risky_prior_sd	sub-31	4.0091149673597055			
risky_prior_sd	sub-34	2.5563394954542855			
risky_prior_sd	sub-35	4.1442395273653645			
risky_prior_sd	sub-36	3.9288587158418706			
