order	n_safe	ratio	p_vertex	cause	leverage	effect
Risky second	28.0	1.0	0.094865189469977	1.0116131805380768	0.034000826418067336	0.00871535654314265
Risky second	7.0	1.2	0.07281871551290427	1.0907644575156152	0.05386308231698703	0.047791984323607276
Risky second	8.4	1.2	0.07802987492845707	1.0617662649587338	0.0554711228298146	0.04161300673200645
Risky second	9.8	1.2	0.09062597424928653	1.042949509852023	0.059552304294801066	0.03977986767016592
Risky second	11.2	1.2	0.10771646898572723	1.031319876957729	0.06304493825931332	0.038345890928242365
Risky second	12.6	1.2	0.12512866531631292	1.0249566480438037	0.06466537003896732	0.03714444211239379
Risky second	14.0	1.2	0.14020599748528262	1.022103320633093	0.06489664923783929	0.036530724492646105
Risky second	15.399999999999999	1.2	0.15221056097147637	1.021232501181964	0.06434836582158703	0.03622435179912398
Risky second	16.799999999999997	1.2	0.16128384845500063	1.021219900212485	0.06337855389845791	0.03574463597023145
Risky second	18.2	1.2	0.16779134872383064	1.0213651579072596	0.06214694970700296	0.03473050023828328
Risky second	19.6	1.2	0.172116484082805	1.0213215793496602	0.060706379255701104	0.03301928163836035
Risky second	21.0	1.2	0.174631420291923	1.0210063147640733	0.059070791128231284	0.030641308038536152
Risky second	22.4	1.2	0.17573133132119034	1.0204782853393608	0.05727882096811001	0.027793088188451526
Risky second	23.799999999999997	1.2	0.17597376582624746	1.0198823299784068	0.055404638029480896	0.024762692343908738
Risky second	25.2	1.2	0.1759596048675649	1.019383400079363	0.05353895335455453	0.02183594231364014
Risky second	26.599999999999998	1.2	0.17592631771282286	1.0189538803352876	0.05173864442734631	0.019043344632589637
Risky second	28.0	1.2	0.17599810211425307	1.0185215397424139	0.05003745465557208	0.016343911865892735
Risky second	7.0	1.4	0.13653577029827604	1.0747835643905637	0.10195506387358706	0.0721387081851192
Risky second	8.4	1.4	0.159496926477018	1.0454644198945502	0.10188159929818665	0.053900732267653184
Risky second	9.8	1.4	0.1865122935280072	1.0273188244159694	0.09991709789330386	0.04086303537191818
Risky second	11.2	1.4	0.21116991226666865	1.0181193113115536	0.0969028530716507	0.0336231823657607
Risky second	12.6	1.4	0.231518460740164	1.0150063768702628	0.09368094013945846	0.03097031966478128
Risky second	14.0	1.4	0.24767506853993793	1.0153101003070684	0.0904814554731738	0.030972817147441267
Risky second	15.399999999999999	1.4	0.26016089536970144	1.0171449346715717	0.08730315882434536	0.032052792059458046
Risky second	16.799999999999997	1.4	0.2693632221989675	1.0194040636723676	0.08411903751470547	0.033228009391307656
Risky second	18.2	1.4	0.27546176098836805	1.02154443933438	0.08091522792933736	0.034006918101357475
Risky second	19.6	1.4	0.2786065087425321	1.0233079717427649	0.07774204370571473	0.03419878935633602
Risky second	21.0	1.4	0.2791850561908535	1.024585726410184	0.07464749394340979	0.03373841363720187
Risky second	22.4	1.4	0.2778213163262573	1.0253946861065888	0.07165456083415885	0.032665501434098465
Risky second	23.799999999999997	1.4	0.2753217842256001	1.0258611742785029	0.06877838604097677	0.031142529191698187
Risky second	25.2	1.4	0.2725023546990908	1.0261465028847299	0.06603735163665399	0.02938810560650784
Risky second	26.599999999999998	1.4	0.26975264881003697	1.0262292979710148	0.06344194092274995	0.02740389866507109
Risky second	28.0	1.4	0.26728229543925214	1.0260510603358266	0.060990916740596986	0.025157195627742712
Risky second	7.0	1.6	0.25406609476215547	1.060526303408852	0.16707764510226508	0.07890573697802267
Risky second	8.4	1.6	0.2856829656343951	1.0317319541125525	0.14535805741336713	0.04750079708980742
Risky second	9.8	1.6	0.3130616680484828	1.0161176231980535	0.1306258272286416	0.029163547535039802
Risky second	11.2	1.6	0.335568583379232	1.010237594817932	0.12029268499802756	0.021018846038510064
Risky second	12.6	1.6	0.35383676331561037	1.010148115412879	0.11229073260762566	0.019109036001129454
Risky second	14.0	1.6	0.36817609940130314	1.012919098269991	0.10554413677437598	0.02053555550291336
Risky second	15.399999999999999	1.6	0.37856378662577284	1.0168189856734728	0.09954998247061182	0.02355514992776714
Risky second	16.799999999999997	1.6	0.3849200541800412	1.0209239613516463	0.09414847333880179	0.027147731033499156
Risky second	18.2	1.6	0.38752095979379036	1.0246779394577445	0.08934535469103472	0.030587402211328663
Risky second	19.6	1.6	0.38692238232754733	1.0277634176439228	0.0851009736610549	0.0333565356552149
Risky second	21.0	1.6	0.38382985241890594	1.0300445557060312	0.08132554403141104	0.03514331776183177
Risky second	22.4	1.6	0.37903872935272537	1.0315336550580834	0.07790119766444735	0.03584830992548044
Risky second	23.799999999999997	1.6	0.37340466918883036	1.0323695074479964	0.07471002724546298	0.03559182344948697
Risky second	25.2	1.6	0.36772338016893463	1.0327370621082532	0.07166835626556237	0.03462645193301794
Risky second	26.599999999999998	1.6	0.3623656722829171	1.0326435706350428	0.06874755990667929	0.033030593023507304
Risky second	28.0	1.6	0.35752351208721	1.0320619064625216	0.06594301699535607	0.03084275298211786
Risky second	7.0	1.8	0.4075410677551812	1.0478977608197613	0.20245852951365342	0.06344479196785902
Risky second	8.4	1.8	0.4289420849923995	1.0212526120310288	0.16593198840364368	0.03149084298640986
Risky second	9.8	1.8	0.4468587521021571	1.008999656637443	0.1433792503918575	0.013888388890808179
Risky second	11.2	1.8	0.4622196545803374	1.0061577746070909	0.12785892961022227	0.007161146691609832
Risky second	12.6	1.8	0.4748492028962071	1.0084592038877813	0.11623406426657704	0.00707238701073043
Risky second	14.0	1.8	0.48383224323026897	1.0132145697796924	0.10697482637438865	0.010800531337966268
Risky second	15.399999999999999	1.8	0.4886369573699691	1.0188712499395158	0.09942899851168094	0.01647936794103716
Risky second	16.799999999999997	1.8	0.4895978287237985	1.0244386993199917	0.09328336736060891	0.022652432260086897
Risky second	18.2	1.8	0.48738312965703984	1.0293076328880597	0.08825164527241611	0.02828097307747507
Risky second	19.6	1.8	0.48272475155517874	1.0331427779032296	0.08404987782039056	0.03270659102011214
Risky second	21.0	1.8	0.47631952232141445	1.03581688029791	0.08040586936558747	0.035610602170076555
Risky second	22.4	1.8	0.46882649978245194	1.0373691571151555	0.07709154277744021	0.03696947963892139
Risky second	23.799999999999997	1.8	0.46091578483053003	1.037976140472034	0.07395039300062907	0.0369983605214283
Risky second	25.2	1.8	0.4532261457848588	1.0378650312042654	0.0709031863670657	0.03602556519324579
Risky second	26.599999999999998	1.8	0.4460558401864923	1.0370847821876497	0.06794178423990993	0.03420280967818423
Risky second	28.0	1.8	0.439556888606766	1.0356481770160044	0.06507902026934705	0.03162507261779385
Risky second	7.0	2.0	0.5530856083087997	1.0373757822064318	0.1855189531480149	0.043231085954952286
Risky second	8.4	2.0	0.561891352650243	1.0139685961124556	0.15703308032338828	0.015737751006909773
Risky second	9.8	2.0	0.5687542831044661	1.00493574878724	0.13622189961383727	0.0013376862293187353
Risky second	11.2	2.0	0.5749806796612381	1.0045590202572412	0.12046295471222909	-0.002730431051570892
Risky second	12.6	2.0	0.5794377337882713	1.0088385477967483	0.1083814932557605	-0.00017249098578386857
Risky second	14.0	2.0	0.5808250956542427	1.0153140388324793	0.0991161312009877	0.00613096331385532
Risky second	15.399999999999999	2.0	0.5791364163619406	1.0223513509196323	0.0920355857525559	0.013879184043508963
Risky second	16.799999999999997	2.0	0.5748838486154118	1.0289065718063306	0.08654762169206182	0.02146093365742463
Risky second	18.2	2.0	0.5686726407358399	1.0343590822376072	0.08213392600504303	0.027868173524914108
Risky second	19.6	2.0	0.5610165254767202	1.0383933658631355	0.07837897238337412	0.032593185811300884
Risky second	21.0	2.0	0.552339017797628	1.0409218743049924	0.07499667601727969	0.03549668424827168
Risky second	22.4	2.0	0.5430594096103781	1.04203389531783	0.07182008633790893	0.036680829865227915
Risky second	23.799999999999997	2.0	0.5336649447177749	1.041959300463917	0.06876353590538134	0.03641568200389955
Risky second	25.2	2.0	0.5246655474451172	1.040976830935755	0.06579924983199359	0.03504562838962377
Risky second	26.599999999999998	2.0	0.5163102887589298	1.0391818385733649	0.06294987436370246	0.03274452930779437
Risky second	28.0	2.0	0.5087315003776612	1.0366279544760866	0.060235699016497536	0.029620074163573817
Risky second	7.0	2.2	0.6661677556943942	1.029220073328482	0.14935880367908894	0.028832849627568047
Risky second	8.4	2.2	0.6684474696758562	1.0092872080287576	0.13258570132556793	0.005387301748451145
Risky second	9.8	2.2	0.6673919715410226	1.0029764506845902	0.11792870452894039	-0.0056507334417360555
Risky second	11.2	2.2	0.6652273360575202	1.0046497763601534	0.10549833023991863	-0.0068864329219461284
Risky second	12.6	2.2	0.6614850116463623	1.0106733999783404	0.09559025582363935	-0.0018906186991470841
Risky second	14.0	2.2	0.6561283142182859	1.0185239819982057	0.08814344463375479	0.0059846703239666565
Risky second	15.399999999999999	2.2	0.6493374834214942	1.0265047762856274	0.08257257878161119	0.01444180322027766
Risky second	16.799999999999997	2.2	0.6413823676768975	1.0335622888742848	0.07818325652973765	0.022085624166504503
Risky second	18.2	2.2	0.6324834476090412	1.0391039066200185	0.07443598962771507	0.028200305018903915
Risky second	19.6	2.2	0.6228133228657166	1.0428650175189773	0.07102636260762932	0.032510054244088815
Risky second	21.0	2.2	0.6125700693163901	1.044819684127468	0.06782130952882023	0.03498911001434157
Risky second	22.4	2.2	0.6020307351999389	1.0451209062012574	0.0647763144717906	0.03576751804670808
Risky second	23.799999999999997	2.2	0.5915871676414032	1.0440587459938737	0.061882650422019236	0.03509029526146512
Risky second	25.2	2.2	0.5816865777184828	1.0419649903086585	0.05913841768859235	0.03325471973634053
Risky second	26.599999999999998	2.2	0.5725516689541863	1.038979070962093	0.056556820629624485	0.030421391703954193
Risky second	28.0	2.2	0.5642849599247505	1.0351899590330367	0.05414261697785085	0.026707973235474136
Risky second	7.0	2.4000000000000004	0.7475008022037513	1.0232772385246918	0.11542631600129723	0.0199681379319695
Risky second	8.4	2.4000000000000004	0.7473922475176489	1.0065337642576901	0.10620916212530475	-7.91715971448781e-06
Risky second	9.8	2.4000000000000004	0.7415206393600309	1.0024855974089448	0.09750246419370873	-0.007903314531803374
Risky second	11.2	2.4000000000000004	0.7327350482412951	1.005984222861155	0.08939445497835602	-0.006622278410035043
Risky second	12.6	2.4000000000000004	0.7229658989851385	1.0134542041296222	0.08264916500961363	-0.00022748470522515607
Risky second	14.0	2.4000000000000004	0.7130762308483297	1.0222863480513074	0.0774957288658209	0.007954829057683188
Risky second	15.399999999999999	2.4000000000000004	0.7030885412042935	1.0307691217030113	0.07344071928172545	0.016011816037304283
Risky second	16.799999999999997	2.4000000000000004	0.6928100839883643	1.0378813171568668	0.06991194643377212	0.022999930051542217
Risky second	18.2	2.4000000000000004	0.6821046037669775	1.043090710537243	0.06660816011346808	0.02848324302240668
Risky second	19.6	2.4000000000000004	0.670970505298131	1.0462054751821672	0.06344875335331822	0.03227315438224365
Risky second	21.0	2.4000000000000004	0.6595321891106279	1.0472740294033924	0.06045397850348127	0.03433063829261429
Risky second	22.4	2.4000000000000004	0.6480412729485684	1.046518452105053	0.05766064677024722	0.0347199519419128
Risky second	23.799999999999997	2.4000000000000004	0.636863662921455	1.0442884415297031	0.055076973617814745	0.03361142731926203
Risky second	25.2	2.4000000000000004	0.6263972472199293	1.0409636590186033	0.05269082173536482	0.03125717078069956
Risky second	26.599999999999998	2.4000000000000004	0.6168278009741466	1.0367193758789368	0.05049900190411024	0.027821167516374423
Risky second	28.0	2.4000000000000004	0.6082215607196799	1.0316696391317655	0.04848503411027335	0.023454206579837877
Risky second	7.0	2.6	0.8050040798404974	1.0191738270166237	0.08890201954121603	0.014620929370863567
Risky second	8.4	2.6	0.8039710285046486	1.0051712615619768	0.08375580750079183	-0.002017874145517018
Risky second	9.8	2.6	0.7949623241253189	1.0031004587626209	0.0795756876580863	-0.007066052402226353
Risky second	11.2	2.6	0.7819309506521883	1.0081894296933673	0.07537284471724787	-0.0040786456244623626
Risky second	12.6	2.6	0.7686620160531721	1.0167607061206096	0.07150395284659163	0.002656559832703631
Risky second	14.0	2.6	0.7562877503275401	1.0261742513434498	0.06819543156685712	0.010280681347512921
Risky second	15.399999999999999	2.6	0.7444485688234601	1.0347491720551556	0.06515636361408216	0.017510239928956728
Risky second	16.799999999999997	2.6	0.7326241818051303	1.0415317409006257	0.062171024118756246	0.023769987585715135
Risky second	18.2	2.6	0.7205719971870183	1.046073426200518	0.05921292534702098	0.028707690773390304
Risky second	19.6	2.6	0.708292176628889	1.048268190864285	0.05636566308649164	0.0320906037828671
Risky second	21.0	2.6	0.6959590276513984	1.0482435687769567	0.053720937605138366	0.03377480177343006
Risky second	22.4	2.6	0.6838497877206139	1.0462888836309905	0.05131747165001667	0.03373180334814141
Risky second	23.799999999999997	2.6	0.6723017710323533	1.0428064524855967	0.049146120923623166	0.03208597950605219
Risky second	25.2	2.6	0.6616500275594097	1.0382132512391413	0.04717188098578681	0.029091908879331663
Risky second	26.599999999999998	2.6	0.6520119526430438	1.0327085438880796	0.045362505558320665	0.02498303465317453
Risky second	28.0	2.6	0.6433478826092581	1.026420541037426	0.04367771270047384	0.020046933156506963
Risky second	7.0	2.8	0.8459695872471072	1.0165034386547451	0.06916949741532588	0.011455631534851629
Risky second	8.4	2.8	0.8441968056957748	1.0048401062070493	0.06642451412046618	-0.0019986970811450844
Risky second	9.8	2.8	0.8330844776234331	1.0045562350489734	0.06550613547604121	-0.0047157498575188805
Risky second	11.2	2.8	0.8179286168132336	1.0109462846195156	0.06422047973354082	-0.0008607135652921594
Risky second	12.6	2.8	0.8030794878463047	1.0202601257682857	0.06237081017159664	0.005523711042779822
Risky second	14.0	2.8	0.7894530280083838	1.0298766282708234	0.06016453137404271	0.01234403913032378
Risky second	15.399999999999999	2.8	0.7764181327064524	1.0381853832942463	0.05772338217632992	0.018843172845827483
Risky second	16.799999999999997	2.8	0.7634320458488792	1.0443265743692858	0.05515090623365698	0.0245661760717657
Risky second	18.2	2.8	0.7503271463869228	1.047949956875289	0.052586217428300316	0.029115614550387803
Risky second	19.6	2.8	0.7372241467740593	1.0490404481814202	0.050166598720726666	0.03213169464934307
Risky second	21.0	2.8	0.7243690303011324	1.0478023538400256	0.047959777617375805	0.03336978052946815
Risky second	22.4	2.8	0.7120278158112464	1.0445840737020695	0.045974408301860094	0.032774319457332224
Risky second	23.799999999999997	2.8	0.7004703842511825	1.0398285401570537	0.04417852151560739	0.03050412413097947
Risky second	25.2	2.8	0.6899174895965771	1.0339769771012444	0.042521645487405633	0.026917635849751598
Risky second	26.599999999999998	2.8	0.6803354368479664	1.0272421276506456	0.04097933223504232	0.02243105245119348
Risky second	28.0	2.8	0.6715442474501933	1.0197610807597213	0.03955103229383074	0.017514592023933462
Risky second	7.0	3.0	0.8756904258921263	1.0149225914605486	0.0547737092076599	0.009676780739132362
Risky second	8.4	3.0	0.8728988312253748	1.0053243085396675	0.053701996211793175	-0.0009150184076878176
Risky second	9.8	3.0	0.8606795700134205	1.0066127545288386	0.05500697357454245	-0.0019529103076559862
Risky second	11.2	3.0	0.8448423541701827	1.0139917328015597	0.05557987153607471	0.0021699146037839068
Risky second	12.6	3.0	0.8294536794935673	1.0236989986259963	0.0548105487981204	0.0080081175107648
Risky second	14.0	3.0	0.8150820923616984	1.0331787885508057	0.05318318852424557	0.014207497533025193
Risky second	15.399999999999999	3.0	0.8011432547394165	1.0409228150910046	0.05116469991915983	0.020223923262937538
Risky second	16.799999999999997	3.0	0.7872443470964475	1.0461829720742781	0.04901452282376127	0.02559126103736664
Risky second	18.2	3.0	0.7734020592020092	1.0487140951620797	0.04691459051284274	0.029789827435612093
Risky second	19.6	3.0	0.759852632064383	1.0485901401665674	0.04495081783550508	0.03236182666862031
Risky second	21.0	3.0	0.7468406244479444	1.0460835327785105	0.04315001995940555	0.03306311514047733
Risky second	22.4	3.0	0.7345671254499571	1.0415887960888335	0.04150177092376741	0.031905426607741316
Risky second	23.799999999999997	3.0	0.7231818428585198	1.03557568645191	0.039971954212421446	0.02918177867541627
Risky second	25.2	3.0	0.7127373755375833	1.0284994066501472	0.0385411826679246	0.02543538063214057
Risky second	26.599999999999998	3.0	0.7030932750400923	1.0205827134889214	0.03721375163840824	0.02122207047716984
Risky second	28.0	3.0	0.6940382567839549	1.0119759446498522	0.035917461661181274	0.01707417298762337
Risky second	7.0	3.2	0.897771816854092	1.0141769114543793	0.04437390560263543	0.008723707775647571
Risky second	8.4	3.2	0.8937982692146762	1.0064562615890378	0.04459803649199384	0.0005474893591712604
Risky second	9.8	3.2	0.8812370921099921	1.0090634298666348	0.04727004903951545	0.0006250333033666067
Risky second	11.2	3.2	0.8654665411837975	1.017115388137689	0.04873406704197299	0.004747981282358649
Risky second	12.6	3.2	0.8498669462904471	1.0268921412687442	0.048413219015941145	0.010221406110391351
Risky second	14.0	3.2	0.8349246994700106	1.0359427434602837	0.04715194004244598	0.01606567753326993
Risky second	15.399999999999999	3.2	0.8202588155902045	1.0428840958814818	0.04552768972981478	0.021791933931334828
Risky second	16.799999999999997	3.2	0.8057128007195554	1.047089740027039	0.04383605055902817	0.026853984190928992
Risky second	18.2	3.2	0.7914787874607581	1.048419271544179	0.04218925266847482	0.030635183419832512
Risky second	19.6	3.2	0.7778091214061517	1.04702738043485	0.04061803359940086	0.03270176443326245
Risky second	21.0	3.2	0.764889035639788	1.0432411130928545	0.03913112795018432	0.03290330006179665
Risky second	22.4	3.2	0.7528078079734979	1.0374865836000504	0.037720475059987685	0.031404274945942445
Risky second	23.799999999999997	3.2	0.7415628358119997	1.0302500771588312	0.03638540598835587	0.028675113042751388
Risky second	25.2	3.2	0.7310930360337635	1.0219982619404349	0.035112226106337595	0.025368219484093735
Risky second	26.599999999999998	3.2	0.721083817161264	1.0129715878904095	0.033812029541310594	0.022175937566954573
Risky second	28.0	3.2	0.7107956413285331	1.0033736517714364	0.03241734577599141	0.02004679504552309
Risky second	7.0	3.4000000000000004	0.9145907077134309	1.014094943207534	0.036859750517974556	0.008181387800126783
Risky second	8.4	3.4000000000000004	0.9095423088913208	1.0080793713782588	0.03811276600902763	0.0019663357251994418
Risky second	9.8	3.4000000000000004	0.8970556848347002	1.0117344935548824	0.04142015665582497	0.002792478148681554
Risky second	11.2	3.4000000000000004	0.8815066749412379	1.0201541630542126	0.04308415961021079	0.006983662101499588
Risky second	12.6	3.4000000000000004	0.8657186781111826	1.0297108253801692	0.042972646317167365	0.01234428003312582
Risky second	14.0	3.4000000000000004	0.8502942160464266	1.0380895147548626	0.04202456549336875	0.018015827770595627
Risky second	15.399999999999999	3.4000000000000004	0.8350858297752853	1.0440473585970844	0.04081167128690787	0.023522396632020492
Risky second	16.799999999999997	3.4000000000000004	0.8201857200075602	1.047082286620182	0.0395546593599591	0.028226257924852005
Risky second	18.2	3.4000000000000004	0.805847525419494	1.0471517949933238	0.03828524976548577	0.031539479654258296
Risky second	19.6	3.4000000000000004	0.7922744184793463	1.0444778362574882	0.037012032647730175	0.033143370376981784
Risky second	21.0	3.4000000000000004	0.7795517257398179	1.0394266464708717	0.03574562570546044	0.03305063355671434
Risky second	22.4	3.4000000000000004	0.7676276932490776	1.0324448422432868	0.034504892320962294	0.0316011354039033
Risky second	23.799999999999997	3.4000000000000004	0.7563629626064315	1.0240328679304678	0.033281249670060256	0.02937500493645928
Risky second	25.2	3.4000000000000004	0.745372485742264	1.014678684938741	0.0319928595333235	0.027237399759168723
Risky second	26.599999999999998	3.4000000000000004	0.7337564498268392	1.0046945474819213	0.030655683098336568	0.026300656727209604
Risky second	28.0	3.4000000000000004	0.7208533390657546	0.9944926063583938	0.02940937208653979	0.02724447813319275
Risky second	7.0	3.6	0.927657349586698	1.0145663076736913	0.03127807503815569	0.00782159715528652
Risky second	8.4	3.6	0.9218413409611906	1.0100553676904105	0.033357759990489004	0.003148308783877507
Risky second	9.8	3.6	0.9094932660543933	1.0144831417219407	0.036723508589668004	0.0046153062327592975
Risky second	11.2	3.6	0.8940335474117391	1.0229858634150442	0.03832677123824554	0.009067299586210775
Risky second	12.6	3.6	0.8780428747234559	1.0320715810495726	0.038376936706283345	0.014459870542356978
Risky second	14.0	3.6	0.8622264843755392	1.0395842149514436	0.03774725523642223	0.020036881194614886
Risky second	15.399999999999999	3.6	0.8466963373865994	1.044428784432459	0.036932601249187194	0.025288065544353255
Risky second	16.799999999999997	3.6	0.8316942971497555	1.0462236448246442	0.03603598346998548	0.029577772944819003
Risky second	18.2	3.6	0.817446720870792	1.045011694986909	0.03504995946892861	0.0324476220967399
Risky second	19.6	3.6	0.8040727386252231	1.0410659015373824	0.03398192305786518	0.03374813912538621
Risky second	21.0	3.6	0.7915228931258659	1.0347789043302502	0.03286501795109568	0.03367188999188497
Risky second	22.4	3.6	0.7795811717192304	1.0266144175487018	0.03171040174120215	0.03268298273906112
Risky second	23.799999999999997	3.6	0.7677098860492421	1.0170970103121855	0.030472454986635394	0.031616725311991445
Risky second	25.2	3.6	0.7549563849325286	1.0067965136447743	0.02922510892142098	0.03169673095257752
Risky second	26.599999999999998	3.6	0.7407041362629024	0.9962708833280286	0.028134013974046586	0.033564041943334844
Risky second	28.0	3.6	0.725023331640261	0.9862833165975033	0.02718821442979799	0.03722336291306649
Risky second	7.0	3.8000000000000003	0.9379627590560871	1.0154929334609195	0.026948710327857915	0.007600203857583643
Risky second	8.4	3.8000000000000003	0.9316734358121652	1.0122641154476215	0.029596660124908598	0.0041281879853639625
Risky second	9.8	3.8000000000000003	0.9193167314530265	1.0171947776545152	0.03278371429121871	0.006288777684880897
Risky second	11.2	3.8000000000000003	0.9038247606166473	1.0255226143427059	0.03431976712405976	0.011093639974582459
Risky second	12.6	3.8000000000000003	0.8876378301775699	1.0339263218502999	0.03453549038990592	0.016564581507336196
Risky second	14.0	3.8000000000000003	0.8715564251797978	1.0404238839061903	0.0342310926416477	0.02203200242315928
Risky second	15.399999999999999	3.8000000000000003	0.8559177817608686	1.044069007247426	0.033757094018381485	0.026960557782858996
Risky second	16.799999999999997	3.8000000000000003	0.8409917515975813	1.0445904064991	0.03313212294259145	0.030831994933568696
Risky second	18.2	3.8000000000000003	0.8269377791904939	1.0420999756280136	0.032336654869086025	0.03336586329478275
Risky second	19.6	3.8000000000000003	0.8137551981188181	1.0369065718009403	0.031398587342786784	0.03459739012251206
Risky second	21.0	3.8000000000000003	0.8012149522163439	1.0294234055830047	0.030354802673399416	0.03486044270921096
Risky second	22.4	3.8000000000000003	0.7886910147850617	1.0201390124171776	0.02919904350724317	0.03487711319358422
Risky second	23.799999999999997	3.8000000000000003	0.7750956133367993	1.009658980931173	0.028055405638493503	0.035816308206561676
Risky second	25.2	3.8000000000000003	0.7598172945974204	0.9988156741923472	0.027106900806923215	0.03840534446094268
Risky second	26.599999999999998	3.8000000000000003	0.7429573653330271	0.9885577570262292	0.026317651068960585	0.042658235500506514
Risky second	28.0	3.8000000000000003	0.7248208369293333	0.9799426047447762	0.025686393532236302	0.04792910954420826
Risky second	7.0	4.0	0.9461682712291213	1.0167821355244462	0.023533441576188856	0.007523072606436476
Risky second	8.4	4.0	0.9395502006665433	1.0146029855215093	0.026451196087157534	0.0050680040755261
Risky second	9.8	4.0	0.9270574231320378	1.0197797462727796	0.029460392218626064	0.007934051109649953
Risky second	11.2	4.0	0.9114838639458909	1.0277046742676963	0.03095753930575744	0.013072081172533001
Risky second	12.6	4.0	0.8951355265569116	1.0352539855152787	0.03135983196904984	0.01860381402595357
Risky second	14.0	4.0	0.8789418757424563	1.040627738576434	0.03135651094074738	0.023892530671109524
Risky second	15.399999999999999	4.0	0.8633592773225568	1.043022678482494	0.0311464295893409	0.02845943085526681
Risky second	16.799999999999997	4.0	0.8486119534538918	1.042262783669268	0.03070427445146071	0.0319712935091212
Risky second	18.2	4.0	0.8347632633168707	1.0385116014350086	0.030020336978105782	0.034338805122709815
Risky second	19.6	4.0	0.8216424577205297	1.0321042344955784	0.029144352522393425	0.03575202674277167
Risky second	21.0	4.0	0.8086416072239762	1.0234781875322847	0.028107319300201185	0.03677909856205541
Risky second	22.4	4.0	0.7945745453145611	1.0131909113832351	0.027062311321188685	0.03849131307367004
Risky second	23.799999999999997	4.0	0.7786289264845353	1.002102162171683	0.02623675499762209	0.041656955152959085
Risky second	25.2	4.0	0.7609102415918909	0.9914751955055782	0.025588197715379773	0.04634638719984441
Risky second	26.599999999999998	4.0	0.7417944383446529	0.9825963307432217	0.025096680829347722	0.05186814562082931
Risky second	28.0	4.0	0.7218616805271538	0.9767427041279174	0.02459388700059619	0.05768002475614198
