label	order	n_safe	n_sub	risky	risky_sem	risky_sd	risky_lo	risky_hi	safe	safe_sem	safe_sd	safe_lo	safe_hi	ratio	ratio_sem	ratio_sd	ratio_lo	ratio_hi	noise	noise_sem	noise_sd	noise_lo	noise_hi
log-power-perc.mapjitter.klw	Risky first	7.0	35	0.7526449655535578	0.12225040716457498	0.7232431623020386	-0.18303269338583256	2.251443247045517	0.8567136097783125	0.0	0.0	-0.2612323188436784	2.9697007817262215	-0.09922235895867804	0.12086033121451444	0.7150193620769123	-1.7429797826823799	1.2615120962712407	8.146559948365281	0.08489224603728959	0.5022293005231274	-1.6815178520402672	18.524431578633184
log-power-perc.mapjitter.klw	Risky first	10.0	35	-0.09999834816813924	0.060015143744012706	0.355054378583771	-1.2727805885383594	0.763965211093923	-0.08505860551582302	0.0	0.0	-1.2548703740806224	1.0313135339375858	-0.012607775927455019	0.06010821460482406	0.3556049932218127	-1.6065023953434707	1.2001505334722449	6.347163080672887	0.0826907499833254	0.4892050742256963	-1.8936642365009355	15.181207487626896
log-power-perc.mapjitter.klw	Risky first	14.0	35	-0.2860149421287923	0.0369192345813557	0.2184171373142707	-2.5952579738544705	2.1828959113519937	-0.7497898245645642	0.0	0.0	-2.4663419237057105	0.25238662864588685	0.46801627896222836	0.03711080332197393	0.21955047326771607	-1.5418935879838955	2.5238912527616955	4.631667925340002	0.0782703881824137	0.46305386114133684	-2.209523438538993	12.494601453515674
log-power-perc.mapjitter.klw	Risky first	20.0	35	0.28698793544067547	0.1134254218989949	0.6710338453861883	-3.716724458525086	5.193630330459217	-1.122970809355628	0.0	0.0	-3.6355878738135043	0.8348679938737765	1.4223069093024179	0.1141628544479057	0.675396555180199	-1.7334487526206	4.878553158281584	2.8532460590799142	0.06885035476778015	0.4073241919009004	-3.756858782998897	9.94997286735583
log-power-perc.mapjitter.klw	Risky first	28.0	35	1.6967618193902079	0.2116723850367014	1.252270717756107	-4.9257951291037445	9.745112215669185	-1.0549482335578324	0.0	0.0	-4.341811224539599	2.255898237750509	2.7640767077896378	0.21243741303568367	1.256796684434391	-1.8727986184436523	8.138514946443395	1.265310432454439	0.05789909693805835	0.3425356768549719	-4.918553844788626	8.107994221861441
log-power-perc.mapjitter.klw	Risky second	7.0	35	0.6895773674706719	0.11294953609768248	0.6682184670179796	-0.19238944375430178	2.1312986843983706	1.0358122817025748	0.0	0.0	-0.32833257981907077	3.2403027149250523	-0.33681533118031376	0.11139211659150654	0.6590046489636872	-2.1951250649646905	1.0083266984779478	7.669141186558748	0.11054155606439699	0.6539726650249518	-1.7718624215738332	18.19543591239959
log-power-perc.mapjitter.klw	Risky second	10.0	35	-0.10647686637776899	0.0569422722674414	0.336875025765164	-1.254060965710885	0.7741504902936399	-0.10188081570619513	0.0	0.0	-1.4599013595610304	1.1572669328104503	-0.001302823520815071	0.0570486849746242	0.3375045718307931	-1.6727000663858638	1.343991182302662	5.886416263111711	0.10535641279723293	0.6232969437696074	-1.7718713985339503	14.367007919200676
log-power-perc.mapjitter.klw	Risky second	14.0	35	-0.27496267339779695	0.03696958860331752	0.21871503572559675	-2.543279237794663	2.254652621094022	-0.8556919321480478	0.0	0.0	-2.660202092143572	0.2838530616862955	0.5872306010773024	0.03718037624124426	0.2199620722088625	-1.3171018705153739	2.5933399639331736	4.196027518874656	0.09798154223712902	0.5796666211460001	-2.6679355637686655	11.883934552873114
log-power-perc.mapjitter.klw	Risky second	20.0	35	0.31273739507462983	0.11623182970764734	0.6876367778860898	-3.7035782702518447	5.381897206342979	-1.246933976576583	0.0	0.0	-3.923493555867828	0.9420329329032497	1.5761381245329245	0.11706011970327547	0.692537007583769	-1.559955199834202	5.087333712062205	2.4461265115713235	0.08622014095063196	0.5100852327740331	-4.164204399801102	9.590422686284366
log-power-perc.mapjitter.klw	Risky second	28.0	35	1.7649456932153729	0.22092640213669593	1.3070182212338426	-4.960831212314363	10.095244262022455	-1.1473634700906192	0.0	0.0	-4.532473629435153	2.4040774051832488	2.9283531139793406	0.22176888510620843	1.3120024176973812	-1.6858836222869067	8.36490273636157	0.895978666577707	0.0732992666500956	0.4336443095446585	-5.251839975677523	7.692043139660947
