label	space	form	placement	memory_model	channel	condition	x	lo	mid	hi	p_gt0
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	17.638894698528226	3.4987463677569237	3.922265902272974	4.394827877467974	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	18.93852880860355	3.704426673112756	4.148358675754599	4.638229846620699	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	20.33391998560055	3.9065710957319912	4.374749083754431	4.881637882644347	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	21.832123612102944	4.112857977455551	4.600130336735154	5.135207656889172	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	23.440714911422702	4.317107115481219	4.825961681894798	5.38695212931559	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	25.16782724947517	4.521625451450819	5.052733379516584	5.64266275976808	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	27.0221932587371	4.723461419030316	5.2796088590066645	5.895492181779598	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	29.01318899221878	4.925135153057187	5.505876377325032	6.150638303764561	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	31.150881330701633	5.125110290870191	5.730988331995008	6.403150546131138	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	33.44607888294205	5.325042530536109	5.957758459199081	6.655829292508844	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	35.910386636203285	5.522271545976745	6.1844108596529335	6.913650020650333	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	38.55626463343953	5.720484257709013	6.410449385746919	7.164698283243933	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	41.397090973816184	5.920699703787472	6.636215135019879	7.424210438419178	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	44.44722945510957	6.118566373668672	6.861895688549902	7.682048364211175	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	47.722102200000165	6.314707512389974	7.088588051854596	7.940285188025372	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	51.23826763347237	6.513551881799655	7.314746380589249	8.200650636351346	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	55.01350420559078	6.707269354696952	7.541597844527496	8.460166340857162	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	59.0669002829722	6.900332874877603	7.768111184741262	8.719892348672836	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	63.4189506634631	7.093411260981129	7.993758453897556	8.979411158719302	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	68.0916602020204	7.28432995242253	8.220958463573071	9.239950296969605	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	73.10865507174931	7.4796521432701795	8.446900266110525	9.502471891875665	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	78.49530222265639	7.674134121219288	8.67286671243928	9.761385547865038	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	84.27883764212618	7.865864164758261	8.898485227313108	10.02060440595178	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	90.48850406563211	8.058229311887539	9.124352171941922	10.27986045722428	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	97.1556988339754	8.251761489271287	9.349654708417916	10.544455064039502	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	104.31413264464813	8.446031213805279	9.576182484187168	10.805323127657912	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	perc	vertex	111.99999999999996	8.639728324015396	9.802292353895616	11.066883307025495	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	6.999999999999999	0.7724692630341063	1.320814707299284	2.0179198087044066	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	7.515760138376834	0.8342699597602118	1.35501314951981	2.0217578932997355	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	8.069521493944878	0.8904705182080851	1.3900284687885869	2.0309073928020243	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	8.664083997137997	0.9420215005106792	1.4253549399735874	2.0376309034777167	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	9.302453877319769	0.9926816769351758	1.4608860895873188	2.0479477830608275	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	9.987858862892702	1.0379982632510791	1.4962494787151233	2.0641397795762764	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	10.723764501351818	1.08293777029693	1.5321609921718855	2.0778793828394653	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	11.513891681800072	1.1232467523894791	1.5661888046965204	2.0991952097187108	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	12.36223544852308	1.1641832671129837	1.6023500694378132	2.122083593084501	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	13.2730852007484	1.199655620897624	1.6379267290532828	2.1509475591705716	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	14.25104638072347	1.230770331131256	1.6720894321010715	2.1896996977989187	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	15.301063759771552	1.2609387088872668	1.706693484791756	2.2309446191031697	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	16.428446440064768	1.289635310557299	1.740704009545479	2.273520171165313	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	17.638894698528226	1.314269457642772	1.7738081531897794	2.3191736059342345	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	18.93852880860355	1.3354288503994065	1.8070490245938544	2.369060984702922	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	20.33391998560055	1.3528261572907625	1.8383534805615152	2.4246342898808155	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	21.832123612102944	1.3692857723497722	1.8707517536689204	2.4804358480015094	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	23.440714911422702	1.3867146293962265	1.9031100374413823	2.546143363647641	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	25.16782724947517	1.399755942918681	1.9366961148402044	2.6136956967226355	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	27.0221932587371	1.4110234933615151	1.968213182639356	2.68145319108208	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	29.01318899221878	1.4238009563230585	2.000537191786302	2.747053043225325	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	31.150881330701633	1.432958777599536	2.0325633195373136	2.817652125603161	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	33.44607888294205	1.4415377014227722	2.0636845556634382	2.8867539695845146	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	35.910386636203285	1.4492191175422793	2.096002723184385	2.959874116727881	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	38.55626463343953	1.4542764527941765	2.1292114935213777	3.0351348418926074	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	41.397090973816184	1.4627966493199425	2.162125508246773	3.110858402995064	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	44.44722945510957	1.4647419201172724	2.193956336002305	3.1905639439548827	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	47.722102200000165	1.4693180733910804	2.2271576562802244	3.2657818644084564	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	51.23826763347237	1.4754010033195986	2.257672505033422	3.33956003644475	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	55.01350420559078	1.4784725932758518	2.2897773544786997	3.4194462612523715	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	59.0669002829722	1.4795821170223078	2.32224736477196	3.4968683875318685	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	63.4189506634631	1.4805805453253005	2.3552326395179057	3.5733264275949437	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	68.0916602020204	1.4808019577765226	2.389501118586192	3.646575105821825	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	73.10865507174931	1.479050182131897	2.421197730936539	3.7288822465562057	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	78.49530222265639	1.4771950998485246	2.4550499120308293	3.8057169759077487	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	84.27883764212618	1.4730142375355246	2.4876378803512305	3.886125257409779	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	90.48850406563211	1.4721123982617614	2.5226994692612177	3.961235197970242	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	97.1556988339754	1.4727377220223532	2.556368141128426	4.0376230674524205	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	104.31413264464813	1.4758457431464065	2.5888579348895435	4.118471851513614	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	ips	111.99999999999996	1.4751368563574097	2.623369613917352	4.193240633456722	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	6.999999999999999	0.5303870449354144	0.9479921703788616	1.52795963006114	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	7.515760138376834	0.5838717156823002	0.9865121271371812	1.5462113919277969	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	8.069521493944878	0.6347510673351195	1.0244446730871857	1.5660276820842616	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	8.664083997137997	0.6788419852716859	1.0661678298229988	1.590605356981857	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	9.302453877319769	0.7230513524961214	1.1047075522081715	1.6197870588382228	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	9.987858862892702	0.7627446002505455	1.1450879221255643	1.648688082424287	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	10.723764501351818	0.7985178964661637	1.1857565460158406	1.6824905967203427	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	11.513891681800072	0.8344024001951981	1.2238107437294512	1.7206502738372698	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	12.36223544852308	0.8647677775459086	1.2618759019304204	1.7631750808262538	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	13.2730852007484	0.89656648920273	1.2985792331584585	1.8054840195130724	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	14.25104638072347	0.9257346112550672	1.3340356682408587	1.854743264915676	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	15.301063759771552	0.952031413569059	1.3714599946088557	1.9119195335940355	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	16.428446440064768	0.9765305258231772	1.4092281160300253	1.9763239801076589	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	17.638894698528226	0.9988060670003178	1.4448277775403024	2.043981364895007	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	18.93852880860355	1.0183365944404694	1.4821427369226776	2.1093867467095677	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	20.33391998560055	1.0342393214327017	1.5186871513515765	2.1821655829335005	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	21.832123612102944	1.0510644170253731	1.5542596254830554	2.2516760201244823	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	23.440714911422702	1.0682335187095868	1.5905274330271943	2.3234469022723405	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	25.16782724947517	1.0835750302501854	1.6248941559557155	2.3994872523976114	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	27.0221932587371	1.0981073104544343	1.661360663862273	2.47512159733036	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	29.01318899221878	1.1115413170917507	1.6956709585254772	2.5521256820897182	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	31.150881330701633	1.1246746889352666	1.7319452979340442	2.63213058792551	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	33.44607888294205	1.1362386861803644	1.7688934932438125	2.7109351349373503	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	35.910386636203285	1.1452435066732154	1.8037256678495353	2.791189330986274	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	38.55626463343953	1.1546700179602305	1.8388770110486183	2.8760645868495063	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	41.397090973816184	1.161772531105233	1.8747244128956608	2.9569014056390985	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	44.44722945510957	1.1724453741585945	1.9099887363197472	3.034362707675722	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	47.722102200000165	1.1830449307863098	1.9463386447459117	3.1182066114426847	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	51.23826763347237	1.19045240218014	1.9798846058833368	3.20010731316239	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	55.01350420559078	1.1985350011004674	2.0137745765951047	3.287692415511773	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	59.0669002829722	1.2059598744440876	2.0499842792691783	3.368537366030072	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	63.4189506634631	1.213211142914557	2.0860458444512204	3.446624069806717	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	68.0916602020204	1.2194413482007922	2.121683924998262	3.53008903603524	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	73.10865507174931	1.2218250269128177	2.158638705778584	3.6147269600618968	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	78.49530222265639	1.2289083971459551	2.1943776424259314	3.6961617444995807	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	84.27883764212618	1.2378772417460553	2.2301610859510648	3.7776121025182703	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	90.48850406563211	1.2414704340533351	2.2647654251627296	3.864384413435286	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	97.1556988339754	1.2458680172739895	2.300318894560074	3.942344349024658	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	104.31413264464813	1.2532247138516197	2.336772632150887	4.025449925643164	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	mem	vertex	111.99999999999996	1.259424977218083	2.3721864780892097	4.10847002166829	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	6.999999999999999	1.826074234259464	2.3097204587551423	2.890441403232982	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	7.515760138376834	2.104453232290622	2.571413419982161	3.134350269823976	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	8.069521493944878	2.377517604346715	2.8313556881441766	3.3734078881382925	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	8.664083997137997	2.646336520889124	3.093366373808082	3.6257858377286	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	9.302453877319769	2.908865617529017	3.3562547179622264	3.875455558038027	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	9.987858862892702	3.1650723478698586	3.616013932358692	4.1316854461835355	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	10.723764501351818	3.4237616108334517	3.876559352416431	4.391855290869314	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	11.513891681800072	3.6761196625480097	4.138371339154845	4.661448799683593	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	12.36223544852308	3.922806911625993	4.399873189588875	4.9368833612517475	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	13.2730852007484	4.165723867328141	4.660844130729409	5.219345436907411	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	14.25104638072347	4.4061200128559035	4.920739417376394	5.506739575797617	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	15.301063759771552	4.642900420853492	5.180314504597885	5.796841775091201	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	16.428446440064768	4.875882313748308	5.439888595859097	6.087886421608466	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	17.638894698528226	5.1082430311968965	5.701122407347977	6.384901546174645	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	18.93852880860355	5.338100403231218	5.9602568328025	6.684430998474064	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	20.33391998560055	5.566089651683591	6.2190902852037295	6.985210638442942	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	21.832123612102944	5.793824704268359	6.478264785853826	7.282074512979642	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	23.440714911422702	6.019602439913835	6.739026956524462	7.584880222969121	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	25.16782724947517	6.241060124319639	6.998833551447132	7.892111063571526	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	27.0221932587371	6.4664197969606025	7.259885341321036	8.19835481598288	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	29.01318899221878	6.687903759972734	7.519835549678502	8.508809962857939	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	31.150881330701633	6.903847804364026	7.779124417459704	8.816450043886856	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	33.44607888294205	7.125572693910362	8.038804904976628	9.132472341482716	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	35.910386636203285	7.3465225586379965	8.297617006163101	9.44301265442459	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	38.55626463343953	7.566859684995572	8.557073262556427	9.753744922902712	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	41.397090973816184	7.786982955847602	8.81753795652025	10.066955860951134	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	44.44722945510957	8.004685201933436	9.07603481754284	10.37597019767186	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	47.722102200000165	8.222829762257438	9.336295639036074	10.690548644706777	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	51.23826763347237	8.44347804144645	9.596374521817127	10.999892660112211	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	55.01350420559078	8.659771795163472	9.855596438316129	11.310767227892567	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	59.0669002829722	8.879850531464822	10.115336252561008	11.623939004249026	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	63.4189506634631	9.094305705277543	10.37392309540813	11.941469322215458	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	68.0916602020204	9.308022033205258	10.6328422565157	12.252691422523991	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	73.10865507174931	9.523815038584576	10.893217356443774	12.566309268263954	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	78.49530222265639	9.737479985347194	11.152475224362291	12.878290911978498	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	84.27883764212618	9.955653390944123	11.412715593713209	13.190920458968376	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	90.48850406563211	10.17256340611267	11.67181169905234	13.5025873280328	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	97.1556988339754	10.38917556753551	11.93278284585276	13.815364864963184	
chf-affine-mem	chf	affine	mem	shared_perceptual_noise	n1	ips	104.31413264464813	10.60408398308793	12.193341660843082	14.124303847227807	
