label	order	n_safe	n_sub	risky	risky_sem	risky_sd	risky_lo	risky_hi	safe	safe_sem	safe_sd	safe_lo	safe_hi	ratio	ratio_sem	ratio_sd	ratio_lo	ratio_hi	noise	noise_sem	noise_sd	noise_lo	noise_hi
log-power-n1psd	Risky first	7.0	35	0.8744671534502941	1.4436237900100741	8.540593518480245	-1.604868566513202	3.419237640036564	0.18734699820115672	0.31954547236218533	1.8904565088229417	-1.0981568223007752	1.8966657189213336	0.8687532657637802	1.5834909371491177	9.36805871998936	-1.6724910673035787	3.569956010597173	3.4384611192675534	2.850591324567444	16.864325705152613	-5.120699774596761	12.054620537512397
log-power-n1psd	Risky first	10.0	35	0.7174004128838404	1.408559748834827	8.333151853369593	-1.2818318050845277	2.6100536071812392	-0.2895876473711577	0.3372656697622583	1.995290610414048	-1.2949417914849435	0.8264516116157459	1.172490416187615	1.6003619673742502	9.467869080824329	-0.7951579761445744	2.9749674786203806	2.303887742983351	2.285614564947898	13.521878119646283	-4.550980838389648	9.065461333542657
log-power-n1psd	Risky first	14.0	35	0.9348023262987553	1.754726637024664	10.381102782167993	-1.3415007455033192	3.0431473410343894	-0.7784538722328995	0.42926522815725277	2.539567337888767	-2.2833137590426937	0.3908834151743077	1.9468935451830383	2.01779651438045	11.937445165135054	-0.006761817596135066	3.9756049400176345	1.4493518318689955	1.8027468706687901	10.665194315609728	-4.480615509006753	7.324401862048982
log-power-n1psd	Risky first	20.0	35	1.5087391022174186	2.3578759006810555	13.949381947076992	-1.6303656218265596	4.834785831074245	-1.3436985484837152	0.5916566703355509	3.500288065908187	-3.6426223410775136	0.5931574078287314	3.285290832764314	2.737362378438802	16.19445422609928	0.5255372186936932	6.09302466969573	0.7225798641832974	1.3386795596514323	7.919735078902535	-5.09116903086519	6.528606200446722
log-power-n1psd	Risky first	28.0	35	2.47155614906662	3.074486640796789	18.188908259027734	-2.3459589941283863	7.6026017388118285	-1.922259240228891	0.7924885832459221	4.688425685678457	-5.454948998113705	1.3055000984188492	5.192581042926698	3.6145539206700175	21.383989374999345	0.9186657077577769	9.729035042653376	0.18775345904849303	0.9681641638537697	5.727736436496831	-5.899136964975103	6.524463015598458
log-power-n1psd	Risky second	7.0	35	1.2960569317714195	0.9074131678477554	5.368328697222484	-0.08942239331841811	2.9543620967801543	-0.4326092749095058	1.5570854267693726	9.211841613869323	-3.011159597595052	2.5314095378068013	3.202394746663965	2.0442047518536395	12.093678404957483	0.021884609965879716	6.638604189402818	3.926280918568761	3.2685939357969156	19.337262502730137	-7.286991506548586	16.44008051980982
log-power-n1psd	Risky second	10.0	35	1.3458638244148498	1.185376194840998	7.012780141666379	-0.0556082300910438	2.8447396862502154	-1.4506617579686094	1.121978632875598	6.6377151070250715	-3.5636761541875366	0.6024861759551291	3.666029885068815	1.8245965632296806	10.794458840036153	1.5281820290782266	6.0359220602530534	2.718558214195496	2.7204791788113454	16.094571870109245	-6.416233730149092	12.388022633832428
log-power-n1psd	Risky second	14.0	35	1.5861013148325458	1.7058717354419142	10.092073286608965	-0.6335944466810179	3.6561021289057063	-2.247357089350074	0.9390745053757085	5.555639696077501	-4.652800144900052	0.013634909219557543	4.6407214868287125	2.205781900995451	13.049581710406226	2.2266629411023477	7.071356558745061	1.8378089439434286	2.252709555644853	13.327209459345834	-5.555584945009608	9.470875339917669
log-power-n1psd	Risky second	20.0	35	2.0329589715197813	2.4294753638968936	14.372970083888996	-1.429587592447923	5.145105126359647	-2.9498377560609796	0.9932121441408246	5.875922286280554	-6.175209783972475	0.16537425762886707	6.09996570971824	3.0113951568651602	17.81565400645407	2.923734919083761	9.55425851825917	1.1209378980497755	1.7986768156193869	10.64111554521585	-4.8969101401402595	7.289110556817305
log-power-n1psd	Risky second	28.0	35	2.664413401199825	3.2311668540580487	19.11584090111441	-2.2559941928738176	7.004072955447569	-3.468912965570858	1.177382469726713	6.965488626126103	-7.611564826026289	0.6734514052150778	7.824060274528397	3.980960690535933	23.55168105859392	3.0396119726314788	13.106844785189276	0.6263324581546796	1.4153798495410002	8.373500113276087	-4.359166155957742	5.783948710623817
