term	payoff	pct	lo	hi	p_increase
memory_noise_sd	7.0	225.5414468397915	-58.221210323045575	1158.121353324838	0.81905
memory_noise_sd	7.882352941176471	180.7537866307502	-41.84868004928712	776.1233386209892	0.87235
memory_noise_sd	8.764705882352942	154.23833403334208	-25.224839506851332	564.7856075263343	0.9184
memory_noise_sd	9.647058823529411	138.16731402028512	-10.747726861181976	435.08387437271904	0.9557
memory_noise_sd	10.529411764705882	128.1731554431572	0.32285908755928244	363.2454198690343	0.9754
memory_noise_sd	11.411764705882353	121.66343291289277	6.367194161977051	323.173614123954	0.98445
memory_noise_sd	12.294117647058822	117.04654001838763	8.0143240037185	304.8694042770525	0.98605
memory_noise_sd	13.176470588235293	113.34617475887919	7.391497798543402	294.22001312539015	0.98475
memory_noise_sd	14.058823529411764	109.98812728040866	5.710729929504757	285.3600957748325	0.98395
memory_noise_sd	14.941176470588236	106.66741438885478	4.887783007182484	279.87195675877916	0.98165
memory_noise_sd	15.823529411764707	103.25685413212376	3.9550704804949404	273.08662796273416	0.98065
memory_noise_sd	16.705882352941174	99.74057550938124	3.611239111870146	262.3289630429799	0.98035
memory_noise_sd	17.588235294117645	96.1650468982172	4.247249029997564	250.35278324935945	0.98125
memory_noise_sd	18.470588235294116	92.60377924298616	5.035853268751494	237.92898341258285	0.98275
memory_noise_sd	19.352941176470587	89.13330667142257	5.895493664951673	225.69866095688207	0.9843
memory_noise_sd	20.235294117647058	85.8185470873443	6.709930729335369	213.16220378782108	0.98595
memory_noise_sd	21.11764705882353	82.6894395634846	7.424174923921264	202.27200627769486	0.9875
memory_noise_sd	22.0	79.7348198651467	8.18410298081919	193.0313626597954	0.9887
memory_noise_sd	22.88235294117647	76.940877440634	8.611001421239727	183.8718230098885	0.9895
memory_noise_sd	23.764705882352942	74.29516049239705	8.531892042083227	175.66494245591983	0.9898
memory_noise_sd	24.647058823529413	71.786438424951	8.249777022802098	169.06870023371587	0.99045
memory_noise_sd	25.52941176470588	69.40457968683579	7.839993162230071	162.84412269066334	0.99015
memory_noise_sd	26.41176470588235	67.1404430000272	7.266261822307811	156.90096947432352	0.98915
memory_noise_sd	27.294117647058822	64.98578026423452	6.875257595421991	152.0066824009494	0.98795
memory_noise_sd	28.176470588235293	62.93314967105982	5.684365266301541	147.30857781086047	0.9869
memory_noise_sd	29.058823529411764	60.97583777216134	4.616304032972429	143.67470946867158	0.9857
memory_noise_sd	29.941176470588236	59.10778942255723	3.2393842308285827	140.252321008753	0.98355
memory_noise_sd	30.823529411764707	57.32354467039861	1.6711872494715136	137.68100410553816	0.9802
memory_noise_sd	31.705882352941174	55.61818179214364	0.2848801040104261	135.04451250080325	0.97575
memory_noise_sd	32.588235294117645	53.98726578072185	-1.0195197666679934	133.92521421499725	0.97225
memory_noise_sd	33.470588235294116	52.42680168680874	-2.477034603872413	132.57644747136771	0.96835
memory_noise_sd	34.35294117647059	50.933192292347506	-3.786079145738182	131.37645869293416	0.9629
memory_noise_sd	35.23529411764706	49.50319966291351	-4.864704365825642	129.91164707721762	0.9567
memory_noise_sd	36.11764705882353	48.13391018320735	-6.107514571936013	129.3646981372994	0.94985
memory_noise_sd	37.0	46.822702729341565	-7.511848399791486	128.6543856378812	0.94235
memory_noise_sd	37.88235294117647	45.56721967389686	-8.96466566476442	127.09339128826149	0.9345
memory_noise_sd	38.76470588235294	44.365340456031035	-10.505071121588395	126.07104921158795	0.92475
memory_noise_sd	39.64705882352941	43.21515748011289	-12.128077143849685	125.36317140555465	0.9163
memory_noise_sd	40.529411764705884	42.11495413321916	-13.693141489944175	124.65935435537178	0.90585
memory_noise_sd	41.411764705882355	41.063184734994316	-14.945150620086606	124.1784838181864	0.89645
memory_noise_sd	42.294117647058826	40.05845625342227	-16.354995468732046	123.58263513099843	0.88695
memory_noise_sd	43.17647058823529	39.09951163746134	-17.634285170120187	123.98396754398223	0.877
memory_noise_sd	44.05882352941176	38.185214632640594	-18.945214792234005	124.14899363445848	0.86735
memory_noise_sd	44.94117647058823	37.314535959013746	-20.15795680681751	124.17628445221065	0.8566
memory_noise_sd	45.8235294117647	36.48654074250858	-21.470102284621095	124.07077699455687	0.8465
memory_noise_sd	46.705882352941174	35.70037710109095	-22.725732954313028	124.47189973040952	0.8355
memory_noise_sd	47.588235294117645	34.9552657963435	-24.026940449746743	124.356563317441	0.82535
memory_noise_sd	48.470588235294116	34.25049086935395	-25.316923896401104	125.24341751462981	0.8149
memory_noise_sd	49.35294117647059	33.585391187291236	-26.50690983147382	126.13129221293816	0.8054
memory_noise_sd	50.23529411764706	32.95935283386723	-27.680168769926897	127.5342759682708	0.7947
memory_noise_sd	51.11764705882353	32.37180228316797	-28.69127608261832	128.6766428062908	0.7854
memory_noise_sd	52.0	31.82220030215416	-29.768966926780223	129.7459765453402	0.77415
memory_noise_sd	52.88235294117647	31.310036532550082	-30.758194365965014	130.81430382543263	0.76545
memory_noise_sd	53.76470588235294	30.834824707971933	-31.747468815087693	132.14908077575674	0.7564
memory_noise_sd	54.64705882352941	30.3960984669455	-32.5411669477022	133.87311414068574	0.74675
memory_noise_sd	55.529411764705884	29.993407727096915	-33.32945074520218	135.36442984710786	0.7391
memory_noise_sd	56.41176470588235	29.626315590170194	-34.203680140998465	137.37681889444295	0.731
memory_noise_sd	57.29411764705882	29.29439575175847	-35.00850371465015	138.87396184490404	0.72445
memory_noise_sd	58.17647058823529	28.997230393692735	-35.85698910459047	140.7059837274311	0.71755
memory_noise_sd	59.05882352941176	28.73440854096105	-36.66553970689634	142.5235254957644	0.71125
memory_noise_sd	59.94117647058823	28.50552486880392	-37.5157970241536	143.89473942310576	0.705
memory_noise_sd	60.8235294117647	28.310178949316388	-38.28491522781759	145.95540437771865	0.69795
memory_noise_sd	61.705882352941174	28.147974930418865	-38.87796377417089	147.49053872336538	0.69205
memory_noise_sd	62.588235294117645	28.018521643503632	-39.69823738314487	149.63455505879728	0.68695
memory_noise_sd	63.470588235294116	27.92143313938591	-40.3573662312442	151.66546519895877	0.6814
memory_noise_sd	64.35294117647058	27.85632965540483	-41.02214427061304	154.33744277650612	0.6774
memory_noise_sd	65.23529411764706	27.822839019638003	-41.728137604622425	155.94307840164774	0.67245
memory_noise_sd	66.11764705882354	27.820598501211673	-42.39377326949375	158.05586827004242	0.6681
memory_noise_sd	67.0	27.849257118605554	-42.976570082356474	160.26924737788767	0.66275
memory_noise_sd	67.88235294117646	27.908478420707986	-43.70029219364834	162.48344856669385	0.6595
memory_noise_sd	68.76470588235294	27.99794375812388	-44.43926122859596	164.8836401344652	0.65665
memory_noise_sd	69.64705882352942	28.1173560649759	-44.93609416149813	167.96980462250008	0.6526
memory_noise_sd	70.52941176470588	28.266444174096097	-45.54353234234332	170.81991906675657	0.65
memory_noise_sd	71.41176470588235	28.444967691175453	-46.0715122285634	173.2070044210323	0.6474
memory_noise_sd	72.29411764705883	28.65272245614053	-46.65325193605355	175.29694742581728	0.64495
memory_noise_sd	73.17647058823529	28.889546622748817	-47.057810589307444	178.01756540755244	0.64155
