label	subject	which	kind	condition	value	varies
log-power-n1n2	63	risky	mu	ips	20.32554388859571	0
log-power-n1n2	63	risky	mu	vertex	20.32554388859571	0
log-power-n1n2	67	risky	mu	ips	17.275550050955033	0
log-power-n1n2	67	risky	mu	vertex	17.275550050955033	0
log-power-n1n2	69	risky	mu	ips	43.33557550712054	0
log-power-n1n2	69	risky	mu	vertex	43.33557550712054	0
log-power-n1n2	72	risky	mu	ips	17.169428246741287	0
log-power-n1n2	72	risky	mu	vertex	17.169428246741287	0
log-power-n1n2	74	risky	mu	ips	12.752216471459525	0
log-power-n1n2	74	risky	mu	vertex	12.752216471459525	0
log-power-n1n2	1	risky	sd	ips	0.6605471196142156	0
log-power-n1n2	1	risky	sd	vertex	0.6605471196142156	0
log-power-n1n2	2	risky	sd	ips	0.5298544180357623	0
log-power-n1n2	2	risky	sd	vertex	0.5298544180357623	0
log-power-n1n2	3	risky	sd	ips	0.6299405404267813	0
log-power-n1n2	3	risky	sd	vertex	0.6299405404267813	0
log-power-n1n2	4	risky	sd	ips	0.5354342500863507	0
log-power-n1n2	4	risky	sd	vertex	0.5354342500863507	0
log-power-n1n2	5	risky	sd	ips	0.52215331047382	0
log-power-n1n2	5	risky	sd	vertex	0.52215331047382	0
log-power-n1n2	6	risky	sd	ips	0.4600349783841767	0
log-power-n1n2	6	risky	sd	vertex	0.4600349783841767	0
log-power-n1n2	7	risky	sd	ips	0.6833614236089535	0
log-power-n1n2	7	risky	sd	vertex	0.6833614236089535	0
log-power-n1n2	9	risky	sd	ips	0.3329810259687724	0
log-power-n1n2	9	risky	sd	vertex	0.3329810259687724	0
log-power-n1n2	10	risky	sd	ips	0.5218659411426338	0
log-power-n1n2	10	risky	sd	vertex	0.5218659411426338	0
log-power-n1n2	11	risky	sd	ips	0.5418007605264508	0
log-power-n1n2	11	risky	sd	vertex	0.5418007605264508	0
log-power-n1n2	18	risky	sd	ips	0.5806066006636593	0
log-power-n1n2	18	risky	sd	vertex	0.5806066006636593	0
log-power-n1n2	19	risky	sd	ips	0.3477394018486121	0
log-power-n1n2	19	risky	sd	vertex	0.3477394018486121	0
log-power-n1n2	21	risky	sd	ips	0.440665051729825	0
log-power-n1n2	21	risky	sd	vertex	0.440665051729825	0
log-power-n1n2	25	risky	sd	ips	0.540604971263692	0
log-power-n1n2	25	risky	sd	vertex	0.540604971263692	0
log-power-n1n2	26	risky	sd	ips	0.6508360852980167	0
log-power-n1n2	26	risky	sd	vertex	0.6508360852980167	0
log-power-n1n2	29	risky	sd	ips	0.4500327598449983	0
log-power-n1n2	29	risky	sd	vertex	0.4500327598449983	0
log-power-n1n2	30	risky	sd	ips	0.5506389165319006	0
log-power-n1n2	30	risky	sd	vertex	0.5506389165319006	0
log-power-n1n2	31	risky	sd	ips	0.7185665109954327	0
log-power-n1n2	31	risky	sd	vertex	0.7185665109954327	0
log-power-n1n2	34	risky	sd	ips	0.4362017161477984	0
log-power-n1n2	34	risky	sd	vertex	0.4362017161477984	0
log-power-n1n2	35	risky	sd	ips	0.5733239326326847	0
log-power-n1n2	35	risky	sd	vertex	0.5733239326326847	0
log-power-n1n2	36	risky	sd	ips	0.718904101617134	0
log-power-n1n2	36	risky	sd	vertex	0.718904101617134	0
log-power-n1n2	37	risky	sd	ips	0.5638752641631124	0
log-power-n1n2	37	risky	sd	vertex	0.5638752641631124	0
log-power-n1n2	45	risky	sd	ips	0.5039935841998759	0
log-power-n1n2	45	risky	sd	vertex	0.5039935841998759	0
log-power-n1n2	46	risky	sd	ips	0.750218589652668	0
log-power-n1n2	46	risky	sd	vertex	0.750218589652668	0
log-power-n1n2	47	risky	sd	ips	0.6906673729425019	0
log-power-n1n2	47	risky	sd	vertex	0.6906673729425019	0
log-power-n1n2	50	risky	sd	ips	0.3792464926442161	0
log-power-n1n2	50	risky	sd	vertex	0.3792464926442161	0
log-power-n1n2	53	risky	sd	ips	0.6000448567987595	0
log-power-n1n2	53	risky	sd	vertex	0.6000448567987595	0
log-power-n1n2	56	risky	sd	ips	0.5353036492026764	0
log-power-n1n2	56	risky	sd	vertex	0.5353036492026764	0
log-power-n1n2	59	risky	sd	ips	0.4540351953559794	0
log-power-n1n2	59	risky	sd	vertex	0.4540351953559794	0
log-power-n1n2	62	risky	sd	ips	0.4559464060742292	0
log-power-n1n2	62	risky	sd	vertex	0.4559464060742292	0
log-power-n1n2	63	risky	sd	ips	0.4981484142094282	0
log-power-n1n2	63	risky	sd	vertex	0.4981484142094282	0
log-power-n1n2	67	risky	sd	ips	0.5204938857138156	0
log-power-n1n2	67	risky	sd	vertex	0.5204938857138156	0
log-power-n1n2	69	risky	sd	ips	0.5843566695369611	0
log-power-n1n2	69	risky	sd	vertex	0.5843566695369611	0
log-power-n1n2	72	risky	sd	ips	0.5435065637384937	0
log-power-n1n2	72	risky	sd	vertex	0.5435065637384937	0
log-power-n1n2	74	risky	sd	ips	0.4923067041234281	0
log-power-n1n2	74	risky	sd	vertex	0.4923067041234281	0
log-power-n1n2	1	safe	mu	ips	19.010036259070375	0
log-power-n1n2	1	safe	mu	vertex	19.010036259070375	0
log-power-n1n2	2	safe	mu	ips	26.641834828367767	0
log-power-n1n2	2	safe	mu	vertex	26.641834828367767	0
log-power-n1n2	3	safe	mu	ips	17.272479784967587	0
log-power-n1n2	3	safe	mu	vertex	17.272479784967587	0
log-power-n1n2	4	safe	mu	ips	15.079219392154297	0
log-power-n1n2	4	safe	mu	vertex	15.079219392154297	0
log-power-n1n2	5	safe	mu	ips	21.32413000354023	0
log-power-n1n2	5	safe	mu	vertex	21.32413000354023	0
log-power-n1n2	6	safe	mu	ips	13.823808626413811	0
log-power-n1n2	6	safe	mu	vertex	13.823808626413811	0
log-power-n1n2	7	safe	mu	ips	7.096327115752695	0
log-power-n1n2	7	safe	mu	vertex	7.096327115752695	0
log-power-n1n2	9	safe	mu	ips	15.628771863880184	0
log-power-n1n2	9	safe	mu	vertex	15.628771863880184	0
log-power-n1n2	10	safe	mu	ips	9.53590821637794	0
log-power-n1n2	10	safe	mu	vertex	9.53590821637794	0
log-power-n1n2	11	safe	mu	ips	7.463140829216352	0
log-power-n1n2	11	safe	mu	vertex	7.463140829216352	0
log-power-n1n2	18	safe	mu	ips	4.75499253440741	0
log-power-n1n2	18	safe	mu	vertex	4.75499253440741	0
log-power-n1n2	19	safe	mu	ips	15.535618650317796	0
log-power-n1n2	19	safe	mu	vertex	15.535618650317796	0
log-power-n1n2	21	safe	mu	ips	7.139904492152436	0
log-power-n1n2	21	safe	mu	vertex	7.139904492152436	0
log-power-n1n2	25	safe	mu	ips	7.854964676981709	0
log-power-n1n2	25	safe	mu	vertex	7.854964676981709	0
log-power-n1n2	26	safe	mu	ips	4.22549285807318	0
log-power-n1n2	26	safe	mu	vertex	4.22549285807318	0
log-power-n1n2	29	safe	mu	ips	6.959615767889599	0
log-power-n1n2	29	safe	mu	vertex	6.959615767889599	0
log-power-n1n2	30	safe	mu	ips	3.697276070512158	0
log-power-n1n2	30	safe	mu	vertex	3.697276070512158	0
log-power-n1n2	31	safe	mu	ips	8.072787404690557	0
log-power-n1n2	31	safe	mu	vertex	8.072787404690557	0
log-power-n1n2	34	safe	mu	ips	8.094290684250257	0
log-power-n1n2	34	safe	mu	vertex	8.094290684250257	0
log-power-n1n2	35	safe	mu	ips	21.493622596170887	0
log-power-n1n2	35	safe	mu	vertex	21.493622596170887	0
log-power-n1n2	36	safe	mu	ips	13.032583644438231	0
log-power-n1n2	36	safe	mu	vertex	13.032583644438231	0
log-power-n1n2	37	safe	mu	ips	4.813312207425607	0
log-power-n1n2	37	safe	mu	vertex	4.813312207425607	0
log-power-n1n2	45	safe	mu	ips	25.6768846227675	0
log-power-n1n2	45	safe	mu	vertex	25.6768846227675	0
log-power-n1n2	46	safe	mu	ips	19.134316821123303	0
log-power-n1n2	46	safe	mu	vertex	19.134316821123303	0
log-power-n1n2	47	safe	mu	ips	6.96095296420032	0
log-power-n1n2	47	safe	mu	vertex	6.96095296420032	0
log-power-n1n2	50	safe	mu	ips	33.727134286971335	0
log-power-n1n2	50	safe	mu	vertex	33.727134286971335	0
log-power-n1n2	53	safe	mu	ips	10.943014659969013	0
log-power-n1n2	53	safe	mu	vertex	10.943014659969013	0
log-power-n1n2	56	safe	mu	ips	14.650335791021744	0
log-power-n1n2	56	safe	mu	vertex	14.650335791021744	0
log-power-n1n2	59	safe	mu	ips	28.657545789319748	0
log-power-n1n2	59	safe	mu	vertex	28.657545789319748	0
log-power-n1n2	62	safe	mu	ips	4.470699974537136	0
log-power-n1n2	62	safe	mu	vertex	4.470699974537136	0
log-power-n1n2	63	safe	mu	ips	9.798780134132674	0
log-power-n1n2	63	safe	mu	vertex	9.798780134132674	0
log-power-n1n2	67	safe	mu	ips	37.89798468651529	0
log-power-n1n2	67	safe	mu	vertex	37.89798468651529	0
log-power-n1n2	69	safe	mu	ips	11.119356934670884	0
log-power-n1n2	69	safe	mu	vertex	11.119356934670884	0
log-power-n1n2	72	safe	mu	ips	6.175481986201294	0
log-power-n1n2	72	safe	mu	vertex	6.175481986201294	0
log-power-n1n2	74	safe	mu	ips	40.14766931564979	0
log-power-n1n2	74	safe	mu	vertex	40.14766931564979	0
log-power-n1n2	1	safe	sd	ips	0.8752555690134529	0
log-power-n1n2	1	safe	sd	vertex	0.8752555690134529	0
log-power-n1n2	2	safe	sd	ips	0.901139082452169	0
log-power-n1n2	2	safe	sd	vertex	0.901139082452169	0
log-power-n1n2	3	safe	sd	ips	0.6419190000436668	0
log-power-n1n2	3	safe	sd	vertex	0.6419190000436668	0
log-power-n1n2	4	safe	sd	ips	0.9166756099536576	0
log-power-n1n2	4	safe	sd	vertex	0.9166756099536576	0
log-power-n1n2	5	safe	sd	ips	0.9525199494245764	0
log-power-n1n2	5	safe	sd	vertex	0.9525199494245764	0
log-power-n1n2	6	safe	sd	ips	1.187014743884126	0
log-power-n1n2	6	safe	sd	vertex	1.187014743884126	0
log-power-n1n2	7	safe	sd	ips	0.8170801730481367	0
log-power-n1n2	7	safe	sd	vertex	0.8170801730481367	0
log-power-n1n2	9	safe	sd	ips	0.8622506155556297	0
log-power-n1n2	9	safe	sd	vertex	0.8622506155556297	0
log-power-n1n2	10	safe	sd	ips	0.8617675642888443	0
log-power-n1n2	10	safe	sd	vertex	0.8617675642888443	0
log-power-n1n2	11	safe	sd	ips	0.9097506310723532	0
log-power-n1n2	11	safe	sd	vertex	0.9097506310723532	0
log-power-n1n2	18	safe	sd	ips	0.4271337863454623	0
log-power-n1n2	18	safe	sd	vertex	0.4271337863454623	0
log-power-n1n2	19	safe	sd	ips	1.0550449233285255	0
log-power-n1n2	19	safe	sd	vertex	1.0550449233285255	0
log-power-n1n2	21	safe	sd	ips	1.2377715498033268	0
log-power-n1n2	21	safe	sd	vertex	1.2377715498033268	0
log-power-n1n2	25	safe	sd	ips	0.4136386097609248	0
log-power-n1n2	25	safe	sd	vertex	0.4136386097609248	0
log-power-n1n2	26	safe	sd	ips	0.4194003882452739	0
log-power-n1n2	26	safe	sd	vertex	0.4194003882452739	0
log-power-n1n2	29	safe	sd	ips	1.0881617102146572	0
log-power-n1n2	29	safe	sd	vertex	1.0881617102146572	0
log-power-n1n2	30	safe	sd	ips	0.4898998308192557	0
log-power-n1n2	30	safe	sd	vertex	0.4898998308192557	0
log-power-n1n2	31	safe	sd	ips	0.5857551538601573	0
log-power-n1n2	31	safe	sd	vertex	0.5857551538601573	0
log-power-n1n2	34	safe	sd	ips	1.156906124153488	0
log-power-n1n2	34	safe	sd	vertex	1.156906124153488	0
log-power-n1n2	35	safe	sd	ips	0.1297516239527485	0
log-power-n1n2	35	safe	sd	vertex	0.1297516239527485	0
log-power-n1n2	36	safe	sd	ips	0.6098244267835422	0
log-power-n1n2	36	safe	sd	vertex	0.6098244267835422	0
log-power-n1n2	37	safe	sd	ips	0.8006854986049434	0
log-power-n1n2	37	safe	sd	vertex	0.8006854986049434	0
log-power-n1n2	45	safe	sd	ips	0.7069996196185113	0
log-power-n1n2	45	safe	sd	vertex	0.7069996196185113	0
log-power-n1n2	46	safe	sd	ips	0.653329525515816	0
log-power-n1n2	46	safe	sd	vertex	0.653329525515816	0
log-power-n1n2	47	safe	sd	ips	0.7778358265477373	0
log-power-n1n2	47	safe	sd	vertex	0.7778358265477373	0
log-power-n1n2	50	safe	sd	ips	0.6653549987964318	0
log-power-n1n2	50	safe	sd	vertex	0.6653549987964318	0
log-power-n1n2	53	safe	sd	ips	0.706708520973357	0
log-power-n1n2	53	safe	sd	vertex	0.706708520973357	0
log-power-n1n2	56	safe	sd	ips	0.6284949242270321	0
log-power-n1n2	56	safe	sd	vertex	0.6284949242270321	0
log-power-n1n2	59	safe	sd	ips	0.5645005943521133	0
log-power-n1n2	59	safe	sd	vertex	0.5645005943521133	0
log-power-n1n2	62	safe	sd	ips	0.7456560440250244	0
log-power-n1n2	62	safe	sd	vertex	0.7456560440250244	0
log-power-n1n2	63	safe	sd	ips	0.955085775559656	0
log-power-n1n2	63	safe	sd	vertex	0.955085775559656	0
log-power-n1n2	67	safe	sd	ips	0.5982500598379886	0
log-power-n1n2	67	safe	sd	vertex	0.5982500598379886	0
log-power-n1n2	69	safe	sd	ips	0.50581601208158	0
log-power-n1n2	69	safe	sd	vertex	0.50581601208158	0
log-power-n1n2	72	safe	sd	ips	0.7884093978738373	0
log-power-n1n2	72	safe	sd	vertex	0.7884093978738373	0
log-power-n1n2	74	safe	sd	ips	0.7753295047170674	0
log-power-n1n2	74	safe	sd	vertex	0.7753295047170674	0
log-power-n1n2	1	risky	mu	ips	10.79287236578784	0
log-power-n1n2	1	risky	mu	vertex	10.79287236578784	0
log-power-n1n2	2	risky	mu	ips	35.09389280631022	0
log-power-n1n2	2	risky	mu	vertex	35.09389280631022	0
log-power-n1n2	3	risky	mu	ips	34.40360425775479	0
log-power-n1n2	3	risky	mu	vertex	34.40360425775479	0
log-power-n1n2	4	risky	mu	ips	13.310811123049197	0
log-power-n1n2	4	risky	mu	vertex	13.310811123049197	0
log-power-n1n2	5	risky	mu	ips	42.772017850418976	0
log-power-n1n2	5	risky	mu	vertex	42.772017850418976	0
log-power-n1n2	6	risky	mu	ips	11.8176440491988	0
log-power-n1n2	6	risky	mu	vertex	11.8176440491988	0
log-power-n1n2	7	risky	mu	ips	32.37576163327743	0
log-power-n1n2	7	risky	mu	vertex	32.37576163327743	0
log-power-n1n2	9	risky	mu	ips	8.484707108957744	0
log-power-n1n2	9	risky	mu	vertex	8.484707108957744	0
log-power-n1n2	10	risky	mu	ips	41.70314769589507	0
log-power-n1n2	10	risky	mu	vertex	41.70314769589507	0
log-power-n1n2	11	risky	mu	ips	56.240139971101975	0
log-power-n1n2	11	risky	mu	vertex	56.240139971101975	0
log-power-n1n2	18	risky	mu	ips	34.54863404829791	0
log-power-n1n2	18	risky	mu	vertex	34.54863404829791	0
log-power-n1n2	19	risky	mu	ips	14.863661524507034	0
log-power-n1n2	19	risky	mu	vertex	14.863661524507034	0
log-power-n1n2	21	risky	mu	ips	16.793916693525475	0
log-power-n1n2	21	risky	mu	vertex	16.793916693525475	0
log-power-n1n2	25	risky	mu	ips	22.100128935274125	0
log-power-n1n2	25	risky	mu	vertex	22.100128935274125	0
log-power-n1n2	26	risky	mu	ips	26.93257127028022	0
log-power-n1n2	26	risky	mu	vertex	26.93257127028022	0
log-power-n1n2	29	risky	mu	ips	11.234177219044444	0
log-power-n1n2	29	risky	mu	vertex	11.234177219044444	0
log-power-n1n2	30	risky	mu	ips	11.859863910715609	0
log-power-n1n2	30	risky	mu	vertex	11.859863910715609	0
log-power-n1n2	31	risky	mu	ips	22.621309394983378	0
log-power-n1n2	31	risky	mu	vertex	22.621309394983378	0
log-power-n1n2	34	risky	mu	ips	13.482107117406432	0
log-power-n1n2	34	risky	mu	vertex	13.482107117406432	0
log-power-n1n2	35	risky	mu	ips	11.96694408018008	0
log-power-n1n2	35	risky	mu	vertex	11.96694408018008	0
log-power-n1n2	36	risky	mu	ips	19.095408186248157	0
log-power-n1n2	36	risky	mu	vertex	19.095408186248157	0
log-power-n1n2	37	risky	mu	ips	19.09450436858892	0
log-power-n1n2	37	risky	mu	vertex	19.09450436858892	0
log-power-n1n2	45	risky	mu	ips	7.614408017813952	0
log-power-n1n2	45	risky	mu	vertex	7.614408017813952	0
log-power-n1n2	46	risky	mu	ips	14.56363939053237	0
log-power-n1n2	46	risky	mu	vertex	14.56363939053237	0
log-power-n1n2	47	risky	mu	ips	42.81773450183992	0
log-power-n1n2	47	risky	mu	vertex	42.81773450183992	0
log-power-n1n2	50	risky	mu	ips	13.098090305223115	0
log-power-n1n2	50	risky	mu	vertex	13.098090305223115	0
log-power-n1n2	53	risky	mu	ips	15.54721488787382	0
log-power-n1n2	53	risky	mu	vertex	15.54721488787382	0
log-power-n1n2	56	risky	mu	ips	27.17546887099141	0
log-power-n1n2	56	risky	mu	vertex	27.17546887099141	0
log-power-n1n2	59	risky	mu	ips	8.302558365408236	0
log-power-n1n2	59	risky	mu	vertex	8.302558365408236	0
log-power-n1n2	62	risky	mu	ips	50.053638979637455	0
log-power-n1n2	62	risky	mu	vertex	50.053638979637455	0
log-power-n1n2	63	risky	mu	ips	19.832129579883272	0
log-power-n1n2	63	risky	mu	vertex	19.832129579883272	0
log-power-n1n2	67	risky	mu	ips	16.907368833121886	0
log-power-n1n2	67	risky	mu	vertex	16.907368833121886	0
log-power-n1n2	69	risky	mu	ips	41.62679053387079	0
log-power-n1n2	69	risky	mu	vertex	41.62679053387079	0
log-power-n1n2	72	risky	mu	ips	16.63736037459253	0
log-power-n1n2	72	risky	mu	vertex	16.63736037459253	0
log-power-n1n2	74	risky	mu	ips	14.56550485602301	0
log-power-n1n2	74	risky	mu	vertex	14.56550485602301	0
log-power-n1n2	1	risky	sd	ips	0.5272302578695323	0
log-power-n1n2	1	risky	sd	vertex	0.5272302578695323	0
log-power-n1n2	2	risky	sd	ips	0.3740517795143682	0
log-power-n1n2	2	risky	sd	vertex	0.3740517795143682	0
log-power-n1n2	3	risky	sd	ips	0.5531733379082977	0
log-power-n1n2	3	risky	sd	vertex	0.5531733379082977	0
log-power-n1n2	4	risky	sd	ips	0.3557320098608726	0
log-power-n1n2	4	risky	sd	vertex	0.3557320098608726	0
log-power-n1n2	5	risky	sd	ips	0.391589636511929	0
log-power-n1n2	5	risky	sd	vertex	0.391589636511929	0
log-power-n1n2	6	risky	sd	ips	0.3069347469970365	0
log-power-n1n2	6	risky	sd	vertex	0.3069347469970365	0
log-power-n1n2	7	risky	sd	ips	0.4390571653071519	0
log-power-n1n2	7	risky	sd	vertex	0.4390571653071519	0
log-power-n1n2	9	risky	sd	ips	0.2393780194746525	0
log-power-n1n2	9	risky	sd	vertex	0.2393780194746525	0
log-power-n1n2	10	risky	sd	ips	0.3599600979894586	0
log-power-n1n2	10	risky	sd	vertex	0.3599600979894586	0
log-power-n1n2	11	risky	sd	ips	0.4474057346399006	0
log-power-n1n2	11	risky	sd	vertex	0.4474057346399006	0
log-power-n1n2	18	risky	sd	ips	0.5036428536570288	0
log-power-n1n2	18	risky	sd	vertex	0.5036428536570288	0
log-power-n1n2	19	risky	sd	ips	0.2135562015491891	0
log-power-n1n2	19	risky	sd	vertex	0.2135562015491891	0
log-power-n1n2	21	risky	sd	ips	0.2995765770651711	0
log-power-n1n2	21	risky	sd	vertex	0.2995765770651711	0
log-power-n1n2	25	risky	sd	ips	0.5265864525504502	0
log-power-n1n2	25	risky	sd	vertex	0.5265864525504502	0
log-power-n1n2	26	risky	sd	ips	0.5688885372917194	0
log-power-n1n2	26	risky	sd	vertex	0.5688885372917194	0
log-power-n1n2	29	risky	sd	ips	0.3083096868826425	0
log-power-n1n2	29	risky	sd	vertex	0.3083096868826425	0
log-power-n1n2	30	risky	sd	ips	0.420529735352019	0
log-power-n1n2	30	risky	sd	vertex	0.420529735352019	0
log-power-n1n2	31	risky	sd	ips	0.6111751847888782	0
log-power-n1n2	31	risky	sd	vertex	0.6111751847888782	0
log-power-n1n2	34	risky	sd	ips	0.2945203959141781	0
log-power-n1n2	34	risky	sd	vertex	0.2945203959141781	0
log-power-n1n2	35	risky	sd	ips	0.507424185248354	0
log-power-n1n2	35	risky	sd	vertex	0.507424185248354	0
log-power-n1n2	36	risky	sd	ips	0.5966108744327802	0
log-power-n1n2	36	risky	sd	vertex	0.5966108744327802	0
log-power-n1n2	37	risky	sd	ips	0.4426799790072345	0
log-power-n1n2	37	risky	sd	vertex	0.4426799790072345	0
log-power-n1n2	45	risky	sd	ips	0.3654284659059482	0
log-power-n1n2	45	risky	sd	vertex	0.3654284659059482	0
log-power-n1n2	46	risky	sd	ips	0.5860478732239225	0
log-power-n1n2	46	risky	sd	vertex	0.5860478732239225	0
log-power-n1n2	47	risky	sd	ips	0.5752474705090582	0
log-power-n1n2	47	risky	sd	vertex	0.5752474705090582	0
log-power-n1n2	50	risky	sd	ips	0.2562823399804855	0
log-power-n1n2	50	risky	sd	vertex	0.2562823399804855	0
log-power-n1n2	53	risky	sd	ips	0.4034291686497341	0
log-power-n1n2	53	risky	sd	vertex	0.4034291686497341	0
log-power-n1n2	56	risky	sd	ips	0.4365813038142904	0
log-power-n1n2	56	risky	sd	vertex	0.4365813038142904	0
log-power-n1n2	59	risky	sd	ips	0.3164433317105166	0
log-power-n1n2	59	risky	sd	vertex	0.3164433317105166	0
log-power-n1n2	62	risky	sd	ips	0.37452463613014	0
log-power-n1n2	62	risky	sd	vertex	0.37452463613014	0
log-power-n1n2	63	risky	sd	ips	0.3743929819930881	0
log-power-n1n2	63	risky	sd	vertex	0.3743929819930881	0
log-power-n1n2	67	risky	sd	ips	0.3678420214048661	0
log-power-n1n2	67	risky	sd	vertex	0.3678420214048661	0
log-power-n1n2	69	risky	sd	ips	0.3961977895731855	0
log-power-n1n2	69	risky	sd	vertex	0.3961977895731855	0
log-power-n1n2	72	risky	sd	ips	0.4255472573961372	0
log-power-n1n2	72	risky	sd	vertex	0.4255472573961372	0
log-power-n1n2	74	risky	sd	ips	0.3534849343822416	0
log-power-n1n2	74	risky	sd	vertex	0.3534849343822416	0
log-power-n1n2	1	safe	mu	ips	19.210033179289685	0
log-power-n1n2	1	safe	mu	vertex	19.210033179289685	0
log-power-n1n2	2	safe	mu	ips	27.16680525619593	0
log-power-n1n2	2	safe	mu	vertex	27.16680525619593	0
log-power-n1n2	3	safe	mu	ips	17.0504387067815	0
log-power-n1n2	3	safe	mu	vertex	17.0504387067815	0
log-power-n1n2	4	safe	mu	ips	14.787012871101815	0
log-power-n1n2	4	safe	mu	vertex	14.787012871101815	0
log-power-n1n2	5	safe	mu	ips	24.4337565670632	0
log-power-n1n2	5	safe	mu	vertex	24.4337565670632	0
log-power-n1n2	6	safe	mu	ips	11.494460719629323	0
log-power-n1n2	6	safe	mu	vertex	11.494460719629323	0
log-power-n1n2	7	safe	mu	ips	8.260568801997447	0
log-power-n1n2	7	safe	mu	vertex	8.260568801997447	0
log-power-n1n2	9	safe	mu	ips	12.33950725970463	0
log-power-n1n2	9	safe	mu	vertex	12.33950725970463	0
log-power-n1n2	10	safe	mu	ips	10.32694766091075	0
log-power-n1n2	10	safe	mu	vertex	10.32694766091075	0
log-power-n1n2	11	safe	mu	ips	6.6899082512237715	0
log-power-n1n2	11	safe	mu	vertex	6.6899082512237715	0
log-power-n1n2	18	safe	mu	ips	4.413348128866914	0
log-power-n1n2	18	safe	mu	vertex	4.413348128866914	0
log-power-n1n2	19	safe	mu	ips	16.493247755388527	0
log-power-n1n2	19	safe	mu	vertex	16.493247755388527	0
log-power-n1n2	21	safe	mu	ips	5.7466967601939505	0
log-power-n1n2	21	safe	mu	vertex	5.7466967601939505	0
log-power-n1n2	25	safe	mu	ips	3.001791328236961	0
log-power-n1n2	25	safe	mu	vertex	3.001791328236961	0
log-power-n1n2	26	safe	mu	ips	4.813156743678128	0
log-power-n1n2	26	safe	mu	vertex	4.813156743678128	0
log-power-n1n2	29	safe	mu	ips	4.719223788645737	0
log-power-n1n2	29	safe	mu	vertex	4.719223788645737	0
log-power-n1n2	30	safe	mu	ips	4.247835166851948	0
log-power-n1n2	30	safe	mu	vertex	4.247835166851948	0
log-power-n1n2	31	safe	mu	ips	8.264149402574269	0
log-power-n1n2	31	safe	mu	vertex	8.264149402574269	0
log-power-n1n2	34	safe	mu	ips	7.891552636331042	0
log-power-n1n2	34	safe	mu	vertex	7.891552636331042	0
log-power-n1n2	35	safe	mu	ips	23.07120248392571	0
log-power-n1n2	35	safe	mu	vertex	23.07120248392571	0
log-power-n1n2	36	safe	mu	ips	13.115859845127265	0
log-power-n1n2	36	safe	mu	vertex	13.115859845127265	0
log-power-n1n2	37	safe	mu	ips	4.747284206234764	0
log-power-n1n2	37	safe	mu	vertex	4.747284206234764	0
log-power-n1n2	45	safe	mu	ips	24.092442095498868	0
log-power-n1n2	45	safe	mu	vertex	24.092442095498868	0
log-power-n1n2	46	safe	mu	ips	18.6009559776626	0
log-power-n1n2	46	safe	mu	vertex	18.6009559776626	0
log-power-n1n2	47	safe	mu	ips	7.17466190790341	0
log-power-n1n2	47	safe	mu	vertex	7.17466190790341	0
log-power-n1n2	50	safe	mu	ips	31.57117562476318	0
log-power-n1n2	50	safe	mu	vertex	31.57117562476318	0
log-power-n1n2	53	safe	mu	ips	11.12321091086783	0
log-power-n1n2	53	safe	mu	vertex	11.12321091086783	0
log-power-n1n2	56	safe	mu	ips	13.357796955880698	0
log-power-n1n2	56	safe	mu	vertex	13.357796955880698	0
log-power-n1n2	59	safe	mu	ips	26.318016233441732	0
log-power-n1n2	59	safe	mu	vertex	26.318016233441732	0
log-power-n1n2	62	safe	mu	ips	3.7768393482638905	0
log-power-n1n2	62	safe	mu	vertex	3.7768393482638905	0
log-power-n1n2	63	safe	mu	ips	9.513394222855606	0
log-power-n1n2	63	safe	mu	vertex	9.513394222855606	0
log-power-n1n2	67	safe	mu	ips	45.78418701076881	0
log-power-n1n2	67	safe	mu	vertex	45.78418701076881	0
log-power-n1n2	69	safe	mu	ips	11.039972521528512	0
log-power-n1n2	69	safe	mu	vertex	11.039972521528512	0
log-power-n1n2	72	safe	mu	ips	5.8330404312862845	0
log-power-n1n2	72	safe	mu	vertex	5.8330404312862845	0
log-power-n1n2	74	safe	mu	ips	48.36801386942822	0
log-power-n1n2	74	safe	mu	vertex	48.36801386942822	0
log-power-n1n2	1	safe	sd	ips	0.8191465960299043	0
log-power-n1n2	1	safe	sd	vertex	0.8191465960299043	0
log-power-n1n2	2	safe	sd	ips	0.6279908472187925	0
log-power-n1n2	2	safe	sd	vertex	0.6279908472187925	0
log-power-n1n2	3	safe	sd	ips	0.569739909171187	0
log-power-n1n2	3	safe	sd	vertex	0.569739909171187	0
log-power-n1n2	4	safe	sd	ips	0.6450558907605413	0
log-power-n1n2	4	safe	sd	vertex	0.6450558907605413	0
log-power-n1n2	5	safe	sd	ips	0.746809720814827	0
log-power-n1n2	5	safe	sd	vertex	0.746809720814827	0
log-power-n1n2	6	safe	sd	ips	0.9634064612020844	0
log-power-n1n2	6	safe	sd	vertex	0.9634064612020844	0
log-power-n1n2	7	safe	sd	ips	0.4671590729114542	0
log-power-n1n2	7	safe	sd	vertex	0.4671590729114542	0
log-power-n1n2	9	safe	sd	ips	0.830747613318237	0
log-power-n1n2	9	safe	sd	vertex	0.830747613318237	0
log-power-n1n2	10	safe	sd	ips	0.5941379261731137	0
log-power-n1n2	10	safe	sd	vertex	0.5941379261731137	0
log-power-n1n2	11	safe	sd	ips	0.7616105903806629	0
log-power-n1n2	11	safe	sd	vertex	0.7616105903806629	0
log-power-n1n2	18	safe	sd	ips	0.313206277563463	0
