term	stimulation	payoff	nu	lo	hi
n1_evidence_sd	ips	7.0	1.2825887883840883	1.0342612803029008	1.5718591475233736
n1_evidence_sd	ips	7.882352941176471	1.4392050723895495	1.1974408877570335	1.7084613386227896
n1_evidence_sd	ips	8.764705882352942	1.5876963315568966	1.3492382879074558	1.8413458461355834
n1_evidence_sd	ips	9.647058823529411	1.7263748116997293	1.4854491391317406	1.971485973137864
n1_evidence_sd	ips	10.529411764705882	1.8543300965742888	1.607471207880798	2.100493794654612
n1_evidence_sd	ips	11.411764705882353	1.9712549284999545	1.715636811938585	2.220877141615563
n1_evidence_sd	ips	12.294117647058822	2.0772948811509653	1.8122650292242346	2.333445201917794
n1_evidence_sd	ips	13.176470588235293	2.172929299675448	1.8994163025062913	2.4373990962991696
n1_evidence_sd	ips	14.058823529411764	2.25888128555925	1.9771256310483871	2.5306421686440546
n1_evidence_sd	ips	14.941176470588236	2.3360513481990375	2.0485848068079053	2.6133961303538285
n1_evidence_sd	ips	15.823529411764707	2.4054691540626334	2.112425903244955	2.6867273443445745
n1_evidence_sd	ips	16.705882352941174	2.4682586788457623	2.1713695542866933	2.7532332493709024
n1_evidence_sd	ips	17.588235294117645	2.5256131479225257	2.224387715386097	2.813550499835009
n1_evidence_sd	ips	18.470588235294116	2.5787771105890407	2.2739638813078713	2.8692234214458217
n1_evidence_sd	ips	19.352941176470587	2.629033748223335	2.3218533763400306	2.921408571669095
n1_evidence_sd	ips	20.235294117647058	2.677691806009308	2.3675340281062263	2.9706621033263936
n1_evidence_sd	ips	21.11764705882353	2.725642296931872	2.4134403348682762	3.0208424874290287
n1_evidence_sd	ips	22.0	2.772968533811843	2.458241367329465	3.070374974674985
n1_evidence_sd	ips	22.88235294117647	2.819666694839074	2.5029351009646215	3.1190174585501538
n1_evidence_sd	ips	23.764705882352942	2.865734118433191	2.54680404376669	3.16701618323751
n1_evidence_sd	ips	24.647058823529413	2.911169212749457	2.590186435488552	3.215332216401546
n1_evidence_sd	ips	25.52941176470588	2.955971371954605	2.632853724057496	3.2626046047624198
n1_evidence_sd	ips	26.41176470588235	3.0001408988650144	2.675052433603705	3.3083535687682226
n1_evidence_sd	ips	27.294117647058822	3.0436789335380525	2.715917416421936	3.35400298169014
n1_evidence_sd	ips	28.176470588235293	3.086587387419766	2.757129336154294	3.399125873653573
n1_evidence_sd	ips	29.058823529411764	3.128868882662587	2.796336468869465	3.4436639164056446
n1_evidence_sd	ips	29.941176470588236	3.1705266962427734	2.8352080349057256	3.487714103738958
n1_evidence_sd	ips	30.823529411764707	3.211564708525014	2.873328702442789	3.5309489908080813
n1_evidence_sd	ips	31.705882352941174	3.251987355940194	2.911731276614559	3.572839658917119
n1_evidence_sd	ips	32.588235294117645	3.2917995874620023	2.9494119657701146	3.614819519635729
n1_evidence_sd	ips	33.470588235294116	3.3310068245871602	2.9862162884631944	3.657056164120841
n1_evidence_sd	ips	34.35294117647059	3.369614924543816	3.0224801699423907	3.698619839098148
n1_evidence_sd	ips	35.23529411764706	3.4076301464716807	3.0578976344711926	3.739741252021596
n1_evidence_sd	ips	36.11764705882353	3.445059120334938	3.0930964751014662	3.779423033595247
n1_evidence_sd	ips	37.0	3.4819088183477316	3.1274523306558955	3.8195180910187863
n1_evidence_sd	ips	37.88235294117647	3.5181865287072536	3.1606836803102083	3.8588035391016167
n1_evidence_sd	ips	38.76470588235294	3.5538998314462797	3.19332994121602	3.896588170717118
n1_evidence_sd	ips	39.64705882352941	3.589056576231111	3.2254118711805435	3.935255950609305
n1_evidence_sd	ips	40.529411764705884	3.6236648619445107	3.2580068988697497	3.972823666016056
n1_evidence_sd	ips	41.411764705882355	3.657733017907311	3.2894359891633838	4.009842588621696
n1_evidence_sd	ips	42.294117647058826	3.691269586602063	3.3197923182011904	4.045442189531326
n1_evidence_sd	ips	43.17647058823529	3.7242833077760347	3.349872990189303	4.081325133360586
n1_evidence_sd	ips	44.05882352941176	3.7567831038083344	3.37962200072436	4.116174429469932
n1_evidence_sd	ips	44.94117647058823	3.788778066237425	3.408260564306094	4.1515264840296995
n1_evidence_sd	ips	45.8235294117647	3.8202774433528086	3.437093097327569	4.185379478024228
n1_evidence_sd	ips	46.705882352941174	3.851290628763922	3.465749493649772	4.219497163260912
n1_evidence_sd	ips	47.588235294117645	3.8818271508643396	3.4936613127101603	4.252540911929848
n1_evidence_sd	ips	48.470588235294116	3.911896663119714	3.521195586024704	4.2853256199982
n1_evidence_sd	ips	49.35294117647059	3.9415089351100643	3.5481328160838674	4.317256196794411
n1_evidence_sd	ips	50.23529411764706	3.970673844266372	3.5752393256309603	4.349042016648249
n1_evidence_sd	ips	51.11764705882353	3.999401368243451	3.6014227457245607	4.380454321138781
n1_evidence_sd	ips	52.0	4.027701577878897	3.6268698908467987	4.411976177884378
n1_evidence_sd	ips	52.88235294117647	4.055584630689664	3.651966166939409	4.442482758183546
n1_evidence_sd	ips	53.76470588235294	4.083060764863155	3.677012030922706	4.472999695277749
n1_evidence_sd	ips	54.64705882352941	4.110140293703605	3.7025000612022994	4.502522183534559
n1_evidence_sd	ips	55.529411764705884	4.1368336004963	3.725819938416301	4.532493260742726
n1_evidence_sd	ips	56.41176470588235	4.16315113375803	3.749823661474056	4.561392428583076
n1_evidence_sd	ips	57.29411764705882	4.189103402841187	3.772778179826447	4.589538549986118
n1_evidence_sd	ips	58.17647058823529	4.21470097386538	3.7953950665108485	4.618824216560701
n1_evidence_sd	ips	59.05882352941176	4.239954465949431	3.81787936879495	4.647517051445566
n1_evidence_sd	ips	59.94117647058823	4.264874547721361	3.839602957577736	4.67435954646982
n1_evidence_sd	ips	60.8235294117647	4.289471934084018	3.8613588806196963	4.7022017643935605
n1_evidence_sd	ips	61.705882352941174	4.313757383217012	3.8831392059277055	4.729168135868432
n1_evidence_sd	ips	62.588235294117645	4.337741693796379	3.9048606166588304	4.755604197829443
n1_evidence_sd	ips	63.470588235294116	4.361435702415712	3.9260915793354134	4.781600473137974
n1_evidence_sd	ips	64.35294117647058	4.384850281192817	3.9463645764846813	4.808975223054987
n1_evidence_sd	ips	65.23529411764706	4.407996335548763	3.9676975773117387	4.835003316880271
n1_evidence_sd	ips	66.11764705882354	4.430884802144956	3.9880853120124597	4.861040916029125
n1_evidence_sd	ips	67.0	4.4535266469678145	4.008293405256025	4.885551027441823
n1_evidence_sd	ips	67.88235294117646	4.475932863548885	4.027929116573132	4.910392997458788
n1_evidence_sd	ips	68.76470588235294	4.498114471310896	4.048788548567749	4.935337585683003
n1_evidence_sd	ips	69.64705882352942	4.520082514030372	4.067752406118856	4.960325599317059
n1_evidence_sd	ips	70.52941176470588	4.541848058407786	4.086054718369958	4.985085869890505
n1_evidence_sd	ips	71.41176470588235	4.563422192738215	4.105503342676708	5.009124690750744
n1_evidence_sd	ips	72.29411764705883	4.5848160256739	4.124886626942122	5.033154468248935
n1_evidence_sd	ips	73.17647058823529	4.60604068507314	4.143627382852603	5.056810723944857
n1_evidence_sd	ips	74.05882352941177	4.627107316928665	4.162832778997395	5.080266439185318
n1_evidence_sd	ips	74.94117647058823	4.6480270843697475	4.180976641082811	5.104476931403743
n1_evidence_sd	ips	75.82352941176471	4.668811166732731	4.198994675149234	5.127201119358405
n1_evidence_sd	ips	76.70588235294117	4.689470758695243	4.216987470413275	5.150629622756348
n1_evidence_sd	ips	77.58823529411765	4.710017069468946	4.2349431503724055	5.174228520568268
n1_evidence_sd	ips	78.47058823529412	4.730461322047212	4.254006547832876	5.196717553280325
n1_evidence_sd	ips	79.35294117647058	4.750814752503181	4.271922565062363	5.2195318111293325
n1_evidence_sd	ips	80.23529411764706	4.771088609334815	4.290152491994039	5.242474764912157
n1_evidence_sd	ips	81.11764705882352	4.791294152853608	4.308542118609901	5.264103757555899
n1_evidence_sd	ips	82.0	4.811442654613248	4.327516310743698	5.286477633382023
n1_evidence_sd	ips	82.88235294117646	4.8315453968759385	4.345375939628168	5.3091629779650455
n1_evidence_sd	ips	83.76470588235294	4.851613672113074	4.3634547323967805	5.331616361972719
n1_evidence_sd	ips	84.6470588235294	4.87165878253753	4.381905992965096	5.353375619467494
n1_evidence_sd	ips	85.52941176470588	4.891692039666132	4.399652359098009	5.375138819548347
n1_evidence_sd	ips	86.41176470588235	4.911724763908598	4.417739134827504	5.396736179160963
n1_evidence_sd	ips	87.29411764705883	4.931768284182112	4.4356268207517475	5.418992400958271
n1_evidence_sd	ips	88.17647058823529	4.951833937548305	4.453711306904494	5.4401478083189705
n1_evidence_sd	ips	89.05882352941177	4.97193306887237	4.472719373979492	5.462819043969048
n1_evidence_sd	ips	89.94117647058823	4.992077030500787	4.492100374429686	5.484241970368855
n1_evidence_sd	ips	90.82352941176471	5.0122771819569785	4.511480598729643	5.505701947058713
n1_evidence_sd	ips	91.70588235294117	5.032544889653851	4.530956427805851	5.527581627748752
n1_evidence_sd	ips	92.58823529411764	5.052891526620189	4.551387330062235	5.5481944063798165
n1_evidence_sd	ips	93.47058823529412	5.073328472241408	4.570355183144174	5.5703619073596995
n1_evidence_sd	ips	94.35294117647058	5.093867112011726	4.589038137436862	5.59268129654824
n1_evidence_sd	ips	95.23529411764706	5.114518837297892	4.608323820544028	5.6151641690199225
n1_evidence_sd	ips	96.11764705882352	5.135295045112306	4.627880390656991	5.6379702965669525
n1_evidence_sd	ips	97.0	5.156207137895582	4.64669041426428	5.662262461850818
n1_evidence_sd	ips	97.88235294117646	5.177266523306237	4.665490700218754	5.685692191450578
n1_evidence_sd	ips	98.76470588235294	5.198484614017935	4.684521309315181	5.709265958662084
n1_evidence_sd	ips	99.6470588235294	5.219872827522842	4.7050092355664255	5.732971343357144
n1_evidence_sd	ips	100.52941176470588	5.241442585939888	4.7247326932218074	5.7573650157417795
n1_evidence_sd	ips	101.41176470588235	5.263205315828165	4.744339843778833	5.781597650705113
n1_evidence_sd	ips	102.29411764705883	5.285172448004268	4.763476430003837	5.804265349965694
n1_evidence_sd	ips	103.17647058823529	5.307355417363121	4.783996499458742	5.829545652868893
n1_evidence_sd	ips	104.05882352941177	5.32976566270125	4.804838775290811	5.856536447056413
n1_evidence_sd	ips	104.94117647058823	5.352414626543481	4.8260366879931835	5.883261494432974
n1_evidence_sd	ips	105.8235294117647	5.375313754970783	4.845767249081115	5.911171674463243
n1_evidence_sd	ips	106.70588235294117	5.398474497450345	4.867951932257538	5.937391081021175
n1_evidence_sd	ips	107.58823529411764	5.421908306666759	4.88872278953902	5.963429162884841
n1_evidence_sd	ips	108.47058823529412	5.4456266383546055	4.909806781546538	5.991391815781962
n1_evidence_sd	ips	109.35294117647058	5.469640951131853	4.929901808044691	6.020053315984486
n1_evidence_sd	ips	110.23529411764706	5.493962706334172	4.949165336983431	6.048023794370179
n1_evidence_sd	ips	111.11764705882352	5.518603367849839	4.9710350687848655	6.076690061699341
n1_evidence_sd	ips	112.0	5.5435744019554996	4.99169142584904	6.107957273240953
n1_evidence_sd	vertex	7.0	1.2825887883840883	1.0342612803029008	1.5718591475233736
n1_evidence_sd	vertex	7.882352941176471	1.4392050723895495	1.1974408877570335	1.7084613386227896
n1_evidence_sd	vertex	8.764705882352942	1.5876963315568966	1.3492382879074558	1.8413458461355834
n1_evidence_sd	vertex	9.647058823529411	1.7263748116997293	1.4854491391317406	1.971485973137864
