label	space	form	placement	channel	parameter	subject	sigma_ips	sigma_vertex
log-affine-mem.klw	log	affine	mem	mem	log_mem_affine_sd112	47	0.05693153682616462	0.04845712853131427
log-affine-mem.klw	log	affine	mem	mem	log_mem_affine_sd112	50	0.10527875683816636	0.027943604840927828
log-affine-mem.klw	log	affine	mem	mem	log_mem_affine_sd112	53	0.14202826769974478	0.3560713021823377
log-affine-mem.klw	log	affine	mem	mem	log_mem_affine_sd112	56	0.06744766343417198	0.08773289107666717
log-affine-mem.klw	log	affine	mem	mem	log_mem_affine_sd112	59	0.04500989375409867	0.03615580294760979
log-affine-mem.klw	log	affine	mem	mem	log_mem_affine_sd112	62	0.05731846796275052	0.03182159236345294
log-affine-mem.klw	log	affine	mem	mem	log_mem_affine_sd112	63	0.11185033216689572	0.06215092152253612
log-affine-mem.klw	log	affine	mem	mem	log_mem_affine_sd112	67	0.1306249477843119	0.904981380988864
log-affine-mem.klw	log	affine	mem	mem	log_mem_affine_sd112	69	0.22946487744643407	0.2769659608669615
log-affine-mem.klw	log	affine	mem	mem	log_mem_affine_sd112	72	0.05960921131305348	0.04603558200515063
log-affine-mem.klw	log	affine	mem	mem	log_mem_affine_sd112	74	0.07094863899949654	0.04725776392943511
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	1	0.2456232971247766	0.3206142213764279
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	2	0.3048459715900365	0.3498554457702389
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	3	0.21489083436666293	0.22248208437283634
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	4	0.25941316921801016	0.22946498097375764
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	5	0.314291443308145	0.30580671003524323
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	6	0.22912880075782058	0.22305867637644025
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	7	0.3126241008035966	0.24002980831489668
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	9	0.14447081056536198	0.0978534753958937
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	10	0.33000632948649816	0.31239637196960585
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	11	0.19262680660246567	0.18775192128321214
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	18	0.21234560109891218	0.1365104882607806
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	19	0.23046504268020657	0.25190583762419205
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	21	0.3734301745877295	0.3172200605198395
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	25	0.21843083769082652	0.16811004909882943
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	26	0.2791778676114277	0.23309280207763516
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	29	0.3022499041569609	0.2780207934848355
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	30	0.32905569523347367	0.23661111840155535
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	31	0.31711722859130814	0.3230396662830443
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	34	0.24878133337365574	0.26572610936791685
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	35	0.23923811627407618	0.18539877428943638
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	36	0.300377910202161	0.26352715669523136
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	37	0.28926401949961117	0.26910913538856024
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	45	0.25246167628790445	0.1698551371355149
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	46	0.3132398551009016	0.31578251478149405
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	47	0.28455779245215723	0.4050477890490084
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	50	0.2393736682890016	0.12015581315378351
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	53	0.28523982929796204	0.2296605209311763
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	56	0.2661597546477954	0.2690333050317726
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	59	0.29573941921687225	0.1738986710413131
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	62	0.2751693703357758	0.15724416397367794
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	63	0.26439881871908727	0.2313300932741787
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	67	0.24112991751224577	0.26235182235047044
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	69	0.3297490834748971	0.37792577030971575
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	72	0.23645974454908483	0.1321675051470609
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd7	74	0.35139398742243216	0.43047632890810356
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	1	0.25009101497788544	0.2356010105275106
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	2	0.2805074712343496	0.24590827415581162
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	3	0.23377639518042537	0.13808243508549184
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	4	0.5387090479255305	0.548490614177646
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	5	0.33280955705252746	0.48574247730228215
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	6	0.4359227278794361	0.5457339812529751
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	7	0.38086909949981856	0.33253066820133
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	9	0.5777439509799408	1.67257487547371
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	10	0.41488160348328107	0.4361789063730406
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	11	0.2829350391365029	0.3300779665598935
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	18	0.29065110525386645	0.41550348779430485
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	19	0.4725096259317792	0.43125200457208307
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	21	0.3540135056839304	0.34465129257142413
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	25	0.24618120899471285	0.19800324838724212
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	26	0.33535123947301193	0.19647629336608083
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	29	0.3082248854824789	0.5270032046609309
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	30	0.31604851769013287	0.5418520124676739
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	31	0.31495991498761955	0.3299222839296196
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	34	0.4166467813953825	0.3382486521313662
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	35	0.30492671848804553	0.13574940070437405
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	36	0.32826351705224627	0.4385840553243789
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	37	0.3535006079156398	0.3516864280259194
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	45	0.34508763464587	0.14073304802053413
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	46	0.29066193849212935	0.3332220324830632
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	47	0.2850515139526014	0.2749908562958186
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	50	0.4038570923184742	0.28664557300465443
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	53	0.468284380998988	0.7720241964952285
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	56	0.31247698706137655	0.43034719736427063
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	59	0.33816898575810084	0.4512268456746856
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	62	0.26826336167886466	0.18134546523857964
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	63	0.3983974713639889	0.2951827099211389
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	67	0.3419266629671986	1.078187557103267
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	69	0.5018369636470861	0.6211341426869947
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	72	0.2807313501706862	0.26710585236962014
log-affine-n1.klw	log	affine	n1	n1	log_n1_affine_sd112	74	0.3718577063074235	0.3290945279247025
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	1	0.13396898147354705	0.13396898147354705
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	2	0.40036359560887674	0.40036359560887674
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	3	0.0736060463235177	0.0736060463235177
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	4	0.1452904356901282	0.1452904356901282
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	5	0.12112509528582782	0.12112509528582782
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	6	0.12315152862374479	0.12315152862374479
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	7	0.288377289526684	0.288377289526684
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	9	0.12463835471793289	0.12463835471793289
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	10	0.10173760961981017	0.10173760961981017
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	11	0.12516005907668423	0.12516005907668423
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	18	0.10444409065802131	0.10444409065802131
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	19	0.14381432859184395	0.14381432859184395
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	21	0.23871602382089993	0.23871602382089993
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	25	0.09214871549852724	0.09214871549852724
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	26	0.13919668875973548	0.13919668875973548
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	29	0.1926842601194075	0.1926842601194075
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	30	0.13836490945286678	0.13836490945286678
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	31	0.14175991730841095	0.14175991730841095
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	34	0.08934794189918431	0.08934794189918431
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	35	0.33490001685823717	0.33490001685823717
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	36	0.12812875364917012	0.12812875364917012
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	37	0.1076088586306246	0.1076088586306246
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	45	0.1920653831820841	0.1920653831820841
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	46	0.2357556976545042	0.2357556976545042
log-affine-n1.klw	log	affine	n1	n2	log_n2_affine_sd7	47	0.15959513476806908	0.15959513476806908
