label	parameter	kind	n	r	lo	hi	p_gt0	p_lt0	r_posterior_mean_only
log-power-percmem.mapjitter.klw	log_mem_power_sd112	pearson	35	0.02560303883040236	-0.30231962613206226	0.3388775029926211	0.5599583333333333	0.44004166666666666	0.10101339801074709
log-power-percmem.mapjitter.klw	log_mem_power_sd112	spearman	35	0.03669467787114846	-0.2969327731092437	0.35490896358543356	0.5832916666666667	0.416	0.10101339801074709
log-power-percmem.mapjitter.klw	log_mem_power_sd7	pearson	35	0.09160053645011285	-0.24759117802803357	0.3977255055057848	0.706125	0.293875	0.25117535860400364
log-power-percmem.mapjitter.klw	log_mem_power_sd7	spearman	35	0.10280112044817927	-0.23586134453781513	0.3986064425770302	0.72725	0.27220833333333333	0.25117535860400364
log-power-percmem.mapjitter.klw	log_perc_power_sd112	pearson	35	-0.15458409490345137	-0.3473848633165134	0.04516276786090216	0.06758333333333333	0.9324166666666667	-0.1962843136483806
log-power-percmem.mapjitter.klw	log_perc_power_sd112	spearman	35	-0.1588235294117647	-0.3619047619047619	0.05210784313725429	0.06829166666666667	0.9310416666666667	-0.1962843136483806
log-power-percmem.mapjitter.klw	log_perc_power_sd7	pearson	35	0.21689193259529232	-0.03375954994351994	0.4499460108112009	0.9559166666666666	0.044083333333333335	0.30176559356035304
log-power-percmem.mapjitter.klw	log_perc_power_sd7	spearman	35	0.23025210084033612	-0.021568627450980392	0.4669467787114846	0.9634166666666667	0.036458333333333336	0.30176559356035304
