term	stimulation	payoff	nu	lo	hi	p_pos
memory_noise_sd	ips	27.294117647058822	0.11669661267481712	0.07059655887812802	0.17471370866381142	
memory_noise_sd	ips	28.176470588235293	0.11619775796648792	0.07061946781183877	0.1738447251517593	
memory_noise_sd	ips	29.058823529411764	0.11571843391078092	0.0705792606369654	0.17298536318465033	
memory_noise_sd	ips	29.941176470588236	0.11525597257496491	0.07037738395558724	0.17214409835799488	
memory_noise_sd	ips	30.823529411764707	0.11480804177558424	0.07026500335489407	0.17111721789646048	
memory_noise_sd	ips	31.705882352941174	0.11437261810446157	0.06996499075594363	0.17063488038505703	
memory_noise_sd	ips	32.588235294117645	0.11394796143492326	0.06963900253713767	0.17012559376674488	
memory_noise_sd	ips	33.470588235294116	0.11353259078693959	0.0692360436814461	0.1703126794072181	
memory_noise_sd	ips	34.35294117647059	0.11312526144943684	0.06875371523988606	0.169782196918607	
memory_noise_sd	ips	35.23529411764706	0.1127249432750405	0.06837032044572111	0.16962197521612177	
memory_noise_sd	ips	36.11764705882353	0.11233080007712481	0.06801622957259902	0.16937289888658733	
memory_noise_sd	ips	37.0	0.11194217007137243	0.06757109035125287	0.16904860505040104	
memory_noise_sd	ips	37.88235294117647	0.11155854731431955	0.06719353648549709	0.16896363169755432	
memory_noise_sd	ips	38.76470588235294	0.11117956409967979	0.0669340403672789	0.16897096816173027	
memory_noise_sd	ips	39.64705882352941	0.11080497427999898	0.06651271167768234	0.1691062130407495	
memory_noise_sd	ips	40.529411764705884	0.11043463748642	0.06596625805347679	0.16897970960022843	
memory_noise_sd	ips	41.411764705882355	0.1100685042233876	0.06550226986347461	0.16922052458011583	
memory_noise_sd	ips	42.294117647058826	0.10970660181806606	0.06505845707043406	0.16927553937859827	
memory_noise_sd	ips	43.17647058823529	0.1093490212063968	0.06452044798838365	0.16927836882515393	
memory_noise_sd	ips	44.05882352941176	0.10899590453910948	0.06398011972036488	0.16912173177913842	
memory_noise_sd	ips	44.94117647058823	0.10864743359187216	0.06336320156167304	0.16922537382226752	
memory_noise_sd	ips	45.8235294117647	0.10830381896417877	0.06287252611637664	0.16929715426201575	
memory_noise_sd	ips	46.705882352941174	0.10796529005172856	0.062227322555985294	0.16913296435185227	
memory_noise_sd	ips	47.588235294117645	0.10763208577693538	0.061531255848374905	0.1692484935840312	
memory_noise_sd	ips	48.470588235294116	0.10730444606200444	0.06097616868278723	0.16940027861469087	
memory_noise_sd	ips	49.35294117647059	0.10698260402877466	0.060426246417411796	0.1694998547534677	
memory_noise_sd	ips	50.23529411764706	0.10666677890921783	0.059865216448804576	0.169687828532001	
memory_noise_sd	ips	51.11764705882353	0.10635716965035558	0.05929157095586942	0.169857497401638	
memory_noise_sd	ips	52.0	0.10605394919720752	0.058542706766114117	0.16993390159115718	
memory_noise_sd	ips	52.88235294117647	0.10575725943742643	0.05772200236765822	0.1704582203529191	
memory_noise_sd	ips	53.76470588235294	0.10546720679142675	0.05703769271727674	0.17094938132545226	
memory_noise_sd	ips	54.64705882352941	0.10518385843212884	0.05637161227337212	0.17135523639729794	
memory_noise_sd	ips	55.529411764705884	0.10490723911889413	0.05570939655828245	0.17196845011911005	
memory_noise_sd	ips	56.41176470588235	0.10463732863082671	0.054864219391040144	0.1725314274162722	
memory_noise_sd	ips	57.29411764705882	0.10437405978533107	0.053909916186663916	0.17310827728895645	
memory_noise_sd	ips	58.17647058823529	0.10411731702867119	0.05312725381815968	0.1741104110313541	
memory_noise_sd	ips	59.05882352941176	0.10386693558616147	0.05242623280967115	0.17464097181430993	
memory_noise_sd	ips	59.94117647058823	0.10362270116062229	0.05150804335291456	0.17547656491354857	
memory_noise_sd	ips	60.8235294117647	0.10338435016870504	0.05069460833934467	0.17626737073573748	
memory_noise_sd	ips	61.705882352941174	0.10315157050568625	0.05008525643212585	0.1771422051967059	
memory_noise_sd	ips	62.588235294117645	0.10292400283028819	0.049175923552771846	0.1779042156238722	
memory_noise_sd	ips	63.470588235294116	0.10270124236191122	0.04836432067001911	0.1785927824620744	
memory_noise_sd	ips	64.35294117647058	0.10248284118347346	0.04745631180743376	0.1794628837238933	
memory_noise_sd	ips	65.23529411764706	0.10226831104362702	0.04655823343478819	0.1807771864575107	
memory_noise_sd	ips	66.11764705882354	0.10205712665260007	0.04579821583222216	0.1819296660110404	
memory_noise_sd	ips	67.0	0.10184872946615936	0.04500276508806836	0.18286108753668945	
memory_noise_sd	ips	67.88235294117646	0.10164253195223844	0.04419649682919578	0.18422554345956696	
memory_noise_sd	ips	68.76470588235294	0.10143792233463123	0.04337035811912009	0.18522068076648898	
memory_noise_sd	ips	69.64705882352942	0.10123426980768047	0.04258309207196877	0.18623138921222135	
memory_noise_sd	ips	70.52941176470588	0.10103093021533995	0.04191033769349824	0.18725240642782953	
memory_noise_sd	ips	71.41176470588235	0.1008272521870262	0.04112744756097642	0.18793345124234986	
memory_noise_sd	ips	72.29411764705883	0.1006225837216497	0.04041244983990763	0.1888986807119286	
memory_noise_sd	ips	73.17647058823529	0.10041627920989912	0.03970978787138265	0.18997233963217067	
memory_noise_sd	ips	74.05882352941177	0.10020770688337893	0.03905616033485101	0.19086111819985188	
memory_noise_sd	ips	74.94117647058823	0.09999625667762861	0.038384707296315546	0.19224176522316383	
memory_noise_sd	ips	75.82352941176471	0.09978134849430474	0.03784158623649444	0.1931227901506183	
memory_noise_sd	ips	76.70588235294117	0.09956244084610934	0.037221063742168915	0.1937413817594991	
memory_noise_sd	ips	77.58823529411765	0.09933903986627154	0.03663346602405913	0.19443311695798166	
memory_noise_sd	ips	78.47058823529412	0.09911070866278508	0.03602025491743886	0.19538740457023862	
memory_noise_sd	ips	79.35294117647058	0.09887707699609367	0.035502046258815714	0.1957421831298289	
memory_noise_sd	ips	80.23529411764706	0.09863785125769574	0.03496895897044579	0.19670432651198191	
memory_noise_sd	ips	81.11764705882352	0.09839282472630856	0.03435111121297473	0.19783043204850242	
memory_noise_sd	ips	82.0	0.09814188807779416	0.03389980814641329	0.19827714486073805	
memory_noise_sd	ips	82.88235294117646	0.0978850401253161	0.033283639420580574	0.19933818704847106	
memory_noise_sd	ips	83.76470588235294	0.0976223987671317	0.03282707454992188	0.19977532970955877	
memory_noise_sd	ips	84.6470588235294	0.09735421212131017	0.03236092054460318	0.19971431641523232	
memory_noise_sd	ips	85.52941176470588	0.09708086982960822	0.0319014707043699	0.19945671146089275	
memory_noise_sd	ips	86.41176470588235	0.09680291451696287	0.03151529343440892	0.2000928616729364	
memory_noise_sd	ips	87.29411764705883	0.09652105339874201	0.03105051038119635	0.20085852507079144	
memory_noise_sd	ips	88.17647058823529	0.0962361700352512	0.03056846673222667	0.20156977940710158	
memory_noise_sd	ips	89.05882352941177	0.09594933624230834	0.03018468413098858	0.2018779662631763	
memory_noise_sd	ips	89.94117647058823	0.09566182417810862	0.02974526972185229	0.2018844134153295	
memory_noise_sd	ips	90.82352941176471	0.09537511864043292	0.029181565102238245	0.20224092894816975	
memory_noise_sd	ips	91.70588235294117	0.09509092962473617	0.028661489807663032	0.20280331817125777	
memory_noise_sd	ips	92.58823529411764	0.09481120521293071	0.028178313187353008	0.2036092539585353	
memory_noise_sd	ips	93.47058823529412	0.09453814488513393	0.02775287346900845	0.20399213141879904	
memory_noise_sd	ips	94.35294117647058	0.09427421337225034	0.027259657567710194	0.20414567982705017	
memory_noise_sd	ips	95.23529411764706	0.09402215519631626	0.026672039567526905	0.20488221804286097	
memory_noise_sd	ips	96.11764705882352	0.093785010078019	0.026111854581267687	0.20587400125116959	
memory_noise_sd	ips	97.0	0.09356612942662226	0.025629159130532733	0.20604722763829827	
memory_noise_sd	ips	97.88235294117646	0.09336919416666474	0.02506315648798382	0.20673901042536225	
memory_noise_sd	ips	98.76470588235294	0.09319823419766386	0.024349572116518396	0.20863161889624987	
memory_noise_sd	ips	99.6470588235294	0.09305764982729711	0.02365368881955701	0.21016497838171264	
memory_noise_sd	ips	100.52941176470588	0.09295223556395427	0.023028056079384244	0.21222139229762263	
memory_noise_sd	ips	101.41176470588235	0.09288720670006424	0.022556629873667394	0.21477950651967564	
memory_noise_sd	ips	102.29411764705883	0.09286822916107904	0.02180901665628641	0.21738378049846163	
memory_noise_sd	ips	103.17647058823529	0.09290145313394763	0.021077003462798446	0.2203666755500597	
memory_noise_sd	ips	104.05882352941177	0.09299355101969095	0.020513966064901083	0.22409316965667944	
memory_noise_sd	ips	104.94117647058823	0.09315176027253019	0.019724822663412692	0.22694774392851366	
memory_noise_sd	ips	105.8235294117647	0.09338393168670704	0.01892039210069521	0.23091886655154253	
memory_noise_sd	ips	106.70588235294117	0.09369858366356482	0.018023854276151247	0.2365340382212896	
memory_noise_sd	ips	107.58823529411764	0.09410496292559807	0.017246639019914814	0.2432317832894668	
memory_noise_sd	ips	108.47058823529412	0.09461311202885499	0.016358398938251976	0.25019700789706567	
memory_noise_sd	ips	109.35294117647058	0.0952339438463562	0.015561983374991779	0.2579996276227624	
memory_noise_sd	ips	110.23529411764706	0.09597932293816339	0.01470590057106159	0.265928075284299	
memory_noise_sd	ips	111.11764705882352	0.09686215337470473	0.013915153471191054	0.27567489583904053	
memory_noise_sd	ips	112.0	0.09789647212949668	0.013012759508648658	0.2859331584214493	
memory_noise_sd	vertex	7.0	0.020032030948943777	0.001149500580965695	0.08479937591202967	
memory_noise_sd	vertex	7.882352941176471	0.02274426820641145	0.002475486985753904	0.07865077060735397	
memory_noise_sd	vertex	8.764705882352942	0.026360065039771497	0.004712311736764881	0.07628128778584628	
memory_noise_sd	vertex	9.647058823529411	0.030768854944240486	0.007866216436775058	0.07664622261765806	
memory_noise_sd	vertex	10.529411764705882	0.03578973295015476	0.011701825963827267	0.07908524155064836	
memory_noise_sd	vertex	11.411764705882353	0.04116513818775289	0.015589301952558135	0.08434798744457953	
memory_noise_sd	vertex	12.294117647058822	0.04658327559029031	0.01875044402780333	0.09114594709130536	
memory_noise_sd	vertex	13.176470588235293	0.051723010761783	0.021284539411041838	0.09858308617612851	
memory_noise_sd	vertex	14.058823529411764	0.056306220229557856	0.023577774190001514	0.1063491487249947	
memory_noise_sd	vertex	14.941176470588236	0.060140503779871665	0.02535742233649881	0.11259160147594843	
memory_noise_sd	vertex	15.823529411764707	0.06314082982773808	0.02687235919977691	0.1170569439918396	
memory_noise_sd	vertex	16.705882352941174	0.06532802418757613	0.028311964244742204	0.11969409495304331	
memory_noise_sd	vertex	17.588235294117645	0.06680976760334974	0.029742259849429603	0.12012204663867966	
memory_noise_sd	vertex	18.470588235294116	0.06775322942965213	0.031065587227583923	0.11960782891630165	
memory_noise_sd	vertex	19.352941176470587	0.06835798181303307	0.03233492123769276	0.11839727788497408	
memory_noise_sd	vertex	20.235294117647058	0.06883454458152496	0.0335804770806754	0.11731267800807865	
memory_noise_sd	vertex	21.11764705882353	0.06932364424422363	0.034756275815450405	0.11622135925344557	
memory_noise_sd	vertex	22.0	0.06983489706168419	0.035850870502579894	0.11575461346350402	
memory_noise_sd	vertex	22.88235294117647	0.07036405490457912	0.03689859860076657	0.11568938529631594	
memory_noise_sd	vertex	23.764705882352942	0.07090720824412623	0.0376394444777393	0.11556341733257021	
memory_noise_sd	vertex	24.647058823529413	0.07146077083131647	0.03838626429265597	0.11564034591621013	
memory_noise_sd	vertex	25.52941176470588	0.07202146611381188	0.03905803083900103	0.1159786455159779	
memory_noise_sd	vertex	26.41176470588235	0.07258631489910315	0.03971732054206041	0.11653086996012521	
memory_noise_sd	vertex	27.294117647058822	0.0731526238502907	0.04036640933321416	0.11686798905490849	
memory_noise_sd	vertex	28.176470588235293	0.07371797447321363	0.04091789970283281	0.11715230910041002	
memory_noise_sd	vertex	29.058823529411764	0.0742802123201	0.041478060085069456	0.11782998929099815	
memory_noise_sd	vertex	29.941176470588236	0.07483743619501658	0.04194342916203459	0.11842154779665644	
memory_noise_sd	vertex	30.823529411764707	0.07538798720003918	0.04229173658386094	0.11948465534257086	
memory_noise_sd	vertex	31.705882352941174	0.07593043750830132	0.042690324739230616	0.12001353655209425	
memory_noise_sd	vertex	32.588235294117645	0.07646357879108119	0.04304915451685195	0.1209862141204065	
memory_noise_sd	vertex	33.470588235294116	0.07698641026109931	0.04331084114519986	0.1216470868669717	
memory_noise_sd	vertex	34.35294117647059	0.07749812632363172	0.04362523917077092	0.1222955967123284	
memory_noise_sd	vertex	35.23529411764706	0.07799810385122966	0.04383082019235231	0.12324009599629725	
memory_noise_sd	vertex	36.11764705882353	0.07848588911726434	0.044044856557329204	0.1240165886795511	
memory_noise_sd	vertex	37.0	0.07896118443862667	0.04421221080713347	0.12486087790440031	
memory_noise_sd	vertex	37.88235294117647	0.07942383458916208	0.04432454082968364	0.12594973975467927	
memory_noise_sd	vertex	38.76470588235294	0.0798738130532548	0.04437791501691406	0.12707275561145975	
memory_noise_sd	vertex	39.64705882352941	0.08031120819390451	0.0444599024382782	0.12791288250907473	
memory_noise_sd	vertex	40.529411764705884	0.08073620941198727	0.04449361869323897	0.1291999704425867	
memory_noise_sd	vertex	41.411764705882355	0.08114909337366473	0.04456593575242184	0.13019958063077294	
memory_noise_sd	vertex	42.294117647058826	0.08155021038141834	0.04461919483420614	0.13093547087438864	
memory_noise_sd	vertex	43.17647058823529	0.081939970961348	0.044579700357737236	0.13199132133945235	
memory_noise_sd	vertex	44.05882352941176	0.08231883273542175	0.04438946268850395	0.13278971334663559	
memory_noise_sd	vertex	44.94117647058823	0.08268728764272307	0.04436290470240334	0.13390697414619976	
memory_noise_sd	vertex	45.8235294117647	0.08304584956854032	0.044173122334818016	0.13528893887735793	
memory_noise_sd	vertex	46.705882352941174	0.08339504243473922	0.04387909367793312	0.1363994497391806	
memory_noise_sd	vertex	47.588235294117645	0.08373538879935194	0.04355481569337531	0.13759110103079814	
memory_noise_sd	vertex	48.470588235294116	0.0840673990079837	0.04304733288997529	0.13887784066345238	
memory_noise_sd	vertex	49.35294117647059	0.08439156093454708	0.042760499313580856	0.14046641872281096	
memory_noise_sd	vertex	50.23529411764706	0.08470833034411979	0.04238358949339061	0.14187151153853192	
memory_noise_sd	vertex	51.11764705882353	0.08501812190654538	0.04193237845664782	0.14363207788046425	
memory_noise_sd	vertex	52.0	0.08532130088568766	0.041436482281296524	0.14496867553982667	
memory_noise_sd	vertex	52.88235294117647	0.08561817552616768	0.04078321309840799	0.14652741707771422	
memory_noise_sd	vertex	53.76470588235294	0.08590899015688587	0.04026964559260747	0.14798916942360538	
memory_noise_sd	vertex	54.64705882352941	0.08619391902869869	0.03960977925262571	0.14955702133107285	
memory_noise_sd	vertex	55.529411764705884	0.08647306090219214	0.03896613481386037	0.15114271771221047	
memory_noise_sd	vertex	56.41176470588235	0.08674643440054744	0.03831567110397933	0.1528429922866632	
memory_noise_sd	vertex	57.29411764705882	0.08701397414198055	0.03756197258859013	0.15488644897995466	
memory_noise_sd	vertex	58.17647058823529	0.08727552766598398	0.03677719833993949	0.1569636501019234	
memory_noise_sd	vertex	59.05882352941176	0.08753085316759572	0.036020856147652984	0.15929530386361826	
memory_noise_sd	vertex	59.94117647058823	0.08777961805399953	0.0353308385771538	0.16136286095422608	
memory_noise_sd	vertex	60.8235294117647	0.08802139833785631	0.03463681030827065	0.16374187205123428	
memory_noise_sd	vertex	61.705882352941174	0.0882556788816906	0.03398333161807644	0.16577931582055874	
memory_noise_sd	vertex	62.588235294117645	0.08848185450739127	0.03320391880547747	0.16868451104528057	
memory_noise_sd	vertex	63.470588235294116	0.08869923198424827	0.03250974923900166	0.170979655736479	
memory_noise_sd	vertex	64.35294117647058	0.08890703290787763	0.031803864271784825	0.17358274370145463	
memory_noise_sd	vertex	65.23529411764706	0.08910439748080574	0.03104334230724716	0.1758907125502442	
memory_noise_sd	vertex	66.11764705882354	0.0892903892032827	0.0303948012065574	0.17855564925718176	
memory_noise_sd	vertex	67.0	0.08946400048010142	0.02966610729771101	0.18114402918225242	
memory_noise_sd	vertex	67.88235294117646	0.08962415914567581	0.02894970332256312	0.1834462161386938	
memory_noise_sd	vertex	68.76470588235294	0.08976973590548012	0.02824776029669149	0.185975720276149	
memory_noise_sd	vertex	69.64705882352942	0.08989955268711493	0.027432432158220988	0.18838061865541197	
memory_noise_sd	vertex	70.52941176470588	0.09001239188875132	0.02684955224320873	0.19091404474616744	
memory_noise_sd	vertex	71.41176470588235	0.09010700650668586	0.02619411985446979	0.19363309499555426	
memory_noise_sd	vertex	72.29411764705883	0.0901821311170942	0.025558848970148894	0.1961906803519322	
memory_noise_sd	vertex	73.17647058823529	0.0902364936800685	0.024944124123540305	0.19846595245570858	
memory_noise_sd	vertex	74.05882352941177	0.09026882812664533	0.024434912238198388	0.20067526494192933	
memory_noise_sd	vertex	74.94117647058823	0.09027788768186762	0.023868208605632924	0.2034815016830212	
memory_noise_sd	vertex	75.82352941176471	0.09026245886920993	0.023411815137154655	0.20545767058381809	
memory_noise_sd	vertex	76.70588235294117	0.09022137613391386	0.022892870834189186	0.20760024645220757	
memory_noise_sd	vertex	77.58823529411765	0.09015353701514144	0.022364058566273312	0.21031012459568724	
memory_noise_sd	vertex	78.47058823529412	0.09005791778947218	0.021918534815895056	0.21276615975550625	
memory_noise_sd	vertex	79.35294117647058	0.08993358950129209	0.021357595227807648	0.21382683230005733	
memory_noise_sd	vertex	80.23529411764706	0.08977973428920967	0.020905791329488083	0.2159350941657709	
memory_noise_sd	vertex	81.11764705882352	0.08959566191193272	0.020451605015727965	0.21734686339530299	
memory_noise_sd	vertex	82.0	0.08938082637231318	0.020042995528426154	0.21816707334474206	
memory_noise_sd	vertex	82.88235294117646	0.08913484253461436	0.01961035082132717	0.21925533982903955	
memory_noise_sd	vertex	83.76470588235294	0.08885750262785576	0.019218131688256496	0.22123164776109913	
memory_noise_sd	vertex	84.6470588235294	0.08854879252752361	0.018818211984926964	0.22261908994779547	
memory_noise_sd	vertex	85.52941176470588	0.08820890770935402	0.018480175564341207	0.22319810141300617	
memory_noise_sd	vertex	86.41176470588235	0.08783826877275215	0.018044927268744338	0.22401528752073802	
memory_noise_sd	vertex	87.29411764705883	0.08743753643793871	0.01766757270256584	0.22452609895359027	
memory_noise_sd	vertex	88.17647058823529	0.08700762593084442	0.017448066405992023	0.22444771748911227	
memory_noise_sd	vertex	89.05882352941177	0.0865497206833768	0.01711108569223249	0.2240651875971158	
memory_noise_sd	vertex	89.94117647058823	0.08606528529474951	0.01684954282471904	0.22370184427008205	
memory_noise_sd	vertex	90.82352941176471	0.08555607772254649	0.01650082459222683	0.2235535858316928	
memory_noise_sd	vertex	91.70588235294117	0.08502416070085579	0.016139648829674533	0.22167127911542603	
memory_noise_sd	vertex	92.58823529411764	0.08447191241771718	0.015687646821652718	0.22083073490783356	
memory_noise_sd	vertex	93.47058823529412	0.0839020365259406	0.015363231995437087	0.22093960112675542	
memory_noise_sd	vertex	94.35294117647058	0.08331757161068594	0.01498340734982803	0.2214013665555798	
memory_noise_sd	vertex	95.23529411764706	0.08272190029448634	0.014510826798074434	0.22052828345946895	
memory_noise_sd	vertex	96.11764705882352	0.08211875822603669	0.014225509635694	0.21933661331406998	
memory_noise_sd	vertex	97.0	0.08151224327327333	0.01386017729697495	0.217931267394849	
memory_noise_sd	vertex	97.88235294117646	0.08090682532396053	0.013459424399265184	0.21698838311485721	
memory_noise_sd	vertex	98.76470588235294	0.08030735718784203	0.013125059534319158	0.21540458402379284	
memory_noise_sd	vertex	99.6470588235294	0.07971908719279604	0.012757150946107743	0.2149615172436979	
memory_noise_sd	vertex	100.52941176470588	0.07914767417218155	0.01234169962819379	0.21484041219261601	
memory_noise_sd	vertex	101.41176470588235	0.0785992056500517	0.011908853139411566	0.2149325032964883	
memory_noise_sd	vertex	102.29411764705883	0.07808022014284204	0.011469056276415264	0.21462111168026496	
memory_noise_sd	vertex	103.17647058823529	0.07759773460707414	0.011015225702432562	0.21474532522042633	
memory_noise_sd	vertex	104.05882352941177	0.07715927816799967	0.010570643430436436	0.2160677307849899	
memory_noise_sd	vertex	104.94117647058823	0.07677293335702401	0.01010104937082912	0.2170675239947966	
memory_noise_sd	vertex	105.8235294117647	0.07644738615676765	0.009656684345842399	0.2185746572903585	
memory_noise_sd	vertex	106.70588235294117	0.07619198618770162	0.00916698340484	0.2207848169978595	
memory_noise_sd	vertex	107.58823529411764	0.07601681835020943	0.008798998536655533	0.22327407962137233	
memory_noise_sd	vertex	108.47058823529412	0.07593278713364322	0.00827391782022749	0.2265305891573946	
memory_noise_sd	vertex	109.35294117647058	0.07595171458427454	0.007804397597427957	0.23037115981465678	
memory_noise_sd	vertex	110.23529411764706	0.07608645254266747	0.007314533364432099	0.23657695354772937	
memory_noise_sd	vertex	111.11764705882352	0.0763510091682218	0.006806856957604119	0.24303932815545526	
memory_noise_sd	vertex	112.0	0.0767606889161832	0.006282964933574901	0.25282360686878497	
memory_noise_sd	ips - vertex	7.0	0.018397397724149438	-0.028485617817477053	0.10173259408555406	
memory_noise_sd	ips - vertex	7.882352941176471	0.022379788429751066	-0.019518029499411733	0.09378520717711014	
memory_noise_sd	ips - vertex	8.764705882352942	0.027007839076589903	-0.011215392094937186	0.09001516156233681	
memory_noise_sd	ips - vertex	9.647058823529411	0.03210201622977841	-0.004705932133490497	0.09044986014194	
memory_noise_sd	ips - vertex	10.529411764705882	0.03738214939370827	0.00015092423361954746	0.09429885660521245	
memory_noise_sd	ips - vertex	11.411764705882353	0.04250884450467176	0.003293765495390379	0.09972349316704343	
memory_noise_sd	ips - vertex	12.294117647058822	0.04714451955160607	0.0046685772306326746	0.10718866168698955	
memory_noise_sd	ips - vertex	13.176470588235293	0.05101387175371529	0.004755254216551307	0.11499272723971841	
memory_noise_sd	ips - vertex	14.058823529411764	0.053944394396155566	0.0041368445537262105	0.12144295792920502	
memory_noise_sd	ips - vertex	14.941176470588236	0.055878687007455574	0.00340254444669761	0.12600069358618382	
memory_noise_sd	ips - vertex	15.823529411764707	0.056862593569877495	0.0030673433397332534	0.128139865402347	
memory_noise_sd	ips - vertex	16.705882352941174	0.05701947392943194	0.002880589278465409	0.12694387737237628	
memory_noise_sd	ips - vertex	17.588235294117645	0.056520688563519286	0.003190250060140211	0.12464262860027735	
memory_noise_sd	ips - vertex	18.470588235294116	0.05555905846638595	0.003964470645017955	0.12074130923629733	
memory_noise_sd	ips - vertex	19.352941176470587	0.054328656028572564	0.004593496729758707	0.1160732646332109	
memory_noise_sd	ips - vertex	20.235294117647058	0.05301142957120976	0.005409814934653743	0.11157936605919029	
memory_noise_sd	ips - vertex	21.11764705882353	0.05172053132641332	0.00618981479775685	0.10740775731766009	
memory_noise_sd	ips - vertex	22.0	0.05046430338182847	0.006647585975258885	0.10344685374574714	
memory_noise_sd	ips - vertex	22.88235294117647	0.0492404321486714	0.0070801051677230956	0.10027179719359014	
memory_noise_sd	ips - vertex	23.764705882352942	0.0480468928548318	0.007081396458830178	0.09704573596090796	
memory_noise_sd	ips - vertex	24.647058823529413	0.046881918728628055	0.0068896773594038715	0.09430565205909472	
memory_noise_sd	ips - vertex	25.52941176470588	0.04574397178868166	0.00656466364428175	0.092048929810531	
memory_noise_sd	ips - vertex	26.41176470588235	0.04463171541613372	0.00617297744918238	0.0899595410171212	
memory_noise_sd	ips - vertex	27.294117647058822	0.043543988824524926	0.005804753858659521	0.08833670575889889	
memory_noise_sd	ips - vertex	28.176470588235293	0.0424797834932741	0.004968477687685756	0.08662335055998364	
memory_noise_sd	ips - vertex	29.058823529411764	0.041438221590679745	0.0038056368622892195	0.08499921767708991	
memory_noise_sd	ips - vertex	29.941176470588236	0.04041853637994764	0.002738891758171246	0.0836033268161408	
memory_noise_sd	ips - vertex	30.823529411764707	0.03942005457554426	0.0015057927105116221	0.08226144419522015	
memory_noise_sd	ips - vertex	31.705882352941174	0.03844218059616	0.00023391614531207116	0.08143539483007169	
memory_noise_sd	ips - vertex	32.588235294117645	0.037484382643841796	-0.0008938462517981302	0.08078490222226618	
memory_noise_sd	ips - vertex	33.470588235294116	0.03654618052584014	-0.0020963128895642716	0.08000754086339665	
memory_noise_sd	ips - vertex	34.35294117647059	0.03562713512580494	-0.0034044599717526066	0.07937258960917253	
memory_noise_sd	ips - vertex	35.23529411764706	0.03472683942381144	-0.004652000114398079	0.07875158554502856	
memory_noise_sd	ips - vertex	36.11764705882353	0.033844910959859774	-0.005913670501822338	0.0782919546140045	
memory_noise_sd	ips - vertex	37.0	0.03298098563274481	-0.0075088248498200285	0.07805560854655194	
memory_noise_sd	ips - vertex	37.88235294117647	0.032134712725157194	-0.00895718661943219	0.0779704844168055	
memory_noise_sd	ips - vertex	38.76470588235294	0.03130575104642529	-0.01067199852084969	0.07775137696388244	
memory_noise_sd	ips - vertex	39.64705882352941	0.030493766086093974	-0.012338100943154628	0.07767025132992048	
memory_noise_sd	ips - vertex	40.529411764705884	0.029698428074432258	-0.014102329474089922	0.07760927951394973	
memory_noise_sd	ips - vertex	41.411764705882355	0.028919410849723284	-0.015526125529073296	0.07766810948519912	
memory_noise_sd	ips - vertex	42.294117647058826	0.028156391436647783	-0.016930486121965543	0.07753793731651855	
memory_noise_sd	ips - vertex	43.17647058823529	0.027409050245048524	-0.01855395523043874	0.07751011760100346	
memory_noise_sd	ips - vertex	44.05882352941176	0.026677071803687717	-0.01983750116641159	0.07747904268212165	
memory_noise_sd	ips - vertex	44.94117647058823	0.0259601459491492	-0.021379197884001333	0.07769136511631816	
memory_noise_sd	ips - vertex	45.8235294117647	0.025257969395638267	-0.023138669901682004	0.07769931072991558	
