label	space	form	placement	channel	parameter	subject	sigma_ips	sigma_vertex
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	1	0.17378984378257048	0.17378984378257048
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	2	0.3369975152129503	0.3369975152129503
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	3	0.07163546626304292	0.07163546626304292
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	4	0.1566267901097474	0.1566267901097474
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	5	0.06098714123104372	0.06098714123104372
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	6	0.1037647835840671	0.1037647835840671
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	7	0.12114082473157163	0.12114082473157163
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	8	0.26724993294503424	0.26724993294503424
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	9	0.07516678203243894	0.07516678203243894
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	10	0.09968236675597629	0.09968236675597629
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	11	0.07472328731368419	0.07472328731368419
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	12	0.11410303188352067	0.11410303188352067
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	13	0.1138392998578953	0.1138392998578953
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	15	0.08634195664419088	0.08634195664419088
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	16	0.1813122236872385	0.1813122236872385
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	17	1.2478187615993235	1.2478187615993235
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	18	0.13039041539246418	0.13039041539246418
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	19	0.12174992107584211	0.12174992107584211
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	20	0.24777349234427523	0.24777349234427523
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	21	0.22771570762681595	0.22771570762681595
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	24	0.1389851324304322	0.1389851324304322
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	25	0.09606573502960516	0.09606573502960516
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	26	0.11079746615497643	0.11079746615497643
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	27	0.13471729949511432	0.13471729949511432
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	28	0.07516806682108602	0.07516806682108602
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	29	0.18734435531843943	0.18734435531843943
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	30	0.23978655245951655	0.23978655245951655
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	31	0.10762624403147719	0.10762624403147719
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	32	0.17114049378923027	0.17114049378923027
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	34	0.06825291072351258	0.06825291072351258
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	35	0.7119794967769837	0.7119794967769837
log-affine-null.mapjitter.klw	log	affine	null	perc	log_perc_affine_sd7	36	0.17044267696718263	0.17044267696718263
