label	parameter	kind	n	r	lo	hi	p_gt0	p_lt0	r_posterior_mean_only
log-power-percpmu.mapjitter.klw	log_perc_power_sd112	pearson	35	-0.19533999375012556	-0.40452513174132765	0.02713046075708736	0.043083333333333335	0.9569166666666666	-0.2659580254444698
log-power-percpmu.mapjitter.klw	log_perc_power_sd112	spearman	35	-0.20784313725490197	-0.42073529411764704	0.024089635854341738	0.03875	0.9610555555555556	-0.2659580254444698
log-power-percpmu.mapjitter.klw	log_perc_power_sd7	pearson	35	0.1919559779774055	-0.08448415635730959	0.44190096450862654	0.917	0.083	0.29558201692010755
log-power-percpmu.mapjitter.klw	log_perc_power_sd7	spearman	35	0.20504201680672268	-0.07591736694677867	0.4638655462184874	0.9276388888888889	0.07209722222222222	0.29558201692010755
log-power-percpmu.mapjitter.klw	log_risky_prior_mu	pearson	35	-0.04596283641559745	-0.3079062673650671	0.22939175183375599	0.36977777777777776	0.6302222222222222	-0.07216457700051829
log-power-percpmu.mapjitter.klw	log_risky_prior_mu	spearman	35	-0.02997198879551821	-0.29523809523809524	0.2495798319327731	0.41447222222222224	0.5847916666666667	-0.07216457700051829
log-power-percpmu.mapjitter.klw	log_safe_prior_mu	pearson	35	0.03945188304720525	-0.2939057310481285	0.360557423259647	0.5903055555555555	0.40969444444444447	0.17336596265474816
log-power-percpmu.mapjitter.klw	log_safe_prior_mu	spearman	35	0.032492997198879554	-0.2969187675070028	0.35490196078431374	0.5749305555555555	0.4244722222222222	0.17336596265474816
