label	space	form	placement	channel	parameter	subject	sigma_ips	sigma_vertex
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd7	53	0.1252621350503408	0.10562516902109716
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd7	56	0.24917559944629047	0.28093371953474994
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd7	59	0.20690832776106463	0.10213101493032664
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd7	62	0.20904165521183707	0.14662227313617576
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd7	63	0.14824032979223087	0.10408348259491235
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd7	67	0.16854891392415913	0.1304027828996586
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd7	69	0.1782600017913228	0.16509556696728425
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd7	72	0.11922096941709004	0.06936345499187566
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd7	74	0.1956141549601079	0.2901960855692098
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	1	0.19747749416011395	0.20459046967255742
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	2	0.3211424530346862	0.32729279695372515
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	3	0.1408258366960517	0.10540812799938507
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	4	0.2038573345093505	0.18446116777881702
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	5	0.20502681468951792	0.20149747405138352
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	6	0.16842281137898024	0.1390476102687822
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	7	0.34775487275591305	0.3030106491031334
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	9	0.18247727296002303	0.1737120052796732
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	10	0.2219368228518944	0.1948694554858531
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	11	0.20433337690577644	0.20239404895068583
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	18	0.27551399861337017	0.28840167885861007
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	19	0.2488634048317896	0.2102483078042363
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	21	0.27943065994635724	0.2497529629119775
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	25	0.19112172009926243	0.17689623017839817
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	26	0.1815517140035649	0.1581819536113902
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	29	0.28300773078516456	0.2709265625344829
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	30	0.34123941831080057	0.2537478649231781
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	31	0.20845037129537283	0.1904563359189226
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	34	0.1973236804112608	0.16819221259399272
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	35	0.4684937575603432	0.41844337325605
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	36	0.21033398168748385	0.20243451229348178
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	37	0.18984383965395935	0.17179198841491913
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	45	0.2460805114149603	0.16932998554045334
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	46	0.2523675043317345	0.238836023549271
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	47	0.21745087123224421	0.22429318843673904
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	50	0.2587441892347118	0.20717578353753707
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	53	0.25860684320634125	0.20155106234495226
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	56	0.18926729135316764	0.1324720739265895
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	59	0.2253704787954567	0.18959986965851108
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	62	0.2104265464798014	0.15615544053821434
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	63	0.183121216834268	0.1449334015609362
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	67	0.19594454663330318	0.19902380143473875
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	69	0.21788597309494423	0.19242106448263097
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	72	0.16929244786682818	0.13252713319705337
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd20	74	0.3189702768552673	0.31668709235974335
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	1	0.22141602391201698	0.13598997007099825
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	2	0.29161326681665256	0.2401833852112232
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	3	0.25440028007884885	0.188664249463735
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	4	0.3418383332977794	0.27869121531726504
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	5	0.24016126146688213	0.2055253127059123
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	6	0.2987195396141289	0.34135470014146685
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	7	0.32287905260880984	0.30037782594589196
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	9	0.254733233755045	0.5042933900605621
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	10	0.30153379890101845	0.2303737013172639
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	11	0.24126435881867453	0.19172899919892525
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	18	0.26642549223078454	0.2265373900187894
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	19	0.38768626932721567	0.29803311347972977
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	21	0.34199013297871644	0.29918252896215264
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	25	0.26214788017373075	0.19860455186995823
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	26	0.2522543775606718	0.18316062550915652
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	29	0.32592163846956995	0.40301893285910073
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	30	0.28211335558526396	0.4407613672924611
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	31	0.24042895110586143	0.25985730779219773
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	34	0.3345219646550373	0.22982054591577905
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	35	0.21799926436291517	0.09156710654554932
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	36	0.2473617371931158	0.319240698551631
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	37	0.28217456199266605	0.2446636025103503
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	45	0.30260692883891743	0.18562843513265312
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	46	0.27898661605685904	0.24672318716757932
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	47	0.27067954753467377	0.3046813083501803
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	50	0.31669952615911257	0.4753583752175059
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	53	0.32205310270739923	0.4269987711914993
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	56	0.2508081161890744	0.33851816095160764
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	59	0.346912031755414	0.5055665497887237
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	62	0.2949912150472848	0.312715551075734
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	63	0.2916889922778894	0.2820849648384896
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	67	0.34031044231765417	0.6823929358610695
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	69	0.32955911251437775	0.35922082365940433
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	72	0.2628495148425614	0.3435462123237936
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	perc	log_perc_cspl3_sd112	74	0.2970171642324102	0.19558964893534023
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	1	0.08800439796527591	0.08800439796527591
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	2	0.10700007320845104	0.10700007320845104
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	3	0.09852003540597296	0.09852003540597296
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	4	0.09127711762675589	0.09127711762675589
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	5	0.10336930740501728	0.10336930740501728
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	6	0.09321580849146889	0.09321580849146889
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	7	0.09529274720299971	0.09529274720299971
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	9	0.08354278010108811	0.08354278010108811
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	10	0.105356403708593	0.105356403708593
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	11	0.08671193542280371	0.08671193542280371
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	18	0.08629599582876475	0.08629599582876475
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	19	0.09452324058816941	0.09452324058816941
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	21	0.09587988769101471	0.09587988769101471
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	25	0.10262004803396772	0.10262004803396772
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	26	0.09417632177735426	0.09417632177735426
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	29	0.09874507215389511	0.09874507215389511
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	30	0.099225877557753	0.099225877557753
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	31	0.09746820041961475	0.09746820041961475
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	34	0.09391852975842466	0.09391852975842466
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	35	0.09574850283138987	0.09574850283138987
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	36	0.09800449397075306	0.09800449397075306
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	37	0.09636878393902992	0.09636878393902992
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	45	0.09501498561139021	0.09501498561139021
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	46	0.09610503100998305	0.09610503100998305
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	47	0.09764334717927643	0.09764334717927643
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	50	0.08978722843999422	0.08978722843999422
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	53	0.0888467993388039	0.0888467993388039
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	56	0.10200105766331473	0.10200105766331473
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	59	0.09293008356586831	0.09293008356586831
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	62	0.09302846827219126	0.09302846827219126
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	63	0.09272007197842413	0.09272007197842413
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	67	0.10424385875536549	0.10424385875536549
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	69	0.10826033297830076	0.10826033297830076
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	72	0.0904630418488443	0.0904630418488443
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd7	74	0.10378875897604696	0.10378875897604696
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	1	0.09944048321079502	0.09944048321079502
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	2	0.0774638035762885	0.0774638035762885
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	3	0.07653059922219628	0.07653059922219628
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	4	0.11996345333291815	0.11996345333291815
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	5	0.12564140952389075	0.12564140952389075
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	6	0.09447646853547279	0.09447646853547279
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	7	0.0745352428549073	0.0745352428549073
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	9	0.07654574368538321	0.07654574368538321
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	10	0.13044975137243692	0.13044975137243692
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	11	0.07328148362124763	0.07328148362124763
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	18	0.07126627097170171	0.07126627097170171
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	19	0.07645174589499576	0.07645174589499576
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	21	0.1055419356271116	0.1055419356271116
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	25	0.05720875041732995	0.05720875041732995
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	26	0.09270979783229577	0.09270979783229577
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	29	0.07683769183313775	0.07683769183313775
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	30	0.07753976911712639	0.07753976911712639
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	31	0.10800985564131683	0.10800985564131683
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	34	0.10518264244408557	0.10518264244408557
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	35	0.06169072450533494	0.06169072450533494
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	36	0.09910507672653274	0.09910507672653274
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	37	0.10996479180459634	0.10996479180459634
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	45	0.09023734125022306	0.09023734125022306
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	46	0.09030859013339387	0.09030859013339387
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	47	0.07822113458948701	0.07822113458948701
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	50	0.08931400066301828	0.08931400066301828
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	53	0.13006816558122206	0.13006816558122206
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	56	0.07365370406104249	0.07365370406104249
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	59	0.09086723658056056	0.09086723658056056
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	62	0.0607605631072716	0.0607605631072716
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	63	0.11817745057804918	0.11817745057804918
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	67	0.08409208465938263	0.08409208465938263
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	69	0.15781630028218863	0.15781630028218863
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	72	0.0817572046715407	0.0817572046715407
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd20	74	0.09215812641146894	0.09215812641146894
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	1	0.028498083772975885	0.028498083772975885
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	2	0.02938743254870118	0.02938743254870118
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	3	0.03019497797551887	0.03019497797551887
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	4	0.1239971296963893	0.1239971296963893
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	5	0.0439367719165734	0.0439367719165734
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	6	0.10108375508076284	0.10108375508076284
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	7	0.039902389305318385	0.039902389305318385
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	9	0.11889797456351614	0.11889797456351614
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	10	0.0454441962260569	0.0454441962260569
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	11	0.03643024022464029	0.03643024022464029
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	18	0.034605100779481784	0.034605100779481784
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	19	0.05028101578440333	0.05028101578440333
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	21	0.02731603727373461	0.02731603727373461
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	25	0.032788368628233915	0.032788368628233915
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	26	0.037321497085676454	0.037321497085676454
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	29	0.026102981656752865	0.026102981656752865
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	30	0.03555612826789018	0.03555612826789018
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	31	0.04373405080289132	0.04373405080289132
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	34	0.04378859881964883	0.04378859881964883
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	35	0.027240536651718845	0.027240536651718845
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	36	0.049124731271724946	0.049124731271724946
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	37	0.04344582499337912	0.04344582499337912
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	45	0.02158821673860753	0.02158821673860753
log-cspl3-percpmu.mapjitter.klw	log	cspl3	percpmu	mem	log_mem_cspl3_sd112	46	0.033512126519666806	0.033512126519666806
