label	order	n_safe	n_sub	risky	risky_sem	risky_sd	risky_lo	risky_hi	safe	safe_sem	safe_sd	safe_lo	safe_hi	ratio	ratio_sem	ratio_sd	ratio_lo	ratio_hi	noise	noise_sem	noise_sd	noise_lo	noise_hi
log-power-n1n2.mapjitter.klw	Risky first	7.0	35	-0.35558932266305304	0.7946251730485248	4.701065921414411	-2.291197826783503	1.653219844981533	2.0974279996983336	0.839094320369166	4.964148944849735	-0.09488507290843547	4.978754081769736	-1.8414381476629667	1.2857749853921001	7.606747396693408	-4.661935332654794	0.9165538196440787	10.377239547033765	2.171658373219408	12.84770419760234	4.0860300318669935	18.054950881481105
log-power-n1n2.mapjitter.klw	Risky first	10.0	35	-0.06174186584227613	0.959072059885452	5.673946824024027	-1.7150554786823928	1.545136553853961	0.8337140020969213	0.6092635870321321	3.6044519898195504	-0.7027453210355413	2.628312101675544	-0.5202584886346278	1.355032577464858	8.016480836981211	-2.290307711789109	1.2991507923865258	8.834897532120111	1.9979988155292079	11.820320399209326	3.1785001073989605	15.287409162481303
log-power-n1n2.mapjitter.klw	Risky first	14.0	35	0.7635047953800917	1.4227896880683792	8.417337309183948	-1.0805055535573378	2.8637851356535022	-0.09541078817388172	0.46004833839426146	2.721682674022861	-1.3569259988928788	1.2308804239477837	1.1477567625536909	1.7033999609774604	10.077450071671429	-0.6647465074077082	3.1949435395720474	7.575497251545892	1.9508953640806699	11.541652622380417	2.306737852640152	13.482178919754341
log-power-n1n2.mapjitter.klw	Risky first	20.0	35	2.3655552012329606	2.224300275303594	13.159137890266503	-0.3060545682406091	5.343308806426516	-0.6530037824243783	0.3337977896516734	1.9747743550016033	-2.1756976759632933	0.9073057901286206	3.274087322895341	2.379970023680202	14.080092541477558	0.4125395907075659	6.3094272913370615	6.353001426517079	2.012432957759358	11.905713936243503	1.345894090341021	11.836159957932734
log-power-n1n2.mapjitter.klw	Risky first	28.0	35	4.871214452469482	3.282070452426772	19.416990650310638	0.5329877736580909	9.6954217387713	-0.4971219530912736	0.37198443833698613	2.2006896152731095	-2.5415876933518633	1.7697833560370926	5.577022937810827	3.2616218199005647	19.29601490883031	1.087602745431351	10.29153162606829	5.249500295529233	2.144874971059904	12.689251453563873	0.07946690908423665	11.058765657731797
log-power-n1n2.mapjitter.klw	Risky second	7.0	35	2.0557211545465526	0.957507709383899	5.664692001648107	-0.1678735149841474	4.559675803478141	-0.33439004959714735	0.839597087381361	4.9671233546061915	-2.6475697468098396	2.037730517540096	3.039803823403108	1.4565156398836279	8.616862730883932	0.1112195527459949	6.271792537428988	7.505906317735959	2.1323554979354156	12.615185251717028	0.4062910704408523	15.766824925359511
log-power-n1n2.mapjitter.klw	Risky second	10.0	35	1.0377799519612434	0.9721404510692436	5.751260468904094	-0.7218250133940792	2.7683266414239522	-0.5744434289713486	0.689920295377551	4.081623511433245	-2.3418553331950847	0.8519617162062187	2.048153047272491	1.4055347757555865	8.315255871291077	0.0775783501170076	4.36754825105883	5.167752661439252	1.8879843163390158	11.169465844702401	-0.33094394867782156	11.703193933604778
log-power-n1n2.mapjitter.klw	Risky second	14.0	35	1.2112774630714684	1.4735373211721015	8.717564355429035	-0.6491465129655907	3.054055024682609	-0.6238292697290543	0.6153262128572943	3.64031896789629	-2.351247222085819	0.806828235547986	2.2097041459478883	1.7796183774351948	10.528364304376899	0.22905727260993483	4.406918312104987	3.373457191272982	1.7917485399320987	10.600127313490544	-1.148492970606779	8.812399191411792
log-power-n1n2.mapjitter.klw	Risky second	20.0	35	3.290270722119147	2.684707519183294	15.882943877775812	0.5047228574510543	6.458676800737548	-0.369074580217709	0.6570746145289983	3.88730584300298	-2.440097266999189	1.452629520427185	4.053675517568024	2.853575404698695	16.881979761288257	1.216322456824822	7.254839409759101	1.9540626289197727	1.78293603686033	10.54799184222915	-2.4939900967080164	6.715293071464794
log-power-n1n2.mapjitter.klw	Risky second	28.0	35	7.921978537644022	4.605088911449353	27.244073408401736	2.903308062214388	13.905175658953556	0.34107204971437427	0.9024271053885587	5.338830753910359	-2.2496196230462115	2.941912316461792	8.025919693082141	4.592516796959195	27.1696957760357	3.2004705037932433	13.737674259795421	1.1454884258535805	1.8074411004105526	10.692965753282193	-3.408294759840855	5.950971310874766
