label	space	form	placement	memory_model	channel	condition	x	lo	mid	hi	p_gt0
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	ips	68.0916602020204	0.26483999974484274	0.2960784043681461	0.32923949506810507	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	ips	73.10865507174931	0.26873926775193846	0.3010645378451303	0.335420273124688	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	ips	78.49530222265639	0.2725828897911144	0.3060742073308577	0.3416537617029907	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	ips	84.27883764212618	0.2763934797238199	0.31103502672325656	0.3477841226994521	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	ips	90.48850406563211	0.28015896864354395	0.31607538812675484	0.3541472037921322	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	ips	97.15569883397539	0.2838080347954243	0.3210981640313299	0.36049365855160964	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	ips	104.31413264464811	0.28764682361072264	0.32610570351159907	0.36679212072383566	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	ips	111.99999999999996	0.2913729588858571	0.3310912514646174	0.3730659392348312	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	6.999999999999999	0.09943886833265342	0.1362426926826551	0.1731316812144914	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	7.515760138376834	0.10569406785783125	0.1412337536555543	0.17705898978800946	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	8.069521493944878	0.11192657736411434	0.14627537540088986	0.18083286704944365	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	8.664083997137997	0.11816628491506538	0.15130430977439102	0.1846917419535429	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	9.302453877319767	0.12430302561830177	0.15626525599482122	0.1885887195248642	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	9.987858862892702	0.13037279440350288	0.16127014989926372	0.1925514668742316	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	10.723764501351818	0.1365127226004585	0.16625271690835017	0.19663597295226712	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	11.513891681800072	0.1425844351290815	0.17120583864497718	0.20065268278977852	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	12.36223544852308	0.14843981989238786	0.1761754354353547	0.20458656766166908	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	13.273085200748401	0.1542562305258377	0.18112421539859164	0.20868571077413453	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	14.25104638072347	0.16007581337202997	0.1861349690217865	0.21297103311408877	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	15.301063759771553	0.16576794319065216	0.19115522911188515	0.2173205410536938	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	16.428446440064768	0.17136625541666994	0.19617374898904116	0.22170706908451562	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	17.638894698528226	0.17711979941468586	0.2012146357895987	0.22625718126708858	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	18.93852880860355	0.18245367579472965	0.20621398270283037	0.23087223146106184	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	20.33391998560055	0.1878904394878569	0.21120082911793925	0.23553382152402363	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	21.832123612102944	0.1931237748195442	0.2162112703142301	0.24016920116064197	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	23.440714911422706	0.19825499587782333	0.22118601913944042	0.24508079488589077	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	25.16782724947517	0.20326991835538613	0.22616003128123463	0.2500656077531715	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	27.0221932587371	0.2082318244233731	0.2312024636766008	0.2550671235838162	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	29.01318899221878	0.21318516865050416	0.2361629825235697	0.2603047544279103	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	31.150881330701633	0.21799801845605396	0.24110710959608808	0.26556263634226607	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	33.44607888294205	0.22263248032763241	0.24609100277037782	0.27075625645355167	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	35.910386636203285	0.22725154917382648	0.25106601890921576	0.2762331318435929	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	38.55626463343953	0.23175992820501204	0.25602603471784074	0.2816915724656327	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	41.397090973816184	0.23613090978200202	0.26106188408976666	0.28735329976791396	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	44.44722945510957	0.2403396777328124	0.26607905336089943	0.2931635210895407	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	47.722102200000165	0.24454175157561678	0.27106086589408473	0.2989821491802719	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	51.23826763347237	0.24872199282094676	0.27604182294083635	0.3050095989970507	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	55.01350420559078	0.25288369713022596	0.281026408208308	0.3109647541522901	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	59.0669002829722	0.2568876834348031	0.28607454190503945	0.31693775277259717	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	63.4189506634631	0.26083899093721585	0.2910638368478155	0.3230045748184787	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	68.0916602020204	0.26483999974484274	0.2960784043681461	0.32923949506810507	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	73.10865507174931	0.26873926775193846	0.3010645378451303	0.335420273124688	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	78.49530222265639	0.2725828897911144	0.3060742073308577	0.3416537617029907	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	84.27883764212618	0.2763934797238199	0.31103502672325656	0.3477841226994521	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	90.48850406563211	0.28015896864354395	0.31607538812675484	0.3541472037921322	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	97.15569883397539	0.2838080347954243	0.3210981640313299	0.36049365855160964	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	104.31413264464811	0.28764682361072264	0.32610570351159907	0.36679212072383566	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	perc	vertex	111.99999999999996	0.2913729588858571	0.3310912514646174	0.3730659392348312	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	6.999999999999999	0.08545217814674808	0.12145936937635135	0.16330269686896676	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	7.515760138376834	0.08444333919468218	0.11933418226714351	0.1598978157688076	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	8.069521493944878	0.08336157458625096	0.11720237113866724	0.15661486238903283	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	8.664083997137997	0.08222831794642435	0.11508777024376333	0.15327512766620693	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	9.302453877319767	0.08114874535077081	0.11299487177743364	0.15009183816729568	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	9.987858862892702	0.07995884261196622	0.11084403977301324	0.14684816549065557	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	10.723764501351818	0.07876123481955748	0.10871596235024186	0.14361049789207547	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	11.513891681800072	0.07750158759844462	0.10659999181857896	0.14035617586598684	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	12.36223544852308	0.076225379218095	0.10445627560516949	0.1371668000536698	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	13.273085200748401	0.07499397450897702	0.10232337725593779	0.13397762717250966	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	14.25104638072347	0.07380876898045906	0.10021329080837849	0.13077723279662967	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	15.301063759771553	0.07249734756049858	0.09811296574708481	0.12762879667293556	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	16.428446440064768	0.07111833673294939	0.0959715329168143	0.12450093730788052	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	17.638894698528226	0.06974514369254772	0.09384917528529035	0.12143314541622081	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	18.93852880860355	0.0683568842552828	0.09168394679079303	0.1185887248916173	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	20.33391998560055	0.0668939941828716	0.08954825098285593	0.11562592702413997	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	21.832123612102944	0.06542254266074136	0.08740760585619962	0.11275547019038545	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	23.440714911422706	0.06400523185263816	0.08525637921847329	0.10990512876505198	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	25.16782724947517	0.062441078847551804	0.08311077850881826	0.10721547191156074	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	27.0221932587371	0.06085698341450854	0.08099985253757136	0.10455954233283365	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	29.01318899221878	0.059189915166531604	0.07881549715657776	0.1020631428161054	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	31.150881330701633	0.05738465327013367	0.07661641091565119	0.09974062950051149	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	33.44607888294205	0.05572136175943579	0.07446686013686403	0.09720786582892058	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	35.910386636203285	0.05386953126464361	0.0722665682679054	0.09486220164451524	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	38.55626463343953	0.05199802356931132	0.07006462279461889	0.09271602928211896	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	41.397090973816184	0.05001064060604001	0.06784260960972133	0.09070653208088791	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	44.44722945510957	0.04793674238051505	0.0656319175423863	0.08866875881032174	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	47.722102200000165	0.04587666890826281	0.06339129973806862	0.08681271248965561	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	51.23826763347237	0.04367654790203562	0.0611398898010414	0.08536347932581043	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	55.01350420559078	0.04149162698442298	0.05887529213741844	0.08363348315055695	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	59.0669002829722	0.03927047884039848	0.056654550232626055	0.08207408867339198	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	63.4189506634631	0.0368947499776038	0.05440576320802529	0.08052016988427209	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	68.0916602020204	0.034552851526235204	0.05219613663617313	0.07898946665773952	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	73.10865507174931	0.03205287182745021	0.04997988051537571	0.07765201635757386	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	78.49530222265639	0.02954376477518513	0.04775677931314647	0.07638424875431765	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	84.27883764212618	0.02686039396672462	0.04556699524411542	0.07503997954485175	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	90.48850406563211	0.02424025008049273	0.04337554197332459	0.07386644324237031	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	97.15569883397539	0.021471898103512625	0.04116597407879724	0.07280665655773409	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	104.31413264464811	0.01870068716593158	0.038961562884684414	0.07162451355268738	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	ips	111.99999999999996	0.015817441166347417	0.03675259422365376	0.07061145531671847	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	6.999999999999999	0.08545217814674808	0.12145936937635135	0.16330269686896676	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	7.515760138376834	0.08444333919468218	0.11933418226714351	0.1598978157688076	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	8.069521493944878	0.08336157458625096	0.11720237113866724	0.15661486238903283	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	8.664083997137997	0.08222831794642435	0.11508777024376333	0.15327512766620693	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	9.302453877319767	0.08114874535077081	0.11299487177743364	0.15009183816729568	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	9.987858862892702	0.07995884261196622	0.11084403977301324	0.14684816549065557	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	10.723764501351818	0.07876123481955748	0.10871596235024186	0.14361049789207547	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	11.513891681800072	0.07750158759844462	0.10659999181857896	0.14035617586598684	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	12.36223544852308	0.076225379218095	0.10445627560516949	0.1371668000536698	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	13.273085200748401	0.07499397450897702	0.10232337725593779	0.13397762717250966	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	14.25104638072347	0.07380876898045906	0.10021329080837849	0.13077723279662967	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	15.301063759771553	0.07249734756049858	0.09811296574708481	0.12762879667293556	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	16.428446440064768	0.07111833673294939	0.0959715329168143	0.12450093730788052	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	17.638894698528226	0.06974514369254772	0.09384917528529035	0.12143314541622081	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	18.93852880860355	0.0683568842552828	0.09168394679079303	0.1185887248916173	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	20.33391998560055	0.0668939941828716	0.08954825098285593	0.11562592702413997	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	21.832123612102944	0.06542254266074136	0.08740760585619962	0.11275547019038545	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	23.440714911422706	0.06400523185263816	0.08525637921847329	0.10990512876505198	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	25.16782724947517	0.062441078847551804	0.08311077850881826	0.10721547191156074	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	27.0221932587371	0.06085698341450854	0.08099985253757136	0.10455954233283365	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	29.01318899221878	0.059189915166531604	0.07881549715657776	0.1020631428161054	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	31.150881330701633	0.05738465327013367	0.07661641091565119	0.09974062950051149	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	33.44607888294205	0.05572136175943579	0.07446686013686403	0.09720786582892058	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	35.910386636203285	0.05386953126464361	0.0722665682679054	0.09486220164451524	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	38.55626463343953	0.05199802356931132	0.07006462279461889	0.09271602928211896	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	41.397090973816184	0.05001064060604001	0.06784260960972133	0.09070653208088791	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	44.44722945510957	0.04793674238051505	0.0656319175423863	0.08866875881032174	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	47.722102200000165	0.04587666890826281	0.06339129973806862	0.08681271248965561	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	51.23826763347237	0.04367654790203562	0.0611398898010414	0.08536347932581043	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	55.01350420559078	0.04149162698442298	0.05887529213741844	0.08363348315055695	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	59.0669002829722	0.03927047884039848	0.056654550232626055	0.08207408867339198	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	63.4189506634631	0.0368947499776038	0.05440576320802529	0.08052016988427209	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	68.0916602020204	0.034552851526235204	0.05219613663617313	0.07898946665773952	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	73.10865507174931	0.03205287182745021	0.04997988051537571	0.07765201635757386	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	78.49530222265639	0.02954376477518513	0.04775677931314647	0.07638424875431765	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	84.27883764212618	0.02686039396672462	0.04556699524411542	0.07503997954485175	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	90.48850406563211	0.02424025008049273	0.04337554197332459	0.07386644324237031	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	97.15569883397539	0.021471898103512625	0.04116597407879724	0.07280665655773409	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	104.31413264464811	0.01870068716593158	0.038961562884684414	0.07162451355268738	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	mem	vertex	111.99999999999996	0.015817441166347417	0.03675259422365376	0.07061145531671847	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	6.999999999999999	0.2222113322805151	0.25815487616189337	0.2963323082920933	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	7.515760138376834	0.22601730494640773	0.2609821310506568	0.29820980354756155	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	8.069521493944878	0.22990016446672928	0.2638652559060988	0.2999424818991359	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	8.664083997137997	0.23375127128115072	0.2667794697537944	0.3018632076957146	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	9.302453877319767	0.23755683058339547	0.2696455880482732	0.303842079191583	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	9.987858862892702	0.24121777148405782	0.27250376560900197	0.30586581645417504	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	10.723764501351818	0.2447888598418994	0.27533342286346263	0.308077306472259	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	11.513891681800072	0.2482869136348014	0.2781788562686781	0.3101270234170854	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	12.36223544852308	0.2517826465828801	0.28101800039404	0.3123731075385125	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	13.273085200748401	0.25510789824296526	0.28389624183906126	0.3146761143196775	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	14.25104638072347	0.2584999228536523	0.28676965986698255	0.31702520659487116	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	15.301063759771553	0.26182266543232735	0.28959684188325957	0.31946562502169207	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	16.428446440064768	0.26507779298557194	0.2924021597697227	0.3219846913498537	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	17.638894698528226	0.2682804239712636	0.29525273664692897	0.32460530896413287	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	18.93852880860355	0.27138058467533854	0.29813531769373636	0.32731349865209225	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	20.33391998560055	0.27425516545218626	0.300959149622648	0.33000876432826837	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	21.832123612102944	0.2771358477259851	0.30378885707526626	0.33284774350988283	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	23.440714911422706	0.28000247908823117	0.3066936532949842	0.3356984345121099	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	25.16782724947517	0.28275756809358965	0.3095818499813516	0.33884566105912195	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	27.0221932587371	0.2854939526901031	0.3124228359123806	0.34193608876737996	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	29.01318899221878	0.2881343172172037	0.3152096933281856	0.34529011334449944	
log-affine-null.mapjitter.klw	log	affine	null	shared_perceptual_noise	n1	ips	31.150881330701633	0.2907893982729006	0.31803101998527483	0.34873686370760854	
