label	parameter	n	sd_within	sd_between_observed	sd_between_model	reliability_var	ceiling_var	reliability_draw	ceiling_draw	rank_stability	ceiling_rank
log-power-n1n2.mapjitter.klw	log_n1_power_sd112	35	0.29258448820515154	0.31570239326787414	0.42430363991329006	0.14109160632767698	0.37562162654415543	0.5505195572949741	0.7419700514811728	0.5340140056022409	0.7307626191878187
log-power-n1n2.mapjitter.klw	log_n2_power_sd112	35	0.3353874663543864	0.31363852530597813	0.45245369933991214	0.0	0.0	0.4795897140436986	0.6925241613429084	0.4468855742296919	0.6684950068846378
log-power-n1n2.mapjitter.klw	log_n1_power_sd7	35	0.2496301354986345	0.187821985938483	0.29422131361766896	0.0	0.0	0.37797375206995515	0.6147956994562951	0.35784635854341734	0.5982026066003201
log-power-n1n2.mapjitter.klw	log_n2_power_sd7	35	0.3514621868779565	0.17799228133916944	0.3464063412804521	0.0	0.0	0.21737187429611698	0.46623156724541615	0.19687773109243695	0.4437090613143222
