term	stimulation	payoff	nu	lo	hi
memory_noise_sd	ips	7.0	0.8935186428444558	0.49560284846891123	1.3988431396218746
memory_noise_sd	ips	7.882352941176471	0.956966750295629	0.6239509636315949	1.3521295375253035
memory_noise_sd	ips	8.764705882352942	1.0139791139875267	0.7193337312748078	1.3516145071635135
memory_noise_sd	ips	9.647058823529411	1.0626453446404625	0.7707650539256278	1.3930979723358372
memory_noise_sd	ips	10.529411764705882	1.1020073793151255	0.7848588847991852	1.459022268714545
memory_noise_sd	ips	11.411764705882353	1.131903276414146	0.7787415373980684	1.5312919450872553
memory_noise_sd	ips	12.294117647058822	1.152774179546651	0.7659707209073836	1.5883698571592948
memory_noise_sd	ips	13.176470588235293	1.1654912367436105	0.7551293906539167	1.6298280916421457
memory_noise_sd	ips	14.058823529411764	1.1712186046524555	0.7463915358644011	1.6536566907181478
memory_noise_sd	ips	14.941176470588236	1.1713103870902184	0.738374282887538	1.662788502678421
memory_noise_sd	ips	15.823529411764707	1.1672344069310157	0.7354930023698991	1.661928199215718
memory_noise_sd	ips	16.705882352941174	1.1605162254652788	0.7333788853040037	1.6549848156200702
memory_noise_sd	ips	17.588235294117645	1.1526988904813844	0.7339377687941653	1.6354063446395655
memory_noise_sd	ips	18.470588235294116	1.1453160030988636	0.7357312473382872	1.6185793448810446
memory_noise_sd	ips	19.352941176470587	1.1398773546616323	0.739904514463332	1.599851446734826
memory_noise_sd	ips	20.235294117647058	1.137862479133603	0.7458427735400834	1.587693208380509
memory_noise_sd	ips	21.11764705882353	1.1402252719950614	0.7533904883155993	1.5816799533812722
memory_noise_sd	ips	22.0	1.1469807779180676	0.7648638252452954	1.5849347879242763
memory_noise_sd	ips	22.88235294117647	1.158065044370574	0.7771851185650085	1.5935111488944218
memory_noise_sd	ips	23.764705882352942	1.173437002298846	0.7924272345389943	1.608128961775864
memory_noise_sd	ips	24.647058823529413	1.193076072291408	0.8090537920622867	1.6297342335700353
memory_noise_sd	ips	25.52941176470588	1.2169795496030775	0.8290667825916227	1.6575335878722057
memory_noise_sd	ips	26.41176470588235	1.245159802107227	0.8510241801581807	1.6922631048800372
memory_noise_sd	ips	27.294117647058822	1.2776413138553306	0.8732861389485974	1.727786780707338
memory_noise_sd	ips	28.176470588235293	1.3144576088250888	0.9019113100495064	1.7743375453070298
memory_noise_sd	ips	29.058823529411764	1.3556480941759423	0.932560448534286	1.8236215645211074
memory_noise_sd	ips	29.941176470588236	1.4012548691304512	0.9678158959488271	1.8790182153462698
memory_noise_sd	ips	30.823529411764707	1.4513195534248615	1.007124502394582	1.9427865183512638
memory_noise_sd	ips	31.705882352941174	1.5058801969114066	1.0496232571363078	2.0107512955035403
memory_noise_sd	ips	32.588235294117645	1.564968338053765	1.095928091525419	2.0808121217895588
memory_noise_sd	ips	33.470588235294116	1.6286062824908962	1.145510165645367	2.1582559864405853
memory_noise_sd	ips	34.35294117647059	1.6968046724964727	1.1978712910943103	2.2389449598849045
memory_noise_sd	ips	35.23529411764706	1.7695604133058471	1.2563947166101062	2.3269392968141114
memory_noise_sd	ips	36.11764705882353	1.846855012652339	1.3167587944790815	2.4163765426027615
memory_noise_sd	ips	37.0	1.9286533757111175	1.383881468779424	2.51133394728067
memory_noise_sd	ips	37.88235294117647	2.0149030797997503	1.4574291156795653	2.611269072368608
memory_noise_sd	ips	38.76470588235294	2.1055341329137742	1.5314827043601988	2.7160382666878204
memory_noise_sd	ips	39.64705882352941	2.200459199102737	1.609727283603074	2.823888127098865
memory_noise_sd	ips	40.529411764705884	2.299574253578367	1.6927526421785533	2.9355138978865254
memory_noise_sd	ips	41.411764705882355	2.402759612960425	1.7810427169826266	3.0512658846791396
memory_noise_sd	ips	42.294117647058826	2.5098812725873096	1.8720538915669103	3.1693268008149817
memory_noise_sd	ips	43.17647058823529	2.6207924742566266	1.9654598533373873	3.294260155897339
memory_noise_sd	ips	44.05882352941176	2.735335424481995	2.066472386519711	3.4221137289270946
memory_noise_sd	ips	44.94117647058823	2.8533430851644432	2.1725140102807567	3.5532819129279125
memory_noise_sd	ips	45.8235294117647	2.9746409648144723	2.2757569504684776	3.691108428481657
memory_noise_sd	ips	46.705882352941174	3.0990488481123015	2.3858666872926255	3.8273951310303516
memory_noise_sd	ips	47.588235294117645	3.2263824134711383	2.499387471235624	3.96975063506696
memory_noise_sd	ips	48.470588235294116	3.356454701159498	2.614680004560709	4.115913703893748
memory_noise_sd	ips	49.35294117647059	3.489077407360122	2.7337391821964965	4.261526555002982
