label	order	role	position	stimulation_condition	payoff	objective_ev	lo	perceived_ev	hi
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	18.93852880860355	10.416190844731954	10.144007697531908	10.564011828649281	10.963811068784391
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	20.33391998560055	11.183655992080302	10.706738447840378	11.153178805361868	11.577220167774964
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	21.832123612102944	12.00766798665662	11.289258488300986	11.773746109312528	12.226560077057075
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	23.440714911422706	12.89239320128249	11.897813915943846	12.42656038673801	12.909504228491693
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	25.16782724947517	13.842304987211344	12.544292279168664	13.111631981845877	13.633421640365349
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	27.0221932587371	14.862206292305407	13.21662825860002	13.830470276569304	14.397119979091272
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	29.01318899221878	15.95725394572033	13.917533809779119	14.584731834439324	15.195834710620767
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	31.150881330701633	17.132984731885898	14.653959193547838	15.375598954452308	16.039067179970747
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	33.44607888294205	18.395343385618126	15.431956391213207	16.204781349863723	16.934180367279215
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	35.910386636203285	19.750712649911808	16.24945527088171	17.076124217087703	17.873048797163825
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	38.55626463343953	21.205945548391746	17.10296882724578	17.989435690550987	18.85631805293375
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	41.397090973816184	22.7684000355989	18.004143588748875	18.94823735762248	19.884092092596802
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	44.44722945510957	24.445976200310266	18.95003758578352	19.95662018107759	20.971234056425097
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	47.722102200000165	26.247156210000092	19.916473422133723	21.00370875659236	22.116447574684862
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	51.23826763347237	28.181047198409804	20.936727734323767	22.09830056781103	23.318781092467145
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	55.01350420559078	30.25742731307493	21.993364431661515	23.247645465072168	24.576016845103734
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	59.0669002829722	32.48679515563471	23.098122789489366	24.45759746656763	25.90656750742176
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	63.4189506634631	34.88042286490471	24.236815195709536	25.716886911096367	27.30404745532037
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	68.0916602020204	37.450413111111224	25.40988750667145	27.035199686596425	28.75784000804331
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	73.10865507174931	40.209760289462125	26.612383477922823	28.420803518939778	30.314146424837062
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	78.49530222265639	43.17241622246102	27.872026009340978	29.875240467205007	31.9374424121001
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	84.27883764212618	46.3533607031694	29.18159926771036	31.39095147984186	33.646656197938604
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	90.48850406563211	49.768677236097666	30.553624974495364	32.97169440162703	35.45443516487235
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	97.15569883397539	53.43563435868647	31.93359089702211	34.62212242356203	37.35541883333843
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	104.31413264464811	57.37277295455647	33.34641832642592	36.35462658639889	39.338966989885506
log-power-n1n2.mapjitter.klw	Risky first	risky	1	ips	111.99999999999996	61.59999999999998	34.817611877307606	38.16705905234977	41.46311410017086
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	6.999999999999999	3.8499999999999996	4.5866927117166965	4.901119768258183	5.317904905274918
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	7.515760138376834	4.133668076107259	4.869323111542455	5.182495872959418	5.587174610477975
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	8.069521493944878	4.438236821669683	5.16980470720887	5.479004509273957	5.875944499666667
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	8.664083997137997	4.765246198425898	5.4850742261650485	5.792768797626428	6.18431625145319
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	9.302453877319767	5.116349632525872	5.820467659282943	6.124351584065889	6.507845319185967
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	9.987858862892702	5.493322374590987	6.171366700338959	6.4762070286468525	6.851237589572085
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	10.723764501351818	5.8980704757435	6.538660452569905	6.848084274637053	7.214450542681955
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	11.513891681800072	6.33264042499004	6.927428323368129	7.238645711568079	7.60516938270749
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	12.36223544852308	6.799229496687695	7.335022555129631	7.653237580678146	8.025428383485867
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	13.273085200748401	7.300196860411621	7.759798228748738	8.08896695858887	8.46800708874268
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	14.25104638072347	7.838075509397909	8.206922015290433	8.549047857953774	8.9319776134952
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	15.301063759771553	8.415585067874355	8.67741807342197	9.033172534983585	9.42584938961651
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	16.428446440064768	9.035645542035622	9.164629939505879	9.54140950814483	9.948654694198721
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	17.638894698528226	9.701392084190525	9.679303439591997	10.077062546012849	10.500312367880493
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	18.93852880860355	10.416190844731954	10.221226362712839	10.639962217287778	11.078507466946201
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	20.33391998560055	11.183655992080302	10.78201602235449	11.228442665213743	11.688532550614477
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	21.832123612102944	12.00766798665662	11.365402276977793	11.847107376570202	12.335196476544256
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	23.440714911422706	12.89239320128249	11.976624597392345	12.494510024109932	13.015007789256138
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	25.16782724947517	13.842304987211344	12.61475472273381	13.173559861627078	13.732939278946716
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	27.0221932587371	14.862206292305407	13.275279036352158	13.885936415026496	14.494921380886542
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	29.01318899221878	15.95725394572033	13.974065755051953	14.632583443727544	15.292483889820982
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	31.150881330701633	17.132984731885898	14.704233651025882	15.41159958363821	16.12962595240158
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	33.44607888294205	18.395343385618126	15.464146555547032	16.225269599496315	17.006833866477347
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	35.910386636203285	19.750712649911808	16.255603245150066	17.07445338309219	17.931558302482145
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	38.55626463343953	21.205945548391746	17.080972641818747	17.960810550072473	18.90859511221159
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	41.397090973816184	22.7684000355989	17.9420218411964	18.890560671527652	19.92502171027973
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	44.44722945510957	24.445976200310266	18.833831358653764	19.859632735121092	20.994503968070024
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	47.722102200000165	26.247156210000092	19.7627210347667	20.870437243892287	22.127031982819602
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	51.23826763347237	28.181047198409804	20.719739735458056	21.92539051381998	23.303631725386253
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	55.01350420559078	30.25742731307493	21.73226637521415	23.024048511218446	24.538585373330548
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	59.0669002829722	32.48679515563471	22.771426337844158	24.17522130671795	25.84523509310869
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	63.4189506634631	34.88042286490471	23.84020473038746	25.374736856142512	27.209306336063612
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	68.0916602020204	37.450413111111224	24.960085572049373	26.624379071896485	28.63330875964245
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	73.10865507174931	40.209760289462125	26.10813224283247	27.92226005317613	30.10149226020679
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	78.49530222265639	43.17241622246102	27.282281219360648	29.288900301749393	31.645382249619164
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	84.27883764212618	46.3533607031694	28.525936215744945	30.702705082388853	33.26024820517348
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	90.48850406563211	49.768677236097666	29.79718960944335	32.19313681081651	34.9774208213637
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	97.15569883397539	53.43563435868647	31.07748416953892	33.73406601909604	36.784900534790516
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	104.31413264464811	57.37277295455647	32.41779159412367	35.35630548905486	38.6484997348648
log-power-n1n2.mapjitter.klw	Risky first	risky	1	vertex	111.99999999999996	61.59999999999998	33.80276764843173	37.04403562564346	40.64810350048966
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	6.999999999999999	6.999999999999999	7.398399553658235	7.743713292612307	8.131079114432106
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	7.253297248054695	7.253297248054695	7.630940234373429	7.980132768138929	8.369450845411468
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	7.515760138376834	7.515760138376834	7.8736262886901	8.225209769800399	8.617222361259923
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	7.78772033267541	7.78772033267541	8.122818071758694	8.476240235137384	8.870425995091342
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	8.069521493944878	8.069521493944878	8.379696138778996	8.736608295515492	9.132364085276878
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	8.361519720735515	8.361519720735515	8.644434647901251	9.005589117590747	9.405942559847311
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	8.664083997137997	8.664083997137997	8.916228577476254	9.282111551955403	9.685584195044024
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	8.977596659050825	8.977596659050825	9.198821134537853	9.568068521183655	9.97937334669677
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	9.302453877319767	9.302453877319767	9.488204240337891	9.863015409328282	10.282506088451864
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	9.639066158359887	9.639066158359887	9.788318321915083	10.167620046727684	10.594013805440873
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	9.987858862892702	9.987858862892702	10.096268330552052	10.483174780858079	10.921243092835981
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	10.34927274345405	10.34927274345405	10.414947502026752	10.809808930638571	11.256350720907324
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	10.723764501351818	10.723764501351818	10.743464454829656	11.146074345693064	11.600267624324285
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	11.111807363777396	11.111807363777396	11.081971790130812	11.492173287428091	11.95877734683444
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	11.513891681800072	11.513891681800072	11.42917940391586	11.850183297233347	12.327389468491184
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	11.930525550000045	11.930525550000045	11.787248152645375	12.21885349147654	12.703727611168794
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	12.36223544852308	12.36223544852308	12.158013318077566	12.598967393995261	13.097545026128229
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	12.809566908368096	12.809566908368096	12.54081404187443	12.991867632161851	13.505389344325955
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	13.273085200748401	13.273085200748401	12.935683830705536	13.398538699062328	13.926727997973629
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	13.753376051397698	13.753376051397698	13.342194457373271	13.817318006010993	14.362692119928909
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	14.25104638072347	14.25104638072347	13.755974055935384	14.248884783790801	14.812321132626755
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	14.766725070743053	14.766725070743053	14.183603401268021	14.695088588554757	15.276311608634323
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	15.301063759771553	15.301063759771553	14.62991814822412	15.153421262899716	15.757865548979474
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	15.854737665865779	15.854737665865779	15.074963333977143	15.627804005659009	16.253069285267927
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	16.428446440064768	16.428446440064768	15.540405379956542	16.11533931081199	16.760002593431143
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	17.02291505050511	17.02291505050511	16.01643129892485	16.61995666217376	17.290522520258037
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	17.638894698528226	17.638894698528226	16.510685689594826	17.139157479938913	17.843463744936912
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	18.27716376793733	18.27716376793733	17.014617813100585	17.672756748056223	18.4009826012051
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	18.93852880860355	18.93852880860355	17.532510811101968	18.222926693644517	18.980400264048264
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	19.6238255556641	19.6238255556641	18.067482546279106	18.79105373555359	19.58407524789522
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	20.33391998560055	20.33391998560055	18.62012176562026	19.37458768530871	20.200397001431792
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	21.069709410531548	21.069709410531548	19.185921074776065	19.97632534714092	20.838565405986003
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	21.832123612102944	21.832123612102944	19.771228605834885	20.601144678584856	21.491959136812305
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	22.622126016408032	22.622126016408032	20.37069532474039	21.2437100118734	22.173018045896264
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	23.440714911422706	23.440714911422706	20.982738477058096	21.903774144794507	22.8749406381751
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	24.288924708493855	24.288924708493855	21.61089974142786	22.585845475857603	23.604231772200894
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	25.16782724947517	25.16782724947517	22.25753831891553	23.285241372923913	24.354541403465873
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	26.078533161162035	26.078533161162035	22.909935893127248	24.00461480692543	25.12643722360803
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	27.0221932587371	27.0221932587371	23.582866181205183	24.744661220912086	25.926024778980903
log-power-n1n2.mapjitter.klw	Risky first	safe	2	ips	27.999999999999996	27.999999999999996	24.271642658676637	25.50880542368416	26.74938992601797
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	6.999999999999999	6.999999999999999	7.308202377055051	7.553838578870268	7.912284951699743
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	7.253297248054695	7.253297248054695	7.546898433659484	7.7952419659944	8.156876209451381
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	7.515760138376834	7.515760138376834	7.793435464861157	8.045440802812099	8.40978826771875
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	7.78772033267541	7.78772033267541	8.047092645276683	8.304149754716583	8.674220963030233
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	8.069521493944878	8.069521493944878	8.30861368836864	8.571437245443633	8.945594220835412
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	8.361519720735515	8.361519720735515	8.58157578976446	8.847214873896096	9.227336077280315
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	8.664083997137997	8.664083997137997	8.860205018295725	9.131872839677898	9.51771594086063
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	8.977596659050825	8.977596659050825	9.147953934165741	9.425967970234503	9.814789685255018
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	9.302453877319767	9.302453877319767	9.446213900531966	9.729968410656673	10.125944618504063
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	9.639066158359887	9.639066158359887	9.75017449526955	10.043623585552218	10.445201498852882
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	9.987858862892702	9.987858862892702	10.064310365143815	10.36870926415256	10.778226076106519
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	10.34927274345405	10.34927274345405	10.390903322368061	10.704091014723994	11.116217330252255
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	10.723764501351818	10.723764501351818	10.726814180449859	11.049560957379768	11.469204244035282
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	11.111807363777396	11.111807363777396	11.07293238116423	11.406922476155092	11.834971450921138
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	11.513891681800072	11.513891681800072	11.428903870526076	11.77728571914152	12.209804258039544
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	11.930525550000045	11.930525550000045	11.794871140283695	12.1591736872513	12.605203166847778
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	12.36223544852308	12.36223544852308	12.173496062391894	12.551868617611003	13.011993633943078
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	12.809566908368096	12.809566908368096	12.564244211387175	12.959776857003742	13.426345639377447
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	13.273085200748401	13.273085200748401	12.965949824873874	13.377456884831794	13.86004914554071
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	13.753376051397698	13.753376051397698	13.381319267580567	13.808902258012818	14.29935339308124
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	14.25104638072347	14.25104638072347	13.804999359603606	14.254296581446717	14.756875238919816
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	14.766725070743053	14.766725070743053	14.24198927360112	14.712670809596606	15.230407376239736
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	15.301063759771553	15.301063759771553	14.69385471542923	15.18489208043919	15.730898772184485
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	15.854737665865779	15.854737665865779	15.155911363308986	15.671750591467571	16.23658355324539
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	16.428446440064768	16.428446440064768	15.631006345232644	16.17249436605244	16.758218385610782
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	17.02291505050511	17.02291505050511	16.122416458255305	16.689337044977123	17.302224698410523
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	17.638894698528226	17.638894698528226	16.628836798190957	17.22310492236936	17.86524738756499
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	18.27716376793733	18.27716376793733	17.14164564352296	17.77018120942791	18.441121177497873
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	18.93852880860355	18.93852880860355	17.67248156911742	18.335454364362	19.031988863540743
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	19.6238255556641	19.6238255556641	18.21468371266728	18.91654042689357	19.64900599210638
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	20.33391998560055	20.33391998560055	18.77355268957358	19.515073243083375	20.28353518695933
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	21.069709410531548	21.069709410531548	19.348159490071463	20.130579566701595	20.935099168845657
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	21.832123612102944	21.832123612102944	19.94281034804026	20.76389205132282	21.60178180582871
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	22.622126016408032	22.622126016408032	20.552376916406914	21.41148451539503	22.290299087611906
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	23.440714911422706	23.440714911422706	21.17175060556887	22.077971535208167	22.998581972340695
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	24.288924708493855	24.288924708493855	21.7991271730533	22.763116581565313	23.732695634435984
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	25.16782724947517	25.16782724947517	22.441144033413398	23.46674225790563	24.49374645647357
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	26.078533161162035	26.078533161162035	23.103916557312417	24.192329662529353	25.270167196042706
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	27.0221932587371	27.0221932587371	23.778377896361615	24.936944111575276	26.076266096130514
log-power-n1n2.mapjitter.klw	Risky first	safe	2	vertex	27.999999999999996	27.999999999999996	24.471010504775748	25.701256418648804	26.90776732840058
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	6.999999999999999	3.8499999999999996	4.270780643018066	4.609133614554518	5.0147520344166265
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	7.515760138376834	4.133668076107259	4.553032516496227	4.890343292207613	5.288228540871174
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	8.069521493944878	4.438236821669683	4.850740629951577	5.189116401581019	5.581970921470889
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	8.664083997137997	4.765246198425898	5.168059768836615	5.506701586656107	5.893039801468196
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	9.302453877319767	5.116349632525872	5.507046666786053	5.845825553700347	6.230778798493641
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	9.987858862892702	5.493322374590987	5.863391419167167	6.206978747899351	6.593512221707234
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	10.723764501351818	5.8980704757435	6.243537668653422	6.590482971536472	6.971808709856983
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	11.513891681800072	6.33264042499004	6.6476206181685304	6.998850858384221	7.377474081215477
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	12.36223544852308	6.799229496687695	7.073355062174349	7.432388508535876	7.813676596414171
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	13.273085200748401	7.300196860411621	7.5230676468485225	7.890765633606488	8.279085191163027
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	14.25104638072347	7.838075509397909	8.000140255671255	8.378749838988059	8.76592652038063
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	15.301063759771553	8.415585067874355	8.503876278077405	8.895653015989485	9.28918415508046
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	16.428446440064768	9.035645542035622	9.036528129707197	9.443742924852536	9.843684938107625
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	17.638894698528226	9.701392084190525	9.6010011715099	10.023237019345984	10.441461909806602
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	18.93852880860355	10.416190844731954	10.191555574323946	10.637447742625056	11.077698082560481
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	20.33391998560055	11.183655992080302	10.818775221462547	11.287142706750167	11.745033564228395
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	21.832123612102944	12.00766798665662	11.471058734308766	11.974416855034873	12.464635037160935
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	23.440714911422706	12.89239320128249	12.15958039199009	12.70001075976494	13.224497447121948
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	25.16782724947517	13.842304987211344	12.88521481376512	13.463342037820878	14.029717267530437
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	27.0221932587371	14.862206292305407	13.648141731514468	14.271682150543688	14.886600539538074
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	29.01318899221878	15.95725394572033	14.449232013654255	15.118680335703518	15.789432419294803
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	31.150881330701633	17.132984731885898	15.290849792176605	16.014204123870606	16.748037641274482
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	33.44607888294205	18.395343385618126	16.175896678131533	16.957908495697446	17.762931400659145
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	35.910386636203285	19.750712649911808	17.0927815086298	17.951912279011367	18.82203192529279
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	38.55626463343953	21.205945548391746	18.06356129120103	18.99414042279626	19.94841438032907
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	41.397090973816184	22.7684000355989	19.07926207552479	20.086852133534993	21.131639221872305
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	44.44722945510957	24.445976200310266	20.133294652916796	21.232869091822586	22.375911773701656
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	47.722102200000165	26.247156210000092	21.23338474687232	22.43666374028155	23.67845893184396
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	51.23826763347237	28.181047198409804	22.36684506986383	23.687796417524066	25.051455743932433
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	55.01350420559078	30.25742731307493	23.54424284624262	25.001956722213674	26.513029197182828
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	59.0669002829722	32.48679515563471	24.76988825993959	26.375960720782626	28.028912420104007
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	63.4189506634631	34.88042286490471	26.036079492397942	27.80474066673161	29.63687160140115
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	68.0916602020204	37.450413111111224	27.34365306067366	29.29580850317946	31.311346011233915
log-power-n1n2.mapjitter.klw	Risky second	risky	2	ips	73.10865507174931	40.209760289462125	28.69888760746752	30.852878718448505	33.05406284330723
