label	order	stake_bin	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-weber-null.klw	Risky first	0	-0.001916970280935337	-0.04962489190253454	0.048659887399936055	0.4625	0.011795959213031306	0.029597452359253172	2.0757029560201876	12.658976207642393
log-weber-null.klw	Risky first	1	0.0010062207658182902	-0.04619549957143941	0.043502661989835816	0.5175	-0.008979291876240124	0.03521516769099482	2.2844540853217645	23.03832248734635
log-weber-null.klw	Risky first	2	-2.7747287112612067e-05	-0.04892492706811593	0.045142216057076724	0.525	0.016444006629765147	0.033777521973981664	2.4692295808013185	42.19430425378515
log-weber-null.klw	Risky second	0	-0.0001899977215766678	-0.04213776866408446	0.04636082359578599	0.5	0.05994824724148031	0.03282724727628665	2.07734693877551	12.677857142857142
log-weber-null.klw	Risky second	1	0.004573723987202533	-0.04044434919103207	0.047598333910916814	0.6075	0.061330860893001535	0.03509798859832722	2.2888109000825763	23.129696531791907
log-weber-null.klw	Risky second	2	-0.0038356844492182848	-0.04783544087491456	0.04178480562879052	0.4175	0.03700550076489926	0.03892267001359706	2.4729452756712442	42.25394548063128
