label	order	n_safe	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-power+weber-percmempmu.mapjitter.klw	Risky first	7.0	0.015479978354978354	-0.04701190476190476	0.08501695526695525	0.675	-0.003564213564213565	0.03609656059327895	2.250946643717728	11.378313253012049
log-power+weber-percmempmu.mapjitter.klw	Risky first	10.0	0.01621699134199134	-0.042998917748917745	0.07763961038961037	0.655	0.019004329004329006	0.031872359979577984	2.2675937122128174	16.337968561064088
log-power+weber-percmempmu.mapjitter.klw	Risky first	14.0	0.017875974025974024	-0.03951515151515151	0.07944047619047619	0.71	-0.004632034632034642	0.041446960759510966	2.280140627679643	22.960984393757503
log-power+weber-percmempmu.mapjitter.klw	Risky first	20.0	0.017081060606060607	-0.04824134199134199	0.08184632034632025	0.6925	-0.027489177489177494	0.042985399933987666	2.2894357743097236	32.89435774309724
log-power+weber-percmempmu.mapjitter.klw	Risky first	28.0	0.020442640692640693	-0.04271320346320347	0.08063095238095236	0.735	0.04402597402597404	0.04149585065705767	2.2939791024323397	46.11570743405276
log-power+weber-percmempmu.mapjitter.klw	Risky second	7.0	0.021887987012987012	-0.044393939393939395	0.07427489177489174	0.7525	0.09588744588744588	0.04111927498400671	2.2501283147989737	11.375449101796407
log-power+weber-percmempmu.mapjitter.klw	Risky second	10.0	0.02217229437229437	-0.04676515151515151	0.07883549783549784	0.7875	0.010995670995671003	0.03478012487003009	2.273671497584541	16.368357487922705
log-power+weber-percmempmu.mapjitter.klw	Risky second	14.0	0.025866341991341996	-0.03225108225108224	0.08336038961038959	0.8	0.07272727272727272	0.042458333277957935	2.2816180235535075	22.97132616487455
log-power+weber-percmempmu.mapjitter.klw	Risky second	20.0	0.025043831168831167	-0.033187229437229425	0.08615800865800866	0.77	0.04675324675324675	0.04130364313616211	2.292840095465394	32.92840095465394
log-power+weber-percmempmu.mapjitter.klw	Risky second	28.0	0.025089285714285717	-0.03571428571428572	0.09047619047619047	0.79	0.03809523809523809	0.03959748120196977	2.298469387755102	46.17857142857143
