label	order	stake2	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-spl3-percmem.klw	Risky first	0	1	ips	0.3354452380952381	0.26855357142857145	0.3971547619047619	0.3007142857142857	0.04903524360477354	1.5257142857142856	13.846666666666666
log-spl3-percmem.klw	Risky first	0	1	vertex	0.3321531462585034	0.27106377551020405	0.3906556122448979	0.3181972789115646	0.05002225565178187	1.527162075592569	13.845291479820627
log-spl3-percmem.klw	Risky first	0	2	ips	0.43402857142857143	0.37142857142857144	0.5009761904761905	0.40476190476190477	0.044870242575685435	1.7592219986586184	14.23943661971831
log-spl3-percmem.klw	Risky first	0	2	vertex	0.43372142857142854	0.3638095238095238	0.4962380952380952	0.3980952380952381	0.04994755152318544	1.7587677725118485	14.281990521327014
log-spl3-percmem.klw	Risky first	0	3	ips	0.5376172619047619	0.4721428571428571	0.5981190476190477	0.5895238095238096	0.03555013630836433	2.0353419092755587	15.687203791469194
log-spl3-percmem.klw	Risky first	0	3	vertex	0.5425464285714285	0.47566071428571427	0.6085833333333333	0.4926190476190476	0.04747938201668883	2.0378673957621327	15.705741626794259
log-spl3-percmem.klw	Risky first	0	4	ips	0.6589142857142858	0.5822499999999999	0.7314285714285714	0.6985714285714285	0.05027641349348792	2.3335365853658536	15.585365853658537
log-spl3-percmem.klw	Risky first	0	4	vertex	0.6615000000000001	0.5895119047619048	0.7391428571428571	0.6847619047619047	0.05185796981126925	2.335008818342152	15.546296296296296
log-spl3-percmem.klw	Risky first	0	5	ips	0.7428571428571428	0.6714285714285714	0.8142857142857143	0.7428571428571429	0.050715173385532365	2.727536231884058	15.876811594202898
log-spl3-percmem.klw	Risky first	0	5	vertex	0.7468273809523809	0.67375	0.8120833333333332	0.8261904761904763	0.0382524766185622	2.7294117647058824	15.845588235294118
log-spl3-percmem.klw	Risky first	0	6	ips	0.8152144607843137	0.7377450980392156	0.8823529411764706	0.8872549019607844	0.03721500819271473	3.1692396313364055	17.431451612903224
log-spl3-percmem.klw	Risky first	0	6	vertex	0.8200674019607842	0.75	0.8799632352941176	0.8676470588235294	0.03839948293140393	3.148847926267281	17.33467741935484
log-spl3-percmem.klw	Risky first	1	1	ips	0.26632142857142854	0.20714285714285716	0.3357142857142857	0.19285714285714287	0.03980745977252777	1.6215437788018434	32.04032258064516
log-spl3-percmem.klw	Risky first	1	1	vertex	0.2678035714285714	0.2	0.35	0.19285714285714287	0.03980745977252777	1.6215437788018434	32.04032258064516
log-spl3-percmem.klw	Risky first	1	2	ips	0.3349285714285714	0.2642857142857143	0.4	0.29285714285714287	0.050715173385532365	1.8003061224489796	33.607142857142854
log-spl3-percmem.klw	Risky first	1	2	vertex	0.3364940476190476	0.25476190476190474	0.41904761904761906	0.30476190476190473	0.05180482760063736	1.8022419186652763	33.58759124087591
log-spl3-percmem.klw	Risky first	1	3	ips	0.42010714285714285	0.3357142857142857	0.4928571428571429	0.38571428571428573	0.0526032968808714	2.065714285714286	36.8
log-spl3-percmem.klw	Risky first	1	3	vertex	0.416327380952381	0.34041666666666665	0.5	0.3761904761904762	0.06143432539876667	2.066546762589928	36.85251798561151
log-spl3-percmem.klw	Risky first	1	4	ips	0.5243571428571429	0.45	0.5882142857142856	0.530952380952381	0.052492242355764794	2.3930900621118014	36.619565217391305
log-spl3-percmem.klw	Risky first	1	4	vertex	0.5207035714285714	0.43857142857142856	0.5905714285714285	0.5238095238095237	0.05650613988058596	2.381031746031746	36.43333333333333
log-spl3-percmem.klw	Risky first	1	5	ips	0.6072357142857143	0.5407857142857143	0.6771428571428572	0.68	0.05133511583357984	2.7493098688750863	38.84782608695652
log-spl3-percmem.klw	Risky first	1	5	vertex	0.6043833333333333	0.5399761904761904	0.6695476190476191	0.6323809523809524	0.04907140920414363	2.7449175824175827	38.79326923076923
log-spl3-percmem.klw	Risky first	1	6	ips	0.6934255952380951	0.6304642857142858	0.7554821428571429	0.7364285714285714	0.04340906670457449	3.2327847267939434	42.63824884792627
log-spl3-percmem.klw	Risky first	1	6	vertex	0.6792993197278911	0.6171828231292517	0.7398358843537415	0.7498639455782312	0.05023970655415116	3.217314022383147	42.32258064516129
log-spl3-percmem.klw	Risky second	0	1	ips	0.32002916666666664	0.25376785714285716	0.38359523809523804	0.30523809523809525	0.041541950204390346	1.5253042921204358	13.849775784753364
log-spl3-percmem.klw	Risky second	0	1	vertex	0.308266581632653	0.2516794217687075	0.3622576530612245	0.27840136054421766	0.04589016222073962	1.5253968253968255	13.828888888888889
log-spl3-percmem.klw	Risky second	0	2	ips	0.4234428571428572	0.3570714285714286	0.4905	0.46380952380952384	0.054599320212255296	1.7618598382749326	14.254716981132075
log-spl3-percmem.klw	Risky second	0	2	vertex	0.4158595238095238	0.35333333333333333	0.4752619047619047	0.31238095238095237	0.044345762127259235	1.7599730458221023	14.245283018867925
log-spl3-percmem.klw	Risky second	0	3	ips	0.5433482142857143	0.4749404761904762	0.6178571428571429	0.5988095238095238	0.046907321234332056	2.0345013477088947	15.660377358490566
log-spl3-percmem.klw	Risky second	0	3	vertex	0.5427119047619048	0.4806964285714286	0.6057321428571428	0.5071428571428571	0.03547257139436795	2.036530612244898	15.697619047619048
log-spl3-percmem.klw	Risky second	0	4	ips	0.6633904761904762	0.588047619047619	0.7300595238095238	0.7547619047619047	0.04414120575023637	2.341717791411043	15.5920245398773
log-spl3-percmem.klw	Risky second	0	4	vertex	0.6680059523809524	0.5927976190476191	0.7404761904761905	0.6690476190476191	0.05242549672073599	2.330120481927711	15.55421686746988
log-spl3-percmem.klw	Risky second	0	5	ips	0.7564940476190478	0.6833333333333333	0.82625	0.7904761904761906	0.04762955066243214	2.7293121693121694	15.87037037037037
log-spl3-percmem.klw	Risky second	0	5	vertex	0.7617261904761905	0.6857142857142857	0.8287499999999999	0.7833333333333333	0.04130797993547017	2.7316176470588234	15.889705882352942
log-spl3-percmem.klw	Risky second	0	6	ips	0.834172794117647	0.7720588235294118	0.8970588235294118	0.8602941176470589	0.038335430371496435	3.155555555555556	17.373015873015873
log-spl3-percmem.klw	Risky second	0	6	vertex	0.8398529411764707	0.7720588235294118	0.8970588235294118	0.8897058823529411	0.030208677951052126	3.155555555555556	17.373015873015873
log-spl3-percmem.klw	Risky second	1	1	ips	0.36325	0.2855357142857143	0.45	0.35714285714285715	0.04945683361636229	1.6215437788018434	32.04032258064516
